Town,Total Cust.,Cust. Out,% Out,timestamp
CLINTON,7118,1,0.01,2018-09-30 21:00
CLINTON,7118,1,0.01,2018-09-30 20:45
STAMFORD,60214,1,0.0,2018-09-30 20:45
ENFIELD,19361,1,0.01,2018-09-30 19:30
HARTFORD,58938,1,0.0,2018-09-30 19:15
CHESHIRE,11594,1,0.01,2018-09-30 18:45
WILTON,7640,13,0.17,2018-09-30 18:45
CHESHIRE,11594,1,0.01,2018-09-30 18:30
SOUTHBURY,9958,1,0.01,2018-09-30 18:30
WILTON,7640,13,0.17,2018-09-30 18:30
CHESHIRE,11594,1,0.01,2018-09-30 18:15
SOUTHBURY,9958,1,0.01,2018-09-30 18:15
WEST HARTFORD,28652,1,0.0,2018-09-30 18:15
WILTON,7640,13,0.17,2018-09-30 18:15
CHESHIRE,11594,1,0.01,2018-09-30 18:00
SOUTHBURY,9958,1,0.01,2018-09-30 18:00
WEST HARTFORD,28652,1,0.0,2018-09-30 18:00
WILTON,7640,13,0.17,2018-09-30 18:00
CHESTER,2088,1,0.05,2018-09-30 16:45
ELLINGTON,7709,1,0.01,2018-09-30 16:45
NEWTOWN,11351,6,0.05,2018-09-30 16:45
SOUTH WINDSOR,12347,60,0.49,2018-09-30 16:45
WATERTOWN,10205,6,0.06,2018-09-30 16:45
CHESTER,2088,1,0.05,2018-09-30 16:30
ELLINGTON,7709,1,0.01,2018-09-30 16:30
NEWTOWN,11351,6,0.05,2018-09-30 16:30
RIDGEFIELD,10884,118,1.0,2018-09-30 16:30
SOUTH WINDSOR,12347,60,0.49,2018-09-30 16:30
WATERTOWN,10205,44,0.43,2018-09-30 16:30
WILTON,7640,135,2.0,2018-09-30 16:30
ELLINGTON,7709,1,0.01,2018-09-30 16:15
NEWTOWN,11351,6,0.05,2018-09-30 16:15
RIDGEFIELD,10884,7,0.06,2018-09-30 16:15
SOUTH WINDSOR,12347,60,0.49,2018-09-30 16:15
WATERTOWN,10205,44,0.43,2018-09-30 16:15
WILTON,7640,123,2.0,2018-09-30 16:15
KILLINGWORTH,2870,27,0.94,2018-09-30 02:30
LEBANON,2248,30,1.0,2018-09-30 02:30
SOMERS,4063,1,0.02,2018-09-30 02:30
WINDHAM,10262,2,0.02,2018-09-30 02:30
