Town,Total Cust.,Cust. Out,% Out,timestamp
AMHERST,10300,3,0.03,2018-08-08 23:45
ASHFIELD,976,1,0.10,2018-08-08 23:45
MONTAGUE,4541,4,0.09,2018-08-08 23:45
SPRINGFIELD,64080,1110,2,2018-08-08 23:45
AMHERST,10300,3,0.03,2018-08-08 23:30
ASHFIELD,976,1,0.1,2018-08-08 23:30
MONTAGUE,4541,4,0.09,2018-08-08 23:30
SPRINGFIELD,64080,1110,2.0,2018-08-08 23:30
AMHERST,10300,3,0.03,2018-08-08 23:15
SPRINGFIELD,64080,1135,2.0,2018-08-08 23:15
AMHERST,10300,3,0.03,2018-08-08 23:00
MONTAGUE,4541,9,0.2,2018-08-08 23:00
SPRINGFIELD,64080,1136,2.0,2018-08-08 23:00
AMHERST,10300,3,0.03,2018-08-08 22:45
MONTAGUE,4541,9,0.2,2018-08-08 22:45
SPRINGFIELD,64080,15,0.02,2018-08-08 22:45
AMHERST,10300,3,0.03,2018-08-08 22:30
MONTAGUE,4541,9,0.2,2018-08-08 22:30
SPRINGFIELD,64080,14,0.02,2018-08-08 22:30
AMHERST,10300,3,0.03,2018-08-08 22:15
MONTAGUE,4541,9,0.2,2018-08-08 22:15
SPRINGFIELD,64080,2,0.0,2018-08-08 22:15
AMHERST,10300,3,0.03,2018-08-08 22:00
CONWAY,926,4,0.43,2018-08-08 22:00
MONTAGUE,4541,9,0.2,2018-08-08 22:00
AMHERST,10300,3,0.03,2018-08-08 21:45
CONWAY,926,4,0.43,2018-08-08 21:45
MONTAGUE,4541,9,0.2,2018-08-08 21:45
OTIS,2042,1,0.05,2018-08-08 21:45
AMHERST,10300,3,0.03,2018-08-08 21:30
CONWAY,926,4,0.43,2018-08-08 21:30
MONTAGUE,4541,9,0.2,2018-08-08 21:30
OTIS,2042,1,0.05,2018-08-08 21:30
CONWAY,926,4,0.43,2018-08-08 21:15
MONTAGUE,4541,9,0.2,2018-08-08 21:15
OTIS,2042,1,0.05,2018-08-08 21:15
AMHERST,10300,1,0.01,2018-08-08 21:00
CONWAY,926,4,0.43,2018-08-08 21:00
MONTAGUE,4541,9,0.2,2018-08-08 21:00
OTIS,2042,1,0.05,2018-08-08 21:00
PITTSFIELD,23082,1,0.0,2018-08-08 21:00
AMHERST,10300,1,0.01,2018-08-08 20:45
CONWAY,926,4,0.43,2018-08-08 20:45
MONTAGUE,4541,9,0.2,2018-08-08 20:45
OTIS,2042,1,0.05,2018-08-08 20:45
PITTSFIELD,23082,1,0.0,2018-08-08 20:45
SPRINGFIELD,64080,1,0.0,2018-08-08 20:45
AMHERST,10300,1,0.01,2018-08-08 20:30
CONWAY,926,4,0.43,2018-08-08 20:30
MONTAGUE,4541,9,0.2,2018-08-08 20:30
OTIS,2042,1,0.05,2018-08-08 20:30
PITTSFIELD,23082,1,0.0,2018-08-08 20:30
SPRINGFIELD,64080,1,0.0,2018-08-08 20:30
CONWAY,926,4,0.43,2018-08-08 20:15
MONTAGUE,4541,1,0.02,2018-08-08 20:15
OTIS,2042,1,0.05,2018-08-08 20:15
SPRINGFIELD,64080,2,0.0,2018-08-08 20:15
CONWAY,926,4,0.43,2018-08-08 20:00
MONTAGUE,4541,1,0.02,2018-08-08 20:00
OTIS,2042,1,0.05,2018-08-08 20:00
SPRINGFIELD,64080,2,0.0,2018-08-08 20:00
CONWAY,926,4,0.43,2018-08-08 19:45
MONTAGUE,4541,1,0.02,2018-08-08 19:45
OTIS,2042,1,0.05,2018-08-08 19:45
SPRINGFIELD,64080,1,0.0,2018-08-08 19:45
CONWAY,926,1,0.11,2018-08-08 19:30
OTIS,2042,1,0.05,2018-08-08 19:30
SPRINGFIELD,64080,1,0.0,2018-08-08 19:30
CHESTERFIELD,686,2,0.29,2018-08-08 19:15
CONWAY,926,1,0.11,2018-08-08 19:15
OTIS,2042,1,0.05,2018-08-08 19:15
SPRINGFIELD,64080,2,0.0,2018-08-08 19:15
