Town,Total Cust.,Cust. Out,% Out,timestamp
Town,Total Cust.,Cust. Out,% Out,2018-05-23 07:45
BOSTON,277178,1004,0.36,2018-05-23 07:45
BROOKLINE,33204,3,0.01,2018-05-23 07:45
NEW BEDFORD,47536,225,0.47,2018-05-23 07:45
Town,Total Cust.,Cust. Out,% Out,2018-05-23 03:30
BOSTON,277178,1043,0.38,2018-05-23 03:30
BROOKLINE,33204,1,0.00,2018-05-23 03:30
WOBURN,20587,33,0.16,2018-05-23 03:30
Town,Total Cust.,Cust. Out,% Out,2018-05-23 03:00
BOSTON,277178,1043,0.38,2018-05-23 03:00
BROOKLINE,33204,1,0.00,2018-05-23 03:00
WOBURN,20587,33,0.16,2018-05-23 03:00
Town,Total Cust.,Cust. Out,% Out,2018-05-23 02:45
BOSTON,277178,1043,0.38,2018-05-23 02:45
BROOKLINE,33204,1,0.00,2018-05-23 02:45
WOBURN,20587,33,0.16,2018-05-23 02:45
Town,Total Cust.,Cust. Out,% Out,2018-05-23 02:15
BOSTON,277178,1097,0.40,2018-05-23 02:15
BROOKLINE,33204,96,0.29,2018-05-23 02:15
WOBURN,20587,33,0.16,2018-05-23 02:15
Town,Total Cust.,Cust. Out,% Out,2018-05-23 02:00
BOSTON,277178,1253,0.45,2018-05-23 02:00
BROOKLINE,33204,376,1,2018-05-23 02:00
WOBURN,20587,33,0.16,2018-05-23 02:00
Town,Total Cust.,Cust. Out,% Out,2018-05-23 01:45
BOSTON,277178,729,0.26,2018-05-23 01:45
BROOKLINE,33204,375,1,2018-05-23 01:45
WOBURN,20587,33,0.16,2018-05-23 01:45
Town,Total Cust.,Cust. Out,% Out,2018-05-23 01:30
BOSTON,277178,442,0.16,2018-05-23 01:30
BROOKLINE,33204,375,1,2018-05-23 01:30
WOBURN,20587,33,0.16,2018-05-23 01:30
Town,Total Cust.,Cust. Out,% Out,2018-05-23 01:15
BOSTON,277178,304,0.11,2018-05-23 01:15
BROOKLINE,33204,375,1,2018-05-23 01:15
Town,Total Cust.,Cust. Out,% Out,2018-05-23 00:45
BOSTON,277178,95,0.03,2018-05-23 00:45
Town,Total Cust.,Cust. Out,% Out,2018-05-23 00:30
BOSTON,277178,95,0.03,2018-05-23 00:30
Town,Total Cust.,Cust. Out,% Out,2018-05-23 00:15
BOSTON,277178,1,0.00,2018-05-23 00:15
Town,Total Cust.,Cust. Out,% Out,2018-05-23 00:00
BOSTON,277178,1,0.00,2018-05-23 00:00
