Town,Total Cust.,Cust. Out,% Out,timestamp
DANBURY,37237,1,0.00,2018-09-08 17:00
GREENWICH,28184,1,0.00,2018-09-08 17:00
SALISBURY,2988,61,2,2018-09-08 17:00
WESTPORT,12389,1,0.01,2018-09-08 17:00
DANBURY,37237,1,0.0,2018-09-08 16:45
GREENWICH,28184,1,0.0,2018-09-08 16:45
OLD SAYBROOK,7110,9,0.13,2018-09-08 16:45
SALISBURY,2988,61,2.0,2018-09-08 16:45
DANBURY,37237,1,0.0,2018-09-08 16:30
GREENWICH,28184,1,0.0,2018-09-08 16:30
OLD SAYBROOK,7110,9,0.13,2018-09-08 16:30
SALISBURY,2988,61,2.0,2018-09-08 16:30
WETHERSFIELD,12471,7,0.06,2018-09-08 16:30
DANBURY,37237,1,0.0,2018-09-08 16:15
OLD SAYBROOK,7110,9,0.13,2018-09-08 16:15
SALISBURY,2988,61,2.0,2018-09-08 16:15
SEYMOUR,7622,5,0.07,2018-09-08 16:15
WETHERSFIELD,12471,7,0.06,2018-09-08 16:15
DANBURY,37237,1,0.0,2018-09-08 16:00
OLD SAYBROOK,7110,9,0.13,2018-09-08 16:00
SALISBURY,2988,61,2.0,2018-09-08 16:00
SEYMOUR,7622,5,0.07,2018-09-08 16:00
SHARON,2172,2,0.09,2018-09-08 16:00
DANBURY,37237,1,0.0,2018-09-08 15:45
OLD SAYBROOK,7110,9,0.13,2018-09-08 15:45
SALISBURY,2988,61,2.0,2018-09-08 15:45
SEYMOUR,7622,5,0.07,2018-09-08 15:45
SHARON,2172,2,0.09,2018-09-08 15:45
NEW CANAAN,8449,1,0.01,2018-09-08 13:30
SALISBURY,2988,1,0.03,2018-09-08 13:30
SEYMOUR,7622,1,0.01,2018-09-08 13:30
SHARON,2172,1,0.05,2018-09-08 13:30
SOUTHINGTON,20032,1,0.0,2018-09-08 13:30
STAFFORD,6289,1,0.02,2018-09-08 10:15
STAMFORD,60214,16,0.03,2018-09-08 10:15
WETHERSFIELD,12471,7,0.06,2018-09-08 10:15
BRANFORD,16589,1,0.01,2018-09-08 10:00
GREENWICH,28184,8,0.03,2018-09-08 10:00
STAMFORD,60214,16,0.03,2018-09-08 10:00
WETHERSFIELD,12471,41,0.33,2018-09-08 10:00
WINDSOR,13364,1,0.01,2018-09-08 10:00
BRANFORD,16589,1,0.01,2018-09-08 09:45
GREENWICH,28184,8,0.03,2018-09-08 09:45
SHARON,2172,1,0.05,2018-09-08 09:45
STAMFORD,60214,16,0.03,2018-09-08 09:45
WESTPORT,12389,2,0.02,2018-09-08 09:45
WETHERSFIELD,12471,41,0.33,2018-09-08 09:45
WINDSOR,13364,1,0.01,2018-09-08 09:45
BRANFORD,16589,1,0.01,2018-09-08 09:30
GREENWICH,28184,8,0.03,2018-09-08 09:30
SHARON,2172,1,0.05,2018-09-08 09:30
STAMFORD,60214,16,0.03,2018-09-08 09:30
WESTPORT,12389,2,0.02,2018-09-08 09:30
WETHERSFIELD,12471,41,0.33,2018-09-08 09:30
BRANFORD,16589,1,0.01,2018-09-08 09:15
DANBURY,37237,211,0.57,2018-09-08 09:15
GREENWICH,28184,8,0.03,2018-09-08 09:15
SHARON,2172,1,0.05,2018-09-08 09:15
WESTPORT,12389,2,0.02,2018-09-08 09:15
WETHERSFIELD,12471,41,0.33,2018-09-08 09:15
BRANFORD,16589,1,0.01,2018-09-08 09:00
DANBURY,37237,211,0.57,2018-09-08 09:00
GREENWICH,28184,8,0.03,2018-09-08 09:00
SHARON,2172,1,0.05,2018-09-08 09:00
WESTPORT,12389,2,0.02,2018-09-08 09:00
