Town,Total Cust.,Cust. Out,% Out,timestamp
CLINTON,7118,1,0.01,2018-09-05 21:30
DANBURY,37237,3,0.01,2018-09-05 21:30
GREENWICH,28184,154,0.55,2018-09-05 21:30
MADISON,9153,13,0.14,2018-09-05 21:30
NEW MILFORD,13961,3,0.02,2018-09-05 21:30
RIDGEFIELD,10884,3,0.03,2018-09-05 21:30
SUFFIELD,6260,11,0.18,2018-09-05 21:30
CLINTON,7118,1,0.01,2018-09-05 21:15
DANBURY,37237,3,0.01,2018-09-05 21:15
GREENWICH,28184,154,0.55,2018-09-05 21:15
MADISON,9153,13,0.14,2018-09-05 21:15
NEW MILFORD,13961,3,0.02,2018-09-05 21:15
RIDGEFIELD,10884,3,0.03,2018-09-05 21:15
SUFFIELD,6260,11,0.18,2018-09-05 21:15
DANBURY,37237,3,0.01,2018-09-05 21:00
GREENWICH,28184,162,0.57,2018-09-05 21:00
MADISON,9153,13,0.14,2018-09-05 21:00
NEW MILFORD,13961,3,0.02,2018-09-05 21:00
RIDGEFIELD,10884,3,0.03,2018-09-05 21:00
SUFFIELD,6260,11,0.18,2018-09-05 21:00
BROOKLYN,3665,8,0.22,2018-09-05 20:45
CANTON,5022,8,0.16,2018-09-05 20:45
DANBURY,37237,1,0.0,2018-09-05 20:45
GREENWICH,28184,268,0.95,2018-09-05 20:45
MADISON,9153,13,0.14,2018-09-05 20:45
MERIDEN,27914,1,0.0,2018-09-05 20:45
NEW MILFORD,13961,3,0.02,2018-09-05 20:45
RIDGEFIELD,10884,3,0.03,2018-09-05 20:45
SUFFIELD,6260,11,0.18,2018-09-05 20:45
WILTON,7640,8,0.1,2018-09-05 20:45
BARKHAMSTED,1810,1,0.06,2018-09-05 16:15
BRISTOL,29725,1,0.0,2018-09-05 16:15
DANBURY,37237,1,0.0,2018-09-05 16:15
EAST WINDSOR,6244,1,0.02,2018-09-05 16:15
GLASTONBURY,16014,6,0.04,2018-09-05 16:15
GREENWICH,28184,1494,5.0,2018-09-05 16:15
NAUGATUCK,14430,140,0.97,2018-09-05 16:15
NEW BRITAIN,34593,2,0.01,2018-09-05 16:15
PLAINVILLE,9538,1,0.01,2018-09-05 16:15
SUFFIELD,6260,11,0.18,2018-09-05 16:15
WILTON,7640,23,0.3,2018-09-05 16:15
BARKHAMSTED,1810,1,0.06,2018-09-05 16:00
BRISTOL,29725,1,0.0,2018-09-05 16:00
DANBURY,37237,1,0.0,2018-09-05 16:00
DARIEN,8095,1,0.01,2018-09-05 16:00
EAST WINDSOR,6244,1,0.02,2018-09-05 16:00
GLASTONBURY,16014,6,0.04,2018-09-05 16:00
GREENWICH,28184,1492,5.0,2018-09-05 16:00
NAUGATUCK,14430,140,0.97,2018-09-05 16:00
NEWINGTON,14778,1,0.01,2018-09-05 16:00
PLAINVILLE,9538,1,0.01,2018-09-05 16:00
SUFFIELD,6260,11,0.18,2018-09-05 16:00
BARKHAMSTED,1810,1,0.06,2018-09-05 15:45
BRISTOL,29725,1,0.0,2018-09-05 15:45
DANBURY,37237,1,0.0,2018-09-05 15:45
GLASTONBURY,16014,6,0.04,2018-09-05 15:45
GREENWICH,28184,1494,5.0,2018-09-05 15:45
NAUGATUCK,14430,140,0.97,2018-09-05 15:45
NEWINGTON,14778,1,0.01,2018-09-05 15:45
PLAINVILLE,9538,1,0.01,2018-09-05 15:45
SUFFIELD,6260,11,0.18,2018-09-05 15:45
BARKHAMSTED,1810,1,0.06,2018-09-05 15:30
GLASTONBURY,16014,1,0.01,2018-09-05 15:30
GREENWICH,28184,2035,7.0,2018-09-05 15:30
NAUGATUCK,14430,140,0.97,2018-09-05 15:30
NEWINGTON,14778,1,0.01,2018-09-05 15:30
PLAINVILLE,9538,1,0.01,2018-09-05 15:30
SUFFIELD,6260,118,2.0,2018-09-05 15:30
