Town,Total Cust.,Cust. Out,% Out,timestamp
SOMERSWORTH,6128,1,0.02,2019-01-11 22:00
SOMERSWORTH,6128,1,0.02,2019-01-11 21:45
SOMERSWORTH,6128,1,0.02,2019-01-11 21:30
SOMERSWORTH,6128,1,0.02,2019-01-11 21:15
BRENTWOOD,1738,1,0.06,2019-01-11 21:00
SOMERSWORTH,6128,1,0.02,2019-01-11 21:00
WAKEFIELD,4086,1,0.02,2019-01-11 21:00
BRENTWOOD,1738,1,0.06,2019-01-11 20:45
WAKEFIELD,4086,1,0.02,2019-01-11 20:45
BRENTWOOD,1738,1,0.06,2019-01-11 20:30
WAKEFIELD,4086,1,0.02,2019-01-11 20:30
BRENTWOOD,1738,1,0.06,2019-01-11 20:15
WAKEFIELD,4086,1,0.02,2019-01-11 20:15
BRENTWOOD,1738,1,0.06,2019-01-11 20:00
MADISON,2051,1,0.05,2019-01-11 20:00
WAKEFIELD,4086,1,0.02,2019-01-11 20:00
BRENTWOOD,1738,1,0.06,2019-01-11 19:45
FRANCONIA,1087,1,0.09,2019-01-11 19:45
MADISON,2051,1,0.05,2019-01-11 19:45
WAKEFIELD,4086,1,0.02,2019-01-11 19:45
BRENTWOOD,1738,1,0.06,2019-01-11 19:30
FRANCONIA,1087,1,0.09,2019-01-11 19:30
MADISON,2051,1,0.05,2019-01-11 19:30
WAKEFIELD,4086,1,0.02,2019-01-11 19:30
BRENTWOOD,1738,1,0.06,2019-01-11 19:15
FRANCONIA,1087,1,0.09,2019-01-11 19:15
MADISON,2051,1,0.05,2019-01-11 19:15
WAKEFIELD,4086,1,0.02,2019-01-11 19:15
BRENTWOOD,1738,1,0.06,2019-01-11 19:00
FRANCONIA,1087,1,0.09,2019-01-11 19:00
MADISON,2051,1,0.05,2019-01-11 19:00
BRENTWOOD,1738,1,0.06,2019-01-11 18:45
FRANCONIA,1087,1,0.09,2019-01-11 18:45
LACONIA,12171,1,0.01,2019-01-11 18:45
MADISON,2051,1,0.05,2019-01-11 18:45
FRANCONIA,1087,1,0.09,2019-01-11 18:30
FRANCONIA,1087,1,0.09,2019-01-11 18:15
FRANCONIA,1087,1,0.09,2019-01-11 18:00
FRANCONIA,1087,1,0.09,2019-01-11 17:45
PORTSMOUTH,13940,1,0.01,2019-01-11 17:45
FRANCONIA,1087,1,0.09,2019-01-11 17:30
FRANCONIA,1087,1,0.09,2019-01-11 17:15
FRANCONIA,1087,1,0.09,2019-01-11 17:00
BARRINGTON,4525,1,0.02,2019-01-11 16:45
FRANCONIA,1087,1,0.09,2019-01-11 16:45
WINCHESTER,2277,325,14.0,2019-01-11 16:45
WINCHESTER,2277,325,14.0,2019-01-11 16:30
EPPING,3234,27,0.83,2019-01-11 16:15
WINCHESTER,2277,325,14.0,2019-01-11 16:15
BELMONT,4209,17,0.4,2019-01-11 16:00
EPPING,3234,27,0.83,2019-01-11 16:00
HINSDALE,2067,3,0.15,2019-01-11 16:00
WINCHESTER,2277,325,14.0,2019-01-11 16:00
BELMONT,4209,17,0.4,2019-01-11 15:45
CLAREMONT,6606,4,0.06,2019-01-11 15:45
EPPING,3234,27,0.83,2019-01-11 15:45
HINSDALE,2067,3,0.15,2019-01-11 15:45
KEENE,11390,2,0.02,2019-01-11 15:45
WINCHESTER,2277,325,14.0,2019-01-11 15:45
BELMONT,4209,17,0.4,2019-01-11 15:30
CLAREMONT,6606,4,0.06,2019-01-11 15:30
EPPING,3234,27,0.83,2019-01-11 15:30
HINSDALE,2067,3,0.15,2019-01-11 15:30
KEENE,11390,2,0.02,2019-01-11 15:30
WINCHESTER,2277,325,14.0,2019-01-11 15:30
BELMONT,4209,17,0.4,2019-01-11 15:15
CLAREMONT,6606,4,0.06,2019-01-11 15:15
EPPING,3234,27,0.83,2019-01-11 15:15
HINSDALE,2067,3,0.15,2019-01-11 15:15
KEENE,11390,2,0.02,2019-01-11 15:15
