WALTHAM,29916,2,0.01,2018-05-20 14:00
WATERTOWN,18452,54,0.29,2018-05-20 14:00
WAYLAND,5607,1,0.02,2018-05-20 14:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 13:45
BOSTON,277178,1,0.00,2018-05-20 13:45
HOLLISTON,6326,4,0.06,2018-05-20 13:45
NEW BEDFORD,47536,1,0.00,2018-05-20 13:45
NEWTON,40757,1,0.00,2018-05-20 13:45
PLYMOUTH,31064,1,0.00,2018-05-20 13:45
WALTHAM,29916,2,0.01,2018-05-20 13:45
WAREHAM,14656,1,0.01,2018-05-20 13:45
WAYLAND,5607,1,0.02,2018-05-20 13:45
WESTPORT,5659,1,0.02,2018-05-20 13:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 13:30
BOSTON,277178,1,0.00,2018-05-20 13:30
HOLLISTON,6326,4,0.06,2018-05-20 13:30
NEW BEDFORD,47536,1,0.00,2018-05-20 13:30
NEWTON,40757,1,0.00,2018-05-20 13:30
PLYMOUTH,31064,1,0.00,2018-05-20 13:30
WALTHAM,29916,2,0.01,2018-05-20 13:30
WAREHAM,14656,1,0.01,2018-05-20 13:30
WAYLAND,5607,1,0.02,2018-05-20 13:30
WESTPORT,5659,1,0.02,2018-05-20 13:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 13:15
BOSTON,277178,1,0.00,2018-05-20 13:15
HOLLISTON,6326,4,0.06,2018-05-20 13:15
MILLIS,3727,1,0.03,2018-05-20 13:15
NEW BEDFORD,47536,1,0.00,2018-05-20 13:15
PLYMOUTH,31064,1,0.00,2018-05-20 13:15
WALTHAM,29916,2,0.01,2018-05-20 13:15
WAREHAM,14656,1,0.01,2018-05-20 13:15
WAYLAND,5607,1,0.02,2018-05-20 13:15
WESTPORT,5659,1,0.02,2018-05-20 13:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 13:00
BOSTON,277178,1,0.00,2018-05-20 13:00
HOLLISTON,6326,4,0.06,2018-05-20 13:00
MATTAPOISETT,3917,2,0.05,2018-05-20 13:00
MILLIS,3727,1,0.03,2018-05-20 13:00
NEW BEDFORD,47536,1,0.00,2018-05-20 13:00
PLYMOUTH,31064,1,0.00,2018-05-20 13:00
ROCHESTER,2477,55,2,2018-05-20 13:00
WALTHAM,29916,2,0.01,2018-05-20 13:00
WAREHAM,14656,1,0.01,2018-05-20 13:00
WAYLAND,5607,1,0.02,2018-05-20 13:00
WESTPORT,5659,2,0.04,2018-05-20 13:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 12:45
BOSTON,277178,1,0.00,2018-05-20 12:45
DUXBURY,6996,1,0.01,2018-05-20 12:45
HOLLISTON,6326,4,0.06,2018-05-20 12:45
MATTAPOISETT,3917,2,0.05,2018-05-20 12:45
MILLIS,3727,1,0.03,2018-05-20 12:45
NEW BEDFORD,47536,1,0.00,2018-05-20 12:45
PLYMOUTH,31064,1,0.00,2018-05-20 12:45
ROCHESTER,2477,55,2,2018-05-20 12:45
WALTHAM,29916,2,0.01,2018-05-20 12:45
WAREHAM,14656,1,0.01,2018-05-20 12:45
WAYLAND,5607,1,0.02,2018-05-20 12:45
WESTPORT,5659,1,0.02,2018-05-20 12:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 12:30
BOSTON,277178,1,0.00,2018-05-20 12:30
DUXBURY,6996,1,0.01,2018-05-20 12:30
MATTAPOISETT,3917,2,0.05,2018-05-20 12:30
MILLIS,3727,1,0.03,2018-05-20 12:30
NEW BEDFORD,47536,1,0.00,2018-05-20 12:30
ROCHESTER,2477,55,2,2018-05-20 12:30
WALTHAM,29916,2,0.01,2018-05-20 12:30
WAREHAM,14656,1,0.01,2018-05-20 12:30
WAYLAND,5607,1,0.02,2018-05-20 12:30
WESTPORT,5659,1,0.02,2018-05-20 12:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 12:15
BOSTON,277178,1,0.00,2018-05-20 12:15
DUXBURY,6996,1,0.01,2018-05-20 12:15
MATTAPOISETT,3917,2,0.05,2018-05-20 12:15
NEW BEDFORD,47536,1,0.00,2018-05-20 12:15
ROCHESTER,2477,55,2,2018-05-20 12:15
WALTHAM,29916,2,0.01,2018-05-20 12:15
WAREHAM,14656,1,0.01,2018-05-20 12:15
WAYLAND,5607,1,0.02,2018-05-20 12:15
WESTPORT,5659,1,0.02,2018-05-20 12:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 12:00
DUXBURY,6996,1,0.01,2018-05-20 12:00
FRAMINGHAM,30268,31,0.10,2018-05-20 12:00
MATTAPOISETT,3917,2,0.05,2018-05-20 12:00
NEW BEDFORD,47536,1,0.00,2018-05-20 12:00
ROCHESTER,2477,55,2,2018-05-20 12:00
WALTHAM,29916,2,0.01,2018-05-20 12:00
WAREHAM,14656,1,0.01,2018-05-20 12:00
WAYLAND,5607,1,0.02,2018-05-20 12:00
WESTPORT,5659,1,0.02,2018-05-20 12:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 11:45
DUXBURY,6996,1,0.01,2018-05-20 11:45
FRAMINGHAM,30268,31,0.10,2018-05-20 11:45
WALTHAM,29916,2,0.01,2018-05-20 11:45
WAREHAM,14656,1,0.01,2018-05-20 11:45
WAYLAND,5607,1,0.02,2018-05-20 11:45
WESTPORT,5659,1,0.02,2018-05-20 11:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 11:30
CARVER,5749,1,0.02,2018-05-20 11:30
FRAMINGHAM,30268,31,0.10,2018-05-20 11:30
WALTHAM,29916,2,0.01,2018-05-20 11:30
WAYLAND,5607,1,0.02,2018-05-20 11:30
WESTPORT,5659,1,0.02,2018-05-20 11:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 11:15
CARVER,5749,1,0.02,2018-05-20 11:15
FALMOUTH,25650,1,0.00,2018-05-20 11:15
FRAMINGHAM,30268,31,0.10,2018-05-20 11:15
WALTHAM,29916,1,0.00,2018-05-20 11:15
WAYLAND,5607,1,0.02,2018-05-20 11:15
WESTPORT,5659,1,0.02,2018-05-20 11:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 10:45
FALMOUTH,25650,1,0.00,2018-05-20 10:45
FRAMINGHAM,30268,1,0.00,2018-05-20 10:45
WALTHAM,29916,1,0.00,2018-05-20 10:45
WAREHAM,14656,131,0.89,2018-05-20 10:45
WAYLAND,5607,1,0.02,2018-05-20 10:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 10:30
FALMOUTH,25650,1,0.00,2018-05-20 10:30
WALTHAM,29916,1,0.00,2018-05-20 10:30
WAREHAM,14656,2,0.01,2018-05-20 10:30
WAYLAND,5607,1,0.02,2018-05-20 10:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 10:15
FALMOUTH,25650,1,0.00,2018-05-20 10:15
WALTHAM,29916,1,0.00,2018-05-20 10:15
WAYLAND,5607,1,0.02,2018-05-20 10:15
YARMOUTH,18519,1,0.01,2018-05-20 10:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 10:00
FALMOUTH,25650,1,0.00,2018-05-20 10:00
MARSHFIELD,12473,9,0.07,2018-05-20 10:00
WALTHAM,29916,1,0.00,2018-05-20 10:00
WAYLAND,5607,1,0.02,2018-05-20 10:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 09:45
FALMOUTH,25650,1,0.00,2018-05-20 09:45
MARSHFIELD,12473,9,0.07,2018-05-20 09:45
WALTHAM,29916,1,0.00,2018-05-20 09:45
WAREHAM,14656,131,0.89,2018-05-20 09:45
WAYLAND,5607,1,0.02,2018-05-20 09:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 09:30
FALMOUTH,25650,1,0.00,2018-05-20 09:30
MARSHFIELD,12473,9,0.07,2018-05-20 09:30
NEW BEDFORD,47536,1,0.00,2018-05-20 09:30
WALTHAM,29916,1,0.00,2018-05-20 09:30
WAREHAM,14656,131,0.89,2018-05-20 09:30
WAYLAND,5607,1,0.02,2018-05-20 09:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 09:15
FALMOUTH,25650,1,0.00,2018-05-20 09:15
MARSHFIELD,12473,9,0.07,2018-05-20 09:15
NEW BEDFORD,47536,1,0.00,2018-05-20 09:15
WAREHAM,14656,131,0.89,2018-05-20 09:15
WAYLAND,5607,1,0.02,2018-05-20 09:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 09:00
FRAMINGHAM,30268,31,0.10,2018-05-20 09:00
MARSHFIELD,12473,9,0.07,2018-05-20 09:00
NEW BEDFORD,47536,1,0.00,2018-05-20 09:00
WAREHAM,14656,131,0.89,2018-05-20 09:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 08:45
BOSTON,277178,30,0.01,2018-05-20 08:45
CAMBRIDGE,55220,1,0.00,2018-05-20 08:45
FRAMINGHAM,30268,31,0.10,2018-05-20 08:45
MARSHFIELD,12473,9,0.07,2018-05-20 08:45
NEW BEDFORD,47536,1,0.00,2018-05-20 08:45
WAREHAM,14656,131,0.89,2018-05-20 08:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 08:30
BOSTON,277178,30,0.01,2018-05-20 08:30
FRAMINGHAM,30268,31,0.10,2018-05-20 08:30
MARSHFIELD,12473,9,0.07,2018-05-20 08:30
NEW BEDFORD,47536,1,0.00,2018-05-20 08:30
WAREHAM,14656,131,0.89,2018-05-20 08:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 08:15
BOSTON,277178,30,0.01,2018-05-20 08:15
FRAMINGHAM,30268,31,0.10,2018-05-20 08:15
MARSHFIELD,12473,9,0.07,2018-05-20 08:15
WALTHAM,29916,88,0.29,2018-05-20 08:15
WAREHAM,14656,131,0.89,2018-05-20 08:15
WAYLAND,5607,1,0.02,2018-05-20 08:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 08:00
BOSTON,277178,30,0.01,2018-05-20 08:00
BURLINGTON,11784,12,0.10,2018-05-20 08:00
FRAMINGHAM,30268,31,0.10,2018-05-20 08:00
MARSHFIELD,12473,9,0.07,2018-05-20 08:00
WALTHAM,29916,88,0.29,2018-05-20 08:00
WAREHAM,14656,131,0.89,2018-05-20 08:00
WAYLAND,5607,1,0.02,2018-05-20 08:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 07:30
BOSTON,277178,30,0.01,2018-05-20 07:30
BURLINGTON,11784,10,0.08,2018-05-20 07:30
FRAMINGHAM,30268,1,0.00,2018-05-20 07:30
MARSHFIELD,12473,9,0.07,2018-05-20 07:30
WALTHAM,29916,237,0.79,2018-05-20 07:30
WAREHAM,14656,131,0.89,2018-05-20 07:30
WAYLAND,5607,1,0.02,2018-05-20 07:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 07:15
BOSTON,277178,30,0.01,2018-05-20 07:15
BURLINGTON,11784,9,0.08,2018-05-20 07:15
FRAMINGHAM,30268,1,0.00,2018-05-20 07:15
MARSHFIELD,12473,9,0.07,2018-05-20 07:15
WALTHAM,29916,237,0.79,2018-05-20 07:15
WAREHAM,14656,131,0.89,2018-05-20 07:15
WAYLAND,5607,1,0.02,2018-05-20 07:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 07:00
BURLINGTON,11784,1,0.01,2018-05-20 07:00
FRAMINGHAM,30268,1,0.00,2018-05-20 07:00
MARSHFIELD,12473,1,0.01,2018-05-20 07:00
WALTHAM,29916,237,0.79,2018-05-20 07:00
WAREHAM,14656,131,0.89,2018-05-20 07:00
WAYLAND,5607,1,0.02,2018-05-20 07:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 06:45
BOSTON,277178,1,0.00,2018-05-20 06:45
BURLINGTON,11784,1,0.01,2018-05-20 06:45
FRAMINGHAM,30268,32,0.11,2018-05-20 06:45
MARSHFIELD,12473,1,0.01,2018-05-20 06:45
WALTHAM,29916,2,0.01,2018-05-20 06:45
WAREHAM,14656,131,0.89,2018-05-20 06:45
WAYLAND,5607,1,0.02,2018-05-20 06:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 06:30
BOSTON,277178,1,0.00,2018-05-20 06:30
FRAMINGHAM,30268,32,0.11,2018-05-20 06:30
MARSHFIELD,12473,1,0.01,2018-05-20 06:30
WAREHAM,14656,131,0.89,2018-05-20 06:30
WAYLAND,5607,1,0.02,2018-05-20 06:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 06:15
ACTON,10394,4,0.04,2018-05-20 06:15
BOSTON,277178,1,0.00,2018-05-20 06:15
FRAMINGHAM,30268,32,0.11,2018-05-20 06:15
MARSHFIELD,12473,1,0.01,2018-05-20 06:15
MAYNARD,5037,1055,21,2018-05-20 06:15
WAYLAND,5607,1,0.02,2018-05-20 06:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 06:00
ACTON,10394,4,0.04,2018-05-20 06:00
FRAMINGHAM,30268,32,0.11,2018-05-20 06:00
MAYNARD,5037,1055,21,2018-05-20 06:00
NEEDHAM,12758,2,0.02,2018-05-20 06:00
WAYLAND,5607,1,0.02,2018-05-20 06:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 05:45
ACTON,10394,4,0.04,2018-05-20 05:45
CHILMARK,1832,2,0.11,2018-05-20 05:45
MAYNARD,5037,1055,21,2018-05-20 05:45
NEEDHAM,12758,2,0.02,2018-05-20 05:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 05:30
ACTON,10394,4,0.04,2018-05-20 05:30
BOSTON,277178,1,0.00,2018-05-20 05:30
CHILMARK,1832,2,0.11,2018-05-20 05:30
FRAMINGHAM,30268,1,0.00,2018-05-20 05:30
MAYNARD,5037,1055,21,2018-05-20 05:30
NEEDHAM,12758,2,0.02,2018-05-20 05:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 05:15
ACTON,10394,4,0.04,2018-05-20 05:15
BOSTON,277178,1,0.00,2018-05-20 05:15
CHILMARK,1832,2,0.11,2018-05-20 05:15
FRAMINGHAM,30268,1,0.00,2018-05-20 05:15
MAYNARD,5037,1055,21,2018-05-20 05:15
NEEDHAM,12758,1,0.01,2018-05-20 05:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 05:00
ACTON,10394,3,0.03,2018-05-20 05:00
BOSTON,277178,1,0.00,2018-05-20 05:00
CHILMARK,1832,2,0.11,2018-05-20 05:00
FRAMINGHAM,30268,1,0.00,2018-05-20 05:00
MAYNARD,5037,1276,25,2018-05-20 05:00
STOW,1,0,0.00,2018-05-20 05:00
SUDBURY,7144,107,2,2018-05-20 05:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 04:45
ACTON,10394,6,0.06,2018-05-20 04:45
BOSTON,277178,1,0.00,2018-05-20 04:45
CHILMARK,1832,2,0.11,2018-05-20 04:45
FRAMINGHAM,30268,1,0.00,2018-05-20 04:45
MAYNARD,5037,2605,52,2018-05-20 04:45
STOW,1,1,100,2018-05-20 04:45
SUDBURY,7144,218,3,2018-05-20 04:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 03:00
BOSTON,277178,1,0.00,2018-05-20 03:00
MAYNARD,5037,1,0.02,2018-05-20 03:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 02:45
BOSTON,277178,1,0.00,2018-05-20 02:45
MAYNARD,5037,1,0.02,2018-05-20 02:45
SANDWICH,10965,5,0.05,2018-05-20 02:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 02:30
BOSTON,277178,1,0.00,2018-05-20 02:30
MAYNARD,5037,1,0.02,2018-05-20 02:30
SANDWICH,10965,5,0.05,2018-05-20 02:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 02:15
SANDWICH,10965,5,0.05,2018-05-20 02:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 02:00
SANDWICH,10965,1,0.01,2018-05-20 02:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 01:15
DOVER,2256,1,0.04,2018-05-20 01:15
FREETOWN,4185,1,0.02,2018-05-20 01:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 01:00
DOVER,2256,1,0.04,2018-05-20 01:00
FREETOWN,4185,1,0.02,2018-05-20 01:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 00:45
DOVER,2256,1,0.04,2018-05-20 00:45
FREETOWN,4185,1,0.02,2018-05-20 00:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 00:30
DOVER,2256,1,0.04,2018-05-20 00:30
FREETOWN,4185,1,0.02,2018-05-20 00:30
STONEHAM,11071,15,0.14,2018-05-20 00:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 00:15
BURLINGTON,11784,19,0.16,2018-05-20 00:15
FRAMINGHAM,30268,31,0.10,2018-05-20 00:15
FREETOWN,4185,1,0.02,2018-05-20 00:15
STONEHAM,11071,15,0.14,2018-05-20 00:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 00:00
BURLINGTON,11784,19,0.16,2018-05-20 00:00
EDGARTOWN,6071,1,0.02,2018-05-20 00:00
FRAMINGHAM,30268,31,0.10,2018-05-20 00:00
STONEHAM,11071,15,0.14,2018-05-20 00:00
