Town,Total Cust.,Cust. Out,% Out,timestamp
AGAWAM,13033,1,0.01,2018-11-03 23:45
GILL,735,1,0.14,2018-11-03 23:45
LEYDEN,361,8,2,2018-11-03 23:45
SAVOY,398,174,44,2018-11-03 23:45
WORTHINGTON,709,1,0.14,2018-11-03 23:45
AGAWAM,13033,1,0.01,2018-11-03 23:30
GILL,735,1,0.14,2018-11-03 23:30
LEYDEN,361,8,2.0,2018-11-03 23:30
SAVOY,398,174,44.0,2018-11-03 23:30
WORTHINGTON,709,1,0.14,2018-11-03 23:30
AGAWAM,13033,1,0.01,2018-11-03 23:15
GILL,735,1,0.14,2018-11-03 23:15
LEYDEN,361,8,2.0,2018-11-03 23:15
SAVOY,398,174,44.0,2018-11-03 23:15
WORTHINGTON,709,1,0.14,2018-11-03 23:15
AGAWAM,13033,1,0.01,2018-11-03 23:00
DEERFIELD,2618,1,0.04,2018-11-03 23:00
GILL,735,1,0.14,2018-11-03 23:00
LEYDEN,361,8,2.0,2018-11-03 23:00
SAVOY,398,174,44.0,2018-11-03 23:00
SHELBURNE,1180,43,4.0,2018-11-03 23:00
WORTHINGTON,709,1,0.14,2018-11-03 23:00
DEERFIELD,2618,1,0.04,2018-11-03 22:45
GILL,735,1,0.14,2018-11-03 22:45
LEYDEN,361,8,2.0,2018-11-03 22:45
SAVOY,398,174,44.0,2018-11-03 22:45
SHELBURNE,1180,43,4.0,2018-11-03 22:45
WORTHINGTON,709,1,0.14,2018-11-03 22:45
DEERFIELD,2618,1,0.04,2018-11-03 22:30
GILL,735,1,0.14,2018-11-03 22:30
LEYDEN,361,8,2.0,2018-11-03 22:30
SAVOY,398,174,44.0,2018-11-03 22:30
SHELBURNE,1180,43,4.0,2018-11-03 22:30
WORTHINGTON,709,1,0.14,2018-11-03 22:30
DEERFIELD,2618,1,0.04,2018-11-03 22:15
GILL,735,1,0.14,2018-11-03 22:15
LEYDEN,361,8,2.0,2018-11-03 22:15
SHELBURNE,1180,43,4.0,2018-11-03 22:15
WORTHINGTON,709,1,0.14,2018-11-03 22:15
DEERFIELD,2618,1,0.04,2018-11-03 22:00
LEYDEN,361,8,2.0,2018-11-03 22:00
SHELBURNE,1180,43,4.0,2018-11-03 22:00
WORTHINGTON,709,1,0.14,2018-11-03 22:00
DEERFIELD,2618,1,0.04,2018-11-03 21:45
LEYDEN,361,8,2.0,2018-11-03 21:45
MONTGOMERY,376,21,6.0,2018-11-03 21:45
NORTHFIELD,1569,28,2.0,2018-11-03 21:45
SHELBURNE,1180,43,4.0,2018-11-03 21:45
WORTHINGTON,709,1,0.14,2018-11-03 21:45
DEERFIELD,2618,1,0.04,2018-11-03 21:30
LEYDEN,361,8,2.0,2018-11-03 21:30
MONTGOMERY,376,21,6.0,2018-11-03 21:30
NORTHFIELD,1569,28,2.0,2018-11-03 21:30
SHELBURNE,1180,43,4.0,2018-11-03 21:30
WORTHINGTON,709,1,0.14,2018-11-03 21:30
CONWAY,928,29,3.0,2018-11-03 21:15
LEYDEN,361,8,2.0,2018-11-03 21:15
