Town,Total Cust.,Cust. Out,% Out,timestamp
BARNSTEAD,1600,12,0.75,2018-11-07 23:45
GILFORD,5820,60,1,2018-11-07 23:45
HOLLIS,3569,84,2,2018-11-07 23:45
STRAFFORD,2167,3,0.14,2018-11-07 23:45
BARNSTEAD,1600,12,0.75,2018-11-07 23:30
GILFORD,5820,60,1.0,2018-11-07 23:30
STRAFFORD,2167,3,0.14,2018-11-07 23:30
BARNSTEAD,1600,1,0.06,2018-11-07 23:15
GILFORD,5820,60,1.0,2018-11-07 23:15
BARNSTEAD,1600,1,0.06,2018-11-07 23:00
GILFORD,5820,60,1.0,2018-11-07 23:00
SWANZEY,3902,1,0.03,2018-11-07 23:00
TROY,1113,209,19.0,2018-11-07 23:00
BARNSTEAD,1600,1,0.06,2018-11-07 22:45
GILFORD,5820,60,1.0,2018-11-07 22:45
SWANZEY,3902,1,0.03,2018-11-07 22:45
TROY,1113,209,19.0,2018-11-07 22:45
BARNSTEAD,1600,1,0.06,2018-11-07 22:30
GILFORD,5820,60,1.0,2018-11-07 22:30
SWANZEY,3902,1,0.03,2018-11-07 22:30
TROY,1113,209,19.0,2018-11-07 22:30
BARNSTEAD,1600,1,0.06,2018-11-07 22:15
GILFORD,5820,60,1.0,2018-11-07 22:15
SWANZEY,3902,1,0.03,2018-11-07 22:15
TROY,1113,74,7.0,2018-11-07 22:15
BARNSTEAD,1600,1,0.06,2018-11-07 22:00
GILFORD,5820,60,1.0,2018-11-07 22:00
SWANZEY,3902,0,0.0,2018-11-07 22:00
TROY,1113,79,7.0,2018-11-07 22:00
BARNSTEAD,1600,1,0.06,2018-11-07 21:45
GILFORD,5820,60,1.0,2018-11-07 21:45
SWANZEY,3902,0,0.0,2018-11-07 21:45
TROY,1113,79,7.0,2018-11-07 21:45
BARNSTEAD,1600,1,0.06,2018-11-07 21:30
GILFORD,5820,93,2.0,2018-11-07 21:30
BARNSTEAD,1600,1,0.06,2018-11-07 21:15
GILFORD,5820,93,2.0,2018-11-07 21:15
SWANZEY,3902,1,0.03,2018-11-07 21:15
TROY,1113,209,19.0,2018-11-07 21:15
GILFORD,5820,93,2.0,2018-11-07 21:00
SWANZEY,3902,1,0.03,2018-11-07 21:00
TROY,1113,193,17.0,2018-11-07 21:00
GILFORD,5820,93,2.0,2018-11-07 20:45
SWANZEY,3902,1,0.03,2018-11-07 20:45
TROY,1113,193,17.0,2018-11-07 20:45
GILFORD,5820,93,2.0,2018-11-07 20:30
SWANZEY,3902,1,0.03,2018-11-07 20:30
TROY,1113,193,17.0,2018-11-07 20:30
GILFORD,5820,93,2.0,2018-11-07 20:15
SWANZEY,3902,1,0.03,2018-11-07 20:15
TROY,1113,193,17.0,2018-11-07 20:15
MILTON,2534,1,0.04,2018-11-07 20:00
SWANZEY,3902,1,0.03,2018-11-07 20:00
TROY,1113,193,17.0,2018-11-07 20:00
SWANZEY,3902,1,0.03,2018-11-07 19:45
TROY,1113,193,17.0,2018-11-07 19:45
SWANZEY,3902,1,0.03,2018-11-07 19:30
TROY,1113,193,17.0,2018-11-07 19:30
SWANZEY,3902,1,0.03,2018-11-07 19:15
TROY,1113,193,17.0,2018-11-07 19:15
MILAN,969,62,6.0,2018-11-07 19:00
SWANZEY,3902,1,0.03,2018-11-07 19:00
TROY,1113,209,19.0,2018-11-07 19:00
DOVER,17056,1,0.01,2018-11-07 18:45
MILAN,969,62,6.0,2018-11-07 18:45
SWANZEY,3902,1,0.03,2018-11-07 18:45
TROY,1113,209,19.0,2018-11-07 18:45
MILTON,2534,1,0.04,2018-11-07 18:30
SWANZEY,3902,1,0.03,2018-11-07 18:30
TROY,1113,209,19.0,2018-11-07 18:30
MILTON,2534,1,0.04,2018-11-07 18:15
SWANZEY,3902,1,0.03,2018-11-07 18:15
TROY,1113,209,19.0,2018-11-07 18:15
MILTON,2534,1,0.04,2018-11-07 18:00
SWANZEY,3902,1,0.03,2018-11-07 18:00
TROY,1113,209,19.0,2018-11-07 18:00
AMHERST,5654,1,0.02,2018-11-07 17:45
MILTON,2534,1,0.04,2018-11-07 17:45
SWANZEY,3902,1,0.03,2018-11-07 17:45
TROY,1113,209,19.0,2018-11-07 17:45
AMHERST,5654,1,0.02,2018-11-07 17:30
MILTON,2534,1,0.04,2018-11-07 17:30
SWANZEY,3902,1,0.03,2018-11-07 17:30
TROY,1113,209,19.0,2018-11-07 17:30
MILTON,2534,1,0.04,2018-11-07 17:15
SWANZEY,3902,1,0.03,2018-11-07 17:15
TROY,1113,209,19.0,2018-11-07 17:15
MILTON,2534,1,0.04,2018-11-07 17:00
PITTSFIELD,1960,1,0.05,2018-11-07 17:00
STODDARD,1242,31,2.0,2018-11-07 17:00
SWANZEY,3902,1,0.03,2018-11-07 17:00
TROY,1113,209,19.0,2018-11-07 17:00
STODDARD,1242,31,2.0,2018-11-07 16:45
SWANZEY,3902,1,0.03,2018-11-07 16:45
TROY,1113,209,19.0,2018-11-07 16:45
STODDARD,1242,31,2.0,2018-11-07 16:30
SWANZEY,3902,1,0.03,2018-11-07 16:30
TROY,1113,209,19.0,2018-11-07 16:30
STODDARD,1242,31,2.0,2018-11-07 16:15
SWANZEY,3902,1,0.03,2018-11-07 16:15
TROY,1113,209,19.0,2018-11-07 16:15
NEWBURY,1850,1,0.05,2018-11-07 16:00
STODDARD,1242,31,2.0,2018-11-07 16:00
SWANZEY,3902,1,0.03,2018-11-07 16:00
TROY,1113,209,19.0,2018-11-07 16:00
DURHAM,3869,8,0.21,2018-11-07 15:45
ROCHESTER,16860,1,0.01,2018-11-07 15:45
STODDARD,1242,31,2.0,2018-11-07 15:45
SWANZEY,3902,1,0.03,2018-11-07 15:45
TROY,1113,209,19.0,2018-11-07 15:45
DURHAM,3869,8,0.21,2018-11-07 15:30
ROCHESTER,16860,1,0.01,2018-11-07 15:30
STODDARD,1242,31,2.0,2018-11-07 15:30
SWANZEY,3902,1,0.03,2018-11-07 15:30
TROY,1113,209,19.0,2018-11-07 15:30
DURHAM,3869,8,0.21,2018-11-07 15:15
ROCHESTER,16860,1,0.01,2018-11-07 15:15
STODDARD,1242,31,2.0,2018-11-07 15:15
SWANZEY,3902,1,0.03,2018-11-07 15:15
TROY,1113,209,19.0,2018-11-07 15:15
DURHAM,3869,7,0.18,2018-11-07 15:00
FREMONT,1796,1,0.06,2018-11-07 15:00
LONDONDERRY,11495,2,0.02,2018-11-07 15:00
ROCHESTER,16860,1,0.01,2018-11-07 15:00
STODDARD,1242,31,2.0,2018-11-07 15:00
SWANZEY,3902,1,0.03,2018-11-07 15:00
TROY,1113,209,19.0,2018-11-07 15:00
DURHAM,3869,7,0.18,2018-11-07 14:45
LONDONDERRY,11495,2,0.02,2018-11-07 14:45
RANDOLPH,354,5,1.0,2018-11-07 14:45
ROCHESTER,16860,1,0.01,2018-11-07 14:45
STODDARD,1242,1,0.08,2018-11-07 14:45
SWANZEY,3902,1,0.03,2018-11-07 14:45
TROY,1113,209,19.0,2018-11-07 14:45
DURHAM,3869,7,0.18,2018-11-07 14:30
LONDONDERRY,11495,2,0.02,2018-11-07 14:30
