Town,Total Cust.,Cust. Out,% Out,timestamp
ARLINGTON,21547,1,0.00,2019-01-28 22:15
DUXBURY,6983,4,0.06,2019-01-28 22:15
ARLINGTON,21547,1,0.0,2019-01-28 22:00
DUXBURY,6983,4,0.06,2019-01-28 22:00
ARLINGTON,21547,1,0.0,2019-01-28 21:45
CHELSEA,15836,1,0.01,2019-01-28 21:45
DUXBURY,6983,4,0.06,2019-01-28 21:45
MILTON,10410,5,0.05,2019-01-28 21:45
NEW BEDFORD,47679,1,0.0,2019-01-28 21:45
ARLINGTON,21547,1,0.0,2019-01-28 21:30
MILTON,10410,5,0.05,2019-01-28 21:30
ARLINGTON,21547,1,0.0,2019-01-28 21:15
MILTON,10410,5,0.05,2019-01-28 21:15
ARLINGTON,21547,1,0.0,2019-01-28 21:00
MILTON,10410,5,0.05,2019-01-28 21:00
ARLINGTON,21547,1,0.0,2019-01-28 20:45
BREWSTER,9025,1,0.01,2019-01-28 20:45
MILTON,10410,6,0.06,2019-01-28 20:45
ARLINGTON,21547,1,0.0,2019-01-28 20:30
BREWSTER,9025,1,0.01,2019-01-28 20:30
BROOKLINE,33132,1,0.0,2019-01-28 20:30
HARWICH,11242,1,0.01,2019-01-28 20:30
MILTON,10410,6,0.06,2019-01-28 20:30
BREWSTER,9025,1,0.01,2019-01-28 20:15
BROOKLINE,33132,1,0.0,2019-01-28 20:15
HARWICH,11242,1,0.01,2019-01-28 20:15
MILTON,10410,6,0.06,2019-01-28 20:15
BREWSTER,9025,1,0.01,2019-01-28 20:00
BROOKLINE,33132,1,0.0,2019-01-28 20:00
HARWICH,11242,1,0.01,2019-01-28 20:00
MILTON,10410,1,0.01,2019-01-28 20:00
WALTHAM,30108,1,0.0,2019-01-28 20:00
BREWSTER,9025,1,0.01,2019-01-28 19:45
BROOKLINE,33132,1,0.0,2019-01-28 19:45
HARWICH,11242,1,0.01,2019-01-28 19:45
WALTHAM,30108,1,0.0,2019-01-28 19:45
BOSTON,278426,1,0.0,2019-01-28 17:30
BROOKLINE,33132,1,0.0,2019-01-28 17:30
CANTON,10616,1,0.01,2019-01-28 17:30
CHELSEA,15836,1,0.01,2019-01-28 17:30
MILTON,10410,1,0.01,2019-01-28 17:30
WALTHAM,30108,1,0.0,2019-01-28 17:30
BOSTON,278426,2,0.0,2019-01-28 17:15
BROOKLINE,33132,1,0.0,2019-01-28 17:15
CANTON,10616,1,0.01,2019-01-28 17:15
CHELSEA,15836,1,0.01,2019-01-28 17:15
MILTON,10410,1,0.01,2019-01-28 17:15
WALTHAM,30108,1,0.0,2019-01-28 17:15
BOSTON,278426,2,0.0,2019-01-28 17:00
BROOKLINE,33132,1,0.0,2019-01-28 17:00
CANTON,10616,1,0.01,2019-01-28 17:00
MILTON,10410,1,0.01,2019-01-28 17:00
WALTHAM,30108,1,0.0,2019-01-28 17:00
BOSTON,278426,2,0.0,2019-01-28 16:45
BROOKLINE,33132,1,0.0,2019-01-28 16:45
CANTON,10616,1,0.01,2019-01-28 16:45
MILTON,10410,1,0.01,2019-01-28 16:45
BOSTON,278426,2,0.0,2019-01-28 16:30
BROOKLINE,33132,1,0.0,2019-01-28 16:30
CANTON,10616,1,0.01,2019-01-28 16:30
BOSTON,278426,2,0.0,2019-01-28 16:15
BROOKLINE,33132,1,0.0,2019-01-28 16:15
CANTON,10616,1,0.01,2019-01-28 16:15
BOSTON,278426,2,0.0,2019-01-28 16:00
BROOKLINE,33132,1,0.0,2019-01-28 16:00
CANTON,10616,1,0.01,2019-01-28 16:00
BOSTON,278426,2,0.0,2019-01-28 15:45
BROOKLINE,33132,1,0.0,2019-01-28 15:45
CANTON,10616,1,0.01,2019-01-28 15:45
HOPKINTON,7143,1,0.01,2019-01-28 15:45
BOSTON,278426,2,0.0,2019-01-28 15:30
BROOKLINE,33132,1,0.0,2019-01-28 15:30
CANTON,10616,1,0.01,2019-01-28 15:30
HOPKINTON,7143,1,0.01,2019-01-28 15:30
BOSTON,278426,3,0.0,2019-01-28 15:15
BROOKLINE,33132,1,0.0,2019-01-28 15:15
CANTON,10616,1,0.01,2019-01-28 15:15
HOPKINTON,7143,1,0.01,2019-01-28 15:15
BARNSTABLE,31268,1,0.0,2019-01-28 15:00
BOSTON,278426,2,0.0,2019-01-28 15:00
HOPKINTON,7143,1,0.01,2019-01-28 15:00
BARNSTABLE,31268,1,0.0,2019-01-28 14:45
BOSTON,278426,4,0.0,2019-01-28 14:45
HOPKINTON,7143,60,0.84,2019-01-28 14:45
BARNSTABLE,31268,1,0.0,2019-01-28 14:30
BOSTON,278426,5,0.0,2019-01-28 14:30
HOPKINTON,7143,59,0.83,2019-01-28 14:30
BARNSTABLE,31268,1,0.0,2019-01-28 14:15
BOSTON,278426,3,0.0,2019-01-28 14:15
BOSTON,278426,2,0.0,2019-01-28 14:00
BURLINGTON,11765,1,0.01,2019-01-28 14:00
WAREHAM,14740,1,0.01,2019-01-28 14:00
BOSTON,278426,3,0.0,2019-01-28 13:45
BURLINGTON,11765,1,0.01,2019-01-28 13:45
HARWICH,11242,1,0.01,2019-01-28 13:45
WAREHAM,14740,1,0.01,2019-01-28 13:45
BOSTON,278426,3,0.0,2019-01-28 13:30
BURLINGTON,11765,1,0.01,2019-01-28 13:30
HARWICH,11242,1,0.01,2019-01-28 13:30
WAREHAM,14740,1,0.01,2019-01-28 13:30
BOSTON,278426,3,0.0,2019-01-28 13:15
BURLINGTON,11765,1,0.01,2019-01-28 13:15
WAREHAM,14740,1,0.01,2019-01-28 13:15
BURLINGTON,11765,1,0.01,2019-01-28 13:00
WAREHAM,14740,1,0.01,2019-01-28 13:00
BURLINGTON,11765,1,0.01,2019-01-28 12:45
WAREHAM,14740,1,0.01,2019-01-28 12:45
BURLINGTON,11765,1,0.01,2019-01-28 12:30
DUXBURY,6983,1,0.01,2019-01-28 12:30
BURLINGTON,11765,1,0.01,2019-01-28 12:15
BROOKLINE,33132,56,0.17,2019-01-28 12:00
BURLINGTON,11765,1,0.01,2019-01-28 12:00
BROOKLINE,33132,56,0.17,2019-01-28 11:45
NORFOLK,3982,1,0.03,2019-01-28 11:45
WESTON,4358,1,0.02,2019-01-28 11:45
BROOKLINE,33132,56,0.17,2019-01-28 11:30
NORFOLK,3982,1,0.03,2019-01-28 11:30
SOMERVILLE,27621,15,0.05,2019-01-28 11:30
WESTON,4358,1,0.02,2019-01-28 11:30
BOSTON,278426,1,0.0,2019-01-28 11:15
BROOKLINE,33132,56,0.17,2019-01-28 11:15
NORFOLK,3982,1,0.03,2019-01-28 11:15
SOMERVILLE,27621,15,0.05,2019-01-28 11:15
WESTON,4358,1,0.02,2019-01-28 11:15
BOSTON,278426,1,0.0,2019-01-28 11:00
BROOKLINE,33132,56,0.17,2019-01-28 11:00
NORFOLK,3982,1,0.03,2019-01-28 11:00
SOMERVILLE,27621,15,0.05,2019-01-28 11:00
WESTON,4358,1,0.02,2019-01-28 11:00
BOSTON,278426,1,0.0,2019-01-28 10:45
BROOKLINE,33132,1,0.0,2019-01-28 10:45
CAMBRIDGE,54989,1,0.0,2019-01-28 10:45
NORFOLK,3982,1,0.03,2019-01-28 10:45
SOMERVILLE,27621,15,0.05,2019-01-28 10:45
WESTON,4358,1,0.02,2019-01-28 10:45
CAMBRIDGE,54989,1,0.0,2019-01-28 10:30
NORFOLK,3982,1,0.03,2019-01-28 10:30
SOMERVILLE,27621,15,0.05,2019-01-28 10:30
WESTON,4358,1,0.02,2019-01-28 10:30
CAMBRIDGE,54989,1,0.0,2019-01-28 10:15
SOMERVILLE,27621,15,0.05,2019-01-28 10:15
WESTON,4358,1,0.02,2019-01-28 10:15
BOSTON,278426,1,0.0,2019-01-28 10:00
CAMBRIDGE,54989,1,0.0,2019-01-28 10:00
WESTON,4358,1,0.02,2019-01-28 10:00
BOSTON,278426,1,0.0,2019-01-28 09:45
CAMBRIDGE,54989,1,0.0,2019-01-28 09:45
EASTON,5,5,100.0,2019-01-28 09:45
SHARON,6796,30,0.44,2019-01-28 09:45
WESTON,4358,1,0.02,2019-01-28 09:45
BOSTON,278426,1,0.0,2019-01-28 09:30
CAMBRIDGE,54989,1,0.0,2019-01-28 09:30
EASTON,5,5,100.0,2019-01-28 09:30
SHARON,6796,30,0.44,2019-01-28 09:30
WESTON,4358,1,0.02,2019-01-28 09:30
BOSTON,278426,1,0.0,2019-01-28 09:15
CAMBRIDGE,54989,1,0.0,2019-01-28 09:15
EASTON,5,5,100.0,2019-01-28 09:15
SHARON,6796,30,0.44,2019-01-28 09:15
WESTON,4358,1,0.02,2019-01-28 09:15
