Town,Total Cust.,Cust. Out,% Out,timestamp
ARLINGTON,21521,48,0.22,2018-06-17 23:45
BELLINGHAM,1717,1,0.06,2018-06-17 23:45
ARLINGTON,21521,48,0.22,2018-06-17 23:30
BELLINGHAM,1717,1,0.06,2018-06-17 23:30
ARLINGTON,21521,48,0.22,2018-06-17 23:15
BOSTON,277272,1,0.0,2018-06-17 22:45
BOSTON,277272,1,0.0,2018-06-17 22:30
CARVER,5761,16,0.28,2018-06-17 21:30
MEDWAY,5287,5,0.09,2018-06-17 21:30
NEWTON,40741,8,0.02,2018-06-17 21:30
CARVER,5761,16,0.28,2018-06-17 21:15
MEDWAY,5287,5,0.09,2018-06-17 21:15
NEWTON,40741,8,0.02,2018-06-17 21:15
CARVER,5761,16,0.28,2018-06-17 21:00
MEDWAY,5287,5,0.09,2018-06-17 21:00
NEWTON,40741,8,0.02,2018-06-17 21:00
CARVER,5761,16,0.28,2018-06-17 20:45
MASHPEE,12051,1,0.01,2018-06-17 20:45
MEDWAY,5287,5,0.09,2018-06-17 20:45
NEWTON,40741,8,0.02,2018-06-17 20:45
CARVER,5761,16,0.28,2018-06-17 20:30
MEDWAY,5287,5,0.09,2018-06-17 20:30
NEWTON,40741,8,0.02,2018-06-17 20:30
NEWTON,40741,8,0.02,2018-06-17 20:15
MEDWAY,5287,1,0.02,2018-06-17 20:00
NEWTON,40741,8,0.02,2018-06-17 20:00
NEWTON,40741,8,0.02,2018-06-17 19:45
BOSTON,277272,1,0.0,2018-06-17 19:30
NEWTON,40741,8,0.02,2018-06-17 19:30
BOSTON,277272,1,0.0,2018-06-17 19:15
FALMOUTH,25660,1,0.0,2018-06-17 19:15
NEWTON,40741,1,0.0,2018-06-17 19:15
FALMOUTH,25660,1,0.0,2018-06-17 19:00
NEWTON,40741,1,0.0,2018-06-17 19:00
FALMOUTH,25660,1,0.0,2018-06-17 18:45
HOPKINTON,7076,1,0.01,2018-06-17 18:45
NORFOLK,3961,5,0.13,2018-06-17 18:45
FALMOUTH,25660,1,0.0,2018-06-17 18:30
HOPKINTON,7076,1,0.01,2018-06-17 18:30
NORFOLK,3961,5,0.13,2018-06-17 18:30
FALMOUTH,25660,1,0.0,2018-06-17 18:15
HOPKINTON,7076,1,0.01,2018-06-17 18:15
NORFOLK,3961,5,0.13,2018-06-17 18:15
HOPKINTON,7076,1,0.01,2018-06-17 18:00
NORFOLK,3961,5,0.13,2018-06-17 18:00
HOPKINTON,7076,1,0.01,2018-06-17 17:45
NORFOLK,3961,5,0.13,2018-06-17 17:45
SUDBURY,7142,6,0.08,2018-06-17 17:45
BURLINGTON,11788,1,0.01,2018-06-17 17:30
FALMOUTH,25660,20,0.08,2018-06-17 17:30
HOPKINTON,7076,1,0.01,2018-06-17 17:30
NORFOLK,3961,5,0.13,2018-06-17 17:30
SUDBURY,7142,6,0.08,2018-06-17 17:30
BURLINGTON,11788,1,0.01,2018-06-17 17:15
FALMOUTH,25660,20,0.08,2018-06-17 17:15
HOPKINTON,7076,1,0.01,2018-06-17 17:15
NORFOLK,3961,5,0.13,2018-06-17 17:15
SUDBURY,7142,6,0.08,2018-06-17 17:15
BURLINGTON,11788,1,0.01,2018-06-17 17:00
FALMOUTH,25660,20,0.08,2018-06-17 17:00
NORFOLK,3961,5,0.13,2018-06-17 17:00
PLYMOUTH,31074,1,0.0,2018-06-17 17:00
SUDBURY,7142,6,0.08,2018-06-17 17:00
BURLINGTON,11788,1,0.01,2018-06-17 16:45
FALMOUTH,25660,20,0.08,2018-06-17 16:45
NORFOLK,3961,5,0.13,2018-06-17 16:45
PLYMPTON,1272,1,0.08,2018-06-17 16:45
PROVINCETOWN,5887,11,0.19,2018-06-17 16:45
SUDBURY,7142,6,0.08,2018-06-17 16:45
FALMOUTH,25660,20,0.08,2018-06-17 16:30
NORFOLK,3961,1,0.03,2018-06-17 16:30
PROVINCETOWN,5887,11,0.19,2018-06-17 16:30
SUDBURY,7142,6,0.08,2018-06-17 16:30
FALMOUTH,25660,20,0.08,2018-06-17 16:15
PROVINCETOWN,5887,11,0.19,2018-06-17 16:15
SUDBURY,7142,6,0.08,2018-06-17 16:15
FALMOUTH,25660,20,0.08,2018-06-17 16:00
PROVINCETOWN,5887,11,0.19,2018-06-17 16:00
FALMOUTH,25660,20,0.08,2018-06-17 15:45
PROVINCETOWN,5887,11,0.19,2018-06-17 15:45
SUDBURY,7142,1,0.01,2018-06-17 15:45
FALMOUTH,25660,20,0.08,2018-06-17 15:30
NEW BEDFORD,47470,1,0.0,2018-06-17 15:30
PROVINCETOWN,5887,11,0.19,2018-06-17 15:30
SUDBURY,7142,1,0.01,2018-06-17 15:30
DUXBURY,6995,5,0.07,2018-06-17 15:15
FALMOUTH,25660,1,0.0,2018-06-17 15:15
HOLLISTON,6330,1,0.02,2018-06-17 15:15
NEW BEDFORD,47470,1,0.0,2018-06-17 15:15
PROVINCETOWN,5887,11,0.19,2018-06-17 15:15
DUXBURY,6995,5,0.07,2018-06-17 15:00
FALMOUTH,25660,1,0.0,2018-06-17 15:00
HOLLISTON,6330,1,0.02,2018-06-17 15:00
NEW BEDFORD,47470,1,0.0,2018-06-17 15:00
PROVINCETOWN,5887,10,0.17,2018-06-17 15:00
DENNIS,17115,1,0.01,2018-06-17 14:45
DUXBURY,6995,5,0.07,2018-06-17 14:45
FALMOUTH,25660,1,0.0,2018-06-17 14:45
HOLLISTON,6330,1,0.02,2018-06-17 14:45
NEW BEDFORD,47470,1,0.0,2018-06-17 14:45
DUXBURY,6995,5,0.07,2018-06-17 14:30
HOLLISTON,6330,1,0.02,2018-06-17 14:30
DUXBURY,6995,5,0.07,2018-06-17 14:15
HOLLISTON,6330,1,0.02,2018-06-17 14:15
DUXBURY,6995,5,0.07,2018-06-17 14:00
HOLLISTON,6330,1,0.02,2018-06-17 14:00
DUXBURY,6995,1,0.01,2018-06-17 13:45
HOLLISTON,6330,1,0.02,2018-06-17 13:45
HOLLISTON,6330,1,0.02,2018-06-17 13:30
HOLLISTON,6330,1,0.02,2018-06-17 13:15
HOLLISTON,6330,1,0.02,2018-06-17 13:00
EASTHAM,6603,12,0.18,2018-06-17 12:45
BOSTON,277272,1,0.0,2018-06-17 12:30
EASTHAM,6603,12,0.18,2018-06-17 12:30
BOSTON,277272,1,0.0,2018-06-17 11:30
DENNIS,17115,7,0.04,2018-06-17 11:30
FALMOUTH,25660,1,0.0,2018-06-17 11:30
BARNSTABLE,31230,1,0.0,2018-06-17 09:00
MEDFIELD,5014,3,0.06,2018-06-17 09:00
BARNSTABLE,31230,1,0.0,2018-06-17 08:45
MEDFIELD,5014,3,0.06,2018-06-17 08:45
BARNSTABLE,31230,1,0.0,2018-06-17 08:30
BARNSTABLE,31230,1,0.0,2018-06-17 08:15
BURLINGTON,11788,118,1.0,2018-06-17 08:15
BURLINGTON,11788,118,1.0,2018-06-17 08:00
WALTHAM,29896,33,0.11,2018-06-17 08:00
BURLINGTON,11788,118,1.0,2018-06-17 07:45
MILTON,10422,88,0.84,2018-06-17 07:45
WALTHAM,29896,33,0.11,2018-06-17 07:45
BURLINGTON,11788,118,1.0,2018-06-17 07:30
MILTON,10422,88,0.84,2018-06-17 07:30
WALTHAM,29896,33,0.11,2018-06-17 07:30
BOSTON,277272,1,0.0,2018-06-17 07:15
BURLINGTON,11788,18,0.15,2018-06-17 07:15
MILTON,10422,251,2.0,2018-06-17 07:15
WALTHAM,29896,33,0.11,2018-06-17 07:15
SANDWICH,10970,1,0.01,2018-06-17 01:30
SANDWICH,10970,1,0.01,2018-06-17 01:15
SANDWICH,10970,1,0.01,2018-06-17 01:00
BOSTON,277272,1,0.0,2018-06-17 00:45
SANDWICH,10970,1,0.01,2018-06-17 00:45
BOSTON,277272,1,0.0,2018-06-17 00:30
SANDWICH,10970,1,0.01,2018-06-17 00:30
BOSTON,277272,2,0.0,2018-06-17 00:15
SANDWICH,10970,1,0.01,2018-06-17 00:15
BOSTON,277272,1,0.0,2018-06-17 00:00
SANDWICH,10970,1,0.01,2018-06-17 00:00
