Town,Total Cust.,Cust. Out,% Out,timestamp
BARRINGTON,4511,2,0.04,2018-09-26 23:45
BRADFORD,1116,46,4,2018-09-26 23:45
BROOKFIELD,337,18,5,2018-09-26 23:45
CANTERBURY,539,2,0.37,2018-09-26 23:45
CLAREMONT,6647,1,0.02,2018-09-26 23:45
GILFORD,5813,41,0.71,2018-09-26 23:45
HARRISVILLE,792,1,0.13,2018-09-26 23:45
LEE,1497,24,2,2018-09-26 23:45
MASON,708,74,10,2018-09-26 23:45
NEWBURY,1845,62,3,2018-09-26 23:45
OSSIPEE,3208,1,0.03,2018-09-26 23:45
RICHMOND,626,1,0.16,2018-09-26 23:45
BARRINGTON,4511,1,0.02,2018-09-26 23:30
BRADFORD,1116,46,4.0,2018-09-26 23:30
CANTERBURY,539,2,0.37,2018-09-26 23:30
CLAREMONT,6647,1,0.02,2018-09-26 23:30
GILFORD,5813,41,0.71,2018-09-26 23:30
HARRISVILLE,792,1,0.13,2018-09-26 23:30
LEE,1497,24,2.0,2018-09-26 23:30
MASON,708,74,10.0,2018-09-26 23:30
NEWBURY,1845,62,3.0,2018-09-26 23:30
OSSIPEE,3208,1,0.03,2018-09-26 23:30
WAKEFIELD,4075,15,0.37,2018-09-26 23:30
BARRINGTON,4511,1,0.02,2018-09-26 23:15
BRADFORD,1116,46,4.0,2018-09-26 23:15
BROOKFIELD,337,1,0.3,2018-09-26 23:15
CANTERBURY,539,2,0.37,2018-09-26 23:15
CLAREMONT,6647,1,0.02,2018-09-26 23:15
GILFORD,5813,41,0.71,2018-09-26 23:15
HARRISVILLE,792,1,0.13,2018-09-26 23:15
MASON,708,152,21.0,2018-09-26 23:15
NEWBURY,1845,86,5.0,2018-09-26 23:15
OSSIPEE,3208,1,0.03,2018-09-26 23:15
WAKEFIELD,4075,15,0.37,2018-09-26 23:15
BARRINGTON,4511,1,0.02,2018-09-26 23:00
BRADFORD,1116,46,4.0,2018-09-26 23:00
BROOKFIELD,337,1,0.3,2018-09-26 23:00
CANTERBURY,539,2,0.37,2018-09-26 23:00
CLAREMONT,6647,1,0.02,2018-09-26 23:00
GILFORD,5813,41,0.71,2018-09-26 23:00
HARRISVILLE,792,6,0.76,2018-09-26 23:00
HUDSON,11427,2,0.02,2018-09-26 23:00
MASON,708,152,21.0,2018-09-26 23:00
NEWBURY,1845,86,5.0,2018-09-26 23:00
OSSIPEE,3208,1,0.03,2018-09-26 23:00
WAKEFIELD,4075,15,0.37,2018-09-26 23:00
BARRINGTON,4511,1,0.02,2018-09-26 22:45
BRADFORD,1116,46,4.0,2018-09-26 22:45
BROOKFIELD,337,1,0.3,2018-09-26 22:45
CANTERBURY,539,2,0.37,2018-09-26 22:45
DANBURY,678,69,10.0,2018-09-26 22:45
GILFORD,5813,41,0.71,2018-09-26 22:45
HARRISVILLE,792,6,0.76,2018-09-26 22:45
MARLOW,177,8,5.0,2018-09-26 22:45
MASON,708,152,21.0,2018-09-26 22:45
NEWBURY,1845,3,0.16,2018-09-26 22:45
SUTTON,1143,1,0.09,2018-09-26 22:45
WAKEFIELD,4075,15,0.37,2018-09-26 22:45
BARRINGTON,4511,1,0.02,2018-09-26 22:30
BATH,534,2,0.37,2018-09-26 22:30
BRADFORD,1116,46,4.0,2018-09-26 22:30
BROOKFIELD,337,1,0.3,2018-09-26 22:30
CANTERBURY,539,2,0.37,2018-09-26 22:30
DANBURY,678,69,10.0,2018-09-26 22:30
GILFORD,5813,41,0.71,2018-09-26 22:30
HARRISVILLE,792,6,0.76,2018-09-26 22:30
LYMAN,392,21,5.0,2018-09-26 22:30
MARLOW,177,8,5.0,2018-09-26 22:30
MASON,708,152,21.0,2018-09-26 22:30
NEWBURY,1845,3,0.16,2018-09-26 22:30
SUNAPEE,2400,143,6.0,2018-09-26 22:30
SUTTON,1143,1,0.09,2018-09-26 22:30
WAKEFIELD,4075,15,0.37,2018-09-26 22:30
BARRINGTON,4511,1,0.02,2018-09-26 22:15
BATH,534,2,0.37,2018-09-26 22:15
BRADFORD,1116,46,4.0,2018-09-26 22:15
BROOKFIELD,337,1,0.3,2018-09-26 22:15
CANTERBURY,539,2,0.37,2018-09-26 22:15
DANBURY,678,69,10.0,2018-09-26 22:15
FREEDOM,2389,13,0.54,2018-09-26 22:15
GILFORD,5813,41,0.71,2018-09-26 22:15
HANCOCK,1051,1,0.1,2018-09-26 22:15
HARRISVILLE,792,6,0.76,2018-09-26 22:15
LYMAN,392,21,5.0,2018-09-26 22:15
MARLOW,177,8,5.0,2018-09-26 22:15
MASON,708,152,21.0,2018-09-26 22:15
NEWBURY,1845,3,0.16,2018-09-26 22:15
SUNAPEE,2400,143,6.0,2018-09-26 22:15
SUTTON,1143,1,0.09,2018-09-26 22:15
WAKEFIELD,4075,15,0.37,2018-09-26 22:15
AMHERST,5635,1,0.02,2018-09-26 22:00
BATH,534,2,0.37,2018-09-26 22:00
BRADFORD,1116,46,4.0,2018-09-26 22:00
BROOKFIELD,337,1,0.3,2018-09-26 22:00
CANTERBURY,539,2,0.37,2018-09-26 22:00
DANBURY,678,69,10.0,2018-09-26 22:00
FREEDOM,2389,1,0.04,2018-09-26 22:00
GILFORD,5813,41,0.71,2018-09-26 22:00
HANCOCK,1051,1,0.1,2018-09-26 22:00
HARRISVILLE,792,6,0.76,2018-09-26 22:00
LYMAN,392,21,5.0,2018-09-26 22:00
MARLOW,177,8,5.0,2018-09-26 22:00
MASON,708,152,21.0,2018-09-26 22:00
NEWBURY,1845,3,0.16,2018-09-26 22:00
SUNAPEE,2400,143,6.0,2018-09-26 22:00
SUTTON,1143,2,0.17,2018-09-26 22:00
WAKEFIELD,4075,15,0.37,2018-09-26 22:00
BATH,534,2,0.37,2018-09-26 21:45
BRADFORD,1116,46,4.0,2018-09-26 21:45
BROOKFIELD,337,1,0.3,2018-09-26 21:45
CANTERBURY,539,2,0.37,2018-09-26 21:45
DANBURY,678,69,10.0,2018-09-26 21:45
GILFORD,5813,41,0.71,2018-09-26 21:45
HANCOCK,1051,1,0.1,2018-09-26 21:45
HARRISVILLE,792,6,0.76,2018-09-26 21:45
LITCHFIELD,3508,2,0.06,2018-09-26 21:45
LYMAN,392,21,5.0,2018-09-26 21:45
MARLOW,177,8,5.0,2018-09-26 21:45
NEWBURY,1845,2,0.11,2018-09-26 21:45
SUNAPEE,2400,143,6.0,2018-09-26 21:45
SUTTON,1143,2,0.17,2018-09-26 21:45
BATH,534,2,0.37,2018-09-26 21:30
BRADFORD,1116,46,4.0,2018-09-26 21:30
BROOKFIELD,337,1,0.3,2018-09-26 21:30
CANTERBURY,539,2,0.37,2018-09-26 21:30
DANBURY,678,69,10.0,2018-09-26 21:30
GILFORD,5813,31,0.53,2018-09-26 21:30
HANCOCK,1051,1,0.1,2018-09-26 21:30
HARRISVILLE,792,6,0.76,2018-09-26 21:30
LITCHFIELD,3508,2,0.06,2018-09-26 21:30
LYMAN,392,21,5.0,2018-09-26 21:30
MARLOW,177,8,5.0,2018-09-26 21:30
NEWBURY,1845,2,0.11,2018-09-26 21:30
SUNAPEE,2400,143,6.0,2018-09-26 21:30
SUTTON,1143,2,0.17,2018-09-26 21:30
WARNER,1666,1,0.06,2018-09-26 21:30
BRADFORD,1116,2,0.18,2018-09-26 21:15
DANBURY,678,69,10.0,2018-09-26 21:15
GILFORD,5813,31,0.53,2018-09-26 21:15
LITCHFIELD,3508,2,0.06,2018-09-26 21:15
LYMAN,392,1,0.26,2018-09-26 21:15
MARLOW,177,2,1.0,2018-09-26 21:15
NEWBURY,1845,1,0.05,2018-09-26 21:15
PITTSBURG,1682,5,0.3,2018-09-26 21:15
SUNAPEE,2400,143,6.0,2018-09-26 21:15
SUTTON,1143,2,0.17,2018-09-26 21:15
WARNER,1666,1,0.06,2018-09-26 21:15
DANBURY,678,69,10.0,2018-09-26 21:00
LITCHFIELD,3508,2,0.06,2018-09-26 21:00
MARLOW,177,1,0.56,2018-09-26 21:00
NEWBURY,1845,1,0.05,2018-09-26 21:00
PITTSBURG,1682,5,0.3,2018-09-26 21:00
SUNAPEE,2400,143,6.0,2018-09-26 21:00
SUTTON,1143,1,0.09,2018-09-26 21:00
WARNER,1666,1,0.06,2018-09-26 21:00
DANBURY,678,69,10.0,2018-09-26 20:45
PITTSBURG,1682,5,0.3,2018-09-26 20:45
SUNAPEE,2400,143,6.0,2018-09-26 20:45
SUTTON,1143,1,0.09,2018-09-26 20:45
WARNER,1666,1,0.06,2018-09-26 20:45
LITCHFIELD,3508,1,0.03,2018-09-26 20:30
PITTSBURG,1682,5,0.3,2018-09-26 20:30
SUNAPEE,2400,24,1.0,2018-09-26 20:30
BROOKFIELD,337,14,4.0,2018-09-26 20:15
LITCHFIELD,3508,1,0.03,2018-09-26 20:15
PITTSBURG,1682,5,0.3,2018-09-26 20:15
BROOKFIELD,337,14,4.0,2018-09-26 20:00
HOPKINTON,2979,23,0.77,2018-09-26 20:00
MANCHESTER,57977,1,0.0,2018-09-26 20:00
PITTSBURG,1682,5,0.3,2018-09-26 20:00
BROOKFIELD,337,14,4.0,2018-09-26 19:45
HOPKINTON,2979,24,0.81,2018-09-26 19:45
MANCHESTER,57977,1,0.0,2018-09-26 19:45
PITTSBURG,1682,5,0.3,2018-09-26 19:45
BROOKFIELD,337,14,4.0,2018-09-26 19:30
HOPKINTON,2979,24,0.81,2018-09-26 19:30
MANCHESTER,57977,1,0.0,2018-09-26 19:30
PITTSBURG,1682,5,0.3,2018-09-26 19:30
BROOKFIELD,337,14,4.0,2018-09-26 19:15
EPPING,3233,1,0.03,2018-09-26 19:15
HOPKINTON,2979,24,0.81,2018-09-26 19:15
MANCHESTER,57977,70,0.12,2018-09-26 19:15
PITTSBURG,1682,5,0.3,2018-09-26 19:15
RINDGE,2858,1,0.03,2018-09-26 19:15
BROOKFIELD,337,14,4.0,2018-09-26 19:00
EPPING,3233,1,0.03,2018-09-26 19:00
HOPKINTON,2979,24,0.81,2018-09-26 19:00
MANCHESTER,57977,70,0.12,2018-09-26 19:00
RINDGE,2858,1,0.03,2018-09-26 19:00
BROOKFIELD,337,14,4.0,2018-09-26 18:45
EPPING,3233,1,0.03,2018-09-26 18:45
HOPKINTON,2979,24,0.81,2018-09-26 18:45
MANCHESTER,57977,69,0.12,2018-09-26 18:45
RINDGE,2858,1,0.03,2018-09-26 18:45
BROOKFIELD,337,14,4.0,2018-09-26 18:30
HOPKINTON,2979,1,0.03,2018-09-26 18:30
MANCHESTER,57977,69,0.12,2018-09-26 18:30
RINDGE,2858,1,0.03,2018-09-26 18:30
WEARE,4742,1,0.02,2018-09-26 18:30
BROOKFIELD,337,14,4.0,2018-09-26 18:15
HOPKINTON,2979,1,0.03,2018-09-26 18:15
MANCHESTER,57977,1,0.0,2018-09-26 18:15
RINDGE,2858,1,0.03,2018-09-26 18:15
WEARE,4742,1,0.02,2018-09-26 18:15
AMHERST,5635,310,6.0,2018-09-26 18:00
BROOKFIELD,337,14,4.0,2018-09-26 18:00
HOPKINTON,2979,1,0.03,2018-09-26 18:00
NASHUA,42908,3,0.01,2018-09-26 18:00
AMHERST,5635,310,6.0,2018-09-26 17:45
BROOKFIELD,337,14,4.0,2018-09-26 17:45
DEERING,1126,150,13.0,2018-09-26 17:45
HOPKINTON,2979,1,0.03,2018-09-26 17:45
NASHUA,42908,9,0.02,2018-09-26 17:45
ROXBURY,125,5,4.0,2018-09-26 17:45
WARNER,1666,10,0.6,2018-09-26 17:45
WEARE,4742,236,5.0,2018-09-26 17:45
WEBSTER,531,3,0.56,2018-09-26 17:45
AMHERST,5635,310,6.0,2018-09-26 17:30
DEERING,1126,150,13.0,2018-09-26 17:30
HILLSBOROUGH,3309,1,0.03,2018-09-26 17:30
HOPKINTON,2979,1,0.03,2018-09-26 17:30
NASHUA,42908,9,0.02,2018-09-26 17:30
ROXBURY,125,5,4.0,2018-09-26 17:30
WARNER,1666,10,0.6,2018-09-26 17:30
WEARE,4742,236,5.0,2018-09-26 17:30
WEBSTER,531,3,0.56,2018-09-26 17:30
AMHERST,5635,310,6.0,2018-09-26 17:15
DEERING,1126,150,13.0,2018-09-26 17:15
HILLSBOROUGH,3309,1,0.03,2018-09-26 17:15
HOPKINTON,2979,65,2.0,2018-09-26 17:15
NASHUA,42908,9,0.02,2018-09-26 17:15
ROXBURY,125,5,4.0,2018-09-26 17:15
WARNER,1666,24,1.0,2018-09-26 17:15
WEARE,4742,236,5.0,2018-09-26 17:15
WEBSTER,531,3,0.56,2018-09-26 17:15
AMHERST,5635,310,6.0,2018-09-26 17:00
DEERING,1126,150,13.0,2018-09-26 17:00
GOFFSTOWN,7632,2,0.03,2018-09-26 17:00
HILLSBOROUGH,3309,1,0.03,2018-09-26 17:00
HOPKINTON,2979,65,2.0,2018-09-26 17:00
ROXBURY,125,5,4.0,2018-09-26 17:00
WARNER,1666,24,1.0,2018-09-26 17:00
WEARE,4742,236,5.0,2018-09-26 17:00
WEBSTER,531,3,0.56,2018-09-26 17:00
AMHERST,5635,310,6.0,2018-09-26 16:45
DEERING,1126,150,13.0,2018-09-26 16:45
GOFFSTOWN,7632,2,0.03,2018-09-26 16:45
HILLSBOROUGH,3309,1,0.03,2018-09-26 16:45
HINSDALE,2066,1,0.05,2018-09-26 16:45
HOPKINTON,2979,65,2.0,2018-09-26 16:45
ROXBURY,125,5,4.0,2018-09-26 16:45
WARNER,1666,24,1.0,2018-09-26 16:45
WEARE,4742,236,5.0,2018-09-26 16:45
WEBSTER,531,3,0.56,2018-09-26 16:45
AMHERST,5635,33,0.59,2018-09-26 16:30
DEERING,1126,150,13.0,2018-09-26 16:30
FRANCESTOWN,956,19,2.0,2018-09-26 16:30
GOFFSTOWN,7632,2,0.03,2018-09-26 16:30
HILLSBOROUGH,3309,1,0.03,2018-09-26 16:30
HINSDALE,2066,1,0.05,2018-09-26 16:30
