Town,Total Cust.,Cust. Out,% Out,timestamp
NEEDHAM,12872,40,0.31,2018-12-16 21:15
SUDBURY,7346,1,0.01,2018-12-16 21:15
WAREHAM,14742,15,0.10,2018-12-16 21:15
BARNSTABLE,31266,1,0.0,2018-12-16 21:00
NEEDHAM,12872,40,0.31,2018-12-16 21:00
SUDBURY,7346,1,0.01,2018-12-16 21:00
WAREHAM,14742,15,0.1,2018-12-16 21:00
BARNSTABLE,31266,1,0.0,2018-12-16 20:45
NEEDHAM,12872,40,0.31,2018-12-16 20:45
SUDBURY,7346,1,0.01,2018-12-16 20:45
WAREHAM,14742,1,0.01,2018-12-16 20:45
BARNSTABLE,31266,1,0.0,2018-12-16 20:30
NEEDHAM,12872,40,0.31,2018-12-16 20:30
SUDBURY,7346,1,0.01,2018-12-16 20:30
BARNSTABLE,31266,1,0.0,2018-12-16 20:15
NEEDHAM,12872,40,0.31,2018-12-16 20:15
SUDBURY,7346,1,0.01,2018-12-16 20:15
FRAMINGHAM,30317,15,0.05,2018-12-16 20:00
NEEDHAM,12872,40,0.31,2018-12-16 20:00
FRAMINGHAM,30317,15,0.05,2018-12-16 19:45
NEEDHAM,12872,40,0.31,2018-12-16 19:45
BARNSTABLE,31266,1,0.0,2018-12-16 19:30
FRAMINGHAM,30317,15,0.05,2018-12-16 19:30
NEEDHAM,12872,40,0.31,2018-12-16 19:30
FALMOUTH,25709,3,0.01,2018-12-16 17:00
NEEDHAM,12872,40,0.31,2018-12-16 17:00
NEW BEDFORD,47608,6,0.01,2018-12-16 17:00
SANDWICH,11001,1,0.01,2018-12-16 17:00
BOSTON,277792,1,0.0,2018-12-16 16:45
NEEDHAM,12872,40,0.31,2018-12-16 16:45
NEW BEDFORD,47608,6,0.01,2018-12-16 16:45
SANDWICH,11001,1,0.01,2018-12-16 16:45
NEEDHAM,12872,40,0.31,2018-12-16 16:30
SANDWICH,11001,1,0.01,2018-12-16 16:30
STONEHAM,11110,1,0.01,2018-12-16 16:30
NEEDHAM,12872,40,0.31,2018-12-16 16:15
SANDWICH,11001,1,0.01,2018-12-16 16:15
STONEHAM,11110,1,0.01,2018-12-16 16:15
NEEDHAM,12872,2,0.02,2018-12-16 14:45
FALMOUTH,25709,1,0.0,2018-12-16 13:15
FALMOUTH,25709,1,0.0,2018-12-16 13:00
FALMOUTH,25709,1,0.0,2018-12-16 12:45
MARION,3172,5,0.16,2018-12-16 12:15
CANTON,10599,1,0.01,2018-12-16 12:00
MARION,3172,1,0.03,2018-12-16 12:00
