Town,Total Cust.,Cust. Out,% Out,timestamp
BOSTON,277178,108,0.04,2018-05-25 23:45
CHATHAM,8475,1,0.01,2018-05-25 23:45
HOLLISTON,6326,1,0.02,2018-05-25 23:45
MEDWAY,5275,1,0.02,2018-05-25 23:45
MILTON,10404,1,0.01,2018-05-25 23:45
NEWTON,40757,1,0.00,2018-05-25 23:45
ARLINGTON,21525,1,0.00,2018-05-25 23:30
BOSTON,277178,108,0.04,2018-05-25 23:30
CHATHAM,8475,1,0.01,2018-05-25 23:30
HOLLISTON,6326,1,0.02,2018-05-25 23:30
MEDWAY,5275,1,0.02,2018-05-25 23:30
MILTON,10404,1,0.01,2018-05-25 23:30
NEWTON,40757,1,0.00,2018-05-25 23:30
ARLINGTON,21525,1,0.00,2018-05-25 23:15
BOSTON,277178,108,0.04,2018-05-25 23:15
CHATHAM,8475,1,0.01,2018-05-25 23:15
HOLLISTON,6326,1,0.02,2018-05-25 23:15
MEDWAY,5275,1,0.02,2018-05-25 23:15
MILTON,10404,1,0.01,2018-05-25 23:15
NEWTON,40757,1,0.00,2018-05-25 23:15
ARLINGTON,21525,1,0.00,2018-05-25 23:00
BOSTON,277178,108,0.04,2018-05-25 23:00
CHATHAM,8475,1,0.01,2018-05-25 23:00
HOLLISTON,6326,1,0.02,2018-05-25 23:00
MEDWAY,5275,1,0.02,2018-05-25 23:00
MILTON,10404,1,0.01,2018-05-25 23:00
NEWTON,40757,1,0.00,2018-05-25 23:00
ARLINGTON,21525,1,0.00,2018-05-25 22:45
BOSTON,277178,107,0.04,2018-05-25 22:45
CHATHAM,8475,1,0.01,2018-05-25 22:45
HOLLISTON,6326,1,0.02,2018-05-25 22:45
MEDWAY,5275,1,0.02,2018-05-25 22:45
MILTON,10404,1,0.01,2018-05-25 22:45
NEWTON,40757,2,0.00,2018-05-25 22:45
BOSTON,277178,107,0.04,2018-05-25 22:30
CHATHAM,8475,1,0.01,2018-05-25 22:30
HOLLISTON,6326,1,0.02,2018-05-25 22:30
MEDWAY,5275,1,0.02,2018-05-25 22:30
MILTON,10404,1,0.01,2018-05-25 22:30
NEWTON,40757,2,0.00,2018-05-25 22:30
WALTHAM,29916,1,0.00,2018-05-25 22:30
BOSTON,277178,279,0.10,2018-05-25 22:15
CHATHAM,8475,1,0.01,2018-05-25 22:15
HOLLISTON,6326,1,0.02,2018-05-25 22:15
MEDWAY,5275,1,0.02,2018-05-25 22:15
MILTON,10404,1,0.01,2018-05-25 22:15
NEWTON,40757,2,0.00,2018-05-25 22:15
WALTHAM,29916,1,0.00,2018-05-25 22:15
BOSTON,277178,497,0.18,2018-05-25 22:00
CHATHAM,8475,1,0.01,2018-05-25 22:00
HOLLISTON,6326,1,0.02,2018-05-25 22:00
MEDWAY,5275,1,0.02,2018-05-25 22:00
MILTON,10404,1,0.01,2018-05-25 22:00
NEWTON,40757,2,0.00,2018-05-25 22:00
WALTHAM,29916,1,0.00,2018-05-25 22:00
BOSTON,277178,280,0.10,2018-05-25 21:45
CHATHAM,8475,1,0.01,2018-05-25 21:45
DOVER,2256,1,0.04,2018-05-25 21:45
HOLLISTON,6326,1,0.02,2018-05-25 21:45
MEDWAY,5275,1,0.02,2018-05-25 21:45
MILTON,10404,1,0.01,2018-05-25 21:45
NEWTON,40757,2,0.00,2018-05-25 21:45
WALTHAM,29916,1,0.00,2018-05-25 21:45
BOSTON,277178,107,0.04,2018-05-25 21:30
CHATHAM,8475,1,0.01,2018-05-25 21:30
DOVER,2256,1,0.04,2018-05-25 21:30
HOLLISTON,6326,1,0.02,2018-05-25 21:30
MEDWAY,5275,1,0.02,2018-05-25 21:30
MILTON,10404,1,0.01,2018-05-25 21:30
NEWTON,40757,2,0.00,2018-05-25 21:30
PLYMOUTH,31064,1,0.00,2018-05-25 21:30
ARLINGTON,21525,1,0.00,2018-05-25 21:15
