Town,Total Cust.,Cust. Out,% Out,timestamp
DEERFIELD,2619,4,0.15,2018-09-18 21:45
DEERFIELD,2619,1,0.04,2018-09-18 21:30
DEERFIELD,2619,1,0.04,2018-09-18 21:15
DEERFIELD,2619,1,0.04,2018-09-18 21:00
DEERFIELD,2619,1,0.04,2018-09-18 20:45
DEERFIELD,2619,1,0.04,2018-09-18 20:30
DEERFIELD,2619,1,0.04,2018-09-18 20:15
DEERFIELD,2619,1,0.04,2018-09-18 20:00
DEERFIELD,2619,1,0.04,2018-09-18 19:45
LEE,3643,5,0.14,2018-09-18 19:00
TYRINGHAM,353,15,4.0,2018-09-18 19:00
LEE,3643,1,0.03,2018-09-18 18:45
TYRINGHAM,353,15,4.0,2018-09-18 18:45
LEE,3643,1,0.03,2018-09-18 18:30
TYRINGHAM,353,15,4.0,2018-09-18 18:30
LEE,3643,1,0.03,2018-09-18 18:15
TYRINGHAM,353,15,4.0,2018-09-18 18:15
AMHERST,10302,12,0.12,2018-09-18 18:00
TYRINGHAM,353,6,2.0,2018-09-18 18:00
AMHERST,10302,12,0.12,2018-09-18 17:45
TYRINGHAM,353,6,2.0,2018-09-18 17:45
AMHERST,10302,12,0.12,2018-09-18 17:30
SPRINGFIELD,64095,1,0.0,2018-09-18 17:30
AMHERST,10302,12,0.12,2018-09-18 17:15
AMHERST,10302,12,0.12,2018-09-18 17:00
AMHERST,10302,12,0.12,2018-09-18 16:30
SPRINGFIELD,64095,1,0.0,2018-09-18 16:30
AMHERST,10302,12,0.12,2018-09-18 16:15
SPRINGFIELD,64095,1,0.0,2018-09-18 16:15
AMHERST,10302,12,0.12,2018-09-18 16:00
SPRINGFIELD,64095,1,0.0,2018-09-18 16:00
AMHERST,10302,12,0.12,2018-09-18 15:45
SPRINGFIELD,64095,1,0.0,2018-09-18 15:45
AMHERST,10302,12,0.12,2018-09-18 15:30
AMHERST,10302,12,0.12,2018-09-18 15:15
AMHERST,10302,12,0.12,2018-09-18 15:00
RICHMOND,1038,3,0.29,2018-09-18 15:00
AMHERST,10302,12,0.12,2018-09-18 14:45
RICHMOND,1038,3,0.29,2018-09-18 14:45
RICHMOND,1038,1,0.1,2018-09-18 14:30
RICHMOND,1038,1,0.1,2018-09-18 14:15
RICHMOND,1038,1,0.1,2018-09-18 14:00
RICHMOND,1038,1,0.1,2018-09-18 13:45
RICHMOND,1038,1,0.1,2018-09-18 13:30
CONWAY,926,12,1.0,2018-09-18 13:15
CONWAY,926,12,1.0,2018-09-18 13:00
LEYDEN,362,8,2.0,2018-09-18 13:00
CONWAY,926,12,1.0,2018-09-18 12:45
LEYDEN,362,8,2.0,2018-09-18 12:45
