Town,Total Cust.,Cust. Out,% Out,timestamp
DANBURY,37228,110,0.30,2018-08-26 20:15
GREENWICH,28181,11,0.04,2018-08-26 20:15
MIDDLETOWN,23040,31,0.13,2018-08-26 20:15
RIDGEFIELD,10881,3,0.03,2018-08-26 20:15
WASHINGTON,2587,24,0.93,2018-08-26 20:15
WOODBURY,5181,1,0.02,2018-08-26 20:15
DANBURY,37228,111,0.3,2018-08-26 20:00
GREENWICH,28181,11,0.04,2018-08-26 20:00
MIDDLETOWN,23040,31,0.13,2018-08-26 20:00
RIDGEFIELD,10881,3,0.03,2018-08-26 20:00
STERLING,1657,1,0.06,2018-08-26 20:00
WASHINGTON,2587,24,0.93,2018-08-26 20:00
WOODBURY,5181,1,0.02,2018-08-26 20:00
DANBURY,37228,111,0.3,2018-08-26 19:45
GREENWICH,28181,11,0.04,2018-08-26 19:45
MIDDLETOWN,23040,31,0.13,2018-08-26 19:45
RIDGEFIELD,10881,3,0.03,2018-08-26 19:45
WASHINGTON,2587,24,0.93,2018-08-26 19:45
WOODBURY,5181,1,0.02,2018-08-26 19:45
SEYMOUR,7620,1,0.01,2018-08-26 12:15
NAUGATUCK,14425,81,0.56,2018-08-26 11:45
