Town,Total Cust.,Cust. Out,% Out,timestamp
BOSTON,277272,77,0.03,2018-06-13 23:45
CANTON,10582,1,0.01,2018-06-13 23:45
DARTMOUTH,14830,16,0.11,2018-06-13 23:45
MARSHFIELD,12481,1,0.01,2018-06-13 23:45
CANTON,10582,1,0.01,2018-06-13 23:30
DARTMOUTH,14830,16,0.11,2018-06-13 23:30
MARSHFIELD,12481,1,0.01,2018-06-13 23:30
CANTON,10582,1,0.01,2018-06-13 23:15
DARTMOUTH,14830,16,0.11,2018-06-13 23:15
MARSHFIELD,12481,1,0.01,2018-06-13 23:15
CANTON,10582,1,0.01,2018-06-13 23:00
DARTMOUTH,14830,16,0.11,2018-06-13 23:00
MARSHFIELD,12481,1,0.01,2018-06-13 23:00
CANTON,10582,1,0.01,2018-06-13 22:45
DARTMOUTH,14830,16,0.11,2018-06-13 22:45
MARSHFIELD,12481,2,0.02,2018-06-13 22:45
CANTON,10582,1,0.01,2018-06-13 22:30
DARTMOUTH,14830,16,0.11,2018-06-13 22:30
CANTON,10582,1,0.01,2018-06-13 22:15
DARTMOUTH,14830,16,0.11,2018-06-13 22:15
CANTON,10582,1,0.01,2018-06-13 22:00
DARTMOUTH,14830,16,0.11,2018-06-13 22:00
CANTON,10582,1,0.01,2018-06-13 21:45
DARTMOUTH,14830,16,0.11,2018-06-13 21:45
BOSTON,277272,1,0.0,2018-06-13 21:30
DARTMOUTH,14830,16,0.11,2018-06-13 21:30
DARTMOUTH,14830,16,0.11,2018-06-13 21:15
DARTMOUTH,14830,16,0.11,2018-06-13 21:00
DARTMOUTH,14830,16,0.11,2018-06-13 20:45
FRAMINGHAM,30259,1,0.0,2018-06-13 20:45
BOSTON,277272,2,0.0,2018-06-13 20:30
DARTMOUTH,14830,16,0.11,2018-06-13 20:30
FRAMINGHAM,30259,1,0.0,2018-06-13 20:30
BOSTON,277272,2,0.0,2018-06-13 20:15
DARTMOUTH,14830,16,0.11,2018-06-13 20:15
FRAMINGHAM,30259,1,0.0,2018-06-13 20:15
FAIRHAVEN,8304,4005,48.0,2018-06-13 18:30
FRAMINGHAM,30259,1,0.0,2018-06-13 18:30
MARSHFIELD,12481,2,0.02,2018-06-13 18:30
NEW BEDFORD,47470,57,0.12,2018-06-13 18:30
OAK BLUFFS,4817,1,0.02,2018-06-13 18:30
BOSTON,277272,1,0.0,2018-06-13 18:15
FRAMINGHAM,30259,1,0.0,2018-06-13 18:15
MARSHFIELD,12481,1,0.01,2018-06-13 18:15
OAK BLUFFS,4817,1,0.02,2018-06-13 18:15
FRAMINGHAM,30259,1,0.0,2018-06-13 18:00
MARSHFIELD,12481,1,0.01,2018-06-13 18:00
OAK BLUFFS,4817,1,0.02,2018-06-13 18:00
FRAMINGHAM,30259,1,0.0,2018-06-13 17:45
MARSHFIELD,12481,1,0.01,2018-06-13 17:45
OAK BLUFFS,4817,1,0.02,2018-06-13 17:45
PLYMOUTH,31074,12,0.04,2018-06-13 17:45
FRAMINGHAM,30259,1,0.0,2018-06-13 17:30
MARSHFIELD,12481,1,0.01,2018-06-13 17:30
OAK BLUFFS,4817,1,0.02,2018-06-13 17:30
PLYMOUTH,31074,12,0.04,2018-06-13 17:30
FRAMINGHAM,30259,1,0.0,2018-06-13 17:15
OAK BLUFFS,4817,1,0.02,2018-06-13 17:15
PLYMOUTH,31074,12,0.04,2018-06-13 17:15
SUDBURY,7142,1,0.01,2018-06-13 17:15
FRAMINGHAM,30259,1,0.0,2018-06-13 17:00
OAK BLUFFS,4817,1,0.02,2018-06-13 17:00
PLYMOUTH,31074,12,0.04,2018-06-13 17:00
SUDBURY,7142,1,0.01,2018-06-13 17:00
FRAMINGHAM,30259,1,0.0,2018-06-13 16:45
OAK BLUFFS,4817,1,0.02,2018-06-13 16:45
PLYMOUTH,31074,12,0.04,2018-06-13 16:45
SUDBURY,7142,1,0.01,2018-06-13 16:45
FRAMINGHAM,30259,1,0.0,2018-06-13 16:30
PLYMOUTH,31074,12,0.04,2018-06-13 16:30
BOSTON,277272,1,0.0,2018-06-13 16:15
FRAMINGHAM,30259,1,0.0,2018-06-13 16:15
PLYMOUTH,31074,12,0.04,2018-06-13 16:15
FRAMINGHAM,30259,1,0.0,2018-06-13 16:00
PLYMOUTH,31074,12,0.04,2018-06-13 16:00
BOSTON,277272,2,0.0,2018-06-13 15:45
FRAMINGHAM,30259,1,0.0,2018-06-13 15:45
PLYMOUTH,31074,12,0.04,2018-06-13 15:45
BOSTON,277272,2,0.0,2018-06-13 15:30
FRAMINGHAM,30259,1,0.0,2018-06-13 15:30
PLYMOUTH,31074,1,0.0,2018-06-13 15:30
SANDWICH,10970,1,0.01,2018-06-13 15:30
BOSTON,277272,2,0.0,2018-06-13 15:15
FRAMINGHAM,30259,1,0.0,2018-06-13 15:15
BOSTON,277272,1,0.0,2018-06-13 15:00
FRAMINGHAM,30259,1,0.0,2018-06-13 15:00
LEXINGTON,13394,1,0.01,2018-06-13 15:00
MAYNARD,5038,1,0.02,2018-06-13 15:00
BOSTON,277272,1,0.0,2018-06-13 14:45
FRAMINGHAM,30259,1,0.0,2018-06-13 14:45
MAYNARD,5038,1,0.02,2018-06-13 14:45
BOSTON,277272,1,0.0,2018-06-13 14:30
CHATHAM,8477,175,2.0,2018-06-13 14:30
FRAMINGHAM,30259,1,0.0,2018-06-13 14:30
MAYNARD,5038,1,0.02,2018-06-13 14:30
PLYMOUTH,31074,1,0.0,2018-06-13 14:30
BOSTON,277272,1,0.0,2018-06-13 14:15
CHATHAM,8477,175,2.0,2018-06-13 14:15
MARSHFIELD,12481,24,0.19,2018-06-13 14:15
PLYMOUTH,31074,1,0.0,2018-06-13 14:15
BOSTON,277272,1,0.0,2018-06-13 14:00
BROOKLINE,33210,1,0.0,2018-06-13 14:00
CHATHAM,8477,175,2.0,2018-06-13 14:00
MARSHFIELD,12481,24,0.19,2018-06-13 14:00
PLYMOUTH,31074,1,0.0,2018-06-13 14:00
BROOKLINE,33210,1,0.0,2018-06-13 13:45
CHATHAM,8477,175,2.0,2018-06-13 13:45
CHELSEA,15813,1,0.01,2018-06-13 13:45
MARSHFIELD,12481,24,0.19,2018-06-13 13:45
PLYMOUTH,31074,1,0.0,2018-06-13 13:45
WAREHAM,14660,18,0.12,2018-06-13 13:45
BROOKLINE,33210,1,0.0,2018-06-13 13:30
CHATHAM,8477,175,2.0,2018-06-13 13:30
CHELSEA,15813,1,0.01,2018-06-13 13:30
PLYMOUTH,31074,1,0.0,2018-06-13 13:30
WAREHAM,14660,18,0.12,2018-06-13 13:30
BROOKLINE,33210,1,0.0,2018-06-13 13:15
CHATHAM,8477,175,2.0,2018-06-13 13:15
PLYMOUTH,31074,1,0.0,2018-06-13 13:15
BROOKLINE,33210,1,0.0,2018-06-13 13:00
CHATHAM,8477,175,2.0,2018-06-13 13:00
WALTHAM,29896,1,0.0,2018-06-13 13:00
BROOKLINE,33210,1,0.0,2018-06-13 12:45
CHATHAM,8477,175,2.0,2018-06-13 12:45
BROOKLINE,33210,1,0.0,2018-06-13 12:30
CHATHAM,8477,175,2.0,2018-06-13 12:30
BROOKLINE,33210,1,0.0,2018-06-13 12:15
CHATHAM,8477,175,2.0,2018-06-13 12:15
BROOKLINE,33210,1,0.0,2018-06-13 12:00
CHATHAM,8477,175,2.0,2018-06-13 12:00
MARSHFIELD,12481,1,0.01,2018-06-13 12:00
MEDWAY,5287,1,0.02,2018-06-13 12:00
NEWTON,40741,1,0.0,2018-06-13 12:00
BOSTON,277272,1,0.0,2018-06-13 11:45
BROOKLINE,33210,1,0.0,2018-06-13 11:45
CHATHAM,8477,175,2.0,2018-06-13 11:45
MARSHFIELD,12481,1,0.01,2018-06-13 11:45
MEDWAY,5287,1,0.02,2018-06-13 11:45
NEWTON,40741,1,0.0,2018-06-13 11:45
BOSTON,277272,1,0.0,2018-06-13 11:30
BROOKLINE,33210,1,0.0,2018-06-13 11:30
CHATHAM,8477,175,2.0,2018-06-13 11:30
FRAMINGHAM,30259,1,0.0,2018-06-13 11:30
MARSHFIELD,12481,1,0.01,2018-06-13 11:30
MEDWAY,5287,1,0.02,2018-06-13 11:30
NEW BEDFORD,47470,1,0.0,2018-06-13 11:30
WELLFLEET,4747,5,0.11,2018-06-13 11:30
BOSTON,277272,1,0.0,2018-06-13 11:15
CHATHAM,8477,175,2.0,2018-06-13 11:15
FRAMINGHAM,30259,1,0.0,2018-06-13 11:15
MARSHFIELD,12481,1,0.01,2018-06-13 11:15
MEDWAY,5287,1,0.02,2018-06-13 11:15
NEW BEDFORD,47470,1,0.0,2018-06-13 11:15
WELLFLEET,4747,5,0.11,2018-06-13 11:15
BOSTON,277272,1,0.0,2018-06-13 11:00
CHATHAM,8477,175,2.0,2018-06-13 11:00
FRAMINGHAM,30259,1,0.0,2018-06-13 11:00
MARSHFIELD,12481,1,0.01,2018-06-13 11:00
MEDWAY,5287,1,0.02,2018-06-13 11:00
NEW BEDFORD,47470,1,0.0,2018-06-13 11:00
OAK BLUFFS,4817,1,0.02,2018-06-13 11:00
WELLFLEET,4747,5,0.11,2018-06-13 11:00
BOSTON,277272,1,0.0,2018-06-13 10:45
CHATHAM,8477,175,2.0,2018-06-13 10:45
FRAMINGHAM,30259,1,0.0,2018-06-13 10:45
MARSHFIELD,12481,1,0.01,2018-06-13 10:45
MEDWAY,5287,1,0.02,2018-06-13 10:45
OAK BLUFFS,4817,1,0.02,2018-06-13 10:45
WELLFLEET,4747,5,0.11,2018-06-13 10:45
BOSTON,277272,3,0.0,2018-06-13 10:30
CHATHAM,8477,175,2.0,2018-06-13 10:30
FRAMINGHAM,30259,1,0.0,2018-06-13 10:30
MEDWAY,5287,1,0.02,2018-06-13 10:30
OAK BLUFFS,4817,1,0.02,2018-06-13 10:30
WELLFLEET,4747,5,0.11,2018-06-13 10:30
BOSTON,277272,3,0.0,2018-06-13 10:15
CHATHAM,8477,175,2.0,2018-06-13 10:15
FRAMINGHAM,30259,1,0.0,2018-06-13 10:15
MEDWAY,5287,1,0.02,2018-06-13 10:15
OAK BLUFFS,4817,1,0.02,2018-06-13 10:15
WELLFLEET,4747,1,0.02,2018-06-13 10:15
BOSTON,277272,3,0.0,2018-06-13 10:00
CHATHAM,8477,175,2.0,2018-06-13 10:00
FRAMINGHAM,30259,1,0.0,2018-06-13 10:00
MEDWAY,5287,1,0.02,2018-06-13 10:00
OAK BLUFFS,4817,1,0.02,2018-06-13 10:00
WELLFLEET,4747,1,0.02,2018-06-13 10:00
BOSTON,277272,2,0.0,2018-06-13 09:45
