Town,Total Cust.,Cust. Out,% Out,timestamp
ARLINGTON,21445,1,0.00,2018-07-17 23:45
BOSTON,276882,1511,0.55,2018-07-17 23:45
BURLINGTON,11781,8,0.07,2018-07-17 23:45
CANTON,10582,12,0.11,2018-07-17 23:45
CHELSEA,15836,1,0.01,2018-07-17 23:45
FRAMINGHAM,30296,189,0.62,2018-07-17 23:45
LINCOLN,2571,2,0.08,2018-07-17 23:45
WALTHAM,29793,1,0.00,2018-07-17 23:45
WESTON,4356,2,0.05,2018-07-17 23:45
WOBURN,20612,27,0.13,2018-07-17 23:45
ACTON,10406,360,3.0,2018-07-17 23:30
ARLINGTON,21445,1,0.0,2018-07-17 23:30
BOSTON,276882,1511,0.55,2018-07-17 23:30
BURLINGTON,11781,8,0.07,2018-07-17 23:30
CANTON,10582,12,0.11,2018-07-17 23:30
CHELSEA,15836,1,0.01,2018-07-17 23:30
FRAMINGHAM,30296,189,0.62,2018-07-17 23:30
LINCOLN,2571,2,0.08,2018-07-17 23:30
NEWTON,40676,1,0.0,2018-07-17 23:30
WALTHAM,29793,1,0.0,2018-07-17 23:30
WESTON,4356,2,0.05,2018-07-17 23:30
WOBURN,20612,27,0.13,2018-07-17 23:30
ACTON,10406,360,3.0,2018-07-17 23:15
ARLINGTON,21445,1,0.0,2018-07-17 23:15
BOSTON,276882,1510,0.55,2018-07-17 23:15
BURLINGTON,11781,8,0.07,2018-07-17 23:15
CANTON,10582,12,0.11,2018-07-17 23:15
FRAMINGHAM,30296,189,0.62,2018-07-17 23:15
LINCOLN,2571,1,0.04,2018-07-17 23:15
NEWTON,40676,1,0.0,2018-07-17 23:15
WALTHAM,29793,1,0.0,2018-07-17 23:15
WESTON,4356,1,0.02,2018-07-17 23:15
WOBURN,20612,27,0.13,2018-07-17 23:15
ACTON,10406,360,3.0,2018-07-17 23:00
ARLINGTON,21445,1,0.0,2018-07-17 23:00
BOSTON,276882,1510,0.55,2018-07-17 23:00
BROOKLINE,32947,16,0.05,2018-07-17 23:00
BURLINGTON,11781,1,0.01,2018-07-17 23:00
CANTON,10582,12,0.11,2018-07-17 23:00
FRAMINGHAM,30296,189,0.62,2018-07-17 23:00
LINCOLN,2571,1,0.04,2018-07-17 23:00
NEWTON,40676,1,0.0,2018-07-17 23:00
WALTHAM,29793,1,0.0,2018-07-17 23:00
WOBURN,20612,27,0.13,2018-07-17 23:00
ACTON,10406,360,3.0,2018-07-17 22:45
ARLINGTON,21445,1,0.0,2018-07-17 22:45
BOSTON,276882,1511,0.55,2018-07-17 22:45
BROOKLINE,32947,16,0.05,2018-07-17 22:45
BURLINGTON,11781,1,0.01,2018-07-17 22:45
CANTON,10582,12,0.11,2018-07-17 22:45
FRAMINGHAM,30296,189,0.62,2018-07-17 22:45
LINCOLN,2571,1,0.04,2018-07-17 22:45
NEWTON,40676,1,0.0,2018-07-17 22:45
WALTHAM,29793,1,0.0,2018-07-17 22:45
WOBURN,20612,27,0.13,2018-07-17 22:45
ACTON,10406,360,3.0,2018-07-17 22:30
ARLINGTON,21445,1,0.0,2018-07-17 22:30
BOSTON,276882,1514,0.55,2018-07-17 22:30
BROOKLINE,32947,16,0.05,2018-07-17 22:30
BURLINGTON,11781,1,0.01,2018-07-17 22:30
CAMBRIDGE,54862,1,0.0,2018-07-17 22:30
CANTON,10582,12,0.11,2018-07-17 22:30
FRAMINGHAM,30296,189,0.62,2018-07-17 22:30
LINCOLN,2571,1,0.04,2018-07-17 22:30
