Town,Total Cust.,Cust. Out,% Out,timestamp
BOSTON,277102,1,0.00,2018-10-02 23:45
MARSHFIELD,12479,138,1,2018-10-02 23:45
BOSTON,277102,1,0.0,2018-10-02 23:30
MARSHFIELD,12479,138,1.0,2018-10-02 23:30
MARSHFIELD,12479,138,1.0,2018-10-02 23:15
MARSHFIELD,12479,138,1.0,2018-10-02 23:00
BOSTON,277102,1,0.0,2018-10-02 22:45
MARSHFIELD,12479,138,1.0,2018-10-02 22:45
BOSTON,277102,17,0.01,2018-10-02 22:30
CAMBRIDGE,55022,1,0.0,2018-10-02 22:30
MARSHFIELD,12479,138,1.0,2018-10-02 22:30
BOSTON,277102,17,0.01,2018-10-02 22:15
CAMBRIDGE,55022,1,0.0,2018-10-02 22:15
MARSHFIELD,12479,162,1.0,2018-10-02 22:15
BOSTON,277102,17,0.01,2018-10-02 22:00
CAMBRIDGE,55022,1,0.0,2018-10-02 22:00
MARSHFIELD,12479,162,1.0,2018-10-02 22:00
BOSTON,277102,17,0.01,2018-10-02 21:45
MARSHFIELD,12479,162,1.0,2018-10-02 21:45
BOSTON,277102,27,0.01,2018-10-02 21:30
MARSHFIELD,12479,162,1.0,2018-10-02 21:30
BOSTON,277102,27,0.01,2018-10-02 21:15
MARSHFIELD,12479,162,1.0,2018-10-02 21:15
BOSTON,277102,15,0.01,2018-10-02 21:00
MARSHFIELD,12479,162,1.0,2018-10-02 21:00
PLYMOUTH,31203,1,0.0,2018-10-02 21:00
WALTHAM,29882,1,0.0,2018-10-02 21:00
BOSTON,277102,1,0.0,2018-10-02 20:45
MARSHFIELD,12479,162,1.0,2018-10-02 20:45
WALTHAM,29882,1,0.0,2018-10-02 20:45
MARSHFIELD,12479,162,1.0,2018-10-02 20:30
WALTHAM,29882,1,0.0,2018-10-02 20:30
WALTHAM,29882,1,0.0,2018-10-02 20:15
BOSTON,277102,1,0.0,2018-10-02 20:00
WALTHAM,29882,1,0.0,2018-10-02 20:00
WALTHAM,29882,1,0.0,2018-10-02 19:45
CAMBRIDGE,55022,1,0.0,2018-10-02 19:30
WALTHAM,29882,1,0.0,2018-10-02 19:30
BOSTON,277102,1,0.0,2018-10-02 19:15
CAMBRIDGE,55022,1,0.0,2018-10-02 19:15
WALTHAM,29882,1,0.0,2018-10-02 19:15
BOSTON,277102,1,0.0,2018-10-02 19:00
CAMBRIDGE,55022,1,0.0,2018-10-02 19:00
BOSTON,277102,1,0.0,2018-10-02 18:45
CAMBRIDGE,55022,1,0.0,2018-10-02 18:45
BOSTON,277102,1,0.0,2018-10-02 18:30
BOSTON,277102,1,0.0,2018-10-02 18:15
LEXINGTON,13386,51,0.38,2018-10-02 18:15
BOSTON,277102,1,0.0,2018-10-02 18:00
LEXINGTON,13386,5,0.04,2018-10-02 18:00
MAYNARD,5048,6,0.12,2018-10-02 18:00
BOSTON,277102,1,0.0,2018-10-02 17:45
LEXINGTON,13386,1,0.01,2018-10-02 17:45
MAYNARD,5048,6,0.12,2018-10-02 17:45
BOSTON,277102,2,0.0,2018-10-02 17:30
LEXINGTON,13386,1,0.01,2018-10-02 17:30
MAYNARD,5048,5,0.1,2018-10-02 17:30
BOSTON,277102,2,0.0,2018-10-02 17:15
FALMOUTH,25719,1,0.0,2018-10-02 17:15
LEXINGTON,13386,1,0.01,2018-10-02 17:15
MAYNARD,5048,1,0.02,2018-10-02 17:15
BOSTON,277102,2,0.0,2018-10-02 17:00
FALMOUTH,25719,1,0.0,2018-10-02 17:00
LEXINGTON,13386,1,0.01,2018-10-02 17:00
MAYNARD,5048,1,0.02,2018-10-02 17:00
YARMOUTH,18610,1,0.01,2018-10-02 17:00
BOSTON,277102,1,0.0,2018-10-02 16:45
FALMOUTH,25719,1,0.0,2018-10-02 16:45
LEXINGTON,13386,1,0.01,2018-10-02 16:45
MAYNARD,5048,1,0.02,2018-10-02 16:45
YARMOUTH,18610,1,0.01,2018-10-02 16:45
BOSTON,277102,2,0.0,2018-10-02 16:30
FALMOUTH,25719,1,0.0,2018-10-02 16:30
LEXINGTON,13386,1,0.01,2018-10-02 16:30
SHERBORN,1783,1,0.06,2018-10-02 16:30
YARMOUTH,18610,1,0.01,2018-10-02 16:30
BOSTON,277102,1,0.0,2018-10-02 16:15
FALMOUTH,25719,1,0.0,2018-10-02 16:15
LEXINGTON,13386,1,0.01,2018-10-02 16:15
SHERBORN,1783,1,0.06,2018-10-02 16:15
YARMOUTH,18610,1,0.01,2018-10-02 16:15
BOSTON,277102,1,0.0,2018-10-02 16:00
FALMOUTH,25719,1,0.0,2018-10-02 16:00
SHERBORN,1783,1,0.06,2018-10-02 16:00
SOMERVILLE,39390,1,0.0,2018-10-02 16:00
YARMOUTH,18610,1,0.01,2018-10-02 16:00
BOSTON,277102,1,0.0,2018-10-02 15:45
FALMOUTH,25719,1,0.0,2018-10-02 15:45
SHERBORN,1783,1,0.06,2018-10-02 15:45
SOMERVILLE,39390,1,0.0,2018-10-02 15:45
BOSTON,277102,1,0.0,2018-10-02 15:30
FALMOUTH,25719,1,0.0,2018-10-02 15:30
ORLEANS,6746,9,0.13,2018-10-02 15:30
SHERBORN,1783,1,0.06,2018-10-02 15:30
SOMERVILLE,39390,1,0.0,2018-10-02 15:30
ACTON,10441,1,0.01,2018-10-02 15:15
BOSTON,277102,1,0.0,2018-10-02 15:15
ORLEANS,6746,9,0.13,2018-10-02 15:15
SHERBORN,1783,1,0.06,2018-10-02 15:15
ACTON,10441,1,0.01,2018-10-02 15:00
BOSTON,277102,1,0.0,2018-10-02 15:00
ORLEANS,6746,9,0.13,2018-10-02 15:00
SHERBORN,1783,1,0.06,2018-10-02 15:00
SHERBORN,1783,1,0.06,2018-10-02 14:45
DENNIS,17165,1,0.01,2018-10-02 14:30
EDGARTOWN,6099,46,0.75,2018-10-02 14:30
SHERBORN,1783,1,0.06,2018-10-02 14:30
WOBURN,20610,1,0.0,2018-10-02 14:30
DENNIS,17165,1,0.01,2018-10-02 14:15
EDGARTOWN,6099,46,0.75,2018-10-02 14:15
SHERBORN,1783,1,0.06,2018-10-02 14:15
WOBURN,20610,1,0.0,2018-10-02 14:15
BOSTON,277102,2,0.0,2018-10-02 14:00
DENNIS,17165,1,0.01,2018-10-02 14:00
EDGARTOWN,6099,33,0.54,2018-10-02 14:00
SHERBORN,1783,1,0.06,2018-10-02 14:00
WOBURN,20610,1,0.0,2018-10-02 14:00
BOSTON,277102,2,0.0,2018-10-02 13:45
DENNIS,17165,1,0.01,2018-10-02 13:45
EDGARTOWN,6099,1,0.02,2018-10-02 13:45
WOBURN,20610,1,0.0,2018-10-02 13:45
BOSTON,277102,1,0.0,2018-10-02 13:30
DENNIS,17165,1,0.01,2018-10-02 13:30
EDGARTOWN,6099,1,0.02,2018-10-02 13:30
NATICK,17206,1,0.01,2018-10-02 13:30
WOBURN,20610,1,0.0,2018-10-02 13:30
BOSTON,277102,1,0.0,2018-10-02 13:15
DENNIS,17165,1,0.01,2018-10-02 13:15
NATICK,17206,1,0.01,2018-10-02 13:15
WOBURN,20610,1,0.0,2018-10-02 13:15
BOSTON,277102,1,0.0,2018-10-02 13:00
DENNIS,17165,1,0.01,2018-10-02 13:00
LEXINGTON,13386,1,0.01,2018-10-02 13:00
NATICK,17206,1,0.01,2018-10-02 13:00
WOBURN,20610,1,0.0,2018-10-02 13:00
BOSTON,277102,1,0.0,2018-10-02 12:45
DENNIS,17165,1,0.01,2018-10-02 12:45
LEXINGTON,13386,1,0.01,2018-10-02 12:45
NATICK,17206,1,0.01,2018-10-02 12:45
WOBURN,20610,1,0.0,2018-10-02 12:45
BOSTON,277102,21,0.01,2018-10-02 12:30
BROOKLINE,33173,111,0.33,2018-10-02 12:30
DENNIS,17165,1,0.01,2018-10-02 12:30
LEXINGTON,13386,1,0.01,2018-10-02 12:30
NATICK,17206,1,0.01,2018-10-02 12:30
WOBURN,20610,1,0.0,2018-10-02 12:30
BOSTON,277102,21,0.01,2018-10-02 12:15
BROOKLINE,33173,111,0.33,2018-10-02 12:15
CAMBRIDGE,55022,2,0.0,2018-10-02 12:15
DENNIS,17165,1,0.01,2018-10-02 12:15
LEXINGTON,13386,1,0.01,2018-10-02 12:15
NATICK,17206,1,0.01,2018-10-02 12:15
WATERTOWN,18321,1,0.01,2018-10-02 12:15
WOBURN,20610,1,0.0,2018-10-02 12:15
BOSTON,277102,21,0.01,2018-10-02 12:00
BROOKLINE,33173,111,0.33,2018-10-02 12:00
LEXINGTON,13386,1,0.01,2018-10-02 12:00
NATICK,17206,1,0.01,2018-10-02 12:00
SHERBORN,1783,1,0.06,2018-10-02 12:00
WATERTOWN,18321,1,0.01,2018-10-02 12:00
WOBURN,20610,1,0.0,2018-10-02 12:00
BOSTON,277102,20,0.01,2018-10-02 11:45
BROOKLINE,33173,111,0.33,2018-10-02 11:45
NATICK,17206,1,0.01,2018-10-02 11:45
SHERBORN,1783,1,0.06,2018-10-02 11:45
WOBURN,20610,1,0.0,2018-10-02 11:45
BOSTON,277102,20,0.01,2018-10-02 11:30
BROOKLINE,33173,111,0.33,2018-10-02 11:30
NATICK,17206,1,0.01,2018-10-02 11:30
SHERBORN,1783,1,0.06,2018-10-02 11:30
BOSTON,277102,20,0.01,2018-10-02 11:15
BROOKLINE,33173,111,0.33,2018-10-02 11:15
SANDWICH,10986,2,0.02,2018-10-02 11:15
SHERBORN,1783,1,0.06,2018-10-02 11:15
BOSTON,277102,21,0.01,2018-10-02 11:00
BROOKLINE,33173,111,0.33,2018-10-02 11:00
SANDWICH,10986,1,0.01,2018-10-02 11:00
SHERBORN,1783,1,0.06,2018-10-02 11:00
BOSTON,277102,21,0.01,2018-10-02 10:45
BROOKLINE,33173,111,0.33,2018-10-02 10:45
CAMBRIDGE,55022,1,0.0,2018-10-02 10:45
FALMOUTH,25719,1,0.0,2018-10-02 10:45
SHERBORN,1783,1,0.06,2018-10-02 10:45
BOSTON,277102,21,0.01,2018-10-02 10:30
BROOKLINE,33173,111,0.33,2018-10-02 10:30
CAMBRIDGE,55022,1,0.0,2018-10-02 10:30
FALMOUTH,25719,1,0.0,2018-10-02 10:30
SHERBORN,1783,1,0.06,2018-10-02 10:30
BOSTON,277102,21,0.01,2018-10-02 10:15
BROOKLINE,33173,111,0.33,2018-10-02 10:15
DARTMOUTH,14844,1,0.01,2018-10-02 10:15
