Town,Total Cust.,Cust. Out,% Out,timestamp
ANDOVER,1433,2,0.14,2018-07-29 18:15
DANBURY,37216,93,0.25,2018-07-29 18:15
GREENWICH,28183,8,0.03,2018-07-29 18:15
LEDYARD,6766,13,0.19,2018-07-29 18:15
LITCHFIELD,4722,4,0.08,2018-07-29 18:15
MIDDLETOWN,23012,1,0.00,2018-07-29 18:15
NAUGATUCK,14423,45,0.31,2018-07-29 18:15
SHERMAN,2004,1,0.05,2018-07-29 18:15
STAMFORD,60055,1,0.00,2018-07-29 18:15
WASHINGTON,2584,1,0.04,2018-07-29 18:15
WATERBURY,51683,31,0.06,2018-07-29 18:15
WINDSOR LOCKS,6397,1,0.02,2018-07-29 18:15
ANDOVER,1433,2,0.14,2018-07-29 18:00
CANTERBURY,2265,4,0.18,2018-07-29 18:00
DANBURY,37216,93,0.25,2018-07-29 18:00
GREENWICH,28183,8,0.03,2018-07-29 18:00
LITCHFIELD,4722,4,0.08,2018-07-29 18:00
MIDDLETOWN,23012,1,0.0,2018-07-29 18:00
NAUGATUCK,14423,45,0.31,2018-07-29 18:00
SHERMAN,2004,1,0.05,2018-07-29 18:00
STAMFORD,60055,1,0.0,2018-07-29 18:00
WASHINGTON,2584,1,0.04,2018-07-29 18:00
WATERBURY,51683,31,0.06,2018-07-29 18:00
WINDSOR LOCKS,6397,1,0.02,2018-07-29 18:00
ANDOVER,1433,2,0.14,2018-07-29 17:45
CANTERBURY,2265,4,0.18,2018-07-29 17:45
DANBURY,37216,93,0.25,2018-07-29 17:45
GREENWICH,28183,8,0.03,2018-07-29 17:45
LITCHFIELD,4722,4,0.08,2018-07-29 17:45
MIDDLETOWN,23012,1,0.0,2018-07-29 17:45
NEW MILFORD,13942,6,0.04,2018-07-29 17:45
REDDING,3734,1,0.03,2018-07-29 17:45
SHERMAN,2004,1,0.05,2018-07-29 17:45
STAMFORD,60055,1,0.0,2018-07-29 17:45
WASHINGTON,2584,2,0.08,2018-07-29 17:45
WINDSOR LOCKS,6397,1,0.02,2018-07-29 17:45
ANDOVER,1433,2,0.14,2018-07-29 17:30
CANTERBURY,2265,4,0.18,2018-07-29 17:30
DANBURY,37216,93,0.25,2018-07-29 17:30
GREENWICH,28183,8,0.03,2018-07-29 17:30
LITCHFIELD,4722,4,0.08,2018-07-29 17:30
MIDDLETOWN,23012,1,0.0,2018-07-29 17:30
NEW MILFORD,13942,6,0.04,2018-07-29 17:30
REDDING,3734,1,0.03,2018-07-29 17:30
SHERMAN,2004,1,0.05,2018-07-29 17:30
STAMFORD,60055,1,0.0,2018-07-29 17:30
WASHINGTON,2584,2,0.08,2018-07-29 17:30
WINDSOR LOCKS,6397,1,0.02,2018-07-29 17:30
ANDOVER,1433,1,0.07,2018-07-29 17:15
CANTERBURY,2265,4,0.18,2018-07-29 17:15
DANBURY,37216,93,0.25,2018-07-29 17:15
GREENWICH,28183,8,0.03,2018-07-29 17:15
HADDAM,3945,19,0.48,2018-07-29 17:15
