Town,Total Cust.,Cust. Out,% Out,timestamp
ACTON,10402,2,0.02,2018-07-06 23:45
ASHLAND,8166,1,0.01,2018-07-06 23:45
BELLINGHAM,1717,2,0.12,2018-07-06 23:45
BOSTON,277038,8,0.00,2018-07-06 23:45
BROOKLINE,33140,169,0.51,2018-07-06 23:45
BURLINGTON,11774,1,0.01,2018-07-06 23:45
CANTON,10578,2,0.02,2018-07-06 23:45
DEDHAM,11179,2,0.02,2018-07-06 23:45
DOVER,2254,9,0.40,2018-07-06 23:45
HOLLISTON,6336,8,0.13,2018-07-06 23:45
LINCOLN,2578,1,0.04,2018-07-06 23:45
MEDFIELD,5011,4,0.08,2018-07-06 23:45
MILTON,10417,17,0.16,2018-07-06 23:45
NATICK,17229,1,0.01,2018-07-06 23:45
NEEDHAM,12814,1,0.01,2018-07-06 23:45
NEWTON,40680,19,0.05,2018-07-06 23:45
SHERBORN,1781,2,0.11,2018-07-06 23:45
WALPOLE,10872,3,0.03,2018-07-06 23:45
WALTHAM,29856,1,0.00,2018-07-06 23:45
WATERTOWN,18330,1,0.01,2018-07-06 23:45
WESTWOOD,6371,2,0.03,2018-07-06 23:45
ACTON,10402,2,0.02,2018-07-06 23:30
ASHLAND,8166,1,0.01,2018-07-06 23:30
BELLINGHAM,1717,2,0.12,2018-07-06 23:30
BOSTON,277038,8,0.0,2018-07-06 23:30
BROOKLINE,33140,169,0.51,2018-07-06 23:30
BURLINGTON,11774,1,0.01,2018-07-06 23:30
CANTON,10578,3,0.03,2018-07-06 23:30
DEDHAM,11179,2,0.02,2018-07-06 23:30
DOVER,2254,9,0.4,2018-07-06 23:30
HOLLISTON,6336,8,0.13,2018-07-06 23:30
LINCOLN,2578,1,0.04,2018-07-06 23:30
MEDFIELD,5011,4,0.08,2018-07-06 23:30
MILTON,10417,17,0.16,2018-07-06 23:30
NATICK,17229,1,0.01,2018-07-06 23:30
NEEDHAM,12814,1,0.01,2018-07-06 23:30
NEWTON,40680,19,0.05,2018-07-06 23:30
SHERBORN,1781,2,0.11,2018-07-06 23:30
WALPOLE,10872,3,0.03,2018-07-06 23:30
WALTHAM,29856,1,0.0,2018-07-06 23:30
WATERTOWN,18330,1,0.01,2018-07-06 23:30
WESTWOOD,6371,5,0.08,2018-07-06 23:30
ACTON,10402,2,0.02,2018-07-06 23:15
ASHLAND,8166,1,0.01,2018-07-06 23:15
BELLINGHAM,1717,2,0.12,2018-07-06 23:15
BOSTON,277038,8,0.0,2018-07-06 23:15
BROOKLINE,33140,169,0.51,2018-07-06 23:15
BURLINGTON,11774,1,0.01,2018-07-06 23:15
CANTON,10578,3,0.03,2018-07-06 23:15
DEDHAM,11179,2,0.02,2018-07-06 23:15
DOVER,2254,10,0.44,2018-07-06 23:15
HOLLISTON,6336,8,0.13,2018-07-06 23:15
LINCOLN,2578,1,0.04,2018-07-06 23:15
MEDFIELD,5011,4,0.08,2018-07-06 23:15
MILTON,10417,17,0.16,2018-07-06 23:15
NATICK,17229,1,0.01,2018-07-06 23:15
NEEDHAM,12814,1,0.01,2018-07-06 23:15
NEWTON,40680,19,0.05,2018-07-06 23:15
SHERBORN,1781,2,0.11,2018-07-06 23:15
WALPOLE,10872,3,0.03,2018-07-06 23:15
WALTHAM,29856,1,0.0,2018-07-06 23:15
WATERTOWN,18330,1,0.01,2018-07-06 23:15
