Town,Total Cust.,Cust. Out,% Out,timestamp
WASHINGTON,905,1,0.11,2018-10-12 22:45
WASHINGTON,905,1,0.11,2018-10-12 22:30
WASHINGTON,905,1,0.11,2018-10-12 22:15
WASHINGTON,905,1,0.11,2018-10-12 22:00
WASHINGTON,905,1,0.11,2018-10-12 21:45
WASHINGTON,905,1,0.11,2018-10-12 21:30
WASHINGTON,905,1,0.11,2018-10-12 21:15
NEW CASTLE,610,64,10.0,2018-10-12 21:00
WASHINGTON,905,1,0.11,2018-10-12 21:00
HARRISVILLE,792,1,0.13,2018-10-12 19:45
HARRISVILLE,792,1,0.13,2018-10-12 19:30
HUDSON,11423,1,0.01,2018-10-12 19:30
HARRISVILLE,792,1,0.13,2018-10-12 19:15
HUDSON,11423,1,0.01,2018-10-12 19:15
HARRISVILLE,792,1,0.13,2018-10-12 19:00
HUDSON,11423,1,0.01,2018-10-12 19:00
HARRISVILLE,792,1,0.13,2018-10-12 18:45
HUDSON,11423,1,0.01,2018-10-12 18:45
HUDSON,11423,1,0.01,2018-10-12 18:30
HUDSON,11423,1,0.01,2018-10-12 18:15
BELMONT,4233,35,0.83,2018-10-12 18:00
HUDSON,11423,1,0.01,2018-10-12 18:00
BARRINGTON,4511,7,0.16,2018-10-12 17:45
BELMONT,4233,35,0.83,2018-10-12 17:45
LOUDON,2574,226,9.0,2018-10-12 17:45
BARRINGTON,4511,7,0.16,2018-10-12 17:30
BELMONT,4233,43,1.0,2018-10-12 17:30
LOUDON,2574,226,9.0,2018-10-12 17:30
WINDHAM,5231,21,0.4,2018-10-12 17:30
BARRINGTON,4511,7,0.16,2018-10-12 17:15
BELMONT,4233,43,1.0,2018-10-12 17:15
FARMINGTON,3258,1,0.03,2018-10-12 17:15
LOUDON,2574,226,9.0,2018-10-12 17:15
WINDHAM,5231,21,0.4,2018-10-12 17:15
BARRINGTON,4511,7,0.16,2018-10-12 17:00
BELMONT,4233,1,0.02,2018-10-12 17:00
FARMINGTON,3258,1,0.03,2018-10-12 17:00
GOFFSTOWN,7626,1,0.01,2018-10-12 17:00
LOUDON,2574,226,9.0,2018-10-12 17:00
WINDHAM,5231,21,0.4,2018-10-12 17:00
BARRINGTON,4511,7,0.16,2018-10-12 16:45
EPPING,3231,2,0.06,2018-10-12 16:45
FARMINGTON,3258,1,0.03,2018-10-12 16:45
GOFFSTOWN,7626,1,0.01,2018-10-12 16:45
LOUDON,2574,226,9.0,2018-10-12 16:45
PORTSMOUTH,13938,1,0.01,2018-10-12 16:45
WINDHAM,5231,21,0.4,2018-10-12 16:45
BARRINGTON,4511,7,0.16,2018-10-12 16:30
CANDIA,1608,75,5.0,2018-10-12 16:30
EFFINGHAM,1301,12,0.92,2018-10-12 16:30
EPPING,3231,2,0.06,2018-10-12 16:30
FARMINGTON,3258,1,0.03,2018-10-12 16:30
FREEDOM,2388,374,16.0,2018-10-12 16:30
LOUDON,2574,227,9.0,2018-10-12 16:30
PORTSMOUTH,13938,1,0.01,2018-10-12 16:30
WINDHAM,5231,21,0.4,2018-10-12 16:30
BARRINGTON,4511,3,0.07,2018-10-12 16:15
CANDIA,1608,75,5.0,2018-10-12 16:15
DURHAM,3865,471,12.0,2018-10-12 16:15
EFFINGHAM,1301,12,0.92,2018-10-12 16:15
EPPING,3231,2,0.06,2018-10-12 16:15
FARMINGTON,3258,1,0.03,2018-10-12 16:15
FREEDOM,2388,374,16.0,2018-10-12 16:15
LEE,1500,128,9.0,2018-10-12 16:15
LOUDON,2574,227,9.0,2018-10-12 16:15
PORTSMOUTH,13938,1,0.01,2018-10-12 16:15
WINDHAM,5231,21,0.4,2018-10-12 16:15
BARRINGTON,4511,3,0.07,2018-10-12 16:00
CANDIA,1608,75,5.0,2018-10-12 16:00
DURHAM,3865,471,12.0,2018-10-12 16:00
EFFINGHAM,1301,12,0.92,2018-10-12 16:00
EPPING,3231,2,0.06,2018-10-12 16:00
FARMINGTON,3258,1,0.03,2018-10-12 16:00
FREEDOM,2388,374,16.0,2018-10-12 16:00
LEE,1500,128,9.0,2018-10-12 16:00
LOUDON,2574,227,9.0,2018-10-12 16:00
PORTSMOUTH,13938,1,0.01,2018-10-12 16:00
WINDHAM,5231,21,0.4,2018-10-12 16:00
BARRINGTON,4511,3,0.07,2018-10-12 15:45
CANDIA,1608,75,5.0,2018-10-12 15:45
DURHAM,3865,471,12.0,2018-10-12 15:45
EPPING,3231,2,0.06,2018-10-12 15:45
FARMINGTON,3258,1,0.03,2018-10-12 15:45
LEE,1500,128,9.0,2018-10-12 15:45
LOUDON,2574,1,0.04,2018-10-12 15:45
PORTSMOUTH,13938,1,0.01,2018-10-12 15:45
WINDHAM,5231,21,0.4,2018-10-12 15:45
CANDIA,1608,53,3.0,2018-10-12 15:30
DURHAM,3865,471,12.0,2018-10-12 15:30
EPPING,3231,2,0.06,2018-10-12 15:30
FARMINGTON,3258,1,0.03,2018-10-12 15:30
LEE,1500,128,9.0,2018-10-12 15:30
LOUDON,2574,1,0.04,2018-10-12 15:30
PORTSMOUTH,13938,1,0.01,2018-10-12 15:30
WINDHAM,5231,1,0.02,2018-10-12 15:30
BEDFORD,9749,1,0.01,2018-10-12 15:15
CANDIA,1608,53,3.0,2018-10-12 15:15
DURHAM,3865,471,12.0,2018-10-12 15:15
EPPING,3231,2,0.06,2018-10-12 15:15
LEE,1500,128,9.0,2018-10-12 15:15
LOUDON,2574,1,0.04,2018-10-12 15:15
PORTSMOUTH,13938,1,0.01,2018-10-12 15:15
BEDFORD,9749,1,0.01,2018-10-12 15:00
CANDIA,1608,53,3.0,2018-10-12 15:00
DEERING,1128,1,0.09,2018-10-12 15:00
DURHAM,3865,471,12.0,2018-10-12 15:00
EPPING,3231,2,0.06,2018-10-12 15:00
LEE,1500,128,9.0,2018-10-12 15:00
LONDONDERRY,11483,2,0.02,2018-10-12 15:00
LOUDON,2574,1,0.04,2018-10-12 15:00
NASHUA,42905,13,0.03,2018-10-12 15:00
PORTSMOUTH,13938,1,0.01,2018-10-12 15:00
BEDFORD,9749,100,1.0,2018-10-12 14:45
CANDIA,1608,53,3.0,2018-10-12 14:45
DEERING,1128,1,0.09,2018-10-12 14:45
EPPING,3231,1,0.03,2018-10-12 14:45
LONDONDERRY,11483,2,0.02,2018-10-12 14:45
LOUDON,2574,1,0.04,2018-10-12 14:45
NASHUA,42905,13,0.03,2018-10-12 14:45
PORTSMOUTH,13938,1,0.01,2018-10-12 14:45
BEDFORD,9749,100,1.0,2018-10-12 14:30
CANDIA,1608,53,3.0,2018-10-12 14:30
DEERING,1128,1,0.09,2018-10-12 14:30
EPPING,3231,1,0.03,2018-10-12 14:30
LONDONDERRY,11483,2,0.02,2018-10-12 14:30
LOUDON,2574,1,0.04,2018-10-12 14:30
NASHUA,42905,13,0.03,2018-10-12 14:30
PEMBROKE,3495,2,0.06,2018-10-12 14:30
PORTSMOUTH,13938,1,0.01,2018-10-12 14:30
BEDFORD,9749,100,1.0,2018-10-12 14:15
CANDIA,1608,16,1.0,2018-10-12 14:15
DEERING,1128,1,0.09,2018-10-12 14:15
EPPING,3231,1,0.03,2018-10-12 14:15
LONDONDERRY,11483,2,0.02,2018-10-12 14:15
LOUDON,2574,1,0.04,2018-10-12 14:15
NASHUA,42905,13,0.03,2018-10-12 14:15
PEMBROKE,3495,2,0.06,2018-10-12 14:15
PORTSMOUTH,13938,1,0.01,2018-10-12 14:15
COLEBROOK,1259,1,0.08,2018-10-12 14:00
DEERING,1128,1,0.09,2018-10-12 14:00
EPPING,3231,1,0.03,2018-10-12 14:00
FARMINGTON,3258,1,0.03,2018-10-12 14:00
LOUDON,2574,1,0.04,2018-10-12 14:00
