Town,Total Cust.,Cust. Out,% Out,timestamp
BOSTON,277178,1,0.00,2018-05-24 23:45
MILTON,10404,1,0.01,2018-05-24 23:45
WAYLAND,5607,1,0.02,2018-05-24 23:45
BOSTON,277178,2,0.00,2018-05-24 23:30
MILTON,10404,1,0.01,2018-05-24 23:30
WAYLAND,5607,1,0.02,2018-05-24 23:30
BOSTON,277178,1,0.00,2018-05-24 23:15
MILTON,10404,1,0.01,2018-05-24 23:15
WAYLAND,5607,1,0.02,2018-05-24 23:15
BOSTON,277178,3,0.00,2018-05-24 23:00
MILTON,10404,1,0.01,2018-05-24 23:00
WAYLAND,5607,1,0.02,2018-05-24 23:00
BOSTON,277178,3,0.00,2018-05-24 22:45
MILTON,10404,1,0.01,2018-05-24 22:45
WAYLAND,5607,1,0.02,2018-05-24 22:45
BOSTON,277178,3,0.00,2018-05-24 22:30
MILTON,10404,1,0.01,2018-05-24 22:30
WAYLAND,5607,1,0.02,2018-05-24 22:30
BOSTON,277178,3,0.00,2018-05-24 22:15
FRAMINGHAM,30268,1,0.00,2018-05-24 22:15
MILTON,10404,1,0.01,2018-05-24 22:15
SANDWICH,10965,1,0.01,2018-05-24 22:15
WAYLAND,5607,1,0.02,2018-05-24 22:15
BOSTON,277178,3,0.00,2018-05-24 22:00
MASHPEE,12040,1,0.01,2018-05-24 22:00
MILTON,10404,1,0.01,2018-05-24 22:00
SANDWICH,10965,1,0.01,2018-05-24 22:00
WAYLAND,5607,1,0.02,2018-05-24 22:00
BOSTON,277178,3,0.00,2018-05-24 21:45
MASHPEE,12040,1,0.01,2018-05-24 21:45
MILTON,10404,1,0.01,2018-05-24 21:45
SANDWICH,10965,1,0.01,2018-05-24 21:45
WAYLAND,5607,1,0.02,2018-05-24 21:45
BOSTON,277178,3,0.00,2018-05-24 21:30
MASHPEE,12040,1,0.01,2018-05-24 21:30
MILTON,10404,1,0.01,2018-05-24 21:30
SANDWICH,10965,1,0.01,2018-05-24 21:30
WAYLAND,5607,1,0.02,2018-05-24 21:30
BOSTON,277178,4,0.00,2018-05-24 21:15
FALMOUTH,25650,1,0.00,2018-05-24 21:15
MASHPEE,12040,1,0.01,2018-05-24 21:15
MILTON,10404,1,0.01,2018-05-24 21:15
SANDWICH,10965,1,0.01,2018-05-24 21:15
WAYLAND,5607,1,0.02,2018-05-24 21:15
BOSTON,277178,3,0.00,2018-05-24 21:00
FALMOUTH,25650,4,0.02,2018-05-24 21:00
MASHPEE,12040,1,0.01,2018-05-24 21:00
MILTON,10404,1,0.01,2018-05-24 21:00
WAYLAND,5607,1,0.02,2018-05-24 21:00
BOSTON,277178,2,0.00,2018-05-24 20:45
FALMOUTH,25650,4,0.02,2018-05-24 20:45
MASHPEE,12040,1,0.01,2018-05-24 20:45
MILTON,10404,1,0.01,2018-05-24 20:45
NATICK,17232,61,0.35,2018-05-24 20:45
WAYLAND,5607,1,0.02,2018-05-24 20:45
BOSTON,277178,2,0.00,2018-05-24 20:30
FALMOUTH,25650,2,0.01,2018-05-24 20:30
MASHPEE,12040,1,0.01,2018-05-24 20:30
MILTON,10404,1,0.01,2018-05-24 20:30
NATICK,17232,61,0.35,2018-05-24 20:30
WAYLAND,5607,1,0.02,2018-05-24 20:30
BOSTON,277178,2,0.00,2018-05-24 20:15
FALMOUTH,25650,2,0.01,2018-05-24 20:15
MASHPEE,12040,1,0.01,2018-05-24 20:15
MILTON,10404,1,0.01,2018-05-24 20:15
