Town,Total Cust.,Cust. Out,% Out,timestamp
ARLINGTON,21509,1,0.00,2018-07-07 21:00
BOSTON,277038,19,0.01,2018-07-07 21:00
BROOKLINE,33140,0,0.00,2018-07-07 21:00
CHILMARK,1842,17,0.92,2018-07-07 21:00
FRAMINGHAM,30263,1,0.00,2018-07-07 21:00
NEWTON,40680,1,0.00,2018-07-07 21:00
WATERTOWN,18330,1,0.01,2018-07-07 21:00
WOBURN,20585,34,0.17,2018-07-07 21:00
ARLINGTON,21509,1,0.0,2018-07-07 20:45
BOSTON,277038,19,0.01,2018-07-07 20:45
BROOKLINE,33140,0,0.0,2018-07-07 20:45
CHILMARK,1842,17,0.92,2018-07-07 20:45
NEWTON,40680,1,0.0,2018-07-07 20:45
SHERBORN,1781,1,0.06,2018-07-07 20:45
WATERTOWN,18330,1,0.01,2018-07-07 20:45
WOBURN,20585,62,0.3,2018-07-07 20:45
ARLINGTON,21509,1,0.0,2018-07-07 20:30
BOSTON,277038,19,0.01,2018-07-07 20:30
BROOKLINE,33140,0,0.0,2018-07-07 20:30
CHILMARK,1842,17,0.92,2018-07-07 20:30
NEWTON,40680,1,0.0,2018-07-07 20:30
SHERBORN,1781,1,0.06,2018-07-07 20:30
WATERTOWN,18330,1,0.01,2018-07-07 20:30
WOBURN,20585,62,0.3,2018-07-07 20:30
ARLINGTON,21509,1,0.0,2018-07-07 20:15
BOSTON,277038,19,0.01,2018-07-07 20:15
BROOKLINE,33140,0,0.0,2018-07-07 20:15
CHILMARK,1842,17,0.92,2018-07-07 20:15
NEWTON,40680,1,0.0,2018-07-07 20:15
NORFOLK,3955,1,0.03,2018-07-07 20:15
SHERBORN,1781,1,0.06,2018-07-07 20:15
WATERTOWN,18330,1,0.01,2018-07-07 20:15
WOBURN,20585,62,0.3,2018-07-07 20:15
ARLINGTON,21509,1,0.0,2018-07-07 20:00
BOSTON,277038,52,0.02,2018-07-07 20:00
BROOKLINE,33140,0,0.0,2018-07-07 20:00
CHILMARK,1842,17,0.92,2018-07-07 20:00
NEWTON,40680,1,0.0,2018-07-07 20:00
NORFOLK,3955,1,0.03,2018-07-07 20:00
SHERBORN,1781,1,0.06,2018-07-07 20:00
WATERTOWN,18330,1,0.01,2018-07-07 20:00
WOBURN,20585,62,0.3,2018-07-07 20:00
ARLINGTON,21509,1,0.0,2018-07-07 19:45
BOSTON,277038,52,0.02,2018-07-07 19:45
BROOKLINE,33140,0,0.0,2018-07-07 19:45
CHILMARK,1842,17,0.92,2018-07-07 19:45
NEWTON,40680,1,0.0,2018-07-07 19:45
SHERBORN,1781,1,0.06,2018-07-07 19:45
WATERTOWN,18330,1,0.01,2018-07-07 19:45
WOBURN,20585,62,0.3,2018-07-07 19:45
ARLINGTON,21509,1,0.0,2018-07-07 19:30
BOSTON,277038,52,0.02,2018-07-07 19:30
BROOKLINE,33140,0,0.0,2018-07-07 19:30
CHILMARK,1842,17,0.92,2018-07-07 19:30
NEWTON,40680,1,0.0,2018-07-07 19:30
SHERBORN,1781,1,0.06,2018-07-07 19:30
WOBURN,20585,62,0.3,2018-07-07 19:30
ARLINGTON,21509,1,0.0,2018-07-07 19:15
BOSTON,277038,52,0.02,2018-07-07 19:15
BROOKLINE,33140,0,0.0,2018-07-07 19:15
CHILMARK,1842,17,0.92,2018-07-07 19:15
NEWTON,40680,0,0.0,2018-07-07 19:15
SHERBORN,1781,1,0.06,2018-07-07 19:15
WOBURN,20585,62,0.3,2018-07-07 19:15
ARLINGTON,21509,1,0.0,2018-07-07 19:00
BOSTON,277038,52,0.02,2018-07-07 19:00
BROOKLINE,33140,0,0.0,2018-07-07 19:00
CHILMARK,1842,17,0.92,2018-07-07 19:00
NEWTON,40680,0,0.0,2018-07-07 19:00
SHERBORN,1781,1,0.06,2018-07-07 19:00
WESTWOOD,6371,1,0.02,2018-07-07 19:00
WOBURN,20585,62,0.3,2018-07-07 19:00
ARLINGTON,21509,1,0.0,2018-07-07 18:45
BOSTON,277038,52,0.02,2018-07-07 18:45
BROOKLINE,33140,0,0.0,2018-07-07 18:45
CHILMARK,1842,17,0.92,2018-07-07 18:45
MILTON,10417,1,0.01,2018-07-07 18:45
NEWTON,40680,0,0.0,2018-07-07 18:45
WESTWOOD,6371,1,0.02,2018-07-07 18:45
WOBURN,20585,62,0.3,2018-07-07 18:45
ARLINGTON,21509,1,0.0,2018-07-07 18:30
BOSTON,277038,52,0.02,2018-07-07 18:30
BROOKLINE,33140,0,0.0,2018-07-07 18:30
CHILMARK,1842,17,0.92,2018-07-07 18:30
MILTON,10417,1,0.01,2018-07-07 18:30
NEWTON,40680,0,0.0,2018-07-07 18:30
WESTWOOD,6371,1,0.02,2018-07-07 18:30
WOBURN,20585,62,0.3,2018-07-07 18:30
ARLINGTON,21509,1,0.0,2018-07-07 18:15
BOSTON,277038,52,0.02,2018-07-07 18:15
BROOKLINE,33140,0,0.0,2018-07-07 18:15
CHILMARK,1842,17,0.92,2018-07-07 18:15
MILTON,10417,1,0.01,2018-07-07 18:15
NEEDHAM,12814,1,0.01,2018-07-07 18:15
NEWTON,40680,0,0.0,2018-07-07 18:15
WESTWOOD,6371,1,0.02,2018-07-07 18:15
WOBURN,20585,62,0.3,2018-07-07 18:15
ARLINGTON,21509,1,0.0,2018-07-07 18:00
BARNSTABLE,31251,3,0.01,2018-07-07 18:00
BOSTON,277038,52,0.02,2018-07-07 18:00
BROOKLINE,33140,0,0.0,2018-07-07 18:00
CHILMARK,1842,50,3.0,2018-07-07 18:00
MILTON,10417,1,0.01,2018-07-07 18:00
NEEDHAM,12814,1,0.01,2018-07-07 18:00
NEWTON,40680,0,0.0,2018-07-07 18:00
WESTWOOD,6371,1,0.02,2018-07-07 18:00
WOBURN,20585,62,0.3,2018-07-07 18:00
ARLINGTON,21509,2,0.01,2018-07-07 17:45
BARNSTABLE,31251,1,0.0,2018-07-07 17:45
BOSTON,277038,52,0.02,2018-07-07 17:45
BROOKLINE,33140,0,0.0,2018-07-07 17:45
CHILMARK,1842,50,3.0,2018-07-07 17:45
MILTON,10417,1,0.01,2018-07-07 17:45
NEEDHAM,12814,1,0.01,2018-07-07 17:45
NEWTON,40680,0,0.0,2018-07-07 17:45
STONEHAM,11057,73,0.66,2018-07-07 17:45
WESTWOOD,6371,1,0.02,2018-07-07 17:45
WOBURN,20585,219,1.0,2018-07-07 17:45
ARLINGTON,21509,2,0.01,2018-07-07 17:30
BARNSTABLE,31251,1,0.0,2018-07-07 17:30
BOSTON,277038,54,0.02,2018-07-07 17:30
BROOKLINE,33140,0,0.0,2018-07-07 17:30
BURLINGTON,11774,2,0.02,2018-07-07 17:30
CHILMARK,1842,50,3.0,2018-07-07 17:30
MILTON,10417,1,0.01,2018-07-07 17:30
NEEDHAM,12814,1,0.01,2018-07-07 17:30
NEWTON,40680,0,0.0,2018-07-07 17:30
STONEHAM,11057,73,0.66,2018-07-07 17:30
WESTWOOD,6371,1,0.02,2018-07-07 17:30
WOBURN,20585,220,1.0,2018-07-07 17:30
ARLINGTON,21509,2,0.01,2018-07-07 17:15
BARNSTABLE,31251,1,0.0,2018-07-07 17:15
BOSTON,277038,54,0.02,2018-07-07 17:15
BROOKLINE,33140,0,0.0,2018-07-07 17:15
BURLINGTON,11774,1,0.01,2018-07-07 17:15
CHILMARK,1842,34,2.0,2018-07-07 17:15
MILTON,10417,1,0.01,2018-07-07 17:15
NEEDHAM,12814,1,0.01,2018-07-07 17:15
NEWTON,40680,0,0.0,2018-07-07 17:15
STONEHAM,11057,73,0.66,2018-07-07 17:15
WESTWOOD,6371,1,0.02,2018-07-07 17:15
WOBURN,20585,219,1.0,2018-07-07 17:15
ARLINGTON,21509,2,0.01,2018-07-07 16:45
BOSTON,277038,55,0.02,2018-07-07 16:45
BROOKLINE,33140,0,0.0,2018-07-07 16:45
BURLINGTON,11774,1,0.01,2018-07-07 16:45
CHILMARK,1842,32,2.0,2018-07-07 16:45
MILTON,10417,1,0.01,2018-07-07 16:45
NEEDHAM,12814,1,0.01,2018-07-07 16:45
NEWTON,40680,0,0.0,2018-07-07 16:45
STONEHAM,11057,73,0.66,2018-07-07 16:45
WESTWOOD,6371,1,0.02,2018-07-07 16:45
WOBURN,20585,229,1.0,2018-07-07 16:45
ARLINGTON,21509,2,0.01,2018-07-07 16:30
BOSTON,277038,54,0.02,2018-07-07 16:30
BROOKLINE,33140,0,0.0,2018-07-07 16:30
BURLINGTON,11774,1,0.01,2018-07-07 16:30
CHILMARK,1842,3,0.16,2018-07-07 16:30
MILTON,10417,1,0.01,2018-07-07 16:30
NEEDHAM,12814,1,0.01,2018-07-07 16:30
NEWTON,40680,0,0.0,2018-07-07 16:30
STONEHAM,11057,356,3.0,2018-07-07 16:30
WESTWOOD,6371,1,0.02,2018-07-07 16:30
WOBURN,20585,1080,5.0,2018-07-07 16:30
ARLINGTON,21509,2,0.01,2018-07-07 16:15
BOSTON,277038,54,0.02,2018-07-07 16:15
BROOKLINE,33140,0,0.0,2018-07-07 16:15
BURLINGTON,11774,1,0.01,2018-07-07 16:15
MILTON,10417,1,0.01,2018-07-07 16:15
NEEDHAM,12814,1,0.01,2018-07-07 16:15
NEWTON,40680,0,0.0,2018-07-07 16:15
WESTWOOD,6371,1,0.02,2018-07-07 16:15
WOBURN,20585,9,0.04,2018-07-07 16:15
ARLINGTON,21509,2,0.01,2018-07-07 16:00
BOSTON,277038,54,0.02,2018-07-07 16:00
BROOKLINE,33140,0,0.0,2018-07-07 16:00
BURLINGTON,11774,1,0.01,2018-07-07 16:00
MILTON,10417,1,0.01,2018-07-07 16:00
NEEDHAM,12814,1,0.01,2018-07-07 16:00
NEW BEDFORD,47416,1,0.0,2018-07-07 16:00
NEWTON,40680,0,0.0,2018-07-07 16:00
WOBURN,20585,9,0.04,2018-07-07 16:00
ARLINGTON,21509,2,0.01,2018-07-07 15:45
BOSTON,277038,242,0.09,2018-07-07 15:45
BROOKLINE,33140,0,0.0,2018-07-07 15:45
BURLINGTON,11774,1,0.01,2018-07-07 15:45
MILTON,10417,1,0.01,2018-07-07 15:45
NEEDHAM,12814,1,0.01,2018-07-07 15:45
NEW BEDFORD,47416,1,0.0,2018-07-07 15:45
NEWTON,40680,0,0.0,2018-07-07 15:45
WALTHAM,29856,1,0.0,2018-07-07 15:45
WOBURN,20585,9,0.04,2018-07-07 15:45
ARLINGTON,21509,2,0.01,2018-07-07 15:30
BOSTON,277038,243,0.09,2018-07-07 15:30
BROOKLINE,33140,0,0.0,2018-07-07 15:30
BURLINGTON,11774,1,0.01,2018-07-07 15:30
CARVER,5768,1,0.02,2018-07-07 15:30
MILTON,10417,1,0.01,2018-07-07 15:30
NEEDHAM,12814,1,0.01,2018-07-07 15:30
NEW BEDFORD,47416,1,0.0,2018-07-07 15:30
NEWTON,40680,0,0.0,2018-07-07 15:30
WALTHAM,29856,1,0.0,2018-07-07 15:30
WOBURN,20585,9,0.04,2018-07-07 15:30
ARLINGTON,21509,3,0.01,2018-07-07 15:15
BOSTON,277038,212,0.08,2018-07-07 15:15
BROOKLINE,33140,0,0.0,2018-07-07 15:15
BURLINGTON,11774,2,0.02,2018-07-07 15:15
CARVER,5768,1,0.02,2018-07-07 15:15
MILTON,10417,1,0.01,2018-07-07 15:15
NEEDHAM,12814,1,0.01,2018-07-07 15:15
NEWTON,40680,0,0.0,2018-07-07 15:15
WALTHAM,29856,1,0.0,2018-07-07 15:15
WOBURN,20585,10,0.05,2018-07-07 15:15
ARLINGTON,21509,3,0.01,2018-07-07 15:00
ASHLAND,8166,1,0.01,2018-07-07 15:00
BOSTON,277038,212,0.08,2018-07-07 15:00
BROOKLINE,33140,0,0.0,2018-07-07 15:00
BURLINGTON,11774,2,0.02,2018-07-07 15:00
CARVER,5768,1,0.02,2018-07-07 15:00
MILTON,10417,1,0.01,2018-07-07 15:00
NEEDHAM,12814,1,0.01,2018-07-07 15:00
NEWTON,40680,0,0.0,2018-07-07 15:00
WALTHAM,29856,1,0.0,2018-07-07 15:00
WOBURN,20585,10,0.05,2018-07-07 15:00
ARLINGTON,21509,3,0.01,2018-07-07 14:45
ASHLAND,8166,1,0.01,2018-07-07 14:45
BOSTON,277038,207,0.07,2018-07-07 14:45
BROOKLINE,33140,0,0.0,2018-07-07 14:45
BURLINGTON,11774,2,0.02,2018-07-07 14:45
CARVER,5768,1,0.02,2018-07-07 14:45
MILTON,10417,1,0.01,2018-07-07 14:45
NEEDHAM,12814,1,0.01,2018-07-07 14:45
NEWTON,40680,0,0.0,2018-07-07 14:45
WAREHAM,14656,1,0.01,2018-07-07 14:45
WOBURN,20585,10,0.05,2018-07-07 14:45
ARLINGTON,21509,3,0.01,2018-07-07 14:30
ASHLAND,8166,1,0.01,2018-07-07 14:30
BOSTON,277038,207,0.07,2018-07-07 14:30
BROOKLINE,33140,0,0.0,2018-07-07 14:30
BURLINGTON,11774,2,0.02,2018-07-07 14:30
CARVER,5768,1,0.02,2018-07-07 14:30
MILTON,10417,1,0.01,2018-07-07 14:30
NEEDHAM,12814,1,0.01,2018-07-07 14:30
NEWTON,40680,0,0.0,2018-07-07 14:30
PLYMOUTH,31147,19,0.06,2018-07-07 14:30
WAREHAM,14656,1,0.01,2018-07-07 14:30
WATERTOWN,18330,1,0.01,2018-07-07 14:30
WOBURN,20585,10,0.05,2018-07-07 14:30
ARLINGTON,21509,3,0.01,2018-07-07 14:15
ASHLAND,8166,2,0.02,2018-07-07 14:15
BOSTON,277038,194,0.07,2018-07-07 14:15
BROOKLINE,33140,0,0.0,2018-07-07 14:15
BURLINGTON,11774,2,0.02,2018-07-07 14:15
CARVER,5768,1,0.02,2018-07-07 14:15
FRAMINGHAM,30263,1,0.0,2018-07-07 14:15
MILTON,10417,1,0.01,2018-07-07 14:15
NEEDHAM,12814,1,0.01,2018-07-07 14:15
NEW BEDFORD,47416,1,0.0,2018-07-07 14:15
NEWTON,40680,0,0.0,2018-07-07 14:15
PLYMOUTH,31147,19,0.06,2018-07-07 14:15
WAREHAM,14656,1,0.01,2018-07-07 14:15
WATERTOWN,18330,2,0.01,2018-07-07 14:15
WOBURN,20585,10,0.05,2018-07-07 14:15
ARLINGTON,21509,3,0.01,2018-07-07 14:00
ASHLAND,8166,1,0.01,2018-07-07 14:00
BOSTON,277038,639,0.23,2018-07-07 14:00
BROOKLINE,33140,0,0.0,2018-07-07 14:00
BURLINGTON,11774,1,0.01,2018-07-07 14:00
CARVER,5768,1,0.02,2018-07-07 14:00
FRAMINGHAM,30263,1,0.0,2018-07-07 14:00
MILTON,10417,1,0.01,2018-07-07 14:00
NEEDHAM,12814,1,0.01,2018-07-07 14:00
NEW BEDFORD,47416,1,0.0,2018-07-07 14:00
NEWTON,40680,0,0.0,2018-07-07 14:00
PLYMOUTH,31147,19,0.06,2018-07-07 14:00
WAREHAM,14656,1,0.01,2018-07-07 14:00
WATERTOWN,18330,2,0.01,2018-07-07 14:00
WOBURN,20585,2,0.01,2018-07-07 14:00
ARLINGTON,21509,4,0.02,2018-07-07 13:45
