Town,Total Cust.,Cust. Out,% Out,timestamp
KILLINGWORTH,2873,1,0.03,2018-11-13 22:45
KILLINGWORTH,2873,1,0.03,2018-11-13 22:30
KILLINGWORTH,2873,1,0.03,2018-11-13 22:15
KILLINGWORTH,2873,1,0.03,2018-11-13 22:00
DANBURY,37192,3,0.01,2018-11-13 21:00
KILLINGWORTH,2873,1,0.03,2018-11-13 21:00
POMFRET,1865,4,0.21,2018-11-13 21:00
VERNON,16129,37,0.23,2018-11-13 21:00
DANBURY,37192,3,0.01,2018-11-13 20:45
KILLINGWORTH,2873,1,0.03,2018-11-13 20:45
POMFRET,1865,4,0.21,2018-11-13 20:45
VERNON,16129,37,0.23,2018-11-13 20:45
EASTFORD,932,1,0.11,2018-11-13 20:00
KILLINGWORTH,2873,1,0.03,2018-11-13 20:00
POMFRET,1865,4,0.21,2018-11-13 20:00
EASTFORD,932,1,0.11,2018-11-13 19:45
KILLINGWORTH,2873,1,0.03,2018-11-13 19:45
POMFRET,1865,4,0.21,2018-11-13 19:45
EASTFORD,932,1,0.11,2018-11-13 19:30
KILLINGWORTH,2873,1,0.03,2018-11-13 19:30
POMFRET,1865,4,0.21,2018-11-13 19:30
EASTFORD,932,1,0.11,2018-11-13 19:15
KILLINGWORTH,2873,1,0.03,2018-11-13 19:15
POMFRET,1865,4,0.21,2018-11-13 19:15
EASTFORD,932,1,0.11,2018-11-13 19:00
KILLINGWORTH,2873,1,0.03,2018-11-13 19:00
POMFRET,1865,4,0.21,2018-11-13 19:00
THOMPSON,4658,1,0.02,2018-11-13 19:00
EASTFORD,932,1,0.11,2018-11-13 18:30
KILLINGWORTH,2873,1,0.03,2018-11-13 18:30
POMFRET,1865,4,0.21,2018-11-13 18:30
WATERTOWN,10209,1,0.01,2018-11-13 18:30
KILLINGWORTH,2873,1,0.03,2018-11-13 17:00
PORTLAND,4650,44,0.95,2018-11-13 17:00
PROSPECT,4149,1,0.02,2018-11-13 17:00
SOMERS,4064,1,0.02,2018-11-13 17:00
STAMFORD,60280,1,0.0,2018-11-13 17:00
KILLINGWORTH,2873,1,0.03,2018-11-13 16:45
PORTLAND,4650,44,0.95,2018-11-13 16:45
PROSPECT,4149,1,0.02,2018-11-13 16:45
SOMERS,4064,1,0.02,2018-11-13 16:45
STAMFORD,60280,1,0.0,2018-11-13 16:45
BROOKFIELD,8392,1,0.01,2018-11-13 16:30
KILLINGWORTH,2873,1,0.03,2018-11-13 16:30
PORTLAND,4650,44,0.95,2018-11-13 16:30
PROSPECT,4149,1,0.02,2018-11-13 16:30
SOMERS,4064,1,0.02,2018-11-13 16:30
STAMFORD,60280,1,0.0,2018-11-13 16:30
BROOKFIELD,8392,1,0.01,2018-11-13 16:15
KILLINGWORTH,2873,1,0.03,2018-11-13 16:15
PORTLAND,4650,44,0.95,2018-11-13 16:15
PROSPECT,4149,1,0.02,2018-11-13 16:15
SOMERS,4064,1,0.02,2018-11-13 16:15
STAMFORD,60280,1,0.0,2018-11-13 16:15
BROOKFIELD,8392,1,0.01,2018-11-13 16:00
KILLINGWORTH,2873,1,0.03,2018-11-13 16:00
NEW BRITAIN,34587,1,0.0,2018-11-13 16:00
PORTLAND,4650,44,0.95,2018-11-13 16:00
SOMERS,4064,1,0.02,2018-11-13 16:00
WINDSOR,13357,1,0.01,2018-11-13 16:00
BROOKFIELD,8392,1,0.01,2018-11-13 15:45
KILLINGWORTH,2873,1,0.03,2018-11-13 15:45
PORTLAND,4650,44,0.95,2018-11-13 15:45
SOMERS,4064,1,0.02,2018-11-13 15:45
WINDSOR,13357,1,0.01,2018-11-13 15:45
BROOKFIELD,8392,1,0.01,2018-11-13 15:30
KILLINGWORTH,2873,1,0.03,2018-11-13 15:30
MONROE,7943,1,0.01,2018-11-13 15:30
SOMERS,4064,1,0.02,2018-11-13 15:30
BROOKFIELD,8392,1,0.01,2018-11-13 15:15
KILLINGWORTH,2873,1,0.03,2018-11-13 15:15
MONROE,7943,1,0.01,2018-11-13 15:15
