Town,Total Cust.,Cust. Out,% Out,timestamp
DERRY,14439,227,2,2018-10-22 20:00
LONDONDERRY,11483,125,1,2018-10-22 20:00
FRANCESTOWN,956,32,3.0,2018-10-22 19:15
FRANCESTOWN,956,32,3.0,2018-10-22 19:00
MILTON,2530,1,0.04,2018-10-22 18:15
MILTON,2530,1,0.04,2018-10-22 18:00
MILTON,2530,1,0.04,2018-10-22 17:45
MILTON,2530,1,0.04,2018-10-22 17:30
MILTON,2530,1,0.04,2018-10-22 17:15
AMHERST,5638,2,0.04,2018-10-22 17:00
MILTON,2530,1,0.04,2018-10-22 17:00
OSSIPEE,3204,1,0.03,2018-10-22 17:00
AMHERST,5638,2,0.04,2018-10-22 16:45
MILTON,2530,1,0.04,2018-10-22 16:45
AMHERST,5638,2,0.04,2018-10-22 16:30
DUBLIN,991,337,34.0,2018-10-22 16:30
MILTON,2530,1,0.04,2018-10-22 16:30
AMHERST,5638,2,0.04,2018-10-22 16:15
DUBLIN,991,337,34.0,2018-10-22 16:15
MILTON,2530,1,0.04,2018-10-22 16:15
AMHERST,5638,2,0.04,2018-10-22 16:00
DUBLIN,991,337,34.0,2018-10-22 16:00
MILTON,2530,1,0.04,2018-10-22 16:00
AMHERST,5638,2,0.04,2018-10-22 15:45
DUBLIN,991,337,34.0,2018-10-22 15:45
MILTON,2530,1,0.04,2018-10-22 15:45
AMHERST,5638,2,0.04,2018-10-22 15:30
MILTON,2530,1,0.04,2018-10-22 15:30
AMHERST,5638,2,0.04,2018-10-22 15:15
MILTON,2530,1,0.04,2018-10-22 15:15
AMHERST,5638,2,0.04,2018-10-22 15:00
MILTON,2530,1,0.04,2018-10-22 15:00
AMHERST,5638,2,0.04,2018-10-22 14:45
MILTON,2530,1,0.04,2018-10-22 14:45
AMHERST,5638,2,0.04,2018-10-22 14:30
MILTON,2530,1,0.04,2018-10-22 14:30
AMHERST,5638,2,0.04,2018-10-22 14:15
MILTON,2530,1,0.04,2018-10-22 14:15
STRAFFORD,2165,1,0.05,2018-10-22 14:15
AMHERST,5638,2,0.04,2018-10-22 14:00
MILTON,2530,1,0.04,2018-10-22 14:00
STRAFFORD,2165,1,0.05,2018-10-22 14:00
AMHERST,5638,2,0.04,2018-10-22 13:45
MILTON,2530,1,0.04,2018-10-22 13:45
STRAFFORD,2165,1,0.05,2018-10-22 13:45
AMHERST,5638,2,0.04,2018-10-22 13:30
MILTON,2530,1,0.04,2018-10-22 13:30
STRAFFORD,2165,1,0.05,2018-10-22 13:30
AMHERST,5638,2,0.04,2018-10-22 13:15
DUMMER,284,1,0.35,2018-10-22 13:15
STRAFFORD,2165,1,0.05,2018-10-22 13:15
AMHERST,5638,2,0.04,2018-10-22 13:00
DUMMER,284,1,0.35,2018-10-22 13:00
GOFFSTOWN,7626,1,0.01,2018-10-22 13:00
STRAFFORD,2165,1,0.05,2018-10-22 13:00
AMHERST,5638,2,0.04,2018-10-22 12:45
CHESTERFIELD,2183,1,0.05,2018-10-22 12:45
DUMMER,284,1,0.35,2018-10-22 12:45
EFFINGHAM,1301,1,0.08,2018-10-22 12:45
STRAFFORD,2165,1,0.05,2018-10-22 12:45
AMHERST,5638,2,0.04,2018-10-22 12:30
CHESTERFIELD,2183,1,0.05,2018-10-22 12:30
DERRY,14439,2,0.01,2018-10-22 12:30
DUMMER,284,1,0.35,2018-10-22 12:30
EFFINGHAM,1301,1,0.08,2018-10-22 12:30
STRAFFORD,2165,1,0.05,2018-10-22 12:30
AMHERST,5638,2,0.04,2018-10-22 12:15
CHESTERFIELD,2183,1,0.05,2018-10-22 12:15
DERRY,14439,2,0.01,2018-10-22 12:15
DUMMER,284,1,0.35,2018-10-22 12:15
EFFINGHAM,1301,1,0.08,2018-10-22 12:15
STRAFFORD,2165,1,0.05,2018-10-22 12:15
CHESTERFIELD,2183,1,0.05,2018-10-22 12:00
DERRY,14439,2,0.01,2018-10-22 12:00
DUMMER,284,1,0.35,2018-10-22 12:00
EFFINGHAM,1301,1,0.08,2018-10-22 12:00
STRAFFORD,2165,1,0.05,2018-10-22 12:00
WAKEFIELD,4078,1,0.02,2018-10-22 12:00
CHESTERFIELD,2183,1,0.05,2018-10-22 11:45
DERRY,14439,2,0.01,2018-10-22 11:45
DUMMER,284,1,0.35,2018-10-22 11:45
EFFINGHAM,1301,1,0.08,2018-10-22 11:45
WAKEFIELD,4078,1,0.02,2018-10-22 11:45
CHESTERFIELD,2183,1,0.05,2018-10-22 11:30
DERRY,14439,2,0.01,2018-10-22 11:30
DUMMER,284,1,0.35,2018-10-22 11:30
EFFINGHAM,1301,1,0.08,2018-10-22 11:30
WAKEFIELD,4078,1,0.02,2018-10-22 11:30
CHESTERFIELD,2183,1,0.05,2018-10-22 11:15
DERRY,14439,2,0.01,2018-10-22 11:15
EFFINGHAM,1301,1,0.08,2018-10-22 11:15
LYNDEBOROUGH,848,19,2.0,2018-10-22 11:15
MONT VERNON,1077,14,1.0,2018-10-22 11:15
WAKEFIELD,4078,1,0.02,2018-10-22 11:15
CHESTERFIELD,2183,1,0.05,2018-10-22 11:00
DERRY,14439,2,0.01,2018-10-22 11:00
LYNDEBOROUGH,848,19,2.0,2018-10-22 11:00
MONT VERNON,1077,14,1.0,2018-10-22 11:00
WAKEFIELD,4078,1,0.02,2018-10-22 11:00
CHESTERFIELD,2183,1,0.05,2018-10-22 10:45
GRANTHAM,2184,1,0.05,2018-10-22 10:45
LYNDEBOROUGH,848,19,2.0,2018-10-22 10:45
MONT VERNON,1077,14,1.0,2018-10-22 10:45
CHESTERFIELD,2183,1,0.05,2018-10-22 10:30
GRANTHAM,2184,1,0.05,2018-10-22 10:30
LYNDEBOROUGH,848,19,2.0,2018-10-22 10:30
MONT VERNON,1077,14,1.0,2018-10-22 10:30
CHESTERFIELD,2183,1,0.05,2018-10-22 10:15
GRANTHAM,2184,1,0.05,2018-10-22 10:15
LYNDEBOROUGH,848,19,2.0,2018-10-22 10:15
MONT VERNON,1077,14,1.0,2018-10-22 10:15
LYNDEBOROUGH,848,1,0.12,2018-10-22 10:00
TILTON,2497,19,0.76,2018-10-22 10:00
TILTON,2497,19,0.76,2018-10-22 09:45
MANCHESTER,58041,21,0.04,2018-10-22 09:30
MANCHESTER,58041,21,0.04,2018-10-22 09:15
MANCHESTER,58041,21,0.04,2018-10-22 09:00
MANCHESTER,58041,21,0.04,2018-10-22 08:45
MANCHESTER,58041,8,0.01,2018-10-22 08:30
MANCHESTER,58041,7,0.01,2018-10-22 08:15
WESTMORELAND,860,1,0.12,2018-10-22 06:30
WESTMORELAND,860,1,0.12,2018-10-22 06:15
PORTSMOUTH,13938,1,0.01,2018-10-22 06:00
WESTMORELAND,860,1,0.12,2018-10-22 06:00
PORTSMOUTH,13938,1,0.01,2018-10-22 05:45
WESTMORELAND,860,1,0.12,2018-10-22 05:45
PORTSMOUTH,13938,1,0.01,2018-10-22 05:30
WESTMORELAND,860,1,0.12,2018-10-22 05:30
PORTSMOUTH,13938,1,0.01,2018-10-22 05:15
WESTMORELAND,860,1,0.12,2018-10-22 05:15
PORTSMOUTH,13938,1,0.01,2018-10-22 05:00
WESTMORELAND,860,1,0.12,2018-10-22 05:00
PORTSMOUTH,13938,1,0.01,2018-10-22 04:45
WESTMORELAND,860,1,0.12,2018-10-22 04:45
WESTMORELAND,860,1,0.12,2018-10-22 04:30
WESTMORELAND,860,1,0.12,2018-10-22 04:15
WESTMORELAND,860,1,0.12,2018-10-22 04:00
