Town,Total Cust.,Cust. Out,% Out,timestamp
BECKET,1881,1,0.05,2018-09-06 22:45
GRANVILLE,781,1,0.13,2018-09-06 22:45
LEE,3643,27,0.74,2018-09-06 22:45
LONGMEADOW,6019,22,0.37,2018-09-06 22:45
TOLLAND,577,1,0.17,2018-09-06 22:45
WEST SPRINGFIELD,12812,1,0.01,2018-09-06 22:45
BECKET,1881,7,0.37,2018-09-06 22:30
GRANVILLE,781,1,0.13,2018-09-06 22:30
LEE,3643,27,0.74,2018-09-06 22:30
LONGMEADOW,6019,22,0.37,2018-09-06 22:30
TOLLAND,577,1,0.17,2018-09-06 22:30
WEST SPRINGFIELD,12812,1,0.01,2018-09-06 22:30
AGAWAM,13031,22,0.17,2018-09-06 22:15
BECKET,1881,8,0.43,2018-09-06 22:15
GRANVILLE,781,1,0.13,2018-09-06 22:15
LEE,3643,27,0.74,2018-09-06 22:15
LONGMEADOW,6019,22,0.37,2018-09-06 22:15
SANDISFIELD,759,4,0.53,2018-09-06 22:15
SOUTHWICK,4455,76,2.0,2018-09-06 22:15
TOLLAND,577,1,0.17,2018-09-06 22:15
WEST SPRINGFIELD,12812,1,0.01,2018-09-06 22:15
AGAWAM,13031,22,0.17,2018-09-06 22:00
BECKET,1881,13,0.69,2018-09-06 22:00
GRANVILLE,781,1,0.13,2018-09-06 22:00
LEE,3643,63,2.0,2018-09-06 22:00
LONGMEADOW,6019,22,0.37,2018-09-06 22:00
SANDISFIELD,759,4,0.53,2018-09-06 22:00
SOUTHWICK,4455,76,2.0,2018-09-06 22:00
SPRINGFIELD,64095,9,0.01,2018-09-06 22:00
TOLLAND,577,1,0.17,2018-09-06 22:00
TYRINGHAM,353,156,44.0,2018-09-06 22:00
WEST SPRINGFIELD,12812,1,0.01,2018-09-06 22:00
AGAWAM,13031,22,0.17,2018-09-06 21:45
BECKET,1881,47,2.0,2018-09-06 21:45
GRANVILLE,781,22,3.0,2018-09-06 21:45
LEE,3643,63,2.0,2018-09-06 21:45
LONGMEADOW,6019,22,0.37,2018-09-06 21:45
SANDISFIELD,759,4,0.53,2018-09-06 21:45
SOUTHWICK,4455,76,2.0,2018-09-06 21:45
SPRINGFIELD,64095,9,0.01,2018-09-06 21:45
TOLLAND,577,1,0.17,2018-09-06 21:45
TYRINGHAM,353,156,44.0,2018-09-06 21:45
WEST SPRINGFIELD,12812,1,0.01,2018-09-06 21:45
AGAWAM,13031,22,0.17,2018-09-06 21:30
BECKET,1881,47,2.0,2018-09-06 21:30
GRANVILLE,781,22,3.0,2018-09-06 21:30
LEE,3643,63,2.0,2018-09-06 21:30
LONGMEADOW,6019,22,0.37,2018-09-06 21:30
SANDISFIELD,759,4,0.53,2018-09-06 21:30
SOUTHWICK,4455,76,2.0,2018-09-06 21:30
SPRINGFIELD,64095,9,0.01,2018-09-06 21:30
TOLLAND,577,1,0.17,2018-09-06 21:30
TYRINGHAM,353,156,44.0,2018-09-06 21:30
WEST SPRINGFIELD,12812,2,0.02,2018-09-06 21:30
AGAWAM,13031,22,0.17,2018-09-06 21:15
BECKET,1881,47,2.0,2018-09-06 21:15
GRANVILLE,781,22,3.0,2018-09-06 21:15
LEE,3643,63,2.0,2018-09-06 21:15
LONGMEADOW,6019,22,0.37,2018-09-06 21:15
SANDISFIELD,759,4,0.53,2018-09-06 21:15
SPRINGFIELD,64095,9,0.01,2018-09-06 21:15
TOLLAND,577,1,0.17,2018-09-06 21:15
TYRINGHAM,353,156,44.0,2018-09-06 21:15
WEST SPRINGFIELD,12812,2,0.02,2018-09-06 21:15
AGAWAM,13031,22,0.17,2018-09-06 21:00
BECKET,1881,71,4.0,2018-09-06 21:00
GRANVILLE,781,22,3.0,2018-09-06 21:00
LEE,3643,63,2.0,2018-09-06 21:00
LONGMEADOW,6019,22,0.37,2018-09-06 21:00
SANDISFIELD,759,4,0.53,2018-09-06 21:00
SPRINGFIELD,64095,9,0.01,2018-09-06 21:00
TYRINGHAM,353,156,44.0,2018-09-06 21:00
