Town,Total Cust.,Cust. Out,% Out,timestamp
SPRINGFIELD,64114,1,0.00,2018-10-06 12:00
SPRINGFIELD,64114,2,0.0,2018-10-06 10:30
SPRINGFIELD,64114,2,0.0,2018-10-06 10:15
ERVING,433,1,0.23,2018-10-06 10:00
MONTAGUE,4542,8,0.18,2018-10-06 10:00
SPRINGFIELD,64114,1,0.0,2018-10-06 10:00
ERVING,433,1,0.23,2018-10-06 09:45
MONTAGUE,4542,8,0.18,2018-10-06 09:45
SPRINGFIELD,64114,1,0.0,2018-10-06 09:45
ERVING,433,1,0.23,2018-10-06 09:30
MONTAGUE,4542,8,0.18,2018-10-06 09:30
SPRINGFIELD,64114,1,0.0,2018-10-06 09:30
ERVING,433,1,0.23,2018-10-06 09:15
MONTAGUE,4542,8,0.18,2018-10-06 09:15
SPRINGFIELD,64114,1,0.0,2018-10-06 09:15
ERVING,433,1,0.23,2018-10-06 09:00
MONTAGUE,4542,8,0.18,2018-10-06 09:00
SPRINGFIELD,64114,1,0.0,2018-10-06 09:00
ERVING,433,1,0.23,2018-10-06 08:45
SPRINGFIELD,64114,1,0.0,2018-10-06 08:45
SPRINGFIELD,64114,88,0.14,2018-10-06 08:30
SPRINGFIELD,64114,87,0.14,2018-10-06 08:15
SPRINGFIELD,64114,87,0.14,2018-10-06 08:00
WEST SPRINGFIELD,12811,1,0.01,2018-10-06 01:45
WEST SPRINGFIELD,12811,1,0.01,2018-10-06 01:30
