Town,Total Cust.,Cust. Out,% Out,timestamp
BRISTOL,29746,1,0.00,2018-12-11 17:00
EAST HARTFORD,23274,1,0.00,2018-12-11 17:00
BRISTOL,29746,1,0.0,2018-12-11 16:45
EAST HARTFORD,23274,1,0.0,2018-12-11 16:45
TOLLAND,6041,1,0.02,2018-12-11 16:45
BRISTOL,29746,1,0.0,2018-12-11 16:30
EAST HARTFORD,23274,1,0.0,2018-12-11 16:30
NEWINGTON,14779,1,0.01,2018-12-11 16:30
SOUTHBURY,9959,1,0.01,2018-12-11 16:30
TOLLAND,6041,1,0.02,2018-12-11 16:30
NORWALK,31468,1,0.0,2018-12-11 16:15
SOUTHBURY,9959,1,0.01,2018-12-11 16:15
NORWALK,31468,1,0.0,2018-12-11 16:00
SOUTHBURY,9959,1,0.01,2018-12-11 16:00
BLOOMFIELD,10608,1,0.01,2018-12-11 15:45
NORWALK,31468,1,0.0,2018-12-11 15:45
SOUTHBURY,9959,1,0.01,2018-12-11 15:45
NORWALK,31468,1,0.0,2018-12-11 15:30
SIMSBURY,10908,1,0.01,2018-12-11 15:30
SOUTHBURY,9959,1,0.01,2018-12-11 15:30
SIMSBURY,10908,1,0.01,2018-12-11 15:15
SOUTHBURY,9959,1,0.01,2018-12-11 15:15
TOLLAND,6041,1,0.02,2018-12-11 15:15
WEST HARTFORD,28666,31,0.11,2018-12-11 15:15
EAST WINDSOR,6252,1,0.02,2018-12-11 15:00
HADDAM,3952,2,0.05,2018-12-11 15:00
SIMSBURY,10908,1,0.01,2018-12-11 15:00
SOUTHBURY,9959,1,0.01,2018-12-11 15:00
WEST HARTFORD,28666,31,0.11,2018-12-11 15:00
EAST WINDSOR,6252,1,0.02,2018-12-11 14:45
HADDAM,3952,2,0.05,2018-12-11 14:45
LEBANON,2250,1,0.04,2018-12-11 14:45
SIMSBURY,10908,1,0.01,2018-12-11 14:45
WEST HARTFORD,28666,31,0.11,2018-12-11 14:45
HADDAM,3952,2,0.05,2018-12-11 14:30
SIMSBURY,10908,1,0.01,2018-12-11 14:30
SOUTHBURY,9959,1,0.01,2018-12-11 14:30
SOUTHINGTON,20037,45,0.22,2018-12-11 14:30
WEST HARTFORD,28666,31,0.11,2018-12-11 14:30
CHESTER,2088,4,0.19,2018-12-11 13:15
MADISON,9159,12,0.13,2018-12-11 13:15
NEW BRITAIN,34604,1,0.0,2018-12-11 13:15
NEW MILFORD,13965,1,0.01,2018-12-11 13:15
NORWALK,31468,1,0.0,2018-12-11 13:15
SIMSBURY,10908,1,0.01,2018-12-11 13:15
SOUTHINGTON,20037,45,0.22,2018-12-11 13:15
STAMFORD,60283,13,0.02,2018-12-11 13:15
WEST HARTFORD,28666,31,0.11,2018-12-11 13:15
CHESTER,2088,4,0.19,2018-12-11 13:00
MADISON,9159,12,0.13,2018-12-11 13:00
NEW MILFORD,13965,1,0.01,2018-12-11 13:00
SIMSBURY,10908,1,0.01,2018-12-11 13:00
SOUTHINGTON,20037,45,0.22,2018-12-11 13:00
STAMFORD,60283,13,0.02,2018-12-11 13:00
WEST HARTFORD,28666,31,0.11,2018-12-11 13:00
CHESTER,2088,4,0.19,2018-12-11 12:45
GUILFORD,11050,1,0.01,2018-12-11 12:45
MADISON,9159,12,0.13,2018-12-11 12:45
NEW MILFORD,13965,1,0.01,2018-12-11 12:45
SIMSBURY,10908,1,0.01,2018-12-11 12:45
SOUTHINGTON,20037,45,0.22,2018-12-11 12:45
STAMFORD,60283,13,0.02,2018-12-11 12:45
WEST HARTFORD,28666,31,0.11,2018-12-11 12:45
WINDSOR LOCKS,6398,5,0.08,2018-12-11 12:45
ASHFORD,2172,1,0.05,2018-12-11 12:30
CHESTER,2088,4,0.19,2018-12-11 12:30
EAST GRANBY,2655,4,0.15,2018-12-11 12:30
GUILFORD,11050,1,0.01,2018-12-11 12:30
HADDAM,3952,1,0.03,2018-12-11 12:30
MADISON,9159,12,0.13,2018-12-11 12:30
NEWINGTON,14779,1,0.01,2018-12-11 12:30
SIMSBURY,10908,1,0.01,2018-12-11 12:30
SOUTHINGTON,20037,45,0.22,2018-12-11 12:30
STAMFORD,60283,13,0.02,2018-12-11 12:30
WEST HARTFORD,28666,31,0.11,2018-12-11 12:30
WINDSOR LOCKS,6398,57,0.89,2018-12-11 12:30
WOLCOTT,6990,1,0.01,2018-12-11 12:30
ASHFORD,2172,1,0.05,2018-12-11 12:15
CHESTER,2088,4,0.19,2018-12-11 12:15
GUILFORD,11050,1,0.01,2018-12-11 12:15
HADDAM,3952,1,0.03,2018-12-11 12:15
MADISON,9159,12,0.13,2018-12-11 12:15
SIMSBURY,10908,1,0.01,2018-12-11 12:15
SOUTHINGTON,20037,45,0.22,2018-12-11 12:15
STAMFORD,60283,13,0.02,2018-12-11 12:15
THOMPSON,4661,3,0.06,2018-12-11 12:15
WEST HARTFORD,28666,31,0.11,2018-12-11 12:15
WOLCOTT,6990,1,0.01,2018-12-11 12:15
ASHFORD,2172,1,0.05,2018-12-11 12:00
CHESTER,2088,4,0.19,2018-12-11 12:00
GUILFORD,11050,1,0.01,2018-12-11 12:00
HADDAM,3952,1,0.03,2018-12-11 12:00
RIDGEFIELD,10925,1,0.01,2018-12-11 12:00
SIMSBURY,10908,1,0.01,2018-12-11 12:00
SOUTHBURY,9959,1,0.01,2018-12-11 12:00
SOUTHINGTON,20037,45,0.22,2018-12-11 12:00
STAMFORD,60283,1,0.0,2018-12-11 12:00
THOMPSON,4661,1,0.02,2018-12-11 12:00
WATERBURY,51722,129,0.25,2018-12-11 12:00
WEST HARTFORD,28666,31,0.11,2018-12-11 12:00
WOLCOTT,6990,1,0.01,2018-12-11 12:00
ASHFORD,2172,1,0.05,2018-12-11 11:45
GLASTONBURY,16036,8,0.05,2018-12-11 11:45
GUILFORD,11050,1,0.01,2018-12-11 11:45
HADDAM,3952,1,0.03,2018-12-11 11:45
RIDGEFIELD,10925,1,0.01,2018-12-11 11:45
SHARON,2170,1,0.05,2018-12-11 11:45
SIMSBURY,10908,1,0.01,2018-12-11 11:45
SOUTHINGTON,20037,45,0.22,2018-12-11 11:45
STAMFORD,60283,1,0.0,2018-12-11 11:45
THOMPSON,4661,1,0.02,2018-12-11 11:45
WATERBURY,51722,129,0.25,2018-12-11 11:45
WEST HARTFORD,28666,31,0.11,2018-12-11 11:45
WOLCOTT,6990,1,0.01,2018-12-11 11:45
ASHFORD,2172,1,0.05,2018-12-11 11:30
GLASTONBURY,16036,8,0.05,2018-12-11 11:30
HADDAM,3952,1,0.03,2018-12-11 11:30
RIDGEFIELD,10925,1,0.01,2018-12-11 11:30
SHARON,2170,1,0.05,2018-12-11 11:30
SIMSBURY,10908,1,0.01,2018-12-11 11:30
SOUTHINGTON,20037,45,0.22,2018-12-11 11:30
STAMFORD,60283,1,0.0,2018-12-11 11:30
WATERBURY,51722,129,0.25,2018-12-11 11:30
WEST HARTFORD,28666,2,0.01,2018-12-11 11:30
WOLCOTT,6990,1,0.01,2018-12-11 11:30
GLASTONBURY,16036,8,0.05,2018-12-11 11:15
NEWINGTON,14779,1,0.01,2018-12-11 11:15
SHARON,2170,1,0.05,2018-12-11 11:15
SIMSBURY,10908,1,0.01,2018-12-11 11:15
SOUTHINGTON,20037,45,0.22,2018-12-11 11:15
STAMFORD,60283,1,0.0,2018-12-11 11:15
THOMPSON,4661,1,0.02,2018-12-11 11:15
WATERBURY,51722,129,0.25,2018-12-11 11:15
ELLINGTON,7716,51,0.66,2018-12-11 11:00
GLASTONBURY,16036,8,0.05,2018-12-11 11:00
NEW LONDON,14000,1,0.01,2018-12-11 11:00
SHARON,2170,1,0.05,2018-12-11 11:00
SOUTHINGTON,20037,45,0.22,2018-12-11 11:00
