Town,Total Cust.,Cust. Out,% Out,timestamp
MERRIMACK,11585,1,0.01,2018-10-24 23:45
MERRIMACK,11585,1,0.01,2018-10-24 23:30
PORTSMOUTH,13938,16,0.11,2018-10-24 23:30
MERRIMACK,11585,1,0.01,2018-10-24 23:15
PORTSMOUTH,13938,16,0.11,2018-10-24 23:15
DUMMER,284,1,0.35,2018-10-24 23:00
MERRIMACK,11585,1,0.01,2018-10-24 23:00
PORTSMOUTH,13938,16,0.11,2018-10-24 23:00
DUMMER,284,1,0.35,2018-10-24 22:45
MERRIMACK,11585,1,0.01,2018-10-24 22:45
PORTSMOUTH,13938,16,0.11,2018-10-24 22:45
DUMMER,284,1,0.35,2018-10-24 22:30
MERRIMACK,11585,1,0.01,2018-10-24 22:30
PORTSMOUTH,13938,16,0.11,2018-10-24 22:30
BEDFORD,9749,1,0.01,2018-10-24 22:15
DUMMER,284,1,0.35,2018-10-24 22:15
MERRIMACK,11585,1,0.01,2018-10-24 22:15
PORTSMOUTH,13938,16,0.11,2018-10-24 22:15
BEDFORD,9749,1,0.01,2018-10-24 22:00
DUMMER,284,1,0.35,2018-10-24 22:00
PORTSMOUTH,13938,16,0.11,2018-10-24 22:00
BEDFORD,9749,1,0.01,2018-10-24 21:45
DUMMER,284,1,0.35,2018-10-24 21:45
NORTHWOOD,2367,9,0.38,2018-10-24 21:45
PORTSMOUTH,13938,16,0.11,2018-10-24 21:45
BEDFORD,9749,1,0.01,2018-10-24 21:30
DUMMER,284,1,0.35,2018-10-24 21:30
NORTHWOOD,2367,9,0.38,2018-10-24 21:30
PORTSMOUTH,13938,16,0.11,2018-10-24 21:30
RANDOLPH,351,8,2.0,2018-10-24 21:30
BEDFORD,9749,1,0.01,2018-10-24 21:15
DUMMER,284,1,0.35,2018-10-24 21:15
KEENE,11380,6,0.05,2018-10-24 21:15
NORTHWOOD,2367,9,0.38,2018-10-24 21:15
PORTSMOUTH,13938,16,0.11,2018-10-24 21:15
RANDOLPH,351,1,0.28,2018-10-24 21:15
BEDFORD,9749,1,0.01,2018-10-24 21:00
DUMMER,284,1,0.35,2018-10-24 21:00
KEENE,11380,6,0.05,2018-10-24 21:00
NORTHWOOD,2367,9,0.38,2018-10-24 21:00
PORTSMOUTH,13938,16,0.11,2018-10-24 21:00
RANDOLPH,351,1,0.28,2018-10-24 21:00
BEDFORD,9749,1,0.01,2018-10-24 20:45
DUMMER,284,1,0.35,2018-10-24 20:45
KEENE,11380,6,0.05,2018-10-24 20:45
NORTHWOOD,2367,9,0.38,2018-10-24 20:45
PORTSMOUTH,13938,16,0.11,2018-10-24 20:45
RANDOLPH,351,1,0.28,2018-10-24 20:45
BEDFORD,9749,1,0.01,2018-10-24 20:30
DUMMER,284,1,0.35,2018-10-24 20:30
KEENE,11380,6,0.05,2018-10-24 20:30
PORTSMOUTH,13938,16,0.11,2018-10-24 20:30
RANDOLPH,351,1,0.28,2018-10-24 20:30
BEDFORD,9749,1,0.01,2018-10-24 20:15
DUMMER,284,1,0.35,2018-10-24 20:15
KEENE,11380,6,0.05,2018-10-24 20:15
PORTSMOUTH,13938,16,0.11,2018-10-24 20:15
RANDOLPH,351,1,0.28,2018-10-24 20:15
BEDFORD,9749,1,0.01,2018-10-24 20:00
DUMMER,284,1,0.35,2018-10-24 20:00
KEENE,11380,6,0.05,2018-10-24 20:00
PORTSMOUTH,13938,16,0.11,2018-10-24 20:00
RANDOLPH,351,1,0.28,2018-10-24 20:00
BEDFORD,9749,1,0.01,2018-10-24 19:45
DUMMER,284,1,0.35,2018-10-24 19:45
BEDFORD,9749,1,0.01,2018-10-24 19:30
DUMMER,284,1,0.35,2018-10-24 19:30
GILFORD,5805,1,0.02,2018-10-24 19:30
BEDFORD,9749,1,0.01,2018-10-24 19:15
CLAREMONT,6643,13,0.2,2018-10-24 19:15
DUMMER,284,1,0.35,2018-10-24 19:15
GILFORD,5805,1,0.02,2018-10-24 19:15
NEWPORT,3458,0,0.0,2018-10-24 19:15
BEDFORD,9749,1,0.01,2018-10-24 19:00
CLAREMONT,6643,13,0.2,2018-10-24 19:00
DUMMER,284,1,0.35,2018-10-24 19:00
GILFORD,5805,1,0.02,2018-10-24 19:00
NEW IPSWICH,2320,12,0.52,2018-10-24 19:00
NEWPORT,3458,0,0.0,2018-10-24 19:00
BEDFORD,9749,1,0.01,2018-10-24 18:45
CLAREMONT,6643,13,0.2,2018-10-24 18:45
DUMMER,284,1,0.35,2018-10-24 18:45
GILFORD,5805,1,0.02,2018-10-24 18:45
MILAN,967,1,0.1,2018-10-24 18:45
NEW IPSWICH,2320,12,0.52,2018-10-24 18:45
NEWPORT,3458,0,0.0,2018-10-24 18:45
BEDFORD,9749,1,0.01,2018-10-24 18:30
CLAREMONT,6643,13,0.2,2018-10-24 18:30
DUMMER,284,1,0.35,2018-10-24 18:30
GILFORD,5805,1,0.02,2018-10-24 18:30
HOOKSETT,6983,1,0.01,2018-10-24 18:30
MILAN,967,1,0.1,2018-10-24 18:30
NEW IPSWICH,2320,12,0.52,2018-10-24 18:30
NEWPORT,3458,0,0.0,2018-10-24 18:30
BEDFORD,9749,1,0.01,2018-10-24 18:15
CLAREMONT,6643,13,0.2,2018-10-24 18:15
DUMMER,284,1,0.35,2018-10-24 18:15
