ROCHESTER,16776,1,0.01,2018-05-19 16:45
Town,Total Cust.,Cust. Out,% Out,2018-05-19 16:30
ROCHESTER,16776,1,0.01,2018-05-19 16:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 16:15
ROCHESTER,16776,1,0.01,2018-05-19 16:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 16:00
ROCHESTER,16776,1,0.01,2018-05-19 16:00
Town,Total Cust.,Cust. Out,% Out,2018-05-19 15:45
ROCHESTER,16776,1,0.01,2018-05-19 15:45
WEARE,4734,14,0.30,2018-05-19 15:45
Town,Total Cust.,Cust. Out,% Out,2018-05-19 15:30
ROCHESTER,16776,1,0.01,2018-05-19 15:30
WEARE,4734,14,0.30,2018-05-19 15:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 15:15
ROCHESTER,16776,1,0.01,2018-05-19 15:15
WEARE,4734,14,0.30,2018-05-19 15:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 15:00
ROCHESTER,16776,1,0.01,2018-05-19 15:00
WEARE,4734,14,0.30,2018-05-19 15:00
Town,Total Cust.,Cust. Out,% Out,2018-05-19 14:45
ROCHESTER,16776,1,0.01,2018-05-19 14:45
WEARE,4734,14,0.30,2018-05-19 14:45
Town,Total Cust.,Cust. Out,% Out,2018-05-19 14:30
ROCHESTER,16776,1,0.01,2018-05-19 14:30
WEARE,4734,14,0.30,2018-05-19 14:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 14:15
ROCHESTER,16776,1,0.01,2018-05-19 14:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 14:00
ROCHESTER,16776,1,0.01,2018-05-19 14:00
Town,Total Cust.,Cust. Out,% Out,2018-05-19 13:45
ROCHESTER,16776,1,0.01,2018-05-19 13:45
Town,Total Cust.,Cust. Out,% Out,2018-05-19 13:30
LYNDEBOROUGH,846,1,0.12,2018-05-19 13:30
ROCHESTER,16776,1,0.01,2018-05-19 13:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 13:15
LYNDEBOROUGH,846,1,0.12,2018-05-19 13:15
ROCHESTER,16776,1,0.01,2018-05-19 13:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 13:00
LYNDEBOROUGH,846,1,0.12,2018-05-19 13:00
NASHUA,42846,1,0.00,2018-05-19 13:00
ROCHESTER,16776,1,0.01,2018-05-19 13:00
Town,Total Cust.,Cust. Out,% Out,2018-05-19 12:45
LYNDEBOROUGH,846,1,0.12,2018-05-19 12:45
NASHUA,42846,1,0.00,2018-05-19 12:45
ROCHESTER,16776,1,0.01,2018-05-19 12:45
Town,Total Cust.,Cust. Out,% Out,2018-05-19 12:30
LYNDEBOROUGH,846,1,0.12,2018-05-19 12:30
NASHUA,42846,1,0.00,2018-05-19 12:30
ROCHESTER,16776,1,0.01,2018-05-19 12:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 12:15
ROCHESTER,16776,1,0.01,2018-05-19 12:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 12:00
ROCHESTER,16776,1,0.01,2018-05-19 12:00
Town,Total Cust.,Cust. Out,% Out,2018-05-19 10:30
TILTON,2494,1,0.04,2018-05-19 10:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 10:15
TILTON,2494,1,0.04,2018-05-19 10:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 10:00
TILTON,2494,1,0.04,2018-05-19 10:00
Town,Total Cust.,Cust. Out,% Out,2018-05-19 09:45
TILTON,2494,1,0.04,2018-05-19 09:45
Town,Total Cust.,Cust. Out,% Out,2018-05-19 09:30
TILTON,2494,1,0.04,2018-05-19 09:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 08:30
CHESTERFIELD,2179,5,0.23,2018-05-19 08:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 08:15
CHESTERFIELD,2179,5,0.23,2018-05-19 08:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 08:00
CHESTERFIELD,2179,5,0.23,2018-05-19 08:00
Town,Total Cust.,Cust. Out,% Out,2018-05-19 07:45
CHESTERFIELD,2179,3,0.14,2018-05-19 07:45
Town,Total Cust.,Cust. Out,% Out,2018-05-19 07:30
CHESTERFIELD,2179,3,0.14,2018-05-19 07:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 07:15
CHESTERFIELD,2179,3,0.14,2018-05-19 07:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 02:30
DOVER,16888,23,0.14,2018-05-19 02:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 02:15
DOVER,16888,23,0.14,2018-05-19 02:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 02:00
DOVER,16888,23,0.14,2018-05-19 02:00
Town,Total Cust.,Cust. Out,% Out,2018-05-19 01:45
DOVER,16888,23,0.14,2018-05-19 01:45
Town,Total Cust.,Cust. Out,% Out,2018-05-19 01:30
DOVER,16888,23,0.14,2018-05-19 01:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 01:15
DOVER,16888,23,0.14,2018-05-19 01:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 01:00
DOVER,16888,23,0.14,2018-05-19 01:00
Town,Total Cust.,Cust. Out,% Out,2018-05-19 00:45
DOVER,16888,23,0.14,2018-05-19 00:45
Town,Total Cust.,Cust. Out,% Out,2018-05-19 00:30
DOVER,16888,23,0.14,2018-05-19 00:30
Town,Total Cust.,Cust. Out,% Out,2018-05-19 00:15
DOVER,16888,23,0.14,2018-05-19 00:15
HUDSON,11402,1,0.01,2018-05-19 00:15
Town,Total Cust.,Cust. Out,% Out,2018-05-19 00:00
DOVER,16888,23,0.14,2018-05-19 00:00
HAMPSTEAD,4436,3,0.07,2018-05-19 00:00
HUDSON,11402,1,0.01,2018-05-19 00:00
