Town,Total Cust.,Cust. Out,% Out,timestamp
ACTON,10406,24,0.23,2018-07-22 23:30
WAYLAND,5617,1,0.02,2018-07-22 23:30
ACTON,10406,24,0.23,2018-07-22 23:15
ACTON,10406,24,0.23,2018-07-22 23:00
ACTON,10406,24,0.23,2018-07-22 22:45
BOSTON,276882,1,0.0,2018-07-22 22:45
CAMBRIDGE,54862,433,0.79,2018-07-22 22:45
DARTMOUTH,14827,1,0.01,2018-07-22 22:45
SANDWICH,10985,472,4.0,2018-07-22 22:45
ACTON,10406,24,0.23,2018-07-22 22:30
BOSTON,276882,38,0.01,2018-07-22 22:30
CAMBRIDGE,54862,74,0.13,2018-07-22 22:30
DARTMOUTH,14827,1,0.01,2018-07-22 22:30
SANDWICH,10985,472,4.0,2018-07-22 22:30
ACTON,10406,24,0.23,2018-07-22 22:15
BOSTON,276882,38,0.01,2018-07-22 22:15
DARTMOUTH,14827,1,0.01,2018-07-22 22:15
SANDWICH,10985,472,4.0,2018-07-22 22:15
ACTON,10406,24,0.23,2018-07-22 22:00
BOSTON,276882,38,0.01,2018-07-22 22:00
DARTMOUTH,14827,1,0.01,2018-07-22 22:00
SANDWICH,10985,472,4.0,2018-07-22 22:00
ACTON,10406,24,0.23,2018-07-22 21:45
BOSTON,276882,37,0.01,2018-07-22 21:45
DARTMOUTH,14827,1,0.01,2018-07-22 21:45
SANDWICH,10985,472,4.0,2018-07-22 21:45
ACTON,10406,24,0.23,2018-07-22 21:30
BOSTON,276882,37,0.01,2018-07-22 21:30
DARTMOUTH,14827,1,0.01,2018-07-22 21:30
FRAMINGHAM,30296,1,0.0,2018-07-22 21:30
SANDWICH,10985,472,4.0,2018-07-22 21:30
ACTON,10406,24,0.23,2018-07-22 21:15
BOSTON,276882,37,0.01,2018-07-22 21:15
FRAMINGHAM,30296,1,0.0,2018-07-22 21:15
MILTON,10401,22,0.21,2018-07-22 21:15
SANDWICH,10985,472,4.0,2018-07-22 21:15
ACTON,10406,24,0.23,2018-07-22 21:00
BOSTON,276882,38,0.01,2018-07-22 21:00
BROOKLINE,32947,0,0.0,2018-07-22 21:00
FRAMINGHAM,30296,1,0.0,2018-07-22 21:00
MILTON,10401,22,0.21,2018-07-22 21:00
NEWTON,40676,0,0.0,2018-07-22 21:00
SANDWICH,10985,471,4.0,2018-07-22 21:00
BOSTON,276882,38,0.01,2018-07-22 20:45
BROOKLINE,32947,0,0.0,2018-07-22 20:45
FRAMINGHAM,30296,1,0.0,2018-07-22 20:45
MILTON,10401,22,0.21,2018-07-22 20:45
NEWTON,40676,0,0.0,2018-07-22 20:45
BOSTON,276882,38,0.01,2018-07-22 20:30
BROOKLINE,32947,0,0.0,2018-07-22 20:30
FRAMINGHAM,30296,1,0.0,2018-07-22 20:30
MILTON,10401,22,0.21,2018-07-22 20:30
NEWTON,40676,0,0.0,2018-07-22 20:30
BOSTON,276882,4,0.0,2018-07-22 20:15
BROOKLINE,32947,0,0.0,2018-07-22 20:15
FRAMINGHAM,30296,1,0.0,2018-07-22 20:15
MILTON,10401,22,0.21,2018-07-22 20:15
NEWTON,40676,0,0.0,2018-07-22 20:15
ARLINGTON,21445,1,0.0,2018-07-22 18:15
BARNSTABLE,31258,1,0.0,2018-07-22 18:15
BOSTON,276882,5,0.0,2018-07-22 18:15
BROOKLINE,32947,0,0.0,2018-07-22 18:15
CHELSEA,15836,91,0.57,2018-07-22 18:15
NEWTON,40676,0,0.0,2018-07-22 18:15
BARNSTABLE,31258,1,0.0,2018-07-22 18:00
BOSTON,276882,4,0.0,2018-07-22 18:00
BROOKLINE,32947,0,0.0,2018-07-22 18:00
CHELSEA,15836,90,0.57,2018-07-22 18:00
NEWTON,40676,0,0.0,2018-07-22 18:00
BOSTON,276882,4,0.0,2018-07-22 17:30
BROOKLINE,32947,0,0.0,2018-07-22 17:30
CHELSEA,15836,90,0.57,2018-07-22 17:30
NEWTON,40676,0,0.0,2018-07-22 17:30
WALPOLE,10869,12,0.11,2018-07-22 17:30
BOSTON,276882,5,0.0,2018-07-22 17:15
