Town,Total Cust.,Cust. Out,% Out,timestamp
BOSTON,277038,36,0.01,2018-07-10 23:45
BROOKLINE,33140,0,0.00,2018-07-10 23:45
CANTON,10578,13,0.12,2018-07-10 23:45
MILTON,10417,53,0.51,2018-07-10 23:45
NATICK,17229,15,0.09,2018-07-10 23:45
NEWTON,40680,0,0.00,2018-07-10 23:45
BOSTON,277038,36,0.01,2018-07-10 23:30
BROOKLINE,33140,0,0.0,2018-07-10 23:30
CANTON,10578,13,0.12,2018-07-10 23:30
MILTON,10417,53,0.51,2018-07-10 23:30
NATICK,17229,15,0.09,2018-07-10 23:30
NEWTON,40680,0,0.0,2018-07-10 23:30
BOSTON,277038,36,0.01,2018-07-10 23:15
BROOKLINE,33140,0,0.0,2018-07-10 23:15
CANTON,10578,13,0.12,2018-07-10 23:15
DEDHAM,11179,1,0.01,2018-07-10 23:15
MILTON,10417,53,0.51,2018-07-10 23:15
NATICK,17229,15,0.09,2018-07-10 23:15
NEWTON,40680,0,0.0,2018-07-10 23:15
BOSTON,277038,39,0.01,2018-07-10 23:00
BROOKLINE,33140,0,0.0,2018-07-10 23:00
CANTON,10578,12,0.11,2018-07-10 23:00
DEDHAM,11179,10,0.09,2018-07-10 23:00
MILTON,10417,53,0.51,2018-07-10 23:00
NATICK,17229,15,0.09,2018-07-10 23:00
NEWTON,40680,0,0.0,2018-07-10 23:00
ARLINGTON,21509,1,0.0,2018-07-10 22:45
BOSTON,277038,39,0.01,2018-07-10 22:45
BROOKLINE,33140,0,0.0,2018-07-10 22:45
CANTON,10578,12,0.11,2018-07-10 22:45
DEDHAM,11179,10,0.09,2018-07-10 22:45
MILTON,10417,53,0.51,2018-07-10 22:45
NATICK,17229,15,0.09,2018-07-10 22:45
NEWTON,40680,0,0.0,2018-07-10 22:45
ARLINGTON,21509,1,0.0,2018-07-10 22:30
BOSTON,277038,40,0.01,2018-07-10 22:30
BROOKLINE,33140,0,0.0,2018-07-10 22:30
CANTON,10578,12,0.11,2018-07-10 22:30
DEDHAM,11179,10,0.09,2018-07-10 22:30
MILTON,10417,53,0.51,2018-07-10 22:30
NATICK,17229,15,0.09,2018-07-10 22:30
NEWTON,40680,13,0.03,2018-07-10 22:30
ARLINGTON,21509,1,0.0,2018-07-10 22:15
BOSTON,277038,38,0.01,2018-07-10 22:15
BROOKLINE,33140,0,0.0,2018-07-10 22:15
CANTON,10578,12,0.11,2018-07-10 22:15
DEDHAM,11179,3,0.03,2018-07-10 22:15
MILTON,10417,53,0.51,2018-07-10 22:15
NATICK,17229,15,0.09,2018-07-10 22:15
NEWTON,40680,13,0.03,2018-07-10 22:15
PLYMOUTH,31147,1,0.0,2018-07-10 22:15
WINCHESTER,8572,9,0.1,2018-07-10 22:15
ARLINGTON,21509,1,0.0,2018-07-10 22:00
BARNSTABLE,31251,1,0.0,2018-07-10 22:00
BOSTON,277038,1016,0.37,2018-07-10 22:00
BROOKLINE,33140,0,0.0,2018-07-10 22:00
CANTON,10578,12,0.11,2018-07-10 22:00
DEDHAM,11179,3,0.03,2018-07-10 22:00
MILTON,10417,53,0.51,2018-07-10 22:00
NATICK,17229,14,0.08,2018-07-10 22:00
NEWTON,40680,13,0.03,2018-07-10 22:00
WINCHESTER,8572,9,0.1,2018-07-10 22:00
ARLINGTON,21509,1,0.0,2018-07-10 21:45
BARNSTABLE,31251,1,0.0,2018-07-10 21:45
BOSTON,277038,38,0.01,2018-07-10 21:45
BROOKLINE,33140,0,0.0,2018-07-10 21:45
CANTON,10578,12,0.11,2018-07-10 21:45
DEDHAM,11179,3,0.03,2018-07-10 21:45
MILTON,10417,53,0.51,2018-07-10 21:45
NATICK,17229,14,0.08,2018-07-10 21:45
NEWTON,40680,13,0.03,2018-07-10 21:45
SANDWICH,10977,22,0.2,2018-07-10 21:45
WINCHESTER,8572,9,0.1,2018-07-10 21:45
ARLINGTON,21509,1,0.0,2018-07-10 21:30
BARNSTABLE,31251,1,0.0,2018-07-10 21:30
BOSTON,277038,7,0.0,2018-07-10 21:30
CANTON,10578,12,0.11,2018-07-10 21:30
DEDHAM,11179,2,0.02,2018-07-10 21:30
MILTON,10417,53,0.51,2018-07-10 21:30
NATICK,17229,14,0.08,2018-07-10 21:30
NEWTON,40680,13,0.03,2018-07-10 21:30
SANDWICH,10977,22,0.2,2018-07-10 21:30
WINCHESTER,8572,9,0.1,2018-07-10 21:30
ARLINGTON,21509,1,0.0,2018-07-10 21:15
BARNSTABLE,31251,1,0.0,2018-07-10 21:15
BOSTON,277038,6,0.0,2018-07-10 21:15
CANTON,10578,12,0.11,2018-07-10 21:15
CHELSEA,15806,48,0.3,2018-07-10 21:15
DEDHAM,11179,2,0.02,2018-07-10 21:15
HOPKINTON,7107,10,0.14,2018-07-10 21:15
MILTON,10417,53,0.51,2018-07-10 21:15
NATICK,17229,14,0.08,2018-07-10 21:15
NEWTON,40680,13,0.03,2018-07-10 21:15
PLYMOUTH,31147,13,0.04,2018-07-10 21:15
SANDWICH,10977,22,0.2,2018-07-10 21:15
WINCHESTER,8572,9,0.1,2018-07-10 21:15
