Town,Total Cust.,Cust. Out,% Out,timestamp
BERNARDSTON,1101,3,0.27,2018-09-02 18:00
BERNARDSTON,1101,1,0.09,2018-09-02 17:45
BERNARDSTON,1101,1,0.09,2018-09-02 17:30
SPRINGFIELD,64080,58,0.09,2018-09-02 15:15
SPRINGFIELD,64080,58,0.09,2018-09-02 15:00
SPRINGFIELD,64080,58,0.09,2018-09-02 14:45
SPRINGFIELD,64080,57,0.09,2018-09-02 14:15
SPRINGFIELD,64080,58,0.09,2018-09-02 14:00
SPRINGFIELD,64080,1730,3.0,2018-09-02 13:00
SPRINGFIELD,64080,1730,3.0,2018-09-02 12:45
SPRINGFIELD,64080,1727,3.0,2018-09-02 12:30
SPRINGFIELD,64080,57,0.09,2018-09-02 12:15
SPRINGFIELD,64080,56,0.09,2018-09-02 12:00
SPRINGFIELD,64080,56,0.09,2018-09-02 11:45
SPRINGFIELD,64080,450,0.7,2018-09-02 11:30
SPRINGFIELD,64080,450,0.7,2018-09-02 11:15
SPRINGFIELD,64080,829,1.0,2018-09-02 10:15
SPRINGFIELD,64080,829,1.0,2018-09-02 10:00
SPRINGFIELD,64080,1164,2.0,2018-09-02 09:45
SPRINGFIELD,64080,1164,2.0,2018-09-02 09:30
SPRINGFIELD,64080,1207,2.0,2018-09-02 09:15
GILL,737,3,0.41,2018-09-02 09:00
SPRINGFIELD,64080,2,0.0,2018-09-02 09:00
GILL,737,1,0.14,2018-09-02 08:45
SPRINGFIELD,64080,1,0.0,2018-09-02 08:45
LONGMEADOW,6018,1,0.02,2018-09-02 08:00
LONGMEADOW,6018,1,0.02,2018-09-02 07:45
