Town,Total Cust.,Cust. Out,% Out,timestamp
ARLINGTON,21535,1,0.00,2018-12-29 20:45
ARLINGTON,21535,1,0.0,2018-12-29 20:30
ARLINGTON,21535,1,0.0,2018-12-29 20:15
CARLISLE,2043,1,0.05,2018-12-29 20:15
OAK BLUFFS,4824,15,0.31,2018-12-29 20:15
STONEHAM,11110,57,0.51,2018-12-29 20:15
ARLINGTON,21535,1,0.0,2018-12-29 20:00
OAK BLUFFS,4824,15,0.31,2018-12-29 20:00
STONEHAM,11110,57,0.51,2018-12-29 20:00
ARLINGTON,21535,1,0.0,2018-12-29 19:45
BOSTON,277792,10,0.0,2018-12-29 19:45
OAK BLUFFS,4824,15,0.31,2018-12-29 19:45
STONEHAM,11110,57,0.51,2018-12-29 19:45
ARLINGTON,21535,1,0.0,2018-12-29 19:30
BOSTON,277792,11,0.0,2018-12-29 19:30
OAK BLUFFS,4824,15,0.31,2018-12-29 19:30
STONEHAM,11110,57,0.51,2018-12-29 19:30
ARLINGTON,21535,1,0.0,2018-12-29 19:15
BOSTON,277792,11,0.0,2018-12-29 19:15
OAK BLUFFS,4824,15,0.31,2018-12-29 19:15
STONEHAM,11110,57,0.51,2018-12-29 19:15
ARLINGTON,21535,1,0.0,2018-12-29 19:00
BOSTON,277792,11,0.0,2018-12-29 19:00
OAK BLUFFS,4824,15,0.31,2018-12-29 19:00
STONEHAM,11110,57,0.51,2018-12-29 19:00
ARLINGTON,21535,1,0.0,2018-12-29 18:45
BOSTON,277792,11,0.0,2018-12-29 18:45
FREETOWN,4194,2,0.05,2018-12-29 18:45
OAK BLUFFS,4824,2,0.04,2018-12-29 18:45
STONEHAM,11110,57,0.51,2018-12-29 18:45
ARLINGTON,21535,1,0.0,2018-12-29 18:30
BOSTON,277792,11,0.0,2018-12-29 18:30
FREETOWN,4194,2,0.05,2018-12-29 18:30
HOLLISTON,6349,1,0.02,2018-12-29 18:30
STONEHAM,11110,57,0.51,2018-12-29 18:30
ARLINGTON,21535,1,0.0,2018-12-29 18:15
BOSTON,277792,10,0.0,2018-12-29 18:15
FREETOWN,4194,2,0.05,2018-12-29 18:15
HOLLISTON,6349,1,0.02,2018-12-29 18:15
STONEHAM,11110,57,0.51,2018-12-29 18:15
ARLINGTON,21535,1,0.0,2018-12-29 18:00
BOSTON,277792,10,0.0,2018-12-29 18:00
FREETOWN,4194,1,0.02,2018-12-29 18:00
HOLLISTON,6349,1,0.02,2018-12-29 18:00
STONEHAM,11110,57,0.51,2018-12-29 18:00
ARLINGTON,21535,1,0.0,2018-12-29 17:45
BOSTON,277792,10,0.0,2018-12-29 17:45
FREETOWN,4194,1,0.02,2018-12-29 17:45
HOLLISTON,6349,1,0.02,2018-12-29 17:45
STONEHAM,11110,16,0.14,2018-12-29 17:45
ARLINGTON,21535,1,0.0,2018-12-29 17:30
BOSTON,277792,10,0.0,2018-12-29 17:30
FREETOWN,4194,1,0.02,2018-12-29 17:30
HOLLISTON,6349,1,0.02,2018-12-29 17:30
HOPKINTON,7144,1,0.01,2018-12-29 17:30
WAREHAM,14742,1,0.01,2018-12-29 17:30
ARLINGTON,21535,1,0.0,2018-12-29 17:15
BOSTON,277792,10,0.0,2018-12-29 17:15
HOLLISTON,6349,1,0.02,2018-12-29 17:15
HOPKINTON,7144,1,0.01,2018-12-29 17:15
WAREHAM,14742,1,0.01,2018-12-29 17:15
WATERTOWN,18347,1,0.01,2018-12-29 17:15
ARLINGTON,21535,1,0.0,2018-12-29 17:00
BOSTON,277792,10,0.0,2018-12-29 17:00
EASTHAM,6596,18,0.27,2018-12-29 17:00
HOLLISTON,6349,1,0.02,2018-12-29 17:00
HOPKINTON,7144,1,0.01,2018-12-29 17:00
WAREHAM,14742,1,0.01,2018-12-29 17:00
WATERTOWN,18347,1,0.01,2018-12-29 17:00
BOSTON,277792,1,0.0,2018-12-29 16:15
EASTHAM,6596,18,0.27,2018-12-29 16:15
HOPKINTON,7144,1,0.01,2018-12-29 16:15
STONEHAM,11110,1,0.01,2018-12-29 16:15
WAREHAM,14742,1,0.01,2018-12-29 16:15
WATERTOWN,18347,1,0.01,2018-12-29 16:15
CHATHAM,8464,5,0.06,2018-12-29 16:00
DUXBURY,6983,1,0.01,2018-12-29 16:00
EASTHAM,6596,18,0.27,2018-12-29 16:00
HOPKINTON,7144,1,0.01,2018-12-29 16:00
STONEHAM,11110,1,0.01,2018-12-29 16:00
WAREHAM,14742,1,0.01,2018-12-29 16:00
WATERTOWN,18347,1,0.01,2018-12-29 16:00
CHATHAM,8464,5,0.06,2018-12-29 15:45
EASTHAM,6596,18,0.27,2018-12-29 15:45
HOPKINTON,7144,1,0.01,2018-12-29 15:45
NEWTON,40643,1,0.0,2018-12-29 15:45
STONEHAM,11110,1,0.01,2018-12-29 15:45
WAREHAM,14742,1,0.01,2018-12-29 15:45
WATERTOWN,18347,1,0.01,2018-12-29 15:45
CHATHAM,8464,5,0.06,2018-12-29 15:30
EASTHAM,6596,18,0.27,2018-12-29 15:30
HOPKINTON,7144,1,0.01,2018-12-29 15:30
NEWTON,40643,1,0.0,2018-12-29 15:30
STONEHAM,11110,1,0.01,2018-12-29 15:30
WATERTOWN,18347,1,0.01,2018-12-29 15:30
CHATHAM,8464,5,0.06,2018-12-29 15:15
EASTHAM,6596,18,0.27,2018-12-29 15:15
HOPKINTON,7144,1,0.01,2018-12-29 15:15
NEWTON,40643,1,0.0,2018-12-29 15:15
STONEHAM,11110,1,0.01,2018-12-29 15:15
WATERTOWN,18347,1,0.01,2018-12-29 15:15
CHATHAM,8464,5,0.06,2018-12-29 15:00
HOPKINTON,7144,1,0.01,2018-12-29 15:00
NEWTON,40643,1,0.0,2018-12-29 15:00
STONEHAM,11110,1,0.01,2018-12-29 15:00
WATERTOWN,18347,1,0.01,2018-12-29 15:00
CHATHAM,8464,5,0.06,2018-12-29 14:45
NEWTON,40643,1,0.0,2018-12-29 14:45
STONEHAM,11110,1,0.01,2018-12-29 14:45
WATERTOWN,18347,1,0.01,2018-12-29 14:45
BOSTON,277792,167,0.06,2018-12-29 14:30
STONEHAM,11110,1,0.01,2018-12-29 14:30
WATERTOWN,18347,1,0.01,2018-12-29 14:30
BOSTON,277792,167,0.06,2018-12-29 14:15
PLYMOUTH,31215,1,0.0,2018-12-29 14:15
STONEHAM,11110,1,0.01,2018-12-29 14:15
WATERTOWN,18347,1,0.01,2018-12-29 14:15
BOSTON,277792,167,0.06,2018-12-29 14:00
STONEHAM,11110,1,0.01,2018-12-29 14:00
WATERTOWN,18347,1,0.01,2018-12-29 14:00
BOSTON,277792,167,0.06,2018-12-29 13:45
STONEHAM,11110,1,0.01,2018-12-29 13:45
WATERTOWN,18347,1,0.01,2018-12-29 13:45
BOSTON,277792,167,0.06,2018-12-29 13:30
WATERTOWN,18347,1,0.01,2018-12-29 13:30
BOSTON,277792,167,0.06,2018-12-29 13:15
WATERTOWN,18347,1,0.01,2018-12-29 13:15
BOSTON,277792,167,0.06,2018-12-29 13:00
BOURNE,11571,1,0.01,2018-12-29 13:00
BURLINGTON,11766,7,0.06,2018-12-29 13:00
WATERTOWN,18347,1,0.01,2018-12-29 13:00
WOBURN,20633,1,0.0,2018-12-29 13:00
BOSTON,277792,167,0.06,2018-12-29 12:45
BOURNE,11571,1,0.01,2018-12-29 12:45
BURLINGTON,11766,7,0.06,2018-12-29 12:45
WATERTOWN,18347,1,0.01,2018-12-29 12:45
WOBURN,20633,1,0.0,2018-12-29 12:45
