Town,Total Cust.,Cust. Out,% Out,timestamp
SPRINGFIELD,64218,1,0.00,2018-06-08 18:45
SPRINGFIELD,64218,1,0.0,2018-06-08 18:30
SPRINGFIELD,64218,71,0.11,2018-06-08 16:45
SPRINGFIELD,64218,71,0.11,2018-06-08 16:30
SPRINGFIELD,64218,71,0.11,2018-06-08 16:15
SPRINGFIELD,64218,71,0.11,2018-06-08 16:00
SPRINGFIELD,64218,71,0.11,2018-06-08 15:45
SPRINGFIELD,64218,71,0.11,2018-06-08 15:30
SPRINGFIELD,64218,71,0.11,2018-06-08 15:15
SPRINGFIELD,64218,71,0.11,2018-06-08 15:00
DALTON,3220,1,0.03,2018-06-08 14:30
DALTON,3220,1,0.03,2018-06-08 14:15
DALTON,3220,1,0.03,2018-06-08 14:00
