Town,Total Cust.,Cust. Out,% Out,timestamp
BERLIN,9818,1,0.01,2018-06-19 23:45
LEDYARD,6754,23,0.34,2018-06-19 23:45
MERIDEN,27954,25,0.09,2018-06-19 23:45
NEW CANAAN,8448,1,0.01,2018-06-19 23:45
NEWTOWN,11346,2,0.02,2018-06-19 23:45
PLAINFIELD,7221,19,0.26,2018-06-19 23:45
WATERFORD,9679,2,0.02,2018-06-19 23:45
WEST HARTFORD,28643,67,0.23,2018-06-19 23:45
WESTPORT,12290,1,0.01,2018-06-19 23:45
BERLIN,9818,1,0.01,2018-06-19 23:30
LEDYARD,6754,23,0.34,2018-06-19 23:30
MERIDEN,27954,25,0.09,2018-06-19 23:30
NEW CANAAN,8448,1,0.01,2018-06-19 23:30
NEWTOWN,11346,2,0.02,2018-06-19 23:30
PLAINFIELD,7221,19,0.26,2018-06-19 23:30
WATERFORD,9679,2,0.02,2018-06-19 23:30
WEST HARTFORD,28643,67,0.23,2018-06-19 23:30
WESTPORT,12290,1,0.01,2018-06-19 23:30
BERLIN,9818,1,0.01,2018-06-19 23:15
LEDYARD,6754,23,0.34,2018-06-19 23:15
MERIDEN,27954,25,0.09,2018-06-19 23:15
NEW CANAAN,8448,1,0.01,2018-06-19 23:15
NEWTOWN,11346,2,0.02,2018-06-19 23:15
NORWALK,31196,11,0.04,2018-06-19 23:15
PLAINFIELD,7221,19,0.26,2018-06-19 23:15
WATERFORD,9679,2,0.02,2018-06-19 23:15
WEST HARTFORD,28643,67,0.23,2018-06-19 23:15
WESTPORT,12290,1,0.01,2018-06-19 23:15
BERLIN,9818,1,0.01,2018-06-19 23:00
LEDYARD,6754,23,0.34,2018-06-19 23:00
MERIDEN,27954,25,0.09,2018-06-19 23:00
NEW BRITAIN,34559,12,0.03,2018-06-19 23:00
NEW CANAAN,8448,1,0.01,2018-06-19 23:00
NEWTOWN,11346,2,0.02,2018-06-19 23:00
NORWALK,31196,11,0.04,2018-06-19 23:00
PLAINFIELD,7221,19,0.26,2018-06-19 23:00
WATERFORD,9679,2,0.02,2018-06-19 23:00
WEST HARTFORD,28643,67,0.23,2018-06-19 23:00
WESTPORT,12290,1,0.01,2018-06-19 23:00
BERLIN,9818,1,0.01,2018-06-19 22:45
LEDYARD,6754,23,0.34,2018-06-19 22:45
MADISON,9143,1,0.01,2018-06-19 22:45
MANCHESTER,28963,1,0.0,2018-06-19 22:45
MERIDEN,27954,25,0.09,2018-06-19 22:45
NEW BRITAIN,34559,12,0.03,2018-06-19 22:45
NEW CANAAN,8448,1,0.01,2018-06-19 22:45
