Town,Total Cust.,Cust. Out,% Out,timestamp
OTIS,2043,1,0.05,2018-06-21 21:30
OTIS,2043,1,0.05,2018-06-21 21:15
OTIS,2043,1,0.05,2018-06-21 21:00
OTIS,2043,1,0.05,2018-06-21 20:45
SPRINGFIELD,64218,9,0.01,2018-06-21 20:45
GREENFIELD,9383,11,0.12,2018-06-21 20:30
OTIS,2043,1,0.05,2018-06-21 20:30
SPRINGFIELD,64218,9,0.01,2018-06-21 20:30
GREENFIELD,9383,11,0.12,2018-06-21 20:15
SPRINGFIELD,64218,234,0.36,2018-06-21 20:15
GREENFIELD,9383,1,0.01,2018-06-21 20:00
SPRINGFIELD,64218,8,0.01,2018-06-21 20:00
SPRINGFIELD,64218,8,0.01,2018-06-21 19:45
SPRINGFIELD,64218,20,0.03,2018-06-21 19:30
SPRINGFIELD,64218,94,0.15,2018-06-21 19:15
SPRINGFIELD,64218,86,0.13,2018-06-21 19:00
SPRINGFIELD,64218,103,0.16,2018-06-21 18:45
SPRINGFIELD,64218,103,0.16,2018-06-21 18:30
SPRINGFIELD,64218,109,0.17,2018-06-21 18:15
SPRINGFIELD,64218,109,0.17,2018-06-21 18:00
SPRINGFIELD,64218,109,0.17,2018-06-21 17:45
SPRINGFIELD,64218,111,0.17,2018-06-21 17:30
CUMMINGTON,606,102,17.0,2018-06-21 17:15
PLAINFIELD,427,44,10.0,2018-06-21 17:15
SPRINGFIELD,64218,100,0.16,2018-06-21 17:15
WINDSOR,523,75,14.0,2018-06-21 17:15
CUMMINGTON,606,102,17.0,2018-06-21 17:00
PLAINFIELD,427,44,10.0,2018-06-21 17:00
WINDSOR,523,75,14.0,2018-06-21 17:00
CUMMINGTON,606,102,17.0,2018-06-21 16:45
PITTSFIELD,23086,81,0.35,2018-06-21 16:45
PLAINFIELD,427,44,10.0,2018-06-21 16:45
SOUTHAMPTON,2569,6,0.23,2018-06-21 16:45
WINDSOR,523,75,14.0,2018-06-21 16:45
CUMMINGTON,606,102,17.0,2018-06-21 16:30
PITTSFIELD,23086,81,0.35,2018-06-21 16:30
PLAINFIELD,427,44,10.0,2018-06-21 16:30
SOUTHAMPTON,2569,6,0.23,2018-06-21 16:30
WINDSOR,523,75,14.0,2018-06-21 16:30
CUMMINGTON,606,102,17.0,2018-06-21 16:15
PITTSFIELD,23086,81,0.35,2018-06-21 16:15
PLAINFIELD,427,44,10.0,2018-06-21 16:15
SOUTHAMPTON,2569,6,0.23,2018-06-21 16:15
WINDSOR,523,75,14.0,2018-06-21 16:15
CUMMINGTON,606,102,17.0,2018-06-21 16:00
PITTSFIELD,23086,81,0.35,2018-06-21 16:00
PLAINFIELD,427,44,10.0,2018-06-21 16:00
SOUTHAMPTON,2569,6,0.23,2018-06-21 16:00
WINDSOR,523,75,14.0,2018-06-21 16:00
CUMMINGTON,606,102,17.0,2018-06-21 15:45
PLAINFIELD,427,44,10.0,2018-06-21 15:45
SOUTHAMPTON,2569,6,0.23,2018-06-21 15:45
WINDSOR,523,75,14.0,2018-06-21 15:45
CUMMINGTON,606,102,17.0,2018-06-21 15:30
OTIS,2043,1,0.05,2018-06-21 15:30
PLAINFIELD,427,44,10.0,2018-06-21 15:30
SOUTHAMPTON,2569,2,0.08,2018-06-21 15:30
WINDSOR,523,75,14.0,2018-06-21 15:30
CUMMINGTON,606,217,36.0,2018-06-21 15:15
OTIS,2043,1,0.05,2018-06-21 15:15
PLAINFIELD,427,44,10.0,2018-06-21 15:15
WINDSOR,523,75,14.0,2018-06-21 15:15
CUMMINGTON,606,102,17.0,2018-06-21 15:00
OTIS,2043,1,0.05,2018-06-21 15:00
PLAINFIELD,427,44,10.0,2018-06-21 15:00
WINDSOR,523,75,14.0,2018-06-21 15:00
OTIS,2043,1,0.05,2018-06-21 14:45
WINDSOR,523,2,0.38,2018-06-21 14:45
OTIS,2043,1,0.05,2018-06-21 14:30
OTIS,2043,1,0.05,2018-06-21 14:15
PERU,453,1,0.22,2018-06-21 14:15
AMHERST,10302,1,0.01,2018-06-21 14:00
OTIS,2043,1,0.05,2018-06-21 14:00
PERU,453,1,0.22,2018-06-21 14:00
AMHERST,10302,1,0.01,2018-06-21 13:45
OTIS,2043,1,0.05,2018-06-21 13:45
PERU,453,1,0.22,2018-06-21 13:45
SPRINGFIELD,64218,1,0.0,2018-06-21 13:45
OTIS,2043,1,0.05,2018-06-21 13:30
PERU,453,1,0.22,2018-06-21 13:30
SPRINGFIELD,64218,1,0.0,2018-06-21 13:30
OTIS,2043,1,0.05,2018-06-21 13:15
PERU,453,1,0.22,2018-06-21 13:15
SPRINGFIELD,64218,1,0.0,2018-06-21 13:15
OTIS,2043,1,0.05,2018-06-21 13:00
PERU,453,1,0.22,2018-06-21 13:00
LUDLOW,9415,22,0.23,2018-06-21 12:45
OTIS,2043,1,0.05,2018-06-21 12:45
PERU,453,1,0.22,2018-06-21 12:45
LUDLOW,9415,22,0.23,2018-06-21 12:30
OTIS,2043,1,0.05,2018-06-21 12:30
PERU,453,1,0.22,2018-06-21 12:30
LUDLOW,9415,22,0.23,2018-06-21 12:15
OTIS,2043,1,0.05,2018-06-21 12:15
PERU,453,1,0.22,2018-06-21 12:15
LUDLOW,9415,22,0.23,2018-06-21 12:00
OTIS,2043,1,0.05,2018-06-21 12:00
LUDLOW,9415,1,0.01,2018-06-21 11:45
OTIS,2043,1,0.05,2018-06-21 11:45
SPRINGFIELD,64218,1,0.0,2018-06-21 11:45
OTIS,2043,1,0.05,2018-06-21 11:30
SPRINGFIELD,64218,1,0.0,2018-06-21 11:30
EASTHAMPTON,8426,2,0.02,2018-06-21 11:15
PITTSFIELD,23086,32,0.14,2018-06-21 11:15
SPRINGFIELD,64218,1,0.0,2018-06-21 11:15
EASTHAMPTON,8426,2,0.02,2018-06-21 11:00
PITTSFIELD,23086,32,0.14,2018-06-21 11:00
EASTHAMPTON,8426,2,0.02,2018-06-21 10:45
PITTSFIELD,23086,32,0.14,2018-06-21 10:45
SPRINGFIELD,64218,77,0.12,2018-06-21 10:45
EASTHAMPTON,8426,2,0.02,2018-06-21 10:30
LUDLOW,9415,19,0.2,2018-06-21 10:30
SPRINGFIELD,64218,79,0.12,2018-06-21 10:30
EASTHAMPTON,8426,2,0.02,2018-06-21 10:15
LUDLOW,9415,27,0.29,2018-06-21 10:15
SPRINGFIELD,64218,78,0.12,2018-06-21 10:15
LUDLOW,9415,20,0.21,2018-06-21 10:00
SPRINGFIELD,64218,77,0.12,2018-06-21 10:00
LUDLOW,9415,19,0.2,2018-06-21 09:45
SPRINGFIELD,64218,115,0.18,2018-06-21 09:45
LUDLOW,9415,19,0.2,2018-06-21 09:30
SPRINGFIELD,64218,115,0.18,2018-06-21 09:30
LUDLOW,9415,19,0.2,2018-06-21 09:15
SPRINGFIELD,64218,115,0.18,2018-06-21 09:15
