Town,Total Cust.,Cust. Out,% Out,timestamp
MASON,708,7,0.99,2018-08-17 10:00
MERRIMACK,11587,5,0.04,2018-08-17 10:00
SOMERSWORTH,6126,1,0.02,2018-08-17 10:00
MANCHESTER,55318,10,0.02,2018-08-17 09:45
MERRIMACK,11587,5,0.04,2018-08-17 09:45
MANCHESTER,55318,10,0.02,2018-08-17 09:30
MERRIMACK,11587,5,0.04,2018-08-17 09:30
BRIDGEWATER,821,2,0.24,2018-08-17 09:15
MANCHESTER,55318,2,0.0,2018-08-17 09:15
BRIDGEWATER,821,2,0.24,2018-08-17 09:00
MANCHESTER,55318,2,0.0,2018-08-17 09:00
BRIDGEWATER,821,1,0.12,2018-08-17 08:45
MANCHESTER,55318,2,0.0,2018-08-17 08:45
BRIDGEWATER,821,1,0.12,2018-08-17 08:30
MANCHESTER,55318,1,0.0,2018-08-17 08:30
BRIDGEWATER,821,1,0.12,2018-08-17 08:15
BRIDGEWATER,821,1,0.12,2018-08-17 08:00
BRIDGEWATER,821,1,0.12,2018-08-17 07:45
BRIDGEWATER,821,1,0.12,2018-08-17 06:00
NEW BOSTON,2771,35,1.0,2018-08-17 06:00
NEW BOSTON,2771,35,1.0,2018-08-17 05:45
PORTSMOUTH,13924,14,0.1,2018-08-17 05:45
NEW BOSTON,2771,35,1.0,2018-08-17 05:30
PORTSMOUTH,13924,14,0.1,2018-08-17 05:30
NEW BOSTON,2771,35,1.0,2018-08-17 05:15
PORTSMOUTH,13924,14,0.1,2018-08-17 05:15
NEW BOSTON,2771,35,1.0,2018-08-17 05:00
PORTSMOUTH,13924,14,0.1,2018-08-17 05:00
NEW BOSTON,2771,35,1.0,2018-08-17 04:45
PORTSMOUTH,13924,14,0.1,2018-08-17 04:45
PORTSMOUTH,13924,14,0.1,2018-08-17 04:30
PORTSMOUTH,13924,14,0.1,2018-08-17 04:15
PORTSMOUTH,13924,14,0.1,2018-08-17 04:00
PORTSMOUTH,13924,14,0.1,2018-08-17 03:45
PORTSMOUTH,13924,14,0.1,2018-08-17 03:30
PORTSMOUTH,13924,14,0.1,2018-08-17 03:15
BARRINGTON,4510,3,0.07,2018-08-17 00:30
BARRINGTON,4510,3,0.07,2018-08-17 00:15
BARRINGTON,4510,3,0.07,2018-08-17 00:00
