Town,Total Cust.,Cust. Out,% Out,timestamp
DANBURY,678,1,0.15,2018-10-04 23:45
DANBURY,678,1,0.15,2018-10-04 23:30
GRANTHAM,2184,1,0.05,2018-10-04 23:30
DANBURY,678,1,0.15,2018-10-04 23:15
GRANTHAM,2184,1,0.05,2018-10-04 23:15
DANBURY,678,1,0.15,2018-10-04 23:00
GRANTHAM,2184,1,0.05,2018-10-04 23:00
DANBURY,678,1,0.15,2018-10-04 22:45
GRANTHAM,2184,1,0.05,2018-10-04 22:45
DANBURY,678,1,0.15,2018-10-04 22:30
GRANTHAM,2184,1,0.05,2018-10-04 22:30
DANBURY,678,1,0.15,2018-10-04 22:15
GRANTHAM,2184,1,0.05,2018-10-04 22:15
DANBURY,678,1,0.15,2018-10-04 22:00
GRANTHAM,2184,1,0.05,2018-10-04 22:00
NASHUA,42908,1,0.0,2018-10-04 22:00
DANBURY,678,1,0.15,2018-10-04 21:45
GRANTHAM,2184,1,0.05,2018-10-04 21:45
NASHUA,42908,1,0.0,2018-10-04 21:45
DANBURY,678,1,0.15,2018-10-04 21:30
DOVER,16961,1,0.01,2018-10-04 21:30
GRANTHAM,2184,1,0.05,2018-10-04 21:30
NASHUA,42908,1,0.0,2018-10-04 21:30
STRATFORD,595,1,0.17,2018-10-04 21:30
DANBURY,678,1,0.15,2018-10-04 21:15
GRANTHAM,2184,1,0.05,2018-10-04 21:15
NASHUA,42908,1,0.0,2018-10-04 21:15
STRATFORD,595,1,0.17,2018-10-04 21:15
DANBURY,678,69,10.0,2018-10-04 21:00
GRANTHAM,2184,1,0.05,2018-10-04 21:00
MANCHESTER,57977,1,0.0,2018-10-04 21:00
NASHUA,42908,1,0.0,2018-10-04 21:00
STRATFORD,595,1,0.17,2018-10-04 21:00
WILTON,1994,1,0.05,2018-10-04 21:00
DANBURY,678,69,10.0,2018-10-04 20:45
GRANTHAM,2184,1,0.05,2018-10-04 20:45
MANCHESTER,57977,1,0.0,2018-10-04 20:45
NASHUA,42908,1,0.0,2018-10-04 20:45
STRATFORD,595,1,0.17,2018-10-04 20:45
WILTON,1994,1,0.05,2018-10-04 20:45
DANBURY,678,69,10.0,2018-10-04 20:30
GRANTHAM,2184,1,0.05,2018-10-04 20:30
LACONIA,12222,1,0.01,2018-10-04 20:30
NASHUA,42908,1,0.0,2018-10-04 20:30
WILTON,1994,1,0.05,2018-10-04 20:30
DANBURY,678,69,10.0,2018-10-04 20:15
GRANTHAM,2184,1,0.05,2018-10-04 20:15
NASHUA,42908,1,0.0,2018-10-04 20:15
WILTON,1994,1,0.05,2018-10-04 20:15
DANBURY,678,69,10.0,2018-10-04 20:00
GRANTHAM,2184,1,0.05,2018-10-04 20:00
NASHUA,42908,1,0.0,2018-10-04 20:00
WILTON,1994,1,0.05,2018-10-04 20:00
DANBURY,678,69,10.0,2018-10-04 19:45
GRANTHAM,2184,1,0.05,2018-10-04 19:45
LYNDEBOROUGH,849,2,0.24,2018-10-04 19:45
NASHUA,42908,1,0.0,2018-10-04 19:45
TEMPLE,699,29,4.0,2018-10-04 19:45
WILTON,1994,40,2.0,2018-10-04 19:45
DANBURY,678,69,10.0,2018-10-04 19:30
GRANTHAM,2184,1,0.05,2018-10-04 19:30
LYNDEBOROUGH,849,2,0.24,2018-10-04 19:30
TEMPLE,699,29,4.0,2018-10-04 19:30
WILTON,1994,40,2.0,2018-10-04 19:30
BELMONT,4233,1,0.02,2018-10-04 19:15
DANBURY,678,69,10.0,2018-10-04 19:15
GRANTHAM,2184,1,0.05,2018-10-04 19:15
LYNDEBOROUGH,849,2,0.24,2018-10-04 19:15
TEMPLE,699,29,4.0,2018-10-04 19:15
WILTON,1994,40,2.0,2018-10-04 19:15
DANBURY,678,69,10.0,2018-10-04 19:00
LYNDEBOROUGH,849,2,0.24,2018-10-04 19:00
TEMPLE,699,29,4.0,2018-10-04 19:00
WILTON,1994,40,2.0,2018-10-04 19:00
DANBURY,678,69,10.0,2018-10-04 18:45
LYNDEBOROUGH,849,2,0.24,2018-10-04 18:45
TEMPLE,699,29,4.0,2018-10-04 18:45
WILTON,1994,40,2.0,2018-10-04 18:45
LYNDEBOROUGH,849,2,0.24,2018-10-04 18:30
TEMPLE,699,29,4.0,2018-10-04 18:30
WILTON,1994,40,2.0,2018-10-04 18:30
LYNDEBOROUGH,849,2,0.24,2018-10-04 18:15
TEMPLE,699,29,4.0,2018-10-04 18:15
WILTON,1994,40,2.0,2018-10-04 18:15
LYNDEBOROUGH,849,2,0.24,2018-10-04 18:00
TEMPLE,699,29,4.0,2018-10-04 18:00
WILTON,1994,40,2.0,2018-10-04 18:00
DUBLIN,991,45,5.0,2018-10-04 17:45
LYNDEBOROUGH,849,2,0.24,2018-10-04 17:45
MARLBOROUGH,1246,16,1.0,2018-10-04 17:45
TEMPLE,699,29,4.0,2018-10-04 17:45
WILTON,1994,40,2.0,2018-10-04 17:45
DUBLIN,991,45,5.0,2018-10-04 17:30
LYNDEBOROUGH,849,2,0.24,2018-10-04 17:30
MARLBOROUGH,1246,16,1.0,2018-10-04 17:30
TEMPLE,699,29,4.0,2018-10-04 17:30
WILTON,1994,40,2.0,2018-10-04 17:30
DUBLIN,991,45,5.0,2018-10-04 17:15
LYNDEBOROUGH,849,2,0.24,2018-10-04 17:15
MARLBOROUGH,1246,16,1.0,2018-10-04 17:15
TEMPLE,699,29,4.0,2018-10-04 17:15
WILTON,1994,40,2.0,2018-10-04 17:15
BARRINGTON,4511,1,0.02,2018-10-04 17:00
DUBLIN,991,45,5.0,2018-10-04 17:00
LYNDEBOROUGH,849,2,0.24,2018-10-04 17:00
MARLBOROUGH,1246,16,1.0,2018-10-04 17:00
NEWPORT,3458,2,0.06,2018-10-04 17:00
SANDWICH,209,10,5.0,2018-10-04 17:00
TAMWORTH,2357,2,0.08,2018-10-04 17:00
TEMPLE,699,29,4.0,2018-10-04 17:00
WILTON,1994,40,2.0,2018-10-04 17:00
BARRINGTON,4511,1,0.02,2018-10-04 16:45
DUBLIN,991,45,5.0,2018-10-04 16:45
LYNDEBOROUGH,849,2,0.24,2018-10-04 16:45
MARLBOROUGH,1246,16,1.0,2018-10-04 16:45
NEWPORT,3458,2,0.06,2018-10-04 16:45
SANDWICH,209,10,5.0,2018-10-04 16:45
TAMWORTH,2357,2,0.08,2018-10-04 16:45
TEMPLE,699,29,4.0,2018-10-04 16:45
WILTON,1994,40,2.0,2018-10-04 16:45
DUBLIN,991,45,5.0,2018-10-04 16:30
MARLBOROUGH,1246,16,1.0,2018-10-04 16:30
NEWPORT,3458,2,0.06,2018-10-04 16:30
SANDWICH,209,10,5.0,2018-10-04 16:30
TAMWORTH,2357,2,0.08,2018-10-04 16:30
TEMPLE,699,2,0.29,2018-10-04 16:30
WAKEFIELD,4075,7,0.17,2018-10-04 16:30
WILTON,1994,3,0.15,2018-10-04 16:30
DUBLIN,991,45,5.0,2018-10-04 16:15
MARLBOROUGH,1246,16,1.0,2018-10-04 16:15
NEWPORT,3458,1,0.03,2018-10-04 16:15
SANDWICH,209,10,5.0,2018-10-04 16:15
TAMWORTH,2357,2,0.08,2018-10-04 16:15
WAKEFIELD,4075,7,0.17,2018-10-04 16:15
NEWPORT,3458,1,0.03,2018-10-04 16:00
SANDWICH,209,10,5.0,2018-10-04 16:00
TAMWORTH,2357,2,0.08,2018-10-04 16:00
WAKEFIELD,4075,7,0.17,2018-10-04 16:00
NEWPORT,3458,1,0.03,2018-10-04 15:45
SANDOWN,1112,5,0.45,2018-10-04 15:45
SANDWICH,209,10,5.0,2018-10-04 15:45
TAMWORTH,2357,2,0.08,2018-10-04 15:45
WAKEFIELD,4075,1,0.02,2018-10-04 15:45
NEWPORT,3458,1,0.03,2018-10-04 15:30
SANDOWN,1112,5,0.45,2018-10-04 15:30
SANDWICH,209,10,5.0,2018-10-04 15:30
TAMWORTH,2357,2,0.08,2018-10-04 15:30
WAKEFIELD,4075,1,0.02,2018-10-04 15:30
HINSDALE,2066,1,0.05,2018-10-04 15:15
NEWPORT,3458,1,0.03,2018-10-04 15:15
SANDOWN,1112,5,0.45,2018-10-04 15:15
HINSDALE,2066,1,0.05,2018-10-04 15:00
JAFFREY,3045,2,0.07,2018-10-04 15:00
NEWPORT,3458,1,0.03,2018-10-04 15:00
SANDOWN,1112,5,0.45,2018-10-04 15:00
HINSDALE,2066,1,0.05,2018-10-04 14:45
JAFFREY,3045,2,0.07,2018-10-04 14:45
SANDOWN,1112,5,0.45,2018-10-04 14:45
HINSDALE,2066,1,0.05,2018-10-04 14:30
SANDOWN,1112,5,0.45,2018-10-04 14:30
HINSDALE,2066,1,0.05,2018-10-04 14:15
SANDOWN,1112,5,0.45,2018-10-04 14:15
HINSDALE,2066,1,0.05,2018-10-04 14:00
JAFFREY,3045,1,0.03,2018-10-04 14:00
SANDOWN,1112,5,0.45,2018-10-04 14:00
STRAFFORD,2166,5,0.23,2018-10-04 14:00
HINSDALE,2066,1,0.05,2018-10-04 13:45
HOPKINTON,2979,1,0.03,2018-10-04 13:45
JAFFREY,3045,1,0.03,2018-10-04 13:45
SANDOWN,1112,5,0.45,2018-10-04 13:45
STRAFFORD,2166,5,0.23,2018-10-04 13:45
JAFFREY,3045,1,0.03,2018-10-04 13:30
SANDOWN,1112,5,0.45,2018-10-04 13:30
STRAFFORD,2166,5,0.23,2018-10-04 13:30
JAFFREY,3045,1,0.03,2018-10-04 13:15
PORTSMOUTH,13933,4,0.03,2018-10-04 13:15
SANDOWN,1112,5,0.45,2018-10-04 13:15
STRAFFORD,2166,5,0.23,2018-10-04 13:15
CHATHAM,297,86,29.0,2018-10-04 13:00
