Town,Total Cust.,Cust. Out,% Out,timestamp
PIERMONT,327,1,0.31,2018-06-17 23:45
PITTSBURG,1676,104,6,2018-06-17 23:45
PIERMONT,327,1,0.31,2018-06-17 23:30
PITTSBURG,1676,104,6.0,2018-06-17 23:30
PIERMONT,327,1,0.31,2018-06-17 23:15
PITTSBURG,1676,104,6.0,2018-06-17 23:15
PIERMONT,327,1,0.31,2018-06-17 23:00
PITTSBURG,1676,104,6.0,2018-06-17 23:00
PIERMONT,327,1,0.31,2018-06-17 22:45
PITTSBURG,1676,104,6.0,2018-06-17 22:45
PIERMONT,327,1,0.31,2018-06-17 22:30
PITTSBURG,1676,104,6.0,2018-06-17 22:30
PITTSBURG,1676,104,6.0,2018-06-17 22:15
DOVER,16889,1,0.01,2018-06-17 21:30
LEE,1487,3,0.2,2018-06-17 21:30
LEE,1487,1,0.07,2018-06-17 21:15
LEE,1487,1,0.07,2018-06-17 21:00
LEE,1487,1,0.07,2018-06-17 20:45
PITTSBURG,1676,3,0.18,2018-06-17 20:30
PITTSBURG,1676,3,0.18,2018-06-17 20:15
PITTSBURG,1676,3,0.18,2018-06-17 20:00
PITTSBURG,1676,3,0.18,2018-06-17 19:45
PITTSBURG,1676,37,2.0,2018-06-17 19:30
GILSUM,434,10,2.0,2018-06-17 19:15
PITTSBURG,1676,37,2.0,2018-06-17 19:15
BARRINGTON,4494,7,0.16,2018-06-17 19:00
GILSUM,434,10,2.0,2018-06-17 19:00
PITTSBURG,1676,37,2.0,2018-06-17 19:00
BARRINGTON,4494,7,0.16,2018-06-17 18:45
GILSUM,434,8,2.0,2018-06-17 18:45
PITTSBURG,1676,37,2.0,2018-06-17 18:45
BARRINGTON,4494,3,0.07,2018-06-17 18:30
GILSUM,434,52,12.0,2018-06-17 18:30
PITTSBURG,1676,37,2.0,2018-06-17 18:30
BARRINGTON,4494,3,0.07,2018-06-17 18:15
GILSUM,434,52,12.0,2018-06-17 18:15
PITTSBURG,1676,37,2.0,2018-06-17 18:15
GILSUM,434,52,12.0,2018-06-17 18:00
PITTSBURG,1676,37,2.0,2018-06-17 18:00
GILSUM,434,52,12.0,2018-06-17 17:45
NASHUA,42882,89,0.21,2018-06-17 17:45
PITTSBURG,1676,1,0.06,2018-06-17 17:45
GILSUM,434,52,12.0,2018-06-17 17:30
NASHUA,42882,89,0.21,2018-06-17 17:30
NASHUA,42882,89,0.21,2018-06-17 17:15
WINDHAM,5221,84,2.0,2018-06-17 17:15
NASHUA,42882,89,0.21,2018-06-17 17:00
WINDHAM,5221,84,2.0,2018-06-17 17:00
HAVERHILL,1483,1,0.07,2018-06-17 16:45
PITTSFIELD,1960,2,0.1,2018-06-17 16:45
WINDHAM,5221,84,2.0,2018-06-17 16:45
JEFFERSON,945,225,24.0,2018-06-17 16:30
PITTSFIELD,1960,2,0.1,2018-06-17 16:30
RANDOLPH,354,1,0.28,2018-06-17 16:30
WINDHAM,5221,124,2.0,2018-06-17 16:30
JEFFERSON,945,225,24.0,2018-06-17 16:15
NEW DURHAM,341,1,0.29,2018-06-17 16:15
PITTSFIELD,1960,2,0.1,2018-06-17 16:15
RANDOLPH,354,1,0.28,2018-06-17 16:15
WINDHAM,5221,124,2.0,2018-06-17 16:15
JEFFERSON,945,225,24.0,2018-06-17 16:00
NEW DURHAM,341,1,0.29,2018-06-17 16:00
PITTSFIELD,1960,2,0.1,2018-06-17 16:00
RANDOLPH,354,1,0.28,2018-06-17 16:00
WINDHAM,5221,124,2.0,2018-06-17 16:00
JEFFERSON,945,225,24.0,2018-06-17 15:45
NEW DURHAM,341,1,0.29,2018-06-17 15:45
PITTSFIELD,1960,2,0.1,2018-06-17 15:45
RANDOLPH,354,1,0.28,2018-06-17 15:45
WINDHAM,5221,124,2.0,2018-06-17 15:45
NEW DURHAM,341,1,0.29,2018-06-17 15:30
PITTSFIELD,1960,2,0.1,2018-06-17 15:30
NEW DURHAM,341,1,0.29,2018-06-17 15:15
PITTSFIELD,1960,1,0.05,2018-06-17 15:15
NEW DURHAM,341,1,0.29,2018-06-17 15:00
PITTSFIELD,1960,1,0.05,2018-06-17 15:00
NEW DURHAM,341,1,0.29,2018-06-17 14:45
PITTSFIELD,1960,1,0.05,2018-06-17 14:45
ASHLAND,1,1,100.0,2018-06-17 14:30
PITTSFIELD,1960,1,0.05,2018-06-17 14:30
ASHLAND,1,1,100.0,2018-06-17 14:15
PITTSFIELD,1960,1,0.05,2018-06-17 14:15
ASHLAND,1,1,100.0,2018-06-17 14:00
LACONIA,12209,1,0.01,2018-06-17 14:00
NEW HAMPTON,584,131,22.0,2018-06-17 14:00
ASHLAND,1,1,100.0,2018-06-17 13:45
LACONIA,12209,1,0.01,2018-06-17 13:45
MEREDITH,45,2,4.0,2018-06-17 13:45
MOULTONBOROUGH,4,4,100.0,2018-06-17 13:45
NEW HAMPTON,584,131,22.0,2018-06-17 13:45
LACONIA,12209,10,0.08,2018-06-17 13:30
NEW HAMPTON,584,131,22.0,2018-06-17 13:30
LACONIA,12209,9,0.07,2018-06-17 13:15
LACONIA,12209,9,0.07,2018-06-17 13:00
LACONIA,12209,9,0.07,2018-06-17 12:45
LACONIA,12209,1,0.01,2018-06-17 12:30
GILFORD,5806,1,0.02,2018-06-17 11:30
NEW BOSTON,2762,3,0.11,2018-06-17 09:00
NEW BOSTON,2762,3,0.11,2018-06-17 08:45
MANCHESTER,57952,264,0.46,2018-06-17 08:30
MILTON,2460,1,0.04,2018-06-17 08:30
NEW BOSTON,2762,3,0.11,2018-06-17 08:30
MADISON,2037,8,0.39,2018-06-17 08:15
MANCHESTER,57952,264,0.46,2018-06-17 08:15
MILTON,2460,1,0.04,2018-06-17 08:15
NEW BOSTON,2762,3,0.11,2018-06-17 08:15
MADISON,2037,8,0.39,2018-06-17 08:00
