Town,Total Cust.,Cust. Out,% Out,timestamp
KILLINGLY,8827,1,0.01,2018-10-06 12:00
NEWINGTON,14778,3,0.02,2018-10-06 12:00
DANBURY,37251,1,0.0,2018-10-06 10:30
KILLINGLY,8827,9,0.1,2018-10-06 10:30
MANSFIELD,7787,144,2.0,2018-10-06 10:30
MIDDLETOWN,23068,332,1.0,2018-10-06 10:30
NEWINGTON,14778,346,2.0,2018-10-06 10:30
DANBURY,37251,1,0.0,2018-10-06 10:15
KILLINGLY,8827,9,0.1,2018-10-06 10:15
MANSFIELD,7787,144,2.0,2018-10-06 10:15
MIDDLETOWN,23068,332,1.0,2018-10-06 10:15
OXFORD,5597,10,0.18,2018-10-06 10:15
HADDAM,3950,31,0.78,2018-10-06 10:00
MANSFIELD,7787,144,2.0,2018-10-06 10:00
MIDDLETOWN,23068,332,1.0,2018-10-06 10:00
OXFORD,5597,10,0.18,2018-10-06 10:00
STAMFORD,60266,39,0.06,2018-10-06 10:00
HADDAM,3950,31,0.78,2018-10-06 09:45
MANSFIELD,7787,144,2.0,2018-10-06 09:45
MIDDLETOWN,23068,415,2.0,2018-10-06 09:45
OXFORD,5597,10,0.18,2018-10-06 09:45
STAMFORD,60266,39,0.06,2018-10-06 09:45
HADDAM,3950,31,0.78,2018-10-06 09:30
OXFORD,5597,10,0.18,2018-10-06 09:30
STAMFORD,60266,39,0.06,2018-10-06 09:30
HADDAM,3950,31,0.78,2018-10-06 09:15
MIDDLETOWN,23068,1,0.0,2018-10-06 09:15
STAMFORD,60266,39,0.06,2018-10-06 09:15
HADDAM,3950,31,0.78,2018-10-06 09:00
MIDDLETOWN,23068,1,0.0,2018-10-06 09:00
STAMFORD,60266,39,0.06,2018-10-06 09:00
HADDAM,3950,31,0.78,2018-10-06 08:45
MIDDLETOWN,23068,1,0.0,2018-10-06 08:45
STAMFORD,60266,39,0.06,2018-10-06 08:45
FARMINGTON,12784,2,0.02,2018-10-06 08:30
HADDAM,3950,31,0.78,2018-10-06 08:30
MIDDLETOWN,23068,1,0.0,2018-10-06 08:30
STAMFORD,60266,13,0.02,2018-10-06 08:30
FARMINGTON,12784,107,0.84,2018-10-06 08:15
HADDAM,3950,31,0.78,2018-10-06 08:15
STAMFORD,60266,13,0.02,2018-10-06 08:15
FARMINGTON,12784,1,0.01,2018-10-06 08:00
HADDAM,3950,31,0.78,2018-10-06 08:00
NEWTOWN,11379,1,0.01,2018-10-06 01:45
NEWTOWN,11379,1,0.01,2018-10-06 01:30
