Town,Total Cust.,Cust. Out,% Out,timestamp
NEW LONDON,2863,12,0.42,2018-06-10 23:45
ROCHESTER,16789,1,0.01,2018-06-10 23:45
NEW LONDON,2863,12,0.42,2018-06-10 23:30
ROCHESTER,16789,1,0.01,2018-06-10 23:30
BEDFORD,9751,1,0.01,2018-06-10 21:15
BEDFORD,9751,1,0.01,2018-06-10 21:00
BEDFORD,9751,1,0.01,2018-06-10 20:45
BEDFORD,9751,1,0.01,2018-06-10 20:30
BEDFORD,9751,1,0.01,2018-06-10 20:15
BEDFORD,9751,1,0.01,2018-06-10 20:00
ROCHESTER,16789,1,0.01,2018-06-10 16:00
NASHUA,42882,1,0.0,2018-06-10 15:00
NASHUA,42882,1,0.0,2018-06-10 14:45
CLAREMONT,6645,1,0.02,2018-06-10 12:45
CLAREMONT,6645,1,0.02,2018-06-10 12:30
CLAREMONT,6645,1,0.02,2018-06-10 12:15
CLAREMONT,6645,1,0.02,2018-06-10 12:00
BATH,531,1,0.19,2018-06-10 11:45
CLAREMONT,6645,1,0.02,2018-06-10 11:45
BATH,531,1,0.19,2018-06-10 11:30
BATH,531,1,0.19,2018-06-10 11:15
BATH,531,1,0.19,2018-06-10 11:00
EPPING,3226,3,0.09,2018-06-10 11:00
BATH,531,1,0.19,2018-06-10 10:45
EPPING,3226,1,0.03,2018-06-10 10:45
BARNSTEAD,1588,4,0.25,2018-06-10 10:30
BATH,531,1,0.19,2018-06-10 10:30
EPPING,3226,1,0.03,2018-06-10 10:30
BARNSTEAD,1588,4,0.25,2018-06-10 10:15
BATH,531,1,0.19,2018-06-10 10:15
EPPING,3226,1,0.03,2018-06-10 10:15
BARNSTEAD,1588,4,0.25,2018-06-10 10:00
BARNSTEAD,1588,1,0.06,2018-06-10 09:45
BARNSTEAD,1588,1,0.06,2018-06-10 09:30
DALTON,656,12,2.0,2018-06-10 09:30
BARNSTEAD,1588,1,0.06,2018-06-10 09:15
DALTON,656,12,2.0,2018-06-10 09:15
BARNSTEAD,1588,1,0.06,2018-06-10 09:00
DALTON,656,12,2.0,2018-06-10 09:00
PORTSMOUTH,13931,6,0.04,2018-06-10 09:00
DALTON,656,12,2.0,2018-06-10 08:45
NORTH HAMPTON,2771,2,0.07,2018-06-10 08:45
PORTSMOUTH,13931,6,0.04,2018-06-10 08:45
RYE,3431,1,0.03,2018-06-10 08:45
DALTON,656,12,2.0,2018-06-10 08:30
PORTSMOUTH,13931,6,0.04,2018-06-10 08:30
DALTON,656,12,2.0,2018-06-10 08:15
PORTSMOUTH,13931,2,0.01,2018-06-10 08:15
DALTON,656,12,2.0,2018-06-10 08:00
PORTSMOUTH,13931,1,0.01,2018-06-10 08:00
PORTSMOUTH,13931,1,0.01,2018-06-10 07:45
NASHUA,42882,1,0.0,2018-06-10 05:45
WAKEFIELD,4065,1,0.02,2018-06-10 03:15
TROY,1111,1,0.09,2018-06-10 01:15
TROY,1111,1,0.09,2018-06-10 01:00
TROY,1111,1,0.09,2018-06-10 00:45
TROY,1111,1,0.09,2018-06-10 00:30
TROY,1111,1,0.09,2018-06-10 00:15
TROY,1111,1,0.09,2018-06-10 00:00
