Town,Total Cust.,Cust. Out,% Out,timestamp
MASON,711,2,0.28,2018-12-22 23:30
WILTON,1999,28,1,2018-12-22 23:30
MASON,711,2,0.28,2018-12-22 23:15
WILTON,1999,28,1.0,2018-12-22 23:15
MASON,711,2,0.28,2018-12-22 23:00
WILTON,1999,28,1.0,2018-12-22 23:00
MASON,711,2,0.28,2018-12-22 22:45
WILTON,1999,28,1.0,2018-12-22 22:45
MANCHESTER,58086,1,0.0,2018-12-22 22:30
MASON,711,2,0.28,2018-12-22 22:30
MIDDLETON,975,1,0.1,2018-12-22 22:30
STODDARD,1244,1,0.08,2018-12-22 22:30
WILTON,1999,28,1.0,2018-12-22 22:30
MANCHESTER,58086,29,0.05,2018-12-22 22:15
MASON,711,2,0.28,2018-12-22 22:15
MIDDLETON,975,1,0.1,2018-12-22 22:15
STODDARD,1244,1,0.08,2018-12-22 22:15
WILTON,1999,28,1.0,2018-12-22 22:15
MANCHESTER,58086,29,0.05,2018-12-22 22:00
MASON,711,2,0.28,2018-12-22 22:00
MIDDLETON,975,1,0.1,2018-12-22 22:00
STODDARD,1244,1,0.08,2018-12-22 22:00
WILTON,1999,28,1.0,2018-12-22 22:00
MANCHESTER,58086,29,0.05,2018-12-22 21:45
MIDDLETON,975,1,0.1,2018-12-22 21:45
STODDARD,1244,1,0.08,2018-12-22 21:45
MANCHESTER,58086,29,0.05,2018-12-22 21:30
MIDDLETON,975,1,0.1,2018-12-22 21:30
MANCHESTER,58086,19,0.03,2018-12-22 21:15
MIDDLETON,975,1,0.1,2018-12-22 21:15
MIDDLETON,975,1,0.1,2018-12-22 21:00
GRANTHAM,2189,1,0.05,2018-12-22 20:15
GRANTHAM,2189,21,0.96,2018-12-22 20:00
MADBURY,881,11,1.0,2018-12-22 20:00
GRANTHAM,2189,21,0.96,2018-12-22 19:45
MADBURY,881,11,1.0,2018-12-22 19:45
GRANTHAM,2189,21,0.96,2018-12-22 19:30
MADBURY,881,1,0.11,2018-12-22 19:30
GRANTHAM,2189,21,0.96,2018-12-22 19:15
GRANTHAM,2189,21,0.96,2018-12-22 19:00
GRANTHAM,2189,21,0.96,2018-12-22 18:45
NEWFIELDS,771,1,0.13,2018-12-22 18:45
BRISTOL,2737,6,0.22,2018-12-22 18:30
GRANTHAM,2189,21,0.96,2018-12-22 18:30
NEWFIELDS,771,1,0.13,2018-12-22 18:30
BRISTOL,2737,6,0.22,2018-12-22 18:15
DUBLIN,989,1,0.1,2018-12-22 18:15
FITZWILLIAM,1552,1,0.06,2018-12-22 18:15
GRANTHAM,2189,21,0.96,2018-12-22 18:15
NEWFIELDS,771,1,0.13,2018-12-22 18:15
BRISTOL,2737,6,0.22,2018-12-22 18:00
FITZWILLIAM,1552,1,0.06,2018-12-22 18:00
NEWFIELDS,771,1,0.13,2018-12-22 18:00
RINDGE,2862,8,0.28,2018-12-22 18:00
BRISTOL,2737,6,0.22,2018-12-22 17:45
FITZWILLIAM,1552,1,0.06,2018-12-22 17:45
NEWBURY,1851,6,0.32,2018-12-22 17:45
RINDGE,2862,1,0.03,2018-12-22 17:45
FITZWILLIAM,1552,1,0.06,2018-12-22 17:30
NEWBURY,1851,6,0.32,2018-12-22 17:30
RINDGE,2862,1,0.03,2018-12-22 17:30
FITZWILLIAM,1552,1,0.06,2018-12-22 17:15
NEWBURY,1851,6,0.32,2018-12-22 17:15
RINDGE,2862,1,0.03,2018-12-22 17:15
NEWBURY,1851,1,0.05,2018-12-22 17:00
RINDGE,2862,1,0.03,2018-12-22 17:00
DANBURY,682,2,0.29,2018-12-22 16:45
GRAFTON,405,1,0.25,2018-12-22 16:45
NEWBURY,1851,1,0.05,2018-12-22 16:45
RINDGE,2862,1,0.03,2018-12-22 16:45
ALEXANDRIA,859,58,7.0,2018-12-22 16:30
DANBURY,682,681,100.0,2018-12-22 16:30
GRAFTON,405,405,100.0,2018-12-22 16:30
HILL,11,11,100.0,2018-12-22 16:30
NEWBURY,1851,1,0.05,2018-12-22 16:30
ORANGE,16,16,100.0,2018-12-22 16:30
RINDGE,2862,1,0.03,2018-12-22 16:30
WILMOT,31,6,19.0,2018-12-22 16:30
ALEXANDRIA,859,58,7.0,2018-12-22 16:15
DANBURY,682,681,100.0,2018-12-22 16:15
GRAFTON,405,405,100.0,2018-12-22 16:15
HILL,11,11,100.0,2018-12-22 16:15
NEWBURY,1851,1,0.05,2018-12-22 16:15
ORANGE,16,16,100.0,2018-12-22 16:15
RINDGE,2862,1,0.03,2018-12-22 16:15
WILMOT,31,6,19.0,2018-12-22 16:15
ALEXANDRIA,859,58,7.0,2018-12-22 16:00
DANBURY,682,681,100.0,2018-12-22 16:00
GRAFTON,405,405,100.0,2018-12-22 16:00
HILL,11,11,100.0,2018-12-22 16:00
ORANGE,16,16,100.0,2018-12-22 16:00
RINDGE,2862,1,0.03,2018-12-22 16:00
WILMOT,31,6,19.0,2018-12-22 16:00
ALEXANDRIA,859,58,7.0,2018-12-22 15:45
DANBURY,682,681,100.0,2018-12-22 15:45
GRAFTON,405,405,100.0,2018-12-22 15:45
HILL,11,11,100.0,2018-12-22 15:45
ORANGE,16,16,100.0,2018-12-22 15:45
WILMOT,31,6,19.0,2018-12-22 15:45
ALEXANDRIA,859,58,7.0,2018-12-22 15:30
DANBURY,682,681,100.0,2018-12-22 15:30
GRAFTON,405,405,100.0,2018-12-22 15:30
HILL,11,11,100.0,2018-12-22 15:30
ORANGE,16,16,100.0,2018-12-22 15:30
WILMOT,31,6,19.0,2018-12-22 15:30
ALEXANDRIA,859,58,7.0,2018-12-22 15:15
DANBURY,682,681,100.0,2018-12-22 15:15
GRAFTON,405,405,100.0,2018-12-22 15:15
HILL,11,11,100.0,2018-12-22 15:15
KEENE,11393,1,0.01,2018-12-22 15:15
ORANGE,16,16,100.0,2018-12-22 15:15
WILMOT,31,6,19.0,2018-12-22 15:15
ALEXANDRIA,859,58,7.0,2018-12-22 15:00
DANBURY,682,681,100.0,2018-12-22 15:00
GRAFTON,405,405,100.0,2018-12-22 15:00
HILL,11,11,100.0,2018-12-22 15:00
KEENE,11393,1,0.01,2018-12-22 15:00
ORANGE,16,16,100.0,2018-12-22 15:00
WILMOT,31,6,19.0,2018-12-22 15:00
ALEXANDRIA,859,58,7.0,2018-12-22 14:45
DANBURY,682,681,100.0,2018-12-22 14:45
GRAFTON,405,405,100.0,2018-12-22 14:45
HILL,11,11,100.0,2018-12-22 14:45
KEENE,11393,1,0.01,2018-12-22 14:45
MERRIMACK,11595,4,0.03,2018-12-22 14:45
ORANGE,16,16,100.0,2018-12-22 14:45
WILMOT,31,6,19.0,2018-12-22 14:45
KEENE,11393,1,0.01,2018-12-22 14:30
LITCHFIELD,3516,35,1.0,2018-12-22 14:30
MERRIMACK,11595,4,0.03,2018-12-22 14:30
NEWFIELDS,771,7,0.91,2018-12-22 14:30
KEENE,11393,1,0.01,2018-12-22 14:15
LITCHFIELD,3516,35,1.0,2018-12-22 14:15
MERRIMACK,11595,4,0.03,2018-12-22 14:15
NEWFIELDS,771,7,0.91,2018-12-22 14:15
LITCHFIELD,3516,10,0.28,2018-12-22 14:00
MERRIMACK,11595,4,0.03,2018-12-22 14:00
NEWFIELDS,771,7,0.91,2018-12-22 14:00
LITCHFIELD,3516,10,0.28,2018-12-22 13:45
MERRIMACK,11595,4,0.03,2018-12-22 13:45
NEWFIELDS,771,7,0.91,2018-12-22 13:45
LITCHFIELD,3516,10,0.28,2018-12-22 13:30
MERRIMACK,11595,4,0.03,2018-12-22 13:30
NEWFIELDS,771,7,0.91,2018-12-22 13:30
FREEDOM,2394,1,0.04,2018-12-22 13:15
LITCHFIELD,3516,1,0.03,2018-12-22 13:15
MERRIMACK,11595,4,0.03,2018-12-22 13:15
NEWFIELDS,771,7,0.91,2018-12-22 13:15
FREEDOM,2394,1,0.04,2018-12-22 13:00
LITCHFIELD,3516,1,0.03,2018-12-22 13:00
MERRIMACK,11595,4,0.03,2018-12-22 13:00
NEWFIELDS,771,7,0.91,2018-12-22 13:00
FREEDOM,2394,1,0.04,2018-12-22 12:45
LITCHFIELD,3516,1,0.03,2018-12-22 12:45
MERRIMACK,11595,4,0.03,2018-12-22 12:45
NEWFIELDS,771,7,0.91,2018-12-22 12:45
PITTSBURG,1689,8,0.47,2018-12-22 12:45
FREEDOM,2394,1,0.04,2018-12-22 12:30
LITCHFIELD,3516,1,0.03,2018-12-22 12:30
MERRIMACK,11595,4,0.03,2018-12-22 12:30
NEWFIELDS,771,7,0.91,2018-12-22 12:30
PITTSBURG,1689,8,0.47,2018-12-22 12:30
