NEW LONDON,2862,1,0.03,2018-05-20 09:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 09:30
AMHERST,5625,1,0.02,2018-05-20 09:30
DOVER,16888,22,0.13,2018-05-20 09:30
NEW LONDON,2862,1,0.03,2018-05-20 09:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 09:15
AMHERST,5625,1,0.02,2018-05-20 09:15
DALTON,656,9,1,2018-05-20 09:15
DOVER,16888,22,0.13,2018-05-20 09:15
KEENE,11416,2,0.02,2018-05-20 09:15
NEW LONDON,2862,1,0.03,2018-05-20 09:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 09:00
AMHERST,5625,1,0.02,2018-05-20 09:00
DALTON,656,9,1,2018-05-20 09:00
DOVER,16888,21,0.12,2018-05-20 09:00
KEENE,11416,1,0.01,2018-05-20 09:00
NEW LONDON,2862,1,0.03,2018-05-20 09:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 08:45
AMHERST,5625,1,0.02,2018-05-20 08:45
DALTON,656,9,1,2018-05-20 08:45
DOVER,16888,21,0.12,2018-05-20 08:45
KEENE,11416,1,0.01,2018-05-20 08:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 08:30
AMHERST,5625,1,0.02,2018-05-20 08:30
DALTON,656,9,1,2018-05-20 08:30
DOVER,16888,21,0.12,2018-05-20 08:30
KEENE,11416,1,0.01,2018-05-20 08:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 08:15
DALTON,656,9,1,2018-05-20 08:15
DOVER,16888,21,0.12,2018-05-20 08:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 08:00
DALTON,656,9,1,2018-05-20 08:00
DOVER,16888,10,0.06,2018-05-20 08:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 07:30
AMHERST,5625,63,1,2018-05-20 07:30
CANDIA,1596,1,0.06,2018-05-20 07:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 07:15
AMHERST,5625,63,1,2018-05-20 07:15
CANDIA,1596,1,0.06,2018-05-20 07:15
DOVER,16888,1,0.01,2018-05-20 07:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 07:00
ALEXANDRIA,854,12,1,2018-05-20 07:00
AMHERST,5625,63,1,2018-05-20 07:00
DOVER,16888,1,0.01,2018-05-20 07:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 06:45
ALEXANDRIA,854,12,1,2018-05-20 06:45
AMHERST,5625,63,1,2018-05-20 06:45
DOVER,16888,1,0.01,2018-05-20 06:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 06:30
ALEXANDRIA,854,12,1,2018-05-20 06:30
AMHERST,5625,63,1,2018-05-20 06:30
DOVER,16888,1,0.01,2018-05-20 06:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 06:15
ALEXANDRIA,854,1,0.12,2018-05-20 06:15
AMHERST,5625,63,1,2018-05-20 06:15
DOVER,16888,1,0.01,2018-05-20 06:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 06:00
ALEXANDRIA,854,1,0.12,2018-05-20 06:00
AMHERST,5625,28,0.50,2018-05-20 06:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 05:45
ALEXANDRIA,854,1,0.12,2018-05-20 05:45
NORTHWOOD,2353,8,0.34,2018-05-20 05:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 05:30
ALEXANDRIA,854,1,0.12,2018-05-20 05:30
NORTHWOOD,2353,8,0.34,2018-05-20 05:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 05:15
NORTHWOOD,2353,1,0.04,2018-05-20 05:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 05:00
NORTHWOOD,2353,1,0.04,2018-05-20 05:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 04:45
NORTHWOOD,2353,1,0.04,2018-05-20 04:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 03:00
SULLIVAN,373,2,0.54,2018-05-20 03:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 02:45
SULLIVAN,373,2,0.54,2018-05-20 02:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 02:30
SULLIVAN,373,2,0.54,2018-05-20 02:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 02:15
SULLIVAN,373,2,0.54,2018-05-20 02:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 02:00
SULLIVAN,373,2,0.54,2018-05-20 02:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 01:45
SULLIVAN,373,2,0.54,2018-05-20 01:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 01:30
SULLIVAN,373,2,0.54,2018-05-20 01:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 01:15
SULLIVAN,373,2,0.54,2018-05-20 01:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 01:00
SULLIVAN,373,2,0.54,2018-05-20 01:00
Town,Total Cust.,Cust. Out,% Out,2018-05-20 00:45
SULLIVAN,373,2,0.54,2018-05-20 00:45
Town,Total Cust.,Cust. Out,% Out,2018-05-20 00:30
SULLIVAN,373,2,0.54,2018-05-20 00:30
Town,Total Cust.,Cust. Out,% Out,2018-05-20 00:15
SULLIVAN,373,2,0.54,2018-05-20 00:15
Town,Total Cust.,Cust. Out,% Out,2018-05-20 00:00
SULLIVAN,373,2,0.54,2018-05-20 00:00
