Town,Total Cust.,Cust. Out,% Out,timestamp
BOSTON,277792,42,0.02,2018-12-11 22:45
EDGARTOWN,6089,16,0.26,2018-12-11 22:45
BOSTON,277792,42,0.02,2018-12-11 22:30
EDGARTOWN,6089,16,0.26,2018-12-11 22:30
MASHPEE,12051,1,0.01,2018-12-11 22:30
BOSTON,277792,42,0.02,2018-12-11 22:15
EDGARTOWN,6089,16,0.26,2018-12-11 22:15
FALMOUTH,25709,1,0.0,2018-12-11 22:15
MASHPEE,12051,1,0.01,2018-12-11 22:15
BOSTON,277792,42,0.02,2018-12-11 22:00
EDGARTOWN,6089,16,0.26,2018-12-11 22:00
FALMOUTH,25709,1,0.0,2018-12-11 22:00
MASHPEE,12051,1,0.01,2018-12-11 22:00
BOSTON,277792,80,0.03,2018-12-11 21:45
EDGARTOWN,6089,16,0.26,2018-12-11 21:45
FALMOUTH,25709,1,0.0,2018-12-11 21:45
BOSTON,277792,127,0.05,2018-12-11 19:15
EDGARTOWN,6089,16,0.26,2018-12-11 19:15
MILTON,10420,4,0.04,2018-12-11 19:15
NEWTON,40643,2,0.0,2018-12-11 19:15
PLYMOUTH,31215,1,0.0,2018-12-11 19:15
TISBURY,3922,1,0.03,2018-12-11 19:15
BOSTON,277792,127,0.05,2018-12-11 19:00
EDGARTOWN,6089,16,0.26,2018-12-11 19:00
FALMOUTH,25709,1,0.0,2018-12-11 19:00
MILTON,10420,4,0.04,2018-12-11 19:00
NEWTON,40643,98,0.24,2018-12-11 19:00
PLYMOUTH,31215,1,0.0,2018-12-11 19:00
TISBURY,3922,1,0.03,2018-12-11 19:00
BOSTON,277792,2,0.0,2018-12-11 18:45
CAMBRIDGE,54910,1,0.0,2018-12-11 18:45
EDGARTOWN,6089,16,0.26,2018-12-11 18:45
FALMOUTH,25709,1,0.0,2018-12-11 18:45
MILTON,10420,4,0.04,2018-12-11 18:45
NEWTON,40643,98,0.24,2018-12-11 18:45
PLYMOUTH,31215,1,0.0,2018-12-11 18:45
TISBURY,3922,2,0.05,2018-12-11 18:45
