Town,Total Cust.,Cust. Out,% Out,timestamp
GRANTHAM,2184,1,0.05,2018-10-03 19:45
WEARE,4742,1,0.02,2018-10-03 19:45
GRANTHAM,2184,1,0.05,2018-10-03 19:30
GRANTHAM,2184,1,0.05,2018-10-03 19:15
GRANTHAM,2184,1,0.05,2018-10-03 19:00
MANCHESTER,57977,1,0.0,2018-10-03 19:00
MILTON,2529,1,0.04,2018-10-03 19:00
GRANTHAM,2184,1,0.05,2018-10-03 18:45
MANCHESTER,57977,1,0.0,2018-10-03 18:45
GRANTHAM,2184,1,0.05,2018-10-03 18:30
GRANTHAM,2184,1,0.05,2018-10-03 18:15
OSSIPEE,3208,1,0.03,2018-10-03 16:45
NASHUA,42908,37,0.09,2018-10-03 15:00
MANCHESTER,57977,2,0.0,2018-10-03 14:45
NASHUA,42908,45,0.1,2018-10-03 14:45
WINDHAM,5226,8,0.15,2018-10-03 14:45
GREENVILLE,1003,1,0.1,2018-10-03 14:30
MANCHESTER,57977,3,0.01,2018-10-03 14:30
NASHUA,42908,45,0.1,2018-10-03 14:30
WINDHAM,5226,8,0.15,2018-10-03 14:30
GREENVILLE,1003,1,0.1,2018-10-03 14:15
MANCHESTER,57977,3,0.01,2018-10-03 14:15
NASHUA,42908,45,0.1,2018-10-03 14:15
WINDHAM,5226,8,0.15,2018-10-03 14:15
GREENVILLE,1003,1,0.1,2018-10-03 14:00
LANCASTER,2049,3,0.15,2018-10-03 14:00
MANCHESTER,57977,3,0.01,2018-10-03 14:00
NASHUA,42908,45,0.1,2018-10-03 14:00
NEW HAMPTON,591,1,0.17,2018-10-03 14:00
PORTSMOUTH,13933,2,0.01,2018-10-03 14:00
WINDHAM,5226,8,0.15,2018-10-03 14:00
GREENVILLE,1003,1,0.1,2018-10-03 13:45
LANCASTER,2049,3,0.15,2018-10-03 13:45
LITCHFIELD,3508,18,0.51,2018-10-03 13:45
MANCHESTER,57977,4,0.01,2018-10-03 13:45
NASHUA,42908,45,0.1,2018-10-03 13:45
NEW HAMPTON,591,1,0.17,2018-10-03 13:45
NORTH HAMPTON,2782,1,0.04,2018-10-03 13:45
NOTTINGHAM,1401,1,0.07,2018-10-03 13:45
PORTSMOUTH,13933,2,0.01,2018-10-03 13:45
WINDHAM,5226,8,0.15,2018-10-03 13:45
DOVER,16961,1,0.01,2018-10-03 13:30
GREENVILLE,1003,1,0.1,2018-10-03 13:30
LANCASTER,2049,3,0.15,2018-10-03 13:30
LITCHFIELD,3508,18,0.51,2018-10-03 13:30
MANCHESTER,57977,4,0.01,2018-10-03 13:30
NASHUA,42908,45,0.1,2018-10-03 13:30
NEW HAMPTON,591,1,0.17,2018-10-03 13:30
NORTH HAMPTON,2782,1,0.04,2018-10-03 13:30
NOTTINGHAM,1401,1,0.07,2018-10-03 13:30
PORTSMOUTH,13933,1,0.01,2018-10-03 13:30
WINDHAM,5226,8,0.15,2018-10-03 13:30
DOVER,16961,1,0.01,2018-10-03 13:15
GREENVILLE,1003,1,0.1,2018-10-03 13:15
LANCASTER,2049,3,0.15,2018-10-03 13:15
LITCHFIELD,3508,18,0.51,2018-10-03 13:15
MANCHESTER,57977,1,0.0,2018-10-03 13:15
NASHUA,42908,45,0.1,2018-10-03 13:15
NEW HAMPTON,591,1,0.17,2018-10-03 13:15
NORTH HAMPTON,2782,1,0.04,2018-10-03 13:15
PORTSMOUTH,13933,1,0.01,2018-10-03 13:15
WINDHAM,5226,8,0.15,2018-10-03 13:15
DEERING,1126,1,0.09,2018-10-03 13:00
DOVER,16961,1,0.01,2018-10-03 13:00
LANCASTER,2049,3,0.15,2018-10-03 13:00
LITCHFIELD,3508,18,0.51,2018-10-03 13:00
NASHUA,42908,47,0.11,2018-10-03 13:00
NORTH HAMPTON,2782,292,10.0,2018-10-03 13:00
PORTSMOUTH,13933,1,0.01,2018-10-03 13:00
WINDHAM,5226,8,0.15,2018-10-03 13:00
JAFFREY,3045,54,2.0,2018-10-03 12:45
LANCASTER,2049,3,0.15,2018-10-03 12:45
LITCHFIELD,3508,1,0.03,2018-10-03 12:45
LONDONDERRY,11443,24,0.21,2018-10-03 12:45
MANCHESTER,57977,110,0.19,2018-10-03 12:45
NASHUA,42908,46,0.11,2018-10-03 12:45
NORTH HAMPTON,2782,292,10.0,2018-10-03 12:45
PORTSMOUTH,13933,1,0.01,2018-10-03 12:45
WINDHAM,5226,8,0.15,2018-10-03 12:45
CANDIA,1607,1,0.06,2018-10-03 12:30
FARMINGTON,3258,1,0.03,2018-10-03 12:30
JAFFREY,3045,54,2.0,2018-10-03 12:30
LANCASTER,2049,3,0.15,2018-10-03 12:30
LONDONDERRY,11443,24,0.21,2018-10-03 12:30
MANCHESTER,57977,110,0.19,2018-10-03 12:30
NASHUA,42908,46,0.11,2018-10-03 12:30
NORTH HAMPTON,2782,214,8.0,2018-10-03 12:30
PORTSMOUTH,13933,1,0.01,2018-10-03 12:30
ROCHESTER,16821,1,0.01,2018-10-03 12:30
WINDHAM,5226,8,0.15,2018-10-03 12:30
CANDIA,1607,1,0.06,2018-10-03 12:15
FARMINGTON,3258,1,0.03,2018-10-03 12:15
GRANTHAM,2184,29,1.0,2018-10-03 12:15
LANCASTER,2049,3,0.15,2018-10-03 12:15
LONDONDERRY,11443,24,0.21,2018-10-03 12:15
MANCHESTER,57977,110,0.19,2018-10-03 12:15
NASHUA,42908,9,0.02,2018-10-03 12:15
PORTSMOUTH,13933,1,0.01,2018-10-03 12:15
