Town,Total Cust.,Cust. Out,% Out,timestamp
HARTLAND,908,2,0.22,2018-10-26 22:45
NEW BRITAIN,34595,35,0.10,2018-10-26 22:45
REDDING,3736,3,0.08,2018-10-26 22:45
WINCHESTER,6090,1,0.02,2018-10-26 22:45
WOODSTOCK,4166,1,0.02,2018-10-26 22:45
HARTLAND,908,2,0.22,2018-10-26 22:30
NEW BRITAIN,34595,35,0.1,2018-10-26 22:30
REDDING,3736,3,0.08,2018-10-26 22:30
WINCHESTER,6090,1,0.02,2018-10-26 22:30
WOODSTOCK,4166,1,0.02,2018-10-26 22:30
HARTLAND,908,2,0.22,2018-10-26 22:15
NEW BRITAIN,34595,35,0.1,2018-10-26 22:15
REDDING,3736,3,0.08,2018-10-26 22:15
WINCHESTER,6090,1,0.02,2018-10-26 22:15
WOODSTOCK,4166,1,0.02,2018-10-26 22:15
HARTLAND,908,2,0.22,2018-10-26 22:00
NEW BRITAIN,34595,35,0.1,2018-10-26 22:00
REDDING,3736,3,0.08,2018-10-26 22:00
WINCHESTER,6090,1,0.02,2018-10-26 22:00
WOODSTOCK,4166,1,0.02,2018-10-26 22:00
ANDOVER,1435,1,0.07,2018-10-26 21:45
HARTLAND,908,2,0.22,2018-10-26 21:45
NEW BRITAIN,34595,35,0.1,2018-10-26 21:45
REDDING,3736,3,0.08,2018-10-26 21:45
WINCHESTER,6090,1,0.02,2018-10-26 21:45
WOODSTOCK,4166,1,0.02,2018-10-26 21:45
ANDOVER,1435,1,0.07,2018-10-26 21:30
HARTLAND,908,2,0.22,2018-10-26 21:30
NEW BRITAIN,34595,1,0.0,2018-10-26 21:30
REDDING,3736,3,0.08,2018-10-26 21:30
WINCHESTER,6090,1,0.02,2018-10-26 21:30
WOODSTOCK,4166,1,0.02,2018-10-26 21:30
ANDOVER,1435,1,0.07,2018-10-26 21:15
HARTLAND,908,2,0.22,2018-10-26 21:15
NEW BRITAIN,34595,1,0.0,2018-10-26 21:15
REDDING,3736,3,0.08,2018-10-26 21:15
WINCHESTER,6090,1,0.02,2018-10-26 21:15
ANDOVER,1435,1,0.07,2018-10-26 21:00
HARTLAND,908,2,0.22,2018-10-26 21:00
NEW BRITAIN,34595,1,0.0,2018-10-26 21:00
REDDING,3736,3,0.08,2018-10-26 21:00
WINCHESTER,6090,1,0.02,2018-10-26 21:00
ANDOVER,1435,1,0.07,2018-10-26 20:45
HARTLAND,908,2,0.22,2018-10-26 20:45
REDDING,3736,3,0.08,2018-10-26 20:45
WINCHESTER,6090,1,0.02,2018-10-26 20:45
WOODSTOCK,4166,1,0.02,2018-10-26 20:45
HARTLAND,908,2,0.22,2018-10-26 20:30
REDDING,3736,3,0.08,2018-10-26 20:30
WINCHESTER,6090,1,0.02,2018-10-26 20:30
HARTLAND,908,2,0.22,2018-10-26 20:15
REDDING,3736,3,0.08,2018-10-26 20:15
WINCHESTER,6090,1,0.02,2018-10-26 20:15
HARTLAND,908,2,0.22,2018-10-26 20:00
MIDDLETOWN,23068,1,0.0,2018-10-26 20:00
REDDING,3736,1,0.03,2018-10-26 20:00
WINCHESTER,6090,1,0.02,2018-10-26 20:00
HARTLAND,908,2,0.22,2018-10-26 19:45
MIDDLETOWN,23068,1,0.0,2018-10-26 19:45
WATERBURY,51729,1,0.0,2018-10-26 19:45
WINCHESTER,6090,1,0.02,2018-10-26 19:45
HARTLAND,908,2,0.22,2018-10-26 19:30
WINCHESTER,6090,1,0.02,2018-10-26 19:30
HARTLAND,908,2,0.22,2018-10-26 19:15
WINCHESTER,6090,1,0.02,2018-10-26 19:15
HARTLAND,908,2,0.22,2018-10-26 19:00
WINCHESTER,6090,1,0.02,2018-10-26 19:00
MADISON,9154,2,0.02,2018-10-26 18:45
MADISON,9154,2,0.02,2018-10-26 18:30
COLEBROOK,821,1,0.12,2018-10-26 17:15
MADISON,9154,2,0.02,2018-10-26 17:15
NEW MILFORD,13966,1,0.01,2018-10-26 17:15
NEWINGTON,14778,6,0.04,2018-10-26 17:15
NORWALK,31204,1,0.0,2018-10-26 17:15
STAMFORD,60266,1,0.0,2018-10-26 17:15
COLEBROOK,821,1,0.12,2018-10-26 17:00
MADISON,9154,2,0.02,2018-10-26 17:00
NEW MILFORD,13966,1,0.01,2018-10-26 17:00
NEWINGTON,14778,6,0.04,2018-10-26 17:00
NORWALK,31204,1,0.0,2018-10-26 17:00
WATERTOWN,10207,1,0.01,2018-10-26 17:00
MADISON,9154,2,0.02,2018-10-26 16:45
NEWINGTON,14778,6,0.04,2018-10-26 16:45
POMFRET,1863,1,0.05,2018-10-26 16:45
WATERTOWN,10207,1,0.01,2018-10-26 16:45
MADISON,9154,2,0.02,2018-10-26 15:45
MANCHESTER,28975,1,0.0,2018-10-26 15:45
NORTH STONINGTON,2594,9,0.35,2018-10-26 15:45
POMFRET,1863,1,0.05,2018-10-26 15:45
SHERMAN,2005,5,0.25,2018-10-26 15:45
MADISON,9154,2,0.02,2018-10-26 15:30
NORTH STONINGTON,2594,9,0.35,2018-10-26 15:30
POMFRET,1863,1,0.05,2018-10-26 15:30
SHERMAN,2005,5,0.25,2018-10-26 15:30
DANBURY,37251,86,0.23,2018-10-26 13:30
HARWINTON,2506,1,0.04,2018-10-26 13:30
MADISON,9154,19,0.21,2018-10-26 13:30
MIDDLETOWN,23068,42,0.18,2018-10-26 13:30
POMFRET,1863,1,0.05,2018-10-26 13:30
WINDSOR,13356,1,0.01,2018-10-26 13:30
DANBURY,37251,87,0.23,2018-10-26 13:15
HARWINTON,2506,1,0.04,2018-10-26 13:15
MADISON,9154,1,0.01,2018-10-26 13:15
MIDDLETOWN,23068,42,0.18,2018-10-26 13:15
NEW MILFORD,13966,1,0.01,2018-10-26 13:15
POMFRET,1863,1,0.05,2018-10-26 13:15
TORRINGTON,18759,1,0.01,2018-10-26 13:15
WEST HARTFORD,28651,1,0.0,2018-10-26 13:15
DANBURY,37251,157,0.42,2018-10-26 13:00
HARWINTON,2506,1,0.04,2018-10-26 13:00
MADISON,9154,1,0.01,2018-10-26 13:00
MIDDLETOWN,23068,1,0.0,2018-10-26 13:00
NEW MILFORD,13966,1,0.01,2018-10-26 13:00
POMFRET,1863,1,0.05,2018-10-26 13:00
WEST HARTFORD,28651,1,0.0,2018-10-26 13:00
DANBURY,37251,157,0.42,2018-10-26 12:45
HARWINTON,2506,1,0.04,2018-10-26 12:45
MADISON,9154,1,0.01,2018-10-26 12:45
NEW MILFORD,13966,1,0.01,2018-10-26 12:45
POMFRET,1863,1,0.05,2018-10-26 12:45
DANBURY,37251,156,0.42,2018-10-26 12:30
HARWINTON,2506,48,2.0,2018-10-26 12:30
MADISON,9154,1,0.01,2018-10-26 12:30
NEW MILFORD,13966,1,0.01,2018-10-26 12:30
POMFRET,1863,1,0.05,2018-10-26 12:30
BRISTOL,29732,45,0.15,2018-10-26 12:00
DARIEN,8088,8,0.1,2018-10-26 12:00
HARWINTON,2506,48,2.0,2018-10-26 12:00
MADISON,9154,1,0.01,2018-10-26 12:00
NEW BRITAIN,34595,1,0.0,2018-10-26 12:00
NEW MILFORD,13966,1,0.01,2018-10-26 12:00
