Town,Total Cust.,Cust. Out,% Out,timestamp
BOSTON,277792,1,0.00,2018-12-12 21:45
NORFOLK,3979,1,0.03,2018-12-12 21:45
ASHLAND,8144,14,0.17,2018-12-12 21:30
BOSTON,277792,1,0.0,2018-12-12 21:30
NORFOLK,3979,1,0.03,2018-12-12 21:30
ASHLAND,8144,14,0.17,2018-12-12 21:15
BOSTON,277792,1,0.0,2018-12-12 21:15
NORFOLK,3979,1,0.03,2018-12-12 21:15
ASHLAND,8144,14,0.17,2018-12-12 21:00
BOSTON,277792,2,0.0,2018-12-12 21:00
NORFOLK,3979,1,0.03,2018-12-12 21:00
BOSTON,277792,2,0.0,2018-12-12 20:45
NORFOLK,3979,1,0.03,2018-12-12 20:45
BOSTON,277792,2,0.0,2018-12-12 20:30
EDGARTOWN,6089,1,0.02,2018-12-12 20:30
NORFOLK,3979,1,0.03,2018-12-12 20:30
BOSTON,277792,126,0.05,2018-12-12 20:15
EDGARTOWN,6089,1,0.02,2018-12-12 20:15
NEW BEDFORD,47608,1,0.0,2018-12-12 20:15
NORFOLK,3979,1,0.03,2018-12-12 20:15
BOSTON,277792,126,0.05,2018-12-12 20:00
NORFOLK,3979,1,0.03,2018-12-12 20:00
BOSTON,277792,126,0.05,2018-12-12 19:45
NORFOLK,3979,1,0.03,2018-12-12 19:45
BOSTON,277792,126,0.05,2018-12-12 19:30
NORFOLK,3979,1,0.03,2018-12-12 19:30
BOSTON,277792,126,0.05,2018-12-12 19:15
LEXINGTON,13395,8,0.06,2018-12-12 19:15
NORFOLK,3979,1,0.03,2018-12-12 19:15
WAYLAND,5617,1,0.02,2018-12-12 19:15
BOSTON,277792,125,0.04,2018-12-12 17:45
NORFOLK,3979,1,0.03,2018-12-12 17:45
WAYLAND,5617,1,0.02,2018-12-12 17:45
BOSTON,277792,127,0.05,2018-12-12 17:30
NORFOLK,3979,1,0.03,2018-12-12 17:30
WAYLAND,5617,1,0.02,2018-12-12 17:30
BOSTON,277792,127,0.05,2018-12-12 17:15
NORFOLK,3979,1,0.03,2018-12-12 17:15
WAYLAND,5617,1,0.02,2018-12-12 17:15
BOSTON,277792,369,0.13,2018-12-12 17:00
NORFOLK,3979,1,0.03,2018-12-12 17:00
WAYLAND,5617,1,0.02,2018-12-12 17:00
BOSTON,277792,369,0.13,2018-12-12 16:45
NORFOLK,3979,1,0.03,2018-12-12 16:45
WAYLAND,5617,1,0.02,2018-12-12 16:45
BOSTON,277792,369,0.13,2018-12-12 16:30
NORFOLK,3979,1,0.03,2018-12-12 16:30
WAYLAND,5617,1,0.02,2018-12-12 16:30
BOSTON,277792,368,0.13,2018-12-12 16:15
NORFOLK,3979,1,0.03,2018-12-12 16:15
WAYLAND,5617,1,0.02,2018-12-12 16:15
BOSTON,277792,368,0.13,2018-12-12 16:00
NORFOLK,3979,1,0.03,2018-12-12 16:00
WAYLAND,5617,1,0.02,2018-12-12 16:00
BOSTON,277792,368,0.13,2018-12-12 15:45
