Town,Total Cust.,Cust. Out,% Out,timestamp
MARLBOROUGH,2640,44,2,2018-07-30 23:00
NEW MILFORD,13942,1,0.01,2018-07-30 23:00
NORWALK,31226,34,0.11,2018-07-30 23:00
WILTON,7642,1,0.01,2018-07-30 23:00
BRANFORD,16577,1,0.01,2018-07-30 21:15
EAST HADDAM,4937,1,0.02,2018-07-30 21:15
HARTFORD,58930,2,0.0,2018-07-30 21:15
NEW FAIRFIELD,6103,1,0.02,2018-07-30 21:15
NORWALK,31226,34,0.11,2018-07-30 21:15
EAST HADDAM,4937,1,0.02,2018-07-30 21:00
HARTFORD,58930,1,0.0,2018-07-30 21:00
NEW FAIRFIELD,6103,1,0.02,2018-07-30 21:00
EAST HADDAM,4937,1,0.02,2018-07-30 20:45
HARTFORD,58930,1,0.0,2018-07-30 20:45
NEW FAIRFIELD,6103,1,0.02,2018-07-30 20:45
MERIDEN,27943,1,0.0,2018-07-30 19:00
PRESTON,2223,1,0.04,2018-07-30 19:00
STAMFORD,60055,1,0.0,2018-07-30 18:45
EAST HADDAM,4937,1,0.02,2018-07-30 18:30
EAST HADDAM,4937,1,0.02,2018-07-30 18:15
WOODSTOCK,4161,3,0.07,2018-07-30 18:15
KENT,2131,1,0.05,2018-07-30 18:00
RIDGEFIELD,10883,2,0.02,2018-07-30 18:00
STAMFORD,60055,1,0.0,2018-07-30 18:00
WOODSTOCK,4161,3,0.07,2018-07-30 18:00
GREENWICH,28183,1,0.0,2018-07-30 17:00
HADDAM,3945,1,0.03,2018-07-30 17:00
HARTFORD,58930,1,0.0,2018-07-30 17:00
KENT,2131,1,0.05,2018-07-30 17:00
MORRIS,1406,1,0.07,2018-07-30 17:00
NORWALK,31226,1,0.0,2018-07-30 17:00
RIDGEFIELD,10883,3,0.03,2018-07-30 17:00
STAMFORD,60055,1,0.0,2018-07-30 17:00
WOODSTOCK,4161,3,0.07,2018-07-30 17:00
GREENWICH,28183,1,0.0,2018-07-30 16:45
HADDAM,3945,1,0.03,2018-07-30 16:45
HARTFORD,58930,1,0.0,2018-07-30 16:45
KENT,2131,1,0.05,2018-07-30 16:45
MORRIS,1406,1,0.07,2018-07-30 16:45
NORWALK,31226,1,0.0,2018-07-30 16:45
STAMFORD,60055,1,0.0,2018-07-30 16:45
WOODSTOCK,4161,1,0.02,2018-07-30 16:45
AVON,8705,1,0.01,2018-07-30 16:30
GREENWICH,28183,1,0.0,2018-07-30 16:30
HADDAM,3945,1,0.03,2018-07-30 16:30
KENT,2131,1,0.05,2018-07-30 16:30
MORRIS,1406,1,0.07,2018-07-30 16:30
NORWALK,31226,1,0.0,2018-07-30 16:30
STAMFORD,60055,1,0.0,2018-07-30 16:30
WEST HARTFORD,28646,1,0.0,2018-07-30 16:30
WOODSTOCK,4161,1,0.02,2018-07-30 16:30
GREENWICH,28183,1,0.0,2018-07-30 16:15
HADDAM,3945,1,0.03,2018-07-30 16:15
MORRIS,1406,1,0.07,2018-07-30 16:15
NORWALK,31226,1,0.0,2018-07-30 16:15
STAMFORD,60055,36,0.06,2018-07-30 16:15
WEST HARTFORD,28646,1,0.0,2018-07-30 16:15
DANBURY,37216,4,0.01,2018-07-30 16:00
GREENWICH,28183,1,0.0,2018-07-30 16:00
MORRIS,1406,1,0.07,2018-07-30 16:00
NORWALK,31226,1,0.0,2018-07-30 16:00
SOUTHBURY,9957,1,0.01,2018-07-30 16:00
STAMFORD,60055,36,0.06,2018-07-30 16:00
WASHINGTON,2584,1,0.04,2018-07-30 16:00
DANBURY,37216,4,0.01,2018-07-30 15:45
GREENWICH,28183,1,0.0,2018-07-30 15:45
MORRIS,1406,1,0.07,2018-07-30 15:45
NEW CANAAN,8446,1,0.01,2018-07-30 15:45
NORWALK,31226,1,0.0,2018-07-30 15:45
RIDGEFIELD,10883,1,0.01,2018-07-30 15:45
SOUTHBURY,9957,1,0.01,2018-07-30 15:45
STAMFORD,60055,36,0.06,2018-07-30 15:45
WESTPORT,12331,1,0.01,2018-07-30 15:45
COVENTRY,5641,2,0.04,2018-07-30 14:15
DANBURY,37216,4,0.01,2018-07-30 14:15
MERIDEN,27943,1,0.0,2018-07-30 14:15
OXFORD,5578,38,0.68,2018-07-30 14:15
RIDGEFIELD,10883,4,0.04,2018-07-30 14:15
SOUTH WINDSOR,12336,1,0.01,2018-07-30 14:15
SOUTHBURY,9957,1,0.01,2018-07-30 14:15
STAMFORD,60055,35,0.06,2018-07-30 14:15
TOLLAND,6036,1,0.02,2018-07-30 14:15
WARREN,872,1,0.11,2018-07-30 14:15
WESTPORT,12331,32,0.26,2018-07-30 14:15
COVENTRY,5641,2,0.04,2018-07-30 14:00
DANBURY,37216,5,0.01,2018-07-30 14:00
MORRIS,1406,1,0.07,2018-07-30 14:00
NEW CANAAN,8446,1,0.01,2018-07-30 14:00
OXFORD,5578,38,0.68,2018-07-30 14:00
RIDGEFIELD,10883,4,0.04,2018-07-30 14:00
SOUTH WINDSOR,12336,1,0.01,2018-07-30 14:00
SOUTHBURY,9957,1,0.01,2018-07-30 14:00
STAMFORD,60055,45,0.07,2018-07-30 14:00
TOLLAND,6036,1,0.02,2018-07-30 14:00
WARREN,872,1,0.11,2018-07-30 14:00
WESTPORT,12331,32,0.26,2018-07-30 14:00
CORNWALL,1202,1,0.08,2018-07-30 13:45
