Town,Total Cust.,Cust. Out,% Out,timestamp
BROOKLYN,3665,65,2,2018-08-13 23:45
CANTERBURY,2266,9,0.40,2018-08-13 23:45
COLCHESTER,7222,1,0.01,2018-08-13 23:45
COVENTRY,5643,1,0.02,2018-08-13 23:45
DANBURY,37228,125,0.34,2018-08-13 23:45
EAST HADDAM,4934,12,0.24,2018-08-13 23:45
EAST HAMPTON,6250,1,0.02,2018-08-13 23:45
EASTFORD,928,16,2,2018-08-13 23:45
LITCHFIELD,4722,102,2,2018-08-13 23:45
MANCHESTER,28965,14,0.05,2018-08-13 23:45
RIDGEFIELD,10881,51,0.47,2018-08-13 23:45
SHERMAN,2004,11,0.55,2018-08-13 23:45
STERLING,1657,1,0.06,2018-08-13 23:45
VOLUNTOWN,1306,1,0.08,2018-08-13 23:45
WINCHESTER,6090,16,0.26,2018-08-13 23:45
WOODBURY,5181,6,0.12,2018-08-13 23:45
WOODSTOCK,4162,18,0.43,2018-08-13 23:45
BROOKLYN,3665,65,2.0,2018-08-13 23:30
CANTERBURY,2266,9,0.4,2018-08-13 23:30
COLCHESTER,7222,1,0.01,2018-08-13 23:30
COVENTRY,5643,1,0.02,2018-08-13 23:30
EAST HADDAM,4934,12,0.24,2018-08-13 23:30
EASTFORD,928,16,2.0,2018-08-13 23:30
LITCHFIELD,4722,102,2.0,2018-08-13 23:30
MANCHESTER,28965,14,0.05,2018-08-13 23:30
RIDGEFIELD,10881,51,0.47,2018-08-13 23:30
SHERMAN,2004,11,0.55,2018-08-13 23:30
STERLING,1657,1,0.06,2018-08-13 23:30
VOLUNTOWN,1306,1,0.08,2018-08-13 23:30
WINCHESTER,6090,16,0.26,2018-08-13 23:30
WOODBURY,5181,6,0.12,2018-08-13 23:30
WOODSTOCK,4162,18,0.43,2018-08-13 23:30
BROOKLYN,3665,65,2.0,2018-08-13 23:15
CANTERBURY,2266,9,0.4,2018-08-13 23:15
COLCHESTER,7222,1,0.01,2018-08-13 23:15
COVENTRY,5643,1,0.02,2018-08-13 23:15
EAST HADDAM,4934,12,0.24,2018-08-13 23:15
LITCHFIELD,4722,102,2.0,2018-08-13 23:15
MANCHESTER,28965,14,0.05,2018-08-13 23:15
RIDGEFIELD,10881,51,0.47,2018-08-13 23:15
SHERMAN,2004,11,0.55,2018-08-13 23:15
STERLING,1657,1,0.06,2018-08-13 23:15
VOLUNTOWN,1306,1,0.08,2018-08-13 23:15
WINCHESTER,6090,16,0.26,2018-08-13 23:15
WOODBURY,5181,6,0.12,2018-08-13 23:15
WOODSTOCK,4162,2,0.05,2018-08-13 23:15
BROOKLYN,3665,65,2.0,2018-08-13 23:00
CANTERBURY,2266,9,0.4,2018-08-13 23:00
COLCHESTER,7222,1,0.01,2018-08-13 23:00
COVENTRY,5643,1,0.02,2018-08-13 23:00
DANBURY,37228,18,0.05,2018-08-13 23:00
EAST HADDAM,4934,12,0.24,2018-08-13 23:00
LITCHFIELD,4722,102,2.0,2018-08-13 23:00
MANCHESTER,28965,14,0.05,2018-08-13 23:00
MIDDLETOWN,23040,18,0.08,2018-08-13 23:00
SHERMAN,2004,11,0.55,2018-08-13 23:00
STERLING,1657,1,0.06,2018-08-13 23:00
VOLUNTOWN,1306,1,0.08,2018-08-13 23:00
WINCHESTER,6090,16,0.26,2018-08-13 23:00
WOODBURY,5181,6,0.12,2018-08-13 23:00
WOODSTOCK,4162,1,0.02,2018-08-13 23:00
CANTERBURY,2266,3,0.13,2018-08-13 22:45
COLCHESTER,7222,1,0.01,2018-08-13 22:45
COVENTRY,5643,1,0.02,2018-08-13 22:45
DANBURY,37228,18,0.05,2018-08-13 22:45
EAST HADDAM,4934,12,0.24,2018-08-13 22:45
LITCHFIELD,4722,102,2.0,2018-08-13 22:45
MANCHESTER,28965,14,0.05,2018-08-13 22:45
MIDDLETOWN,23040,18,0.08,2018-08-13 22:45
PLAINFIELD,7225,2,0.03,2018-08-13 22:45
SHERMAN,2004,11,0.55,2018-08-13 22:45
STERLING,1657,1,0.06,2018-08-13 22:45
VOLUNTOWN,1306,1,0.08,2018-08-13 22:45
WINCHESTER,6090,16,0.26,2018-08-13 22:45
WINDSOR,13358,1,0.01,2018-08-13 22:45
WOODBURY,5181,6,0.12,2018-08-13 22:45
WOODSTOCK,4162,1,0.02,2018-08-13 22:45
ANDOVER,1434,1,0.07,2018-08-13 22:30
CANTERBURY,2266,3,0.13,2018-08-13 22:30
COLCHESTER,7222,1,0.01,2018-08-13 22:30
COLUMBIA,2487,4,0.16,2018-08-13 22:30
COVENTRY,5643,1,0.02,2018-08-13 22:30
DANBURY,37228,18,0.05,2018-08-13 22:30
EAST HADDAM,4934,12,0.24,2018-08-13 22:30
LITCHFIELD,4722,102,2.0,2018-08-13 22:30
MIDDLETOWN,23040,18,0.08,2018-08-13 22:30
MONROE,7942,1,0.01,2018-08-13 22:30
OLD SAYBROOK,7107,1,0.01,2018-08-13 22:30
PLAINFIELD,7225,2,0.03,2018-08-13 22:30
SHERMAN,2004,11,0.55,2018-08-13 22:30
STERLING,1657,1,0.06,2018-08-13 22:30
VOLUNTOWN,1306,1,0.08,2018-08-13 22:30
WOODBURY,5181,6,0.12,2018-08-13 22:30
WOODSTOCK,4162,1,0.02,2018-08-13 22:30
ANDOVER,1434,1,0.07,2018-08-13 22:15
BRISTOL,29715,0,0.0,2018-08-13 22:15
BURLINGTON,3906,34,0.87,2018-08-13 22:15
CANTERBURY,2266,3,0.13,2018-08-13 22:15
COLCHESTER,7222,1,0.01,2018-08-13 22:15
COLUMBIA,2487,4,0.16,2018-08-13 22:15
COVENTRY,5643,1,0.02,2018-08-13 22:15
DANBURY,37228,18,0.05,2018-08-13 22:15
EAST HADDAM,4934,12,0.24,2018-08-13 22:15
LITCHFIELD,4722,102,2.0,2018-08-13 22:15
MIDDLETOWN,23040,18,0.08,2018-08-13 22:15
MONROE,7942,1,0.01,2018-08-13 22:15
OLD LYME,5485,1,0.02,2018-08-13 22:15
OLD SAYBROOK,7107,1,0.01,2018-08-13 22:15
PLAINFIELD,7225,2,0.03,2018-08-13 22:15
SEYMOUR,7620,1,0.01,2018-08-13 22:15
SHERMAN,2004,11,0.55,2018-08-13 22:15
STERLING,1657,1,0.06,2018-08-13 22:15
VOLUNTOWN,1306,1,0.08,2018-08-13 22:15
WOODBURY,5181,6,0.12,2018-08-13 22:15
WOODSTOCK,4162,1,0.02,2018-08-13 22:15
ANDOVER,1434,1,0.07,2018-08-13 22:00
BRISTOL,29715,0,0.0,2018-08-13 22:00
BURLINGTON,3906,34,0.87,2018-08-13 22:00
CANTERBURY,2266,3,0.13,2018-08-13 22:00
COLCHESTER,7222,1,0.01,2018-08-13 22:00
COLUMBIA,2487,4,0.16,2018-08-13 22:00
DANBURY,37228,18,0.05,2018-08-13 22:00
EAST HADDAM,4934,12,0.24,2018-08-13 22:00
GREENWICH,28181,3,0.01,2018-08-13 22:00
HADDAM,3945,1,0.03,2018-08-13 22:00
HARTFORD,58939,1,0.0,2018-08-13 22:00
LITCHFIELD,4722,102,2.0,2018-08-13 22:00
MIDDLETOWN,23040,19,0.08,2018-08-13 22:00
MONROE,7942,1,0.01,2018-08-13 22:00
OLD LYME,5485,1,0.02,2018-08-13 22:00
OLD SAYBROOK,7107,1,0.01,2018-08-13 22:00
OXFORD,5584,356,6.0,2018-08-13 22:00
PLAINFIELD,7225,2,0.03,2018-08-13 22:00
SEYMOUR,7620,280,4.0,2018-08-13 22:00
SHERMAN,2004,11,0.55,2018-08-13 22:00
STERLING,1657,1,0.06,2018-08-13 22:00
VOLUNTOWN,1306,1,0.08,2018-08-13 22:00
WOODBURY,5181,6,0.12,2018-08-13 22:00
WOODSTOCK,4162,1,0.02,2018-08-13 22:00
ANDOVER,1434,1,0.07,2018-08-13 21:45
BRISTOL,29715,0,0.0,2018-08-13 21:45
BURLINGTON,3906,34,0.87,2018-08-13 21:45
CANTERBURY,2266,3,0.13,2018-08-13 21:45
