Town,Total Cust.,Cust. Out,% Out,timestamp
COLCHESTER,7233,1,0.01,2019-02-04 21:00
DURHAM,3129,1,0.03,2019-02-04 21:00
EAST HARTFORD,23276,1,0.00,2019-02-04 21:00
EASTFORD,906,1,0.11,2019-02-04 21:00
NEW FAIRFIELD,6097,3,0.05,2019-02-04 21:00
STONINGTON,10829,2,0.02,2019-02-04 21:00
WATERBURY,51732,1,0.00,2019-02-04 21:00
COLCHESTER,7233,1,0.01,2019-02-04 20:45
DURHAM,3129,1,0.03,2019-02-04 20:45
EAST HARTFORD,23276,1,0.0,2019-02-04 20:45
EASTFORD,906,1,0.11,2019-02-04 20:45
NEW FAIRFIELD,6097,3,0.05,2019-02-04 20:45
STONINGTON,10829,2,0.02,2019-02-04 20:45
COVENTRY,5652,1,0.02,2019-02-04 19:15
DANBURY,37207,33,0.09,2019-02-04 19:15
DURHAM,3129,1,0.03,2019-02-04 19:15
GOSHEN,1908,1,0.05,2019-02-04 19:15
MADISON,9161,52,0.57,2019-02-04 19:15
NEW FAIRFIELD,6097,3,0.05,2019-02-04 19:15
SEYMOUR,7631,1,0.01,2019-02-04 19:15
WATERBURY,51732,1,0.0,2019-02-04 19:15
WOODSTOCK,4179,1,0.02,2019-02-04 19:15
COVENTRY,5652,1,0.02,2019-02-04 19:00
DANBURY,37207,33,0.09,2019-02-04 19:00
DURHAM,3129,1,0.03,2019-02-04 19:00
GOSHEN,1908,1,0.05,2019-02-04 19:00
MADISON,9161,52,0.57,2019-02-04 19:00
NEW FAIRFIELD,6097,3,0.05,2019-02-04 19:00
SEYMOUR,7631,1,0.01,2019-02-04 19:00
WATERBURY,51732,1,0.0,2019-02-04 19:00
WOODSTOCK,4179,1,0.02,2019-02-04 19:00
CLINTON,7138,1,0.01,2019-02-04 18:45
COVENTRY,5652,1,0.02,2019-02-04 18:45
DANBURY,37207,1,0.0,2019-02-04 18:45
DURHAM,3129,1,0.03,2019-02-04 18:45
MADISON,9161,52,0.57,2019-02-04 18:45
NEW FAIRFIELD,6097,3,0.05,2019-02-04 18:45
SEYMOUR,7631,1,0.01,2019-02-04 18:45
WATERBURY,51732,1,0.0,2019-02-04 18:45
WOODSTOCK,4179,1,0.02,2019-02-04 18:45
CLINTON,7138,1,0.01,2019-02-04 18:30
COLCHESTER,7233,55,0.76,2019-02-04 18:30
COVENTRY,5652,1,0.02,2019-02-04 18:30
DURHAM,3129,1,0.03,2019-02-04 18:30
MADISON,9161,52,0.57,2019-02-04 18:30
NEW FAIRFIELD,6097,3,0.05,2019-02-04 18:30
SEYMOUR,7631,1,0.01,2019-02-04 18:30
WATERBURY,51732,1,0.0,2019-02-04 18:30
WOODSTOCK,4179,1,0.02,2019-02-04 18:30
COLCHESTER,7233,55,0.76,2019-02-04 18:15
COVENTRY,5652,1,0.02,2019-02-04 18:15
DURHAM,3129,1,0.03,2019-02-04 18:15
MADISON,9161,52,0.57,2019-02-04 18:15
NEW FAIRFIELD,6097,3,0.05,2019-02-04 18:15
SEYMOUR,7631,1,0.01,2019-02-04 18:15
WATERBURY,51732,1,0.0,2019-02-04 18:15
WINDSOR,13368,1,0.01,2019-02-04 18:15
WOODSTOCK,4179,1,0.02,2019-02-04 18:15
COLCHESTER,7233,55,0.76,2019-02-04 18:00
COVENTRY,5652,1,0.02,2019-02-04 18:00
DURHAM,3129,1,0.03,2019-02-04 18:00
MADISON,9161,52,0.57,2019-02-04 18:00
NEW FAIRFIELD,6097,3,0.05,2019-02-04 18:00
NEW MILFORD,13970,1,0.01,2019-02-04 18:00
SEYMOUR,7631,1,0.01,2019-02-04 18:00
WATERBURY,51732,1,0.0,2019-02-04 18:00
WOODSTOCK,4179,1,0.02,2019-02-04 18:00
COLCHESTER,7233,102,1.0,2019-02-04 14:15
DANBURY,37207,55,0.15,2019-02-04 14:15
DARIEN,8100,58,0.72,2019-02-04 14:15
HARTFORD,59063,1,0.0,2019-02-04 14:15
HEBRON,3954,1,0.03,2019-02-04 14:15
MONTVILLE,8048,12,0.15,2019-02-04 14:15
POMFRET,1888,1,0.05,2019-02-04 14:15
PORTLAND,4656,2,0.04,2019-02-04 14:15
PRESTON,2227,2,0.09,2019-02-04 14:15
SOUTHBURY,9962,20,0.2,2019-02-04 14:15
CHESHIRE,11575,7,0.06,2019-02-04 14:00
COLCHESTER,7233,102,1.0,2019-02-04 14:00
DANBURY,37207,55,0.15,2019-02-04 14:00
DARIEN,8100,58,0.72,2019-02-04 14:00
HEBRON,3954,1,0.03,2019-02-04 14:00
MARLBOROUGH,2642,1,0.04,2019-02-04 14:00
MONTVILLE,8048,12,0.15,2019-02-04 14:00
POMFRET,1888,1,0.05,2019-02-04 14:00
PORTLAND,4656,2,0.04,2019-02-04 14:00
PRESTON,2227,2,0.09,2019-02-04 14:00
SOUTHBURY,9962,20,0.2,2019-02-04 14:00
COLCHESTER,7233,8,0.11,2019-02-04 13:45
DANBURY,37207,55,0.15,2019-02-04 13:45
MARLBOROUGH,2642,1,0.04,2019-02-04 13:45
MONTVILLE,8048,12,0.15,2019-02-04 13:45
POMFRET,1888,1,0.05,2019-02-04 13:45
PORTLAND,4656,2,0.04,2019-02-04 13:45
PRESTON,2227,2,0.09,2019-02-04 13:45
SOUTHBURY,9962,20,0.2,2019-02-04 13:45
STAMFORD,60298,1,0.0,2019-02-04 13:45
BETHANY,2353,1,0.04,2019-02-04 11:15
GREENWICH,28221,2,0.01,2019-02-04 11:15
NEW BRITAIN,34606,1,0.0,2019-02-04 11:15
PLYMOUTH,5775,1,0.02,2019-02-04 11:15
POMFRET,1888,1,0.05,2019-02-04 11:15
PORTLAND,4656,2,0.04,2019-02-04 11:15
PRESTON,2227,2,0.09,2019-02-04 11:15
WINDHAM,10268,1,0.01,2019-02-04 11:15
WINDHAM,10268,1,0.01,2019-02-04 06:15
WINDHAM,10268,1,0.01,2019-02-04 06:00
WINDHAM,10268,1,0.01,2019-02-04 05:45
WINDHAM,10268,1,0.01,2019-02-04 05:30
