Town,Total Cust.,Cust. Out,% Out,timestamp
BEDFORD,9749,1,0.01,2018-10-21 21:30
MANCHESTER,58041,2,0.0,2018-10-21 21:15
MANCHESTER,58041,2,0.0,2018-10-21 21:00
MANCHESTER,58041,2,0.0,2018-10-21 20:45
MANCHESTER,58041,2,0.0,2018-10-21 20:30
BEDFORD,9749,1,0.01,2018-10-21 20:15
MANCHESTER,58041,2,0.0,2018-10-21 20:15
BEDFORD,9749,1,0.01,2018-10-21 20:00
MANCHESTER,58041,2,0.0,2018-10-21 20:00
NASHUA,42905,1,0.0,2018-10-21 20:00
BEDFORD,9749,1,0.01,2018-10-21 19:45
CHESTER,1089,11,1.0,2018-10-21 19:45
MANCHESTER,58041,2,0.0,2018-10-21 19:45
NASHUA,42905,1,0.0,2018-10-21 19:45
CHESTER,1089,11,1.0,2018-10-21 19:30
MANCHESTER,58041,2,0.0,2018-10-21 19:30
NASHUA,42905,1,0.0,2018-10-21 19:30
RYE,3429,1,0.03,2018-10-21 19:30
CHESTER,1089,11,1.0,2018-10-21 19:15
MANCHESTER,58041,2,0.0,2018-10-21 19:15
NASHUA,42905,1,0.0,2018-10-21 19:15
RYE,3429,1,0.03,2018-10-21 19:15
STRAFFORD,2165,6,0.28,2018-10-21 19:15
CHESTER,1089,11,1.0,2018-10-21 19:00
MANCHESTER,58041,1,0.0,2018-10-21 19:00
NASHUA,42905,1,0.0,2018-10-21 19:00
RYE,3429,1,0.03,2018-10-21 19:00
STRAFFORD,2165,6,0.28,2018-10-21 19:00
CHESTER,1089,11,1.0,2018-10-21 18:45
MANCHESTER,58041,1,0.0,2018-10-21 18:45
NASHUA,42905,1,0.0,2018-10-21 18:45
RYE,3429,1,0.03,2018-10-21 18:45
STRAFFORD,2165,6,0.28,2018-10-21 18:45
DEERFIELD,1460,3,0.21,2018-10-21 18:30
MILTON,2530,3,0.12,2018-10-21 18:30
NASHUA,42905,1,0.0,2018-10-21 18:30
NORTHWOOD,2367,24,1.0,2018-10-21 18:30
RYE,3429,1,0.03,2018-10-21 18:30
STRAFFORD,2165,6,0.28,2018-10-21 18:30
DEERFIELD,1460,3,0.21,2018-10-21 18:15
MILTON,2530,3,0.12,2018-10-21 18:15
NASHUA,42905,1,0.0,2018-10-21 18:15
NEWPORT,3458,2,0.06,2018-10-21 18:15
NORTHWOOD,2367,24,1.0,2018-10-21 18:15
RYE,3429,1,0.03,2018-10-21 18:15
STRAFFORD,2165,6,0.28,2018-10-21 18:15
DEERFIELD,1460,3,0.21,2018-10-21 18:00
MILTON,2530,3,0.12,2018-10-21 18:00
NASHUA,42905,1,0.0,2018-10-21 18:00
NEWPORT,3458,1,0.03,2018-10-21 18:00
NORTHWOOD,2367,24,1.0,2018-10-21 18:00
RYE,3429,1,0.03,2018-10-21 18:00
STRAFFORD,2165,6,0.28,2018-10-21 18:00
HILLSBOROUGH,3310,8,0.24,2018-10-21 17:45
MILTON,2530,3,0.12,2018-10-21 17:45
MONT VERNON,1077,52,5.0,2018-10-21 17:45
NASHUA,42905,1,0.0,2018-10-21 17:45
NEWPORT,3458,1,0.03,2018-10-21 17:45
NORTHWOOD,2367,1,0.04,2018-10-21 17:45
STRAFFORD,2165,6,0.28,2018-10-21 17:45
FARMINGTON,3258,1,0.03,2018-10-21 17:30
HILLSBOROUGH,3310,8,0.24,2018-10-21 17:30
MILTON,2530,3,0.12,2018-10-21 17:30
MONT VERNON,1077,52,5.0,2018-10-21 17:30
NASHUA,42905,1,0.0,2018-10-21 17:30
NEWPORT,3458,1,0.03,2018-10-21 17:30
NORTHWOOD,2367,1,0.04,2018-10-21 17:30
STRAFFORD,2165,6,0.28,2018-10-21 17:30
ANTRIM,1568,1,0.06,2018-10-21 17:15
FARMINGTON,3258,1,0.03,2018-10-21 17:15
GOFFSTOWN,7626,12,0.16,2018-10-21 17:15
HILLSBOROUGH,3310,8,0.24,2018-10-21 17:15
MILTON,2530,3,0.12,2018-10-21 17:15
MONT VERNON,1077,52,5.0,2018-10-21 17:15
NASHUA,42905,1,0.0,2018-10-21 17:15
NEWPORT,3458,1,0.03,2018-10-21 17:15
NORTHWOOD,2367,1,0.04,2018-10-21 17:15
STRAFFORD,2165,1,0.05,2018-10-21 17:15
WAKEFIELD,4078,24,0.59,2018-10-21 17:15
ANTRIM,1568,1,0.06,2018-10-21 17:00
DOVER,16969,2,0.01,2018-10-21 17:00
FARMINGTON,3258,1,0.03,2018-10-21 17:00
GOFFSTOWN,7626,12,0.16,2018-10-21 17:00
HILLSBOROUGH,3310,8,0.24,2018-10-21 17:00
MILTON,2530,3,0.12,2018-10-21 17:00
MONT VERNON,1077,52,5.0,2018-10-21 17:00
NASHUA,42905,1,0.0,2018-10-21 17:00
NORTHWOOD,2367,1,0.04,2018-10-21 17:00
WAKEFIELD,4078,24,0.59,2018-10-21 17:00
ANTRIM,1568,1,0.06,2018-10-21 16:45
BEDFORD,9749,133,1.0,2018-10-21 16:45
DOVER,16969,2,0.01,2018-10-21 16:45
FARMINGTON,3258,1,0.03,2018-10-21 16:45
GOFFSTOWN,7626,12,0.16,2018-10-21 16:45
HILLSBOROUGH,3310,8,0.24,2018-10-21 16:45
MILTON,2530,3,0.12,2018-10-21 16:45
MONT VERNON,1077,52,5.0,2018-10-21 16:45
NASHUA,42905,1,0.0,2018-10-21 16:45
WAKEFIELD,4078,24,0.59,2018-10-21 16:45
ANTRIM,1568,1,0.06,2018-10-21 16:30
BEDFORD,9749,133,1.0,2018-10-21 16:30
CANTERBURY,537,20,4.0,2018-10-21 16:30
DOVER,16969,59,0.35,2018-10-21 16:30
EPPING,3231,3,0.09,2018-10-21 16:30
FARMINGTON,3258,1,0.03,2018-10-21 16:30
GOFFSTOWN,7626,12,0.16,2018-10-21 16:30
HILLSBOROUGH,3310,8,0.24,2018-10-21 16:30
MILTON,2530,3,0.12,2018-10-21 16:30
MONT VERNON,1077,52,5.0,2018-10-21 16:30
WAKEFIELD,4078,24,0.59,2018-10-21 16:30
ANTRIM,1568,1,0.06,2018-10-21 16:15
BEDFORD,9749,133,1.0,2018-10-21 16:15
CANTERBURY,537,20,4.0,2018-10-21 16:15
DOVER,16969,59,0.35,2018-10-21 16:15
EPPING,3231,3,0.09,2018-10-21 16:15
FARMINGTON,3258,1,0.03,2018-10-21 16:15
GOFFSTOWN,7626,12,0.16,2018-10-21 16:15
HILLSBOROUGH,3310,8,0.24,2018-10-21 16:15
MILTON,2530,3,0.12,2018-10-21 16:15
MONT VERNON,1077,52,5.0,2018-10-21 16:15
WAKEFIELD,4078,24,0.59,2018-10-21 16:15
WEARE,4742,1,0.02,2018-10-21 16:15
ANTRIM,1568,1,0.06,2018-10-21 16:00
BEDFORD,9749,133,1.0,2018-10-21 16:00
CANTERBURY,537,196,36.0,2018-10-21 16:00
DOVER,16969,60,0.35,2018-10-21 16:00
EPPING,3231,3,0.09,2018-10-21 16:00
FARMINGTON,3258,1,0.03,2018-10-21 16:00
GOFFSTOWN,7626,8,0.1,2018-10-21 16:00
HILLSBOROUGH,3310,8,0.24,2018-10-21 16:00
MILTON,2530,3,0.12,2018-10-21 16:00
MONT VERNON,1077,17,2.0,2018-10-21 16:00
WAKEFIELD,4078,24,0.59,2018-10-21 16:00
WEARE,4742,1,0.02,2018-10-21 16:00
ANTRIM,1568,9,0.57,2018-10-21 15:45
BEDFORD,9749,133,1.0,2018-10-21 15:45
CANTERBURY,537,196,36.0,2018-10-21 15:45
