Town,Total Cust.,Cust. Out,% Out,timestamp
CUMMINGTON,608,1,0.16,2018-09-11 16:30
CUMMINGTON,608,1,0.16,2018-09-11 16:15
CUMMINGTON,608,1,0.16,2018-09-11 16:00
NORTHFIELD,1568,1,0.06,2018-09-11 16:00
NORTHFIELD,1568,1,0.06,2018-09-11 15:45
NORTHFIELD,1568,1,0.06,2018-09-11 15:30
SPRINGFIELD,64095,42,0.07,2018-09-11 15:30
NORTHFIELD,1568,1,0.06,2018-09-11 15:15
SPRINGFIELD,64095,42,0.07,2018-09-11 15:15
NORTHFIELD,1568,1,0.06,2018-09-11 15:00
SPRINGFIELD,64095,42,0.07,2018-09-11 15:00
NORTHFIELD,1568,1,0.06,2018-09-11 14:45
SPRINGFIELD,64095,42,0.07,2018-09-11 14:45
NORTHFIELD,1568,1,0.06,2018-09-11 14:30
SPRINGFIELD,64095,1,0.0,2018-09-11 14:30
COLRAIN,916,78,9.0,2018-09-11 14:15
LEYDEN,362,305,84.0,2018-09-11 14:15
SPRINGFIELD,64095,1,0.0,2018-09-11 14:15
COLRAIN,916,78,9.0,2018-09-11 14:00
LEYDEN,362,305,84.0,2018-09-11 14:00
AMHERST,10302,1,0.01,2018-09-11 13:45
COLRAIN,916,78,9.0,2018-09-11 13:45
LEYDEN,362,305,84.0,2018-09-11 13:45
AMHERST,10302,1,0.01,2018-09-11 13:30
COLRAIN,916,78,9.0,2018-09-11 13:30
LEYDEN,362,305,84.0,2018-09-11 13:30
COLRAIN,916,78,9.0,2018-09-11 13:15
LEYDEN,362,305,84.0,2018-09-11 13:15
SPRINGFIELD,64095,2,0.0,2018-09-11 11:00
SPRINGFIELD,64095,1,0.0,2018-09-11 10:45
SPRINGFIELD,64095,1,0.0,2018-09-11 10:30
SPRINGFIELD,64095,1,0.0,2018-09-11 10:15
CHESTER,89,6,7.0,2018-09-11 09:45
WORTHINGTON,710,3,0.42,2018-09-11 09:45
CHESTER,89,6,7.0,2018-09-11 09:30
WORTHINGTON,710,3,0.42,2018-09-11 09:30
CHESTER,89,6,7.0,2018-09-11 09:15
WORTHINGTON,710,3,0.42,2018-09-11 09:15
CHESTER,89,6,7.0,2018-09-11 09:00
WORTHINGTON,710,3,0.42,2018-09-11 09:00
CHESTER,89,6,7.0,2018-09-11 08:45
WORTHINGTON,710,3,0.42,2018-09-11 08:45
CHESTER,89,6,7.0,2018-09-11 08:30
WORTHINGTON,710,3,0.42,2018-09-11 08:30
HADLEY,3221,17,0.53,2018-09-11 08:00
HADLEY,3221,18,0.56,2018-09-11 07:45
NORTHFIELD,1568,1,0.06,2018-09-11 04:00
NORTHFIELD,1568,1,0.06,2018-09-11 03:45
SOUTHAMPTON,2573,44,2.0,2018-09-11 03:45
NORTHFIELD,1568,1,0.06,2018-09-11 03:30
SOUTHAMPTON,2573,44,2.0,2018-09-11 03:30
NORTHFIELD,1568,1,0.06,2018-09-11 03:15
SOUTHAMPTON,2573,44,2.0,2018-09-11 03:15
NORTHFIELD,1568,1,0.06,2018-09-11 03:00
SOUTHAMPTON,2573,44,2.0,2018-09-11 03:00
NORTHFIELD,1568,1,0.06,2018-09-11 02:45
SOUTHAMPTON,2573,1,0.04,2018-09-11 02:45
NORTHFIELD,1568,1,0.06,2018-09-11 02:30
NORTHFIELD,1568,1,0.06,2018-09-11 02:15
NORTHFIELD,1568,1,0.06,2018-09-11 02:00
NORTHFIELD,1568,1,0.06,2018-09-11 01:45
NORTHFIELD,1568,1,0.06,2018-09-11 01:30
