Town,Total Cust.,Cust. Out,% Out,timestamp
FRANCONIA,1093,4,0.37,2018-11-28 23:45
GRANTHAM,2199,2,0.09,2018-11-28 23:45
HAVERHILL,1488,18,1,2018-11-28 23:45
HEBRON,688,1,0.15,2018-11-28 23:45
HILL,10,1,10,2018-11-28 23:45
JEFFERSON,950,27,3,2018-11-28 23:45
LYMAN,393,1,0.25,2018-11-28 23:45
NELSON,535,1,0.19,2018-11-28 23:45
NEW LONDON,2875,1,0.03,2018-11-28 23:45
WILMOT,32,9,28,2018-11-28 23:45
FRANCONIA,1093,4,0.37,2018-11-28 23:30
HEBRON,688,1,0.15,2018-11-28 23:30
HILL,10,1,10.0,2018-11-28 23:30
JEFFERSON,950,27,3.0,2018-11-28 23:30
LYMAN,393,1,0.25,2018-11-28 23:30
NELSON,535,1,0.19,2018-11-28 23:30
NEW LONDON,2875,1,0.03,2018-11-28 23:30
WILMOT,32,9,28.0,2018-11-28 23:30
FRANCONIA,1093,4,0.37,2018-11-28 23:15
HEBRON,688,1,0.15,2018-11-28 23:15
HILL,10,1,10.0,2018-11-28 23:15
JEFFERSON,950,27,3.0,2018-11-28 23:15
LANCASTER,2095,26,1.0,2018-11-28 23:15
LANDAFF,164,1,0.61,2018-11-28 23:15
LISBON,735,2,0.27,2018-11-28 23:15
LYMAN,393,1,0.25,2018-11-28 23:15
NELSON,535,1,0.19,2018-11-28 23:15
NEW LONDON,2875,1,0.03,2018-11-28 23:15
WILMOT,32,9,28.0,2018-11-28 23:15
FRANCONIA,1093,4,0.37,2018-11-28 23:00
HAVERHILL,1488,7,0.47,2018-11-28 23:00
HEBRON,688,1,0.15,2018-11-28 23:00
HILL,10,1,10.0,2018-11-28 23:00
JEFFERSON,950,27,3.0,2018-11-28 23:00
LANCASTER,2095,26,1.0,2018-11-28 23:00
LANDAFF,164,1,0.61,2018-11-28 23:00
LISBON,735,2,0.27,2018-11-28 23:00
LYMAN,393,1,0.25,2018-11-28 23:00
MADISON,2018,2,0.1,2018-11-28 23:00
MILTON,2513,2,0.08,2018-11-28 23:00
NELSON,535,1,0.19,2018-11-28 23:00
NEW LONDON,2875,1,0.03,2018-11-28 23:00
STODDARD,1197,1,0.08,2018-11-28 23:00
WEARE,4756,1,0.02,2018-11-28 23:00
WILMOT,32,9,28.0,2018-11-28 23:00
FRANCONIA,1093,4,0.37,2018-11-28 22:45
GILFORD,5819,1,0.02,2018-11-28 22:45
HAVERHILL,1488,7,0.47,2018-11-28 22:45
HEBRON,688,1,0.15,2018-11-28 22:45
JEFFERSON,950,27,3.0,2018-11-28 22:45
LACONIA,12241,1,0.01,2018-11-28 22:45
LANCASTER,2095,26,1.0,2018-11-28 22:45
LANDAFF,164,1,0.61,2018-11-28 22:45
LISBON,735,2,0.27,2018-11-28 22:45
LYMAN,393,1,0.25,2018-11-28 22:45
MADISON,2018,2,0.1,2018-11-28 22:45
MILTON,2513,2,0.08,2018-11-28 22:45
NASHUA,42926,1,0.0,2018-11-28 22:45
NELSON,535,1,0.19,2018-11-28 22:45
NEW LONDON,2875,1,0.03,2018-11-28 22:45
STODDARD,1197,1,0.08,2018-11-28 22:45
WEARE,4756,1,0.02,2018-11-28 22:45
WILMOT,32,9,28.0,2018-11-28 22:45
FRANCONIA,1093,4,0.37,2018-11-28 22:30
GILFORD,5819,1,0.02,2018-11-28 22:30
HAVERHILL,1488,7,0.47,2018-11-28 22:30
HEBRON,688,1,0.15,2018-11-28 22:30
JEFFERSON,950,27,3.0,2018-11-28 22:30
LACONIA,12241,1,0.01,2018-11-28 22:30
LANCASTER,2095,26,1.0,2018-11-28 22:30
LANDAFF,164,1,0.61,2018-11-28 22:30
LISBON,735,2,0.27,2018-11-28 22:30
LYMAN,393,1,0.25,2018-11-28 22:30
MADISON,2018,2,0.1,2018-11-28 22:30
MILTON,2513,1,0.04,2018-11-28 22:30
NASHUA,42926,1,0.0,2018-11-28 22:30
NELSON,535,1,0.19,2018-11-28 22:30
NEW LONDON,2875,1,0.03,2018-11-28 22:30
STODDARD,1197,1,0.08,2018-11-28 22:30
WEARE,4756,1,0.02,2018-11-28 22:30
WILMOT,32,9,28.0,2018-11-28 22:30
FRANCONIA,1093,4,0.37,2018-11-28 22:15
GILFORD,5819,1,0.02,2018-11-28 22:15
GRANTHAM,2199,1,0.05,2018-11-28 22:15
HAVERHILL,1488,8,0.54,2018-11-28 22:15
HEBRON,688,1,0.15,2018-11-28 22:15
JEFFERSON,950,27,3.0,2018-11-28 22:15
LACONIA,12241,1,0.01,2018-11-28 22:15
LANCASTER,2095,26,1.0,2018-11-28 22:15
LANDAFF,164,1,0.61,2018-11-28 22:15
LISBON,735,4,0.54,2018-11-28 22:15
LYMAN,393,9,2.0,2018-11-28 22:15
MADISON,2018,2,0.1,2018-11-28 22:15
MILTON,2513,1,0.04,2018-11-28 22:15
NELSON,535,1,0.19,2018-11-28 22:15
NEW LONDON,2875,2,0.07,2018-11-28 22:15
STODDARD,1197,1,0.08,2018-11-28 22:15
SUGAR HILL,417,2,0.48,2018-11-28 22:15
WASHINGTON,912,1,0.11,2018-11-28 22:15
WEARE,4756,1,0.02,2018-11-28 22:15
WILMOT,32,9,28.0,2018-11-28 22:15
FRANCONIA,1093,4,0.37,2018-11-28 22:00
GILFORD,5819,1,0.02,2018-11-28 22:00
GRANTHAM,2199,1,0.05,2018-11-28 22:00
HAVERHILL,1488,36,2.0,2018-11-28 22:00
HEBRON,688,1,0.15,2018-11-28 22:00
HILL,10,1,10.0,2018-11-28 22:00
JEFFERSON,950,27,3.0,2018-11-28 22:00
LACONIA,12241,1,0.01,2018-11-28 22:00
LANCASTER,2095,26,1.0,2018-11-28 22:00
LANDAFF,164,1,0.61,2018-11-28 22:00
LISBON,735,5,0.68,2018-11-28 22:00
LYMAN,393,9,2.0,2018-11-28 22:00
MADISON,2018,2,0.1,2018-11-28 22:00
MILTON,2513,1,0.04,2018-11-28 22:00
NELSON,535,1,0.19,2018-11-28 22:00
NEW LONDON,2875,2,0.07,2018-11-28 22:00
STODDARD,1197,1,0.08,2018-11-28 22:00
SUGAR HILL,417,2,0.48,2018-11-28 22:00
WASHINGTON,912,1,0.11,2018-11-28 22:00
WEARE,4756,1,0.02,2018-11-28 22:00
WILMOT,32,9,28.0,2018-11-28 22:00
FRANCONIA,1093,4,0.37,2018-11-28 21:45
GILFORD,5819,1,0.02,2018-11-28 21:45
GRANTHAM,2199,1,0.05,2018-11-28 21:45
HAVERHILL,1488,36,2.0,2018-11-28 21:45
HEBRON,688,1,0.15,2018-11-28 21:45
HILL,10,1,10.0,2018-11-28 21:45
JEFFERSON,950,1,0.11,2018-11-28 21:45
LACONIA,12241,1,0.01,2018-11-28 21:45
LANCASTER,2095,26,1.0,2018-11-28 21:45
LANDAFF,164,1,0.61,2018-11-28 21:45
LISBON,735,5,0.68,2018-11-28 21:45
LYMAN,393,9,2.0,2018-11-28 21:45
MADISON,2018,2,0.1,2018-11-28 21:45
NEW LONDON,2875,1,0.03,2018-11-28 21:45
STODDARD,1197,1,0.08,2018-11-28 21:45
SUGAR HILL,417,2,0.48,2018-11-28 21:45
WASHINGTON,912,1,0.11,2018-11-28 21:45
WEARE,4756,1,0.02,2018-11-28 21:45
WILMOT,32,1,3.0,2018-11-28 21:45
FRANCONIA,1093,4,0.37,2018-11-28 21:30
GILFORD,5819,1,0.02,2018-11-28 21:30
GRANTHAM,2199,1,0.05,2018-11-28 21:30
HAVERHILL,1488,36,2.0,2018-11-28 21:30
HEBRON,688,1,0.15,2018-11-28 21:30
HILL,10,1,10.0,2018-11-28 21:30
LACONIA,12241,1,0.01,2018-11-28 21:30
LANCASTER,2095,26,1.0,2018-11-28 21:30
LANDAFF,164,1,0.61,2018-11-28 21:30
LISBON,735,5,0.68,2018-11-28 21:30
LYMAN,393,9,2.0,2018-11-28 21:30
MADISON,2018,2,0.1,2018-11-28 21:30
NEW LONDON,2875,1,0.03,2018-11-28 21:30
STODDARD,1197,1,0.08,2018-11-28 21:30
SUGAR HILL,417,2,0.48,2018-11-28 21:30
WASHINGTON,912,1,0.11,2018-11-28 21:30
WEARE,4756,1,0.02,2018-11-28 21:30
GILFORD,5819,1,0.02,2018-11-28 21:15
GRANTHAM,2199,1,0.05,2018-11-28 21:15
HAVERHILL,1488,36,2.0,2018-11-28 21:15
HEBRON,688,1,0.15,2018-11-28 21:15
HILL,10,1,10.0,2018-11-28 21:15
LACONIA,12241,1,0.01,2018-11-28 21:15
LANCASTER,2095,26,1.0,2018-11-28 21:15
LANDAFF,164,1,0.61,2018-11-28 21:15
LISBON,735,5,0.68,2018-11-28 21:15
LYMAN,393,9,2.0,2018-11-28 21:15
MADISON,2018,2,0.1,2018-11-28 21:15
NEW LONDON,2875,25,0.87,2018-11-28 21:15
PORTSMOUTH,13927,1,0.01,2018-11-28 21:15
STODDARD,1197,1,0.08,2018-11-28 21:15
SUGAR HILL,417,2,0.48,2018-11-28 21:15
WASHINGTON,912,1,0.11,2018-11-28 21:15
WEARE,4756,1,0.02,2018-11-28 21:15
WILMOT,32,12,38.0,2018-11-28 21:15
GILFORD,5819,1,0.02,2018-11-28 21:00
GRANTHAM,2199,1,0.05,2018-11-28 21:00
HAVERHILL,1488,36,2.0,2018-11-28 21:00
HEBRON,688,1,0.15,2018-11-28 21:00
HILL,10,1,10.0,2018-11-28 21:00
LACONIA,12241,1,0.01,2018-11-28 21:00
LANDAFF,164,1,0.61,2018-11-28 21:00
LISBON,735,5,0.68,2018-11-28 21:00
LYMAN,393,9,2.0,2018-11-28 21:00
MADISON,2018,2,0.1,2018-11-28 21:00
NEW HAMPTON,592,1,0.17,2018-11-28 21:00
NEW LONDON,2875,25,0.87,2018-11-28 21:00
PORTSMOUTH,13927,1,0.01,2018-11-28 21:00
STODDARD,1197,1,0.08,2018-11-28 21:00
SUGAR HILL,417,2,0.48,2018-11-28 21:00
WASHINGTON,912,1,0.11,2018-11-28 21:00
WEARE,4756,1,0.02,2018-11-28 21:00
WILMOT,32,12,38.0,2018-11-28 21:00
GILFORD,5819,1,0.02,2018-11-28 20:45
GRANTHAM,2199,2,0.09,2018-11-28 20:45
HAVERHILL,1488,36,2.0,2018-11-28 20:45
HEBRON,688,1,0.15,2018-11-28 20:45
HILL,10,1,10.0,2018-11-28 20:45
LACONIA,12241,1,0.01,2018-11-28 20:45
LANDAFF,164,1,0.61,2018-11-28 20:45
LISBON,735,5,0.68,2018-11-28 20:45
LYMAN,393,9,2.0,2018-11-28 20:45
MADISON,2018,2,0.1,2018-11-28 20:45
NEW HAMPTON,592,1,0.17,2018-11-28 20:45
NEW LONDON,2875,25,0.87,2018-11-28 20:45
PORTSMOUTH,13927,1,0.01,2018-11-28 20:45
STODDARD,1197,1,0.08,2018-11-28 20:45
SUGAR HILL,417,2,0.48,2018-11-28 20:45
WASHINGTON,912,1,0.11,2018-11-28 20:45
WEARE,4756,1,0.02,2018-11-28 20:45
WILMOT,32,12,38.0,2018-11-28 20:45
BRADFORD,1161,1,0.09,2018-11-28 20:30
GILFORD,5819,1,0.02,2018-11-28 20:30
GRANTHAM,2199,2,0.09,2018-11-28 20:30
HAVERHILL,1488,36,2.0,2018-11-28 20:30
HEBRON,688,1,0.15,2018-11-28 20:30
HILL,10,1,10.0,2018-11-28 20:30
LACONIA,12241,1,0.01,2018-11-28 20:30
LANDAFF,164,1,0.61,2018-11-28 20:30
LISBON,735,4,0.54,2018-11-28 20:30
LYMAN,393,9,2.0,2018-11-28 20:30
MADISON,2018,2,0.1,2018-11-28 20:30
NEW HAMPTON,592,1,0.17,2018-11-28 20:30
NEW LONDON,2875,25,0.87,2018-11-28 20:30
PORTSMOUTH,13927,1,0.01,2018-11-28 20:30
STODDARD,1197,1,0.08,2018-11-28 20:30
WASHINGTON,912,1,0.11,2018-11-28 20:30
WILMOT,32,12,38.0,2018-11-28 20:30
BRADFORD,1161,1,0.09,2018-11-28 20:15
GRANTHAM,2199,2,0.09,2018-11-28 20:15
HAVERHILL,1488,36,2.0,2018-11-28 20:15
HEBRON,688,1,0.15,2018-11-28 20:15
HILL,10,1,10.0,2018-11-28 20:15
LACONIA,12241,1,0.01,2018-11-28 20:15
LANDAFF,164,1,0.61,2018-11-28 20:15
LISBON,735,4,0.54,2018-11-28 20:15
LYMAN,393,9,2.0,2018-11-28 20:15
MADISON,2018,2,0.1,2018-11-28 20:15
NEW HAMPTON,592,1,0.17,2018-11-28 20:15
NEW LONDON,2875,31,1.0,2018-11-28 20:15
NEWBURY,1853,2,0.11,2018-11-28 20:15
PORTSMOUTH,13927,1,0.01,2018-11-28 20:15
STODDARD,1197,1,0.08,2018-11-28 20:15
TAMWORTH,2373,1,0.04,2018-11-28 20:15
WASHINGTON,912,1,0.11,2018-11-28 20:15
WILMOT,32,12,38.0,2018-11-28 20:15
BRADFORD,1161,1,0.09,2018-11-28 20:00
DANBURY,688,1,0.15,2018-11-28 20:00
GRANTHAM,2199,2,0.09,2018-11-28 20:00
HAVERHILL,1488,36,2.0,2018-11-28 20:00
HEBRON,688,1,0.15,2018-11-28 20:00
HILL,10,1,10.0,2018-11-28 20:00
LACONIA,12241,1,0.01,2018-11-28 20:00
LANDAFF,164,1,0.61,2018-11-28 20:00
LISBON,735,4,0.54,2018-11-28 20:00
LYMAN,393,9,2.0,2018-11-28 20:00
MADISON,2018,2,0.1,2018-11-28 20:00
MILTON,2513,2,0.08,2018-11-28 20:00
NEW HAMPTON,592,1,0.17,2018-11-28 20:00
NEW LONDON,2875,32,1.0,2018-11-28 20:00
NEWBURY,1853,9,0.49,2018-11-28 20:00
PORTSMOUTH,13927,1,0.01,2018-11-28 20:00
STODDARD,1197,1,0.08,2018-11-28 20:00
SUNAPEE,2392,30,1.0,2018-11-28 20:00
TAMWORTH,2373,1,0.04,2018-11-28 20:00
WASHINGTON,912,1,0.11,2018-11-28 20:00
WEARE,4756,1,0.02,2018-11-28 20:00
WILMOT,32,12,38.0,2018-11-28 20:00
BRADFORD,1161,1,0.09,2018-11-28 19:45
DANBURY,688,1,0.15,2018-11-28 19:45
FRANCONIA,1093,18,2.0,2018-11-28 19:45
GILFORD,5819,2,0.03,2018-11-28 19:45
GRANTHAM,2199,2,0.09,2018-11-28 19:45
GREENLAND,2130,1,0.05,2018-11-28 19:45
HAVERHILL,1488,36,2.0,2018-11-28 19:45
HEBRON,688,1,0.15,2018-11-28 19:45
HILL,10,1,10.0,2018-11-28 19:45
LACONIA,12241,1,0.01,2018-11-28 19:45
LANDAFF,164,1,0.61,2018-11-28 19:45
LISBON,735,4,0.54,2018-11-28 19:45
LYMAN,393,36,9.0,2018-11-28 19:45
MADISON,2018,2,0.1,2018-11-28 19:45
MILTON,2513,2,0.08,2018-11-28 19:45
NEW HAMPTON,592,1,0.17,2018-11-28 19:45
NEW LONDON,2875,31,1.0,2018-11-28 19:45
NEWBURY,1853,9,0.49,2018-11-28 19:45
PORTSMOUTH,13927,1,0.01,2018-11-28 19:45
STODDARD,1197,1,0.08,2018-11-28 19:45
SUNAPEE,2392,30,1.0,2018-11-28 19:45
TAMWORTH,2373,1,0.04,2018-11-28 19:45
WASHINGTON,912,1,0.11,2018-11-28 19:45
WEARE,4756,1,0.02,2018-11-28 19:45
WILMOT,32,12,38.0,2018-11-28 19:45
ALEXANDRIA,843,1,0.12,2018-11-28 19:30
BRADFORD,1161,1,0.09,2018-11-28 19:30
DANBURY,688,3,0.44,2018-11-28 19:30
FRANCONIA,1093,18,2.0,2018-11-28 19:30
GILFORD,5819,2,0.03,2018-11-28 19:30
GRAFTON,400,4,1.0,2018-11-28 19:30
GRANTHAM,2199,1,0.05,2018-11-28 19:30
GREENLAND,2130,1,0.05,2018-11-28 19:30
HAVERHILL,1488,36,2.0,2018-11-28 19:30
HEBRON,688,1,0.15,2018-11-28 19:30
HILL,10,9,90.0,2018-11-28 19:30
LACONIA,12241,1,0.01,2018-11-28 19:30
LANDAFF,164,1,0.61,2018-11-28 19:30
LISBON,735,4,0.54,2018-11-28 19:30
LYMAN,393,36,9.0,2018-11-28 19:30
MADISON,2018,5,0.25,2018-11-28 19:30
MILTON,2513,2,0.08,2018-11-28 19:30
NEW HAMPTON,592,1,0.17,2018-11-28 19:30
NEW LONDON,2875,32,1.0,2018-11-28 19:30
NEWBURY,1853,9,0.49,2018-11-28 19:30
STODDARD,1197,4,0.33,2018-11-28 19:30
SUNAPEE,2392,31,1.0,2018-11-28 19:30
TAMWORTH,2373,1,0.04,2018-11-28 19:30
WASHINGTON,912,1,0.11,2018-11-28 19:30
WEARE,4756,1,0.02,2018-11-28 19:30
WILMOT,32,12,38.0,2018-11-28 19:30
ALEXANDRIA,843,1,0.12,2018-11-28 19:15
BETHLEHEM,1720,6,0.35,2018-11-28 19:15
BRADFORD,1161,8,0.69,2018-11-28 19:15
CROYDON,490,1,0.2,2018-11-28 19:15
DANBURY,688,3,0.44,2018-11-28 19:15
FRANCONIA,1093,18,2.0,2018-11-28 19:15
GILFORD,5819,2,0.03,2018-11-28 19:15
GRAFTON,400,6,2.0,2018-11-28 19:15
GRANTHAM,2199,2,0.09,2018-11-28 19:15
GREENLAND,2130,1,0.05,2018-11-28 19:15
HAVERHILL,1488,36,2.0,2018-11-28 19:15
HEBRON,688,1,0.15,2018-11-28 19:15
HILL,10,9,90.0,2018-11-28 19:15
LACONIA,12241,1,0.01,2018-11-28 19:15
LANCASTER,2095,26,1.0,2018-11-28 19:15
LANDAFF,164,1,0.61,2018-11-28 19:15
LISBON,735,4,0.54,2018-11-28 19:15
LYMAN,393,36,9.0,2018-11-28 19:15
MADISON,2018,5,0.25,2018-11-28 19:15
MILTON,2513,2,0.08,2018-11-28 19:15
NEW HAMPTON,592,1,0.17,2018-11-28 19:15
NEW LONDON,2875,55,2.0,2018-11-28 19:15
NEWBURY,1853,2,0.11,2018-11-28 19:15
STODDARD,1197,35,3.0,2018-11-28 19:15
SUNAPEE,2392,1,0.04,2018-11-28 19:15
TAMWORTH,2373,1,0.04,2018-11-28 19:15
WASHINGTON,912,1,0.11,2018-11-28 19:15
WEARE,4756,1,0.02,2018-11-28 19:15
WILMOT,32,12,38.0,2018-11-28 19:15
ALEXANDRIA,843,1,0.12,2018-11-28 19:00
BETHLEHEM,1720,6,0.35,2018-11-28 19:00
BRADFORD,1161,8,0.69,2018-11-28 19:00
COLEBROOK,1307,2,0.15,2018-11-28 19:00
CROYDON,490,1,0.2,2018-11-28 19:00
DANBURY,688,3,0.44,2018-11-28 19:00
FRANCONIA,1093,18,2.0,2018-11-28 19:00
GILFORD,5819,2,0.03,2018-11-28 19:00
GRAFTON,400,6,2.0,2018-11-28 19:00
GRANTHAM,2199,2,0.09,2018-11-28 19:00
GREENLAND,2130,1,0.05,2018-11-28 19:00
HAVERHILL,1488,35,2.0,2018-11-28 19:00
HEBRON,688,1,0.15,2018-11-28 19:00
HILL,10,9,90.0,2018-11-28 19:00
LACONIA,12241,1,0.01,2018-11-28 19:00
LANCASTER,2095,26,1.0,2018-11-28 19:00
LANDAFF,164,1,0.61,2018-11-28 19:00
LISBON,735,4,0.54,2018-11-28 19:00
LYMAN,393,36,9.0,2018-11-28 19:00
MADISON,2018,3,0.15,2018-11-28 19:00
MILTON,2513,2,0.08,2018-11-28 19:00
NEW HAMPTON,592,1,0.17,2018-11-28 19:00
NEW LONDON,2875,55,2.0,2018-11-28 19:00
NEWBURY,1853,2,0.11,2018-11-28 19:00
NEWPORT,3474,1,0.03,2018-11-28 19:00
SANBORNTON,1505,1,0.07,2018-11-28 19:00
SPRINGFIELD,659,1,0.15,2018-11-28 19:00
STODDARD,1197,35,3.0,2018-11-28 19:00
SUNAPEE,2392,1,0.04,2018-11-28 19:00
TAMWORTH,2373,1,0.04,2018-11-28 19:00
WASHINGTON,912,1,0.11,2018-11-28 19:00
WEARE,4756,1,0.02,2018-11-28 19:00
WILMOT,32,12,38.0,2018-11-28 19:00
ALEXANDRIA,843,1,0.12,2018-11-28 18:45
BETHLEHEM,1720,6,0.35,2018-11-28 18:45
BRADFORD,1161,8,0.69,2018-11-28 18:45
COLEBROOK,1307,2,0.15,2018-11-28 18:45
CROYDON,490,6,1.0,2018-11-28 18:45
DANBURY,688,3,0.44,2018-11-28 18:45
FRANCONIA,1093,18,2.0,2018-11-28 18:45
GILFORD,5819,1,0.02,2018-11-28 18:45
GRAFTON,400,6,2.0,2018-11-28 18:45
GRANTHAM,2199,2,0.09,2018-11-28 18:45
HAVERHILL,1488,35,2.0,2018-11-28 18:45
HEBRON,688,1,0.15,2018-11-28 18:45
HILL,10,9,90.0,2018-11-28 18:45
LACONIA,12241,1,0.01,2018-11-28 18:45
LANCASTER,2095,26,1.0,2018-11-28 18:45
LANDAFF,164,1,0.61,2018-11-28 18:45
LISBON,735,4,0.54,2018-11-28 18:45
LYMAN,393,36,9.0,2018-11-28 18:45
MADISON,2018,3,0.15,2018-11-28 18:45
NEW HAMPTON,592,1,0.17,2018-11-28 18:45
NEW LONDON,2875,55,2.0,2018-11-28 18:45
NEWBURY,1853,2,0.11,2018-11-28 18:45
NEWPORT,3474,1,0.03,2018-11-28 18:45
SANBORNTON,1505,1,0.07,2018-11-28 18:45
SPRINGFIELD,659,1,0.15,2018-11-28 18:45
STODDARD,1197,35,3.0,2018-11-28 18:45
SUNAPEE,2392,1,0.04,2018-11-28 18:45
SUTTON,1069,1,0.09,2018-11-28 18:45
TAMWORTH,2373,1,0.04,2018-11-28 18:45
WASHINGTON,912,1,0.11,2018-11-28 18:45
WEARE,4756,1,0.02,2018-11-28 18:45
WILMOT,32,12,38.0,2018-11-28 18:45
ALEXANDRIA,843,1,0.12,2018-11-28 18:30
BETHLEHEM,1720,6,0.35,2018-11-28 18:30
BRADFORD,1161,25,2.0,2018-11-28 18:30
COLEBROOK,1307,2,0.15,2018-11-28 18:30
CORNISH,520,4,0.77,2018-11-28 18:30
CROYDON,490,6,1.0,2018-11-28 18:30
DANBURY,688,3,0.44,2018-11-28 18:30
FRANCONIA,1093,18,2.0,2018-11-28 18:30
GILFORD,5819,1,0.02,2018-11-28 18:30
GRAFTON,400,8,2.0,2018-11-28 18:30
GRANTHAM,2199,2,0.09,2018-11-28 18:30
HAVERHILL,1488,35,2.0,2018-11-28 18:30
HEBRON,688,1,0.15,2018-11-28 18:30
HILL,10,9,90.0,2018-11-28 18:30
LACONIA,12241,1,0.01,2018-11-28 18:30
