Town,Total Cust.,Cust. Out,% Out,timestamp
MONTAGUE,4542,14,0.31,2018-11-04 18:00
SPRINGFIELD,64262,22,0.03,2018-11-04 18:00
MONTAGUE,4542,14,0.31,2018-11-04 17:45
MONTAGUE,4542,14,0.31,2018-11-04 17:30
AGAWAM,13033,14,0.11,2018-11-04 14:45
AGAWAM,13033,14,0.11,2018-11-04 14:30
AGAWAM,13033,14,0.11,2018-11-04 14:15
AGAWAM,13033,1,0.01,2018-11-04 14:00
AGAWAM,13033,1,0.01,2018-11-04 13:45
GREENFIELD,9399,1,0.01,2018-11-04 12:45
CONWAY,928,1,0.11,2018-11-04 12:30
GREENFIELD,9399,1,0.01,2018-11-04 12:30
MONTAGUE,4542,16,0.35,2018-11-04 12:30
SOUTHAMPTON,2581,1,0.04,2018-11-04 12:30
CONWAY,928,1,0.11,2018-11-04 12:00
GREENFIELD,9399,1,0.01,2018-11-04 12:00
MONTAGUE,4542,16,0.35,2018-11-04 12:00
CONWAY,928,1,0.11,2018-11-04 11:45
EASTHAMPTON,8428,333,4.0,2018-11-04 11:45
GREENFIELD,9399,1,0.01,2018-11-04 11:45
MONTAGUE,4542,16,0.35,2018-11-04 11:45
SAVOY,398,1,0.25,2018-11-04 11:45
CONWAY,928,1,0.11,2018-11-04 11:30
GREENFIELD,9399,1,0.01,2018-11-04 11:30
MONTAGUE,4542,16,0.35,2018-11-04 11:30
SAVOY,398,1,0.25,2018-11-04 11:30
CONWAY,928,1,0.11,2018-11-04 11:15
GREENFIELD,9399,1,0.01,2018-11-04 11:15
MONTAGUE,4542,33,0.73,2018-11-04 11:15
SAVOY,398,1,0.25,2018-11-04 11:15
SOUTHWICK,4455,33,0.74,2018-11-04 11:15
CONWAY,928,1,0.11,2018-11-04 11:00
GREENFIELD,9399,1,0.01,2018-11-04 11:00
MONTAGUE,4542,33,0.73,2018-11-04 11:00
SAVOY,398,1,0.25,2018-11-04 11:00
SOUTHWICK,4455,33,0.74,2018-11-04 11:00
WASHINGTON,325,28,9.0,2018-11-04 11:00
CONWAY,928,1,0.11,2018-11-04 10:45
GREENFIELD,9399,1,0.01,2018-11-04 10:45
MONTAGUE,4542,33,0.73,2018-11-04 10:45
SAVOY,398,1,0.25,2018-11-04 10:45
SOUTHWICK,4455,33,0.74,2018-11-04 10:45
CONWAY,928,1,0.11,2018-11-04 10:30
GREENFIELD,9399,1,0.01,2018-11-04 10:30
MONTAGUE,4542,9,0.2,2018-11-04 10:30
SAVOY,398,1,0.25,2018-11-04 10:30
SOUTHWICK,4455,33,0.74,2018-11-04 10:30
CONWAY,928,1,0.11,2018-11-04 10:15
MONTAGUE,4542,8,0.18,2018-11-04 10:15
SAVOY,398,1,0.25,2018-11-04 10:15
SOUTHWICK,4455,33,0.74,2018-11-04 10:15
CONWAY,928,1,0.11,2018-11-04 10:00
SAVOY,398,1,0.25,2018-11-04 10:00
CONWAY,928,1,0.11,2018-11-04 09:45
SAVOY,398,1,0.25,2018-11-04 09:45
CONWAY,928,1,0.11,2018-11-04 09:30
LONGMEADOW,6013,1,0.02,2018-11-04 09:30
SAVOY,398,1,0.25,2018-11-04 09:30
WEST SPRINGFIELD,12810,48,0.37,2018-11-04 09:30
CONWAY,928,1,0.11,2018-11-04 09:15
LONGMEADOW,6013,1,0.02,2018-11-04 09:15
SAVOY,398,1,0.25,2018-11-04 09:15
