Town,Total Cust.,Cust. Out,% Out,timestamp
BECKET,1884,1,0.05,2018-07-27 23:45
DEERFIELD,2619,53,2,2018-07-27 23:45
GREENFIELD,9385,120,1,2018-07-27 23:45
LEE,3638,307,8,2018-07-27 23:45
PELHAM,656,151,23,2018-07-27 23:45
TYRINGHAM,353,15,4,2018-07-27 23:45
GREENFIELD,9385,120,1.0,2018-07-27 23:30
LEE,3638,307,8.0,2018-07-27 23:30
LEYDEN,363,3,0.83,2018-07-27 23:30
PELHAM,656,151,23.0,2018-07-27 23:30
TYRINGHAM,353,15,4.0,2018-07-27 23:30
DEERFIELD,2619,1,0.04,2018-07-27 23:15
GREENFIELD,9385,120,1.0,2018-07-27 23:15
HUNTINGTON,1126,21,2.0,2018-07-27 23:15
LEE,3638,307,8.0,2018-07-27 23:15
LEYDEN,363,3,0.83,2018-07-27 23:15
PELHAM,656,151,23.0,2018-07-27 23:15
TYRINGHAM,353,15,4.0,2018-07-27 23:15
GREENFIELD,9385,155,2.0,2018-07-27 23:00
HUNTINGTON,1126,21,2.0,2018-07-27 23:00
LEE,3638,307,8.0,2018-07-27 23:00
LEYDEN,363,3,0.83,2018-07-27 23:00
PELHAM,656,151,23.0,2018-07-27 23:00
TYRINGHAM,353,15,4.0,2018-07-27 23:00
DEERFIELD,2619,82,3.0,2018-07-27 22:45
GREENFIELD,9385,155,2.0,2018-07-27 22:45
HUNTINGTON,1126,21,2.0,2018-07-27 22:45
LEE,3638,306,8.0,2018-07-27 22:45
LEYDEN,363,3,0.83,2018-07-27 22:45
PELHAM,656,151,23.0,2018-07-27 22:45
TYRINGHAM,353,15,4.0,2018-07-27 22:45
DEERFIELD,2619,82,3.0,2018-07-27 22:30
GREENFIELD,9385,155,2.0,2018-07-27 22:30
HUNTINGTON,1126,21,2.0,2018-07-27 22:30
LEE,3638,306,8.0,2018-07-27 22:30
LEYDEN,363,3,0.83,2018-07-27 22:30
PELHAM,656,33,5.0,2018-07-27 22:30
TYRINGHAM,353,15,4.0,2018-07-27 22:30
DEERFIELD,2619,82,3.0,2018-07-27 22:15
GREENFIELD,9385,120,1.0,2018-07-27 22:15
HATFIELD,1901,1,0.05,2018-07-27 22:15
HUNTINGTON,1126,21,2.0,2018-07-27 22:15
LEE,3638,306,8.0,2018-07-27 22:15
LEYDEN,363,3,0.83,2018-07-27 22:15
PELHAM,656,34,5.0,2018-07-27 22:15
TYRINGHAM,353,15,4.0,2018-07-27 22:15
DEERFIELD,2619,82,3.0,2018-07-27 22:00
GREENFIELD,9385,2,0.02,2018-07-27 22:00
HATFIELD,1901,1,0.05,2018-07-27 22:00
HUNTINGTON,1126,21,2.0,2018-07-27 22:00
LEE,3638,306,8.0,2018-07-27 22:00
LEYDEN,363,3,0.83,2018-07-27 22:00
PELHAM,656,33,5.0,2018-07-27 22:00
TYRINGHAM,353,15,4.0,2018-07-27 22:00
DEERFIELD,2619,82,3.0,2018-07-27 21:45
GREENFIELD,9385,1,0.01,2018-07-27 21:45
HATFIELD,1901,1,0.05,2018-07-27 21:45
HUNTINGTON,1126,21,2.0,2018-07-27 21:45
LEE,3638,400,11.0,2018-07-27 21:45
LEYDEN,363,3,0.83,2018-07-27 21:45
PELHAM,656,151,23.0,2018-07-27 21:45
SPRINGFIELD,64058,1,0.0,2018-07-27 21:45
TYRINGHAM,353,15,4.0,2018-07-27 21:45
DEERFIELD,2619,82,3.0,2018-07-27 21:30
GREENFIELD,9385,1,0.01,2018-07-27 21:30
HATFIELD,1901,1,0.05,2018-07-27 21:30
HUNTINGTON,1126,21,2.0,2018-07-27 21:30
LEE,3638,400,11.0,2018-07-27 21:30
LEYDEN,363,2,0.55,2018-07-27 21:30
PELHAM,656,151,23.0,2018-07-27 21:30
SPRINGFIELD,64058,1,0.0,2018-07-27 21:30
TYRINGHAM,353,15,4.0,2018-07-27 21:30
DEERFIELD,2619,213,8.0,2018-07-27 21:15
GREENFIELD,9385,1,0.01,2018-07-27 21:15
HATFIELD,1901,1,0.05,2018-07-27 21:15
HUNTINGTON,1126,21,2.0,2018-07-27 21:15
LEE,3638,400,11.0,2018-07-27 21:15
LEYDEN,363,1,0.28,2018-07-27 21:15
PELHAM,656,4,0.61,2018-07-27 21:15
SPRINGFIELD,64058,1,0.0,2018-07-27 21:15
TYRINGHAM,353,15,4.0,2018-07-27 21:15
DEERFIELD,2619,213,8.0,2018-07-27 21:00
GREENFIELD,9385,1,0.01,2018-07-27 21:00
HATFIELD,1901,1,0.05,2018-07-27 21:00
HUNTINGTON,1126,2,0.18,2018-07-27 21:00
LEE,3638,400,11.0,2018-07-27 21:00
LEYDEN,363,1,0.28,2018-07-27 21:00
SPRINGFIELD,64058,1,0.0,2018-07-27 21:00
TYRINGHAM,353,15,4.0,2018-07-27 21:00
CONWAY,926,1,0.11,2018-07-27 20:45
DEERFIELD,2619,39,1.0,2018-07-27 20:45
GREENFIELD,9385,1,0.01,2018-07-27 20:45
HATFIELD,1901,1,0.05,2018-07-27 20:45
HUNTINGTON,1126,1,0.09,2018-07-27 20:45
LEE,3638,400,11.0,2018-07-27 20:45
LEYDEN,363,1,0.28,2018-07-27 20:45
SPRINGFIELD,64058,1,0.0,2018-07-27 20:45
TYRINGHAM,353,15,4.0,2018-07-27 20:45
CONWAY,926,1,0.11,2018-07-27 20:30
DEERFIELD,2619,1,0.04,2018-07-27 20:30
GREENFIELD,9385,1,0.01,2018-07-27 20:30
HATFIELD,1901,1,0.05,2018-07-27 20:30
LEE,3638,462,13.0,2018-07-27 20:30
SPRINGFIELD,64058,1,0.0,2018-07-27 20:30
TYRINGHAM,353,15,4.0,2018-07-27 20:30
CONWAY,926,1,0.11,2018-07-27 20:15
DEERFIELD,2619,1,0.04,2018-07-27 20:15
GREENFIELD,9385,1,0.01,2018-07-27 20:15
HATFIELD,1901,1,0.05,2018-07-27 20:15
