Town,Total Cust.,Cust. Out,% Out,timestamp
BARRINGTON,4502,205,5,2018-08-01 23:45
MEREDITH,45,1,2,2018-08-01 23:45
BARRINGTON,4502,205,5.0,2018-08-01 23:30
MEREDITH,45,1,2.0,2018-08-01 23:30
BARRINGTON,4502,205,5.0,2018-08-01 23:15
MEREDITH,45,1,2.0,2018-08-01 23:15
BARRINGTON,4502,205,5.0,2018-08-01 23:00
EFFINGHAM,1297,45,3.0,2018-08-01 23:00
BARRINGTON,4502,205,5.0,2018-08-01 22:45
EFFINGHAM,1297,45,3.0,2018-08-01 22:45
WAKEFIELD,4069,340,8.0,2018-08-01 22:45
BARRINGTON,4502,205,5.0,2018-08-01 22:30
EFFINGHAM,1297,45,3.0,2018-08-01 22:30
HOOKSETT,6967,46,0.66,2018-08-01 22:30
WAKEFIELD,4069,340,8.0,2018-08-01 22:30
EFFINGHAM,1297,6,0.46,2018-08-01 22:15
FITZWILLIAM,1547,1,0.06,2018-08-01 22:15
HOOKSETT,6967,46,0.66,2018-08-01 22:15
WAKEFIELD,4069,340,8.0,2018-08-01 22:15
FITZWILLIAM,1547,31,2.0,2018-08-01 22:00
HOOKSETT,6967,46,0.66,2018-08-01 22:00
JAFFREY,3043,14,0.46,2018-08-01 22:00
WAKEFIELD,4069,340,8.0,2018-08-01 22:00
FITZWILLIAM,1547,31,2.0,2018-08-01 21:45
HOOKSETT,6967,46,0.66,2018-08-01 21:45
JAFFREY,3043,14,0.46,2018-08-01 21:45
WAKEFIELD,4069,340,8.0,2018-08-01 21:45
FITZWILLIAM,1547,31,2.0,2018-08-01 21:30
HOOKSETT,6967,46,0.66,2018-08-01 21:30
JAFFREY,3043,14,0.46,2018-08-01 21:30
PEMBROKE,3496,1,0.03,2018-08-01 21:30
WAKEFIELD,4069,340,8.0,2018-08-01 21:30
WILTON,1993,8,0.4,2018-08-01 21:30
DUNBARTON,1156,4,0.35,2018-08-01 21:15
HARRISVILLE,789,32,4.0,2018-08-01 21:15
HOOKSETT,6967,46,0.66,2018-08-01 21:15
NELSON,498,3,0.6,2018-08-01 21:15
PEMBROKE,3496,1,0.03,2018-08-01 21:15
WAKEFIELD,4069,340,8.0,2018-08-01 21:15
WILTON,1993,8,0.4,2018-08-01 21:15
DUNBARTON,1156,4,0.35,2018-08-01 21:00
HARRISVILLE,789,32,4.0,2018-08-01 21:00
HOOKSETT,6967,46,0.66,2018-08-01 21:00
NELSON,498,3,0.6,2018-08-01 21:00
PEMBROKE,3496,1,0.03,2018-08-01 21:00
WAKEFIELD,4069,340,8.0,2018-08-01 21:00
WILTON,1993,8,0.4,2018-08-01 21:00
BELMONT,4234,1,0.02,2018-08-01 20:45
DUNBARTON,1156,4,0.35,2018-08-01 20:45
HARRISVILLE,789,32,4.0,2018-08-01 20:45
HOOKSETT,6967,46,0.66,2018-08-01 20:45
LONDONDERRY,11438,1,0.01,2018-08-01 20:45
MANCHESTER,55316,26,0.05,2018-08-01 20:45
NELSON,498,3,0.6,2018-08-01 20:45
PEMBROKE,3496,1,0.03,2018-08-01 20:45
WAKEFIELD,4069,340,8.0,2018-08-01 20:45
WILTON,1993,8,0.4,2018-08-01 20:45
BELMONT,4234,1,0.02,2018-08-01 20:30
HARRISVILLE,789,32,4.0,2018-08-01 20:30
HOOKSETT,6967,46,0.66,2018-08-01 20:30
LONDONDERRY,11438,1,0.01,2018-08-01 20:30
MANCHESTER,55316,26,0.05,2018-08-01 20:30
