Town,Total Cust.,Cust. Out,% Out,timestamp
EAST HARTFORD,23272,1,0.00,2018-07-09 23:45
GREENWICH,28191,25,0.09,2018-07-09 23:45
GUILFORD,11007,1,0.01,2018-07-09 23:45
KILLINGLY,8808,19,0.22,2018-07-09 23:45
MERIDEN,27943,1,0.00,2018-07-09 23:45
NEWTOWN,11351,8,0.07,2018-07-09 23:45
EAST HARTFORD,23272,1,0.0,2018-07-09 23:30
GREENWICH,28191,25,0.09,2018-07-09 23:30
GUILFORD,11007,1,0.01,2018-07-09 23:30
KILLINGLY,8808,19,0.22,2018-07-09 23:30
NEWTOWN,11351,8,0.07,2018-07-09 23:30
EAST HARTFORD,23272,1,0.0,2018-07-09 23:15
GREENWICH,28191,25,0.09,2018-07-09 23:15
GUILFORD,11007,1,0.01,2018-07-09 23:15
KILLINGLY,8808,19,0.22,2018-07-09 23:15
NEWTOWN,11351,8,0.07,2018-07-09 23:15
NORWALK,31199,1,0.0,2018-07-09 23:15
EAST HARTFORD,23272,1,0.0,2018-07-09 22:30
GREENWICH,28191,25,0.09,2018-07-09 22:30
GUILFORD,11007,1,0.01,2018-07-09 22:30
KILLINGLY,8808,10,0.11,2018-07-09 22:30
NORWALK,31199,1,0.0,2018-07-09 22:30
EAST HARTFORD,23272,1,0.0,2018-07-09 22:15
GREENWICH,28191,25,0.09,2018-07-09 22:15
GUILFORD,11007,1,0.01,2018-07-09 22:15
KILLINGLY,8808,10,0.11,2018-07-09 22:15
MANCHESTER,28962,18,0.06,2018-07-09 22:15
NORWALK,31199,1,0.0,2018-07-09 22:15
EAST HARTFORD,23272,1,0.0,2018-07-09 22:00
GREENWICH,28191,26,0.09,2018-07-09 22:00
KILLINGLY,8808,10,0.11,2018-07-09 22:00
MANCHESTER,28962,18,0.06,2018-07-09 22:00
NORWALK,31199,1,0.0,2018-07-09 22:00
SOMERS,4061,9,0.22,2018-07-09 22:00
EAST HARTFORD,23272,1,0.0,2018-07-09 21:45
GREENWICH,28191,26,0.09,2018-07-09 21:45
KILLINGLY,8808,10,0.11,2018-07-09 21:45
MANCHESTER,28962,18,0.06,2018-07-09 21:45
NORWALK,31199,1,0.0,2018-07-09 21:45
SOMERS,4061,9,0.22,2018-07-09 21:45
