Town,Total Cust.,Cust. Out,% Out,timestamp
AVON,8704,11,0.13,2018-06-18 23:45
BERLIN,9818,1,0.01,2018-06-18 23:45
BROOKLYN,3663,3,0.08,2018-06-18 23:45
DANBURY,37178,6,0.02,2018-06-18 23:45
GRANBY,4784,11,0.23,2018-06-18 23:45
HARTLAND,909,1,0.11,2018-06-18 23:45
KILLINGLY,8803,2,0.02,2018-06-18 23:45
MANSFIELD,7783,1,0.01,2018-06-18 23:45
MONROE,7932,5,0.06,2018-06-18 23:45
NEWTOWN,11346,203,2,2018-06-18 23:45
POMFRET,1862,2,0.11,2018-06-18 23:45
REDDING,3734,2,0.05,2018-06-18 23:45
RIDGEFIELD,10884,2,0.02,2018-06-18 23:45
SALEM,1959,1,0.05,2018-06-18 23:45
SEYMOUR,7615,1,0.01,2018-06-18 23:45
STAFFORD,6288,3,0.05,2018-06-18 23:45
SUFFIELD,6253,4,0.06,2018-06-18 23:45
TOLLAND,6035,1,0.02,2018-06-18 23:45
WATERTOWN,10203,12,0.12,2018-06-18 23:45
WOODSTOCK,4159,19,0.46,2018-06-18 23:45
AVON,8704,11,0.13,2018-06-18 23:30
BERLIN,9818,1,0.01,2018-06-18 23:30
BROOKLYN,3663,3,0.08,2018-06-18 23:30
DANBURY,37178,6,0.02,2018-06-18 23:30
GRANBY,4784,11,0.23,2018-06-18 23:30
HARTLAND,909,1,0.11,2018-06-18 23:30
KILLINGLY,8803,2,0.02,2018-06-18 23:30
MANSFIELD,7783,1,0.01,2018-06-18 23:30
MONROE,7932,5,0.06,2018-06-18 23:30
NEWTOWN,11346,221,2.0,2018-06-18 23:30
POMFRET,1862,2,0.11,2018-06-18 23:30
REDDING,3734,2,0.05,2018-06-18 23:30
RIDGEFIELD,10884,2,0.02,2018-06-18 23:30
SALEM,1959,1,0.05,2018-06-18 23:30
SEYMOUR,7615,1,0.01,2018-06-18 23:30
STAFFORD,6288,3,0.05,2018-06-18 23:30
SUFFIELD,6253,4,0.06,2018-06-18 23:30
TOLLAND,6035,1,0.02,2018-06-18 23:30
WATERTOWN,10203,12,0.12,2018-06-18 23:30
WOODSTOCK,4159,19,0.46,2018-06-18 23:30
AVON,8704,11,0.13,2018-06-18 23:15
BERLIN,9818,1,0.01,2018-06-18 23:15
BROOKLYN,3663,3,0.08,2018-06-18 23:15
DANBURY,37178,6,0.02,2018-06-18 23:15
GRANBY,4784,11,0.23,2018-06-18 23:15
HAMPTON,884,5,0.57,2018-06-18 23:15
HARTLAND,909,1,0.11,2018-06-18 23:15
KILLINGLY,8803,2,0.02,2018-06-18 23:15
MANSFIELD,7783,1,0.01,2018-06-18 23:15
MONROE,7932,5,0.06,2018-06-18 23:15
NEWTOWN,11346,19,0.17,2018-06-18 23:15
POMFRET,1862,2,0.11,2018-06-18 23:15
REDDING,3734,2,0.05,2018-06-18 23:15
RIDGEFIELD,10884,7,0.06,2018-06-18 23:15
SALEM,1959,1,0.05,2018-06-18 23:15
SEYMOUR,7615,1,0.01,2018-06-18 23:15
STAFFORD,6288,3,0.05,2018-06-18 23:15
SUFFIELD,6253,4,0.06,2018-06-18 23:15
TOLLAND,6035,1,0.02,2018-06-18 23:15
WATERTOWN,10203,12,0.12,2018-06-18 23:15
WOODSTOCK,4159,19,0.46,2018-06-18 23:15
AVON,8704,11,0.13,2018-06-18 23:00
BERLIN,9818,1,0.01,2018-06-18 23:00
BRANFORD,16571,18,0.11,2018-06-18 23:00
BROOKLYN,3663,3,0.08,2018-06-18 23:00
DANBURY,37178,33,0.09,2018-06-18 23:00
GRANBY,4784,11,0.23,2018-06-18 23:00
HAMPTON,884,5,0.57,2018-06-18 23:00
HARTLAND,909,1,0.11,2018-06-18 23:00
KILLINGLY,8803,2,0.02,2018-06-18 23:00
MANSFIELD,7783,1,0.01,2018-06-18 23:00
MONROE,7932,5,0.06,2018-06-18 23:00
NEWTOWN,11346,18,0.16,2018-06-18 23:00
POMFRET,1862,2,0.11,2018-06-18 23:00
PRESTON,2218,14,0.63,2018-06-18 23:00
REDDING,3734,40,1.0,2018-06-18 23:00
RIDGEFIELD,10884,7,0.06,2018-06-18 23:00
