FRAMINGHAM,30268,1,0.00,2018-05-17 17:15
PLYMOUTH,31064,1,0.00,2018-05-17 17:15
SOMERVILLE,39406,1,0.00,2018-05-17 17:15
WALPOLE,10673,1,0.01,2018-05-17 17:15
Town,Total Cust.,Cust. Out,% Out,2018-05-17 17:00
BARNSTABLE,31251,2,0.01,2018-05-17 17:00
EASTHAM,6598,2,0.03,2018-05-17 17:00
FRAMINGHAM,30268,2,0.01,2018-05-17 17:00
PLYMOUTH,31064,1,0.00,2018-05-17 17:00
SOMERVILLE,39406,1,0.00,2018-05-17 17:00
WALPOLE,10673,1,0.01,2018-05-17 17:00
Town,Total Cust.,Cust. Out,% Out,2018-05-17 16:45
BARNSTABLE,31251,2,0.01,2018-05-17 16:45
EASTHAM,6598,1,0.02,2018-05-17 16:45
FALMOUTH,25650,1,0.00,2018-05-17 16:45
FRAMINGHAM,30268,2,0.01,2018-05-17 16:45
NATICK,17232,4,0.02,2018-05-17 16:45
PLYMOUTH,31064,1,0.00,2018-05-17 16:45
SOMERVILLE,39406,1,0.00,2018-05-17 16:45
WALPOLE,10673,1,0.01,2018-05-17 16:45
Town,Total Cust.,Cust. Out,% Out,2018-05-17 16:30
BARNSTABLE,31251,2,0.01,2018-05-17 16:30
FRAMINGHAM,30268,2,0.01,2018-05-17 16:30
NATICK,17232,4,0.02,2018-05-17 16:30
PLYMOUTH,31064,1,0.00,2018-05-17 16:30
SOMERVILLE,39406,1,0.00,2018-05-17 16:30
WALPOLE,10673,1,0.01,2018-05-17 16:30
Town,Total Cust.,Cust. Out,% Out,2018-05-17 16:15
BARNSTABLE,31251,2,0.01,2018-05-17 16:15
FRAMINGHAM,30268,2,0.01,2018-05-17 16:15
NATICK,17232,4,0.02,2018-05-17 16:15
PLYMOUTH,31064,1,0.00,2018-05-17 16:15
SOMERVILLE,39406,1,0.00,2018-05-17 16:15
WALPOLE,10673,1,0.01,2018-05-17 16:15
Town,Total Cust.,Cust. Out,% Out,2018-05-17 16:00
BARNSTABLE,31251,1,0.00,2018-05-17 16:00
DENNIS,17109,1,0.01,2018-05-17 16:00
FRAMINGHAM,30268,2,0.01,2018-05-17 16:00
NATICK,17232,4,0.02,2018-05-17 16:00
PLYMOUTH,31064,1,0.00,2018-05-17 16:00
SOMERVILLE,39406,1,0.00,2018-05-17 16:00
WALPOLE,10673,1,0.01,2018-05-17 16:00
YARMOUTH,18519,1,0.01,2018-05-17 16:00
Town,Total Cust.,Cust. Out,% Out,2018-05-17 15:45
FRAMINGHAM,30268,2,0.01,2018-05-17 15:45
NATICK,17232,4,0.02,2018-05-17 15:45
PLYMOUTH,31064,1,0.00,2018-05-17 15:45
SOMERVILLE,39406,1,0.00,2018-05-17 15:45
WALPOLE,10673,1,0.01,2018-05-17 15:45
YARMOUTH,18519,2,0.01,2018-05-17 15:45
Town,Total Cust.,Cust. Out,% Out,2018-05-17 15:30
BOSTON,277178,1,0.00,2018-05-17 15:30
CAMBRIDGE,55220,1,0.00,2018-05-17 15:30
FRAMINGHAM,30268,1,0.00,2018-05-17 15:30
NATICK,17232,4,0.02,2018-05-17 15:30
PLYMOUTH,31064,1,0.00,2018-05-17 15:30
SOMERVILLE,39406,1,0.00,2018-05-17 15:30
WALPOLE,10673,1,0.01,2018-05-17 15:30
Town,Total Cust.,Cust. Out,% Out,2018-05-17 15:15
BOSTON,277178,1,0.00,2018-05-17 15:15
CAMBRIDGE,55220,1,0.00,2018-05-17 15:15
FRAMINGHAM,30268,1,0.00,2018-05-17 15:15
NATICK,17232,4,0.02,2018-05-17 15:15
PLYMOUTH,31064,1,0.00,2018-05-17 15:15
SOMERVILLE,39406,1,0.00,2018-05-17 15:15
WALPOLE,10673,1,0.01,2018-05-17 15:15
Town,Total Cust.,Cust. Out,% Out,2018-05-17 15:00
BOSTON,277178,1,0.00,2018-05-17 15:00
CAMBRIDGE,55220,1,0.00,2018-05-17 15:00
FRAMINGHAM,30268,1,0.00,2018-05-17 15:00
NATICK,17232,4,0.02,2018-05-17 15:00
PLYMOUTH,31064,1,0.00,2018-05-17 15:00
SOMERVILLE,39406,1,0.00,2018-05-17 15:00
WALPOLE,10673,1,0.01,2018-05-17 15:00
Town,Total Cust.,Cust. Out,% Out,2018-05-17 14:45
BOSTON,277178,1,0.00,2018-05-17 14:45
CAMBRIDGE,55220,1,0.00,2018-05-17 14:45
FRAMINGHAM,30268,1,0.00,2018-05-17 14:45
NATICK,17232,4,0.02,2018-05-17 14:45
PLYMOUTH,31064,1,0.00,2018-05-17 14:45
SOMERVILLE,39406,1,0.00,2018-05-17 14:45
WALPOLE,10673,1,0.01,2018-05-17 14:45
Town,Total Cust.,Cust. Out,% Out,2018-05-17 14:30
BARNSTABLE,31251,1,0.00,2018-05-17 14:30
BOSTON,277178,1,0.00,2018-05-17 14:30
FRAMINGHAM,30268,1,0.00,2018-05-17 14:30
NATICK,17232,1,0.01,2018-05-17 14:30
SOMERVILLE,39406,1,0.00,2018-05-17 14:30
WALPOLE,10673,1,0.01,2018-05-17 14:30
Town,Total Cust.,Cust. Out,% Out,2018-05-17 14:15
BOSTON,277178,1,0.00,2018-05-17 14:15
FRAMINGHAM,30268,1,0.00,2018-05-17 14:15
SOMERVILLE,39406,1,0.00,2018-05-17 14:15
WALPOLE,10673,1,0.01,2018-05-17 14:15
Town,Total Cust.,Cust. Out,% Out,2018-05-17 14:00
BOSTON,277178,1,0.00,2018-05-17 14:00
FRAMINGHAM,30268,1,0.00,2018-05-17 14:00
SOMERVILLE,39406,1,0.00,2018-05-17 14:00
WALPOLE,10673,1,0.01,2018-05-17 14:00
Town,Total Cust.,Cust. Out,% Out,2018-05-17 13:45
BOSTON,277178,1,0.00,2018-05-17 13:45
FRAMINGHAM,30268,1,0.00,2018-05-17 13:45
WALPOLE,10673,1,0.01,2018-05-17 13:45
Town,Total Cust.,Cust. Out,% Out,2018-05-17 13:15
BOSTON,277178,1,0.00,2018-05-17 13:15
FRAMINGHAM,30268,1,0.00,2018-05-17 13:15
PLYMOUTH,31064,1,0.00,2018-05-17 13:15
WALPOLE,10673,1,0.01,2018-05-17 13:15
Town,Total Cust.,Cust. Out,% Out,2018-05-17 13:00
FRAMINGHAM,30268,1,0.00,2018-05-17 13:00
WALPOLE,10673,1,0.01,2018-05-17 13:00
Town,Total Cust.,Cust. Out,% Out,2018-05-17 14:03
BROOKLINE,33204,1,0.00,2018-05-17 14:03
DARTMOUTH,14836,1,0.01,2018-05-17 14:03
LINCOLN,2576,60,2,2018-05-17 14:03
NEWTON,40757,2,0.00,2018-05-17 14:03
WALPOLE,10673,1,0.01,2018-05-17 14:03
YARMOUTH,18519,36,0.19,2018-05-17 14:03
