Town,Total Cust.,Cust. Out,% Out,timestamp
BARRINGTON,4510,3,0.07,2018-08-16 23:45
BARRINGTON,4510,3,0.07,2018-08-16 23:30
BARRINGTON,4510,3,0.07,2018-08-16 23:15
BARRINGTON,4510,3,0.07,2018-08-16 23:00
BARRINGTON,4510,3,0.07,2018-08-16 22:45
BARRINGTON,4510,3,0.07,2018-08-16 22:30
BARRINGTON,4510,3,0.07,2018-08-16 22:15
BARRINGTON,4510,3,0.07,2018-08-16 22:00
BARRINGTON,4510,3,0.07,2018-08-16 21:45
BARRINGTON,4510,3,0.07,2018-08-16 21:30
BARRINGTON,4510,3,0.07,2018-08-16 21:15
BARRINGTON,4510,3,0.07,2018-08-16 21:00
BARRINGTON,4510,3,0.07,2018-08-16 20:45
MILLSFIELD,23,1,4.0,2018-08-16 20:45
BARRINGTON,4510,3,0.07,2018-08-16 20:30
MILLSFIELD,23,1,4.0,2018-08-16 20:30
STRAFFORD,2160,2,0.09,2018-08-16 20:30
BARRINGTON,4510,3,0.07,2018-08-16 20:15
MILLSFIELD,23,1,4.0,2018-08-16 20:15
NEWMARKET,4940,1,0.02,2018-08-16 20:15
STRAFFORD,2160,2,0.09,2018-08-16 20:15
BARRINGTON,4510,3,0.07,2018-08-16 20:00
MILLSFIELD,23,1,4.0,2018-08-16 20:00
NEWMARKET,4940,1,0.02,2018-08-16 20:00
STRAFFORD,2160,2,0.09,2018-08-16 20:00
BARRINGTON,4510,3,0.07,2018-08-16 19:45
MILLSFIELD,23,1,4.0,2018-08-16 19:45
STRAFFORD,2160,2,0.09,2018-08-16 19:45
BARRINGTON,4510,3,0.07,2018-08-16 19:30
MILLSFIELD,23,1,4.0,2018-08-16 19:30
STRAFFORD,2160,2,0.09,2018-08-16 19:30
BARRINGTON,4510,3,0.07,2018-08-16 19:15
MILLSFIELD,23,1,4.0,2018-08-16 19:15
STRAFFORD,2160,1,0.05,2018-08-16 19:15
BARRINGTON,4510,3,0.07,2018-08-16 19:00
LONDONDERRY,11438,1,0.01,2018-08-16 19:00
MILLSFIELD,23,1,4.0,2018-08-16 19:00
STRAFFORD,2160,1,0.05,2018-08-16 19:00
BARRINGTON,4510,3,0.07,2018-08-16 18:45
LONDONDERRY,11438,1,0.01,2018-08-16 18:45
MILLSFIELD,23,1,4.0,2018-08-16 18:45
STRAFFORD,2160,1,0.05,2018-08-16 18:45
BARRINGTON,4510,3,0.07,2018-08-16 18:30
LONDONDERRY,11438,1,0.01,2018-08-16 18:30
MILLSFIELD,23,1,4.0,2018-08-16 18:30
STRAFFORD,2160,1,0.05,2018-08-16 18:30
