Town,Total Cust.,Cust. Out,% Out,timestamp
NORTH HAMPTON,2778,2,0.07,2018-11-14 23:45
PITTSBURG,1688,1,0.06,2018-11-14 23:45
CLAREMONT,6683,1,0.01,2018-11-14 23:30
NORTH HAMPTON,2778,2,0.07,2018-11-14 23:30
PITTSBURG,1688,1,0.06,2018-11-14 23:30
CLAREMONT,6683,1,0.01,2018-11-14 23:15
NORTH HAMPTON,2778,2,0.07,2018-11-14 23:15
PITTSBURG,1688,1,0.06,2018-11-14 23:15
CLAREMONT,6683,1,0.01,2018-11-14 23:00
NORTH HAMPTON,2778,2,0.07,2018-11-14 23:00
PITTSBURG,1688,1,0.06,2018-11-14 23:00
CLAREMONT,6683,1,0.01,2018-11-14 22:45
NORTH HAMPTON,2778,2,0.07,2018-11-14 22:45
PITTSBURG,1688,1,0.06,2018-11-14 22:45
NORTH HAMPTON,2778,2,0.07,2018-11-14 22:30
PITTSBURG,1688,1,0.06,2018-11-14 22:30
NORTH HAMPTON,2778,2,0.07,2018-11-14 22:15
NORTHUMBERLAND,1263,1,0.08,2018-11-14 22:15
PITTSBURG,1688,1,0.06,2018-11-14 22:15
NORTH HAMPTON,2778,2,0.07,2018-11-14 22:00
NORTHUMBERLAND,1263,1,0.08,2018-11-14 22:00
PITTSBURG,1688,1,0.06,2018-11-14 22:00
NORTH HAMPTON,2778,2,0.07,2018-11-14 21:45
NORTHUMBERLAND,1263,1,0.08,2018-11-14 21:45
PITTSBURG,1688,1,0.06,2018-11-14 21:45
GILSUM,431,1,0.23,2018-11-14 21:30
NORTH HAMPTON,2778,2,0.07,2018-11-14 21:30
NORTHUMBERLAND,1263,1,0.08,2018-11-14 21:30
PITTSBURG,1688,1,0.06,2018-11-14 21:30
GILSUM,431,1,0.23,2018-11-14 21:15
NORTH HAMPTON,2778,2,0.07,2018-11-14 21:15
NORTHUMBERLAND,1263,1,0.08,2018-11-14 21:15
PITTSBURG,1688,1,0.06,2018-11-14 21:15
DUNBARTON,1166,2,0.17,2018-11-14 21:00
ERROL,547,1,0.18,2018-11-14 21:00
GILSUM,431,1,0.23,2018-11-14 21:00
NORTH HAMPTON,2778,11,0.4,2018-11-14 21:00
NORTHUMBERLAND,1263,1,0.08,2018-11-14 21:00
PITTSBURG,1688,1,0.06,2018-11-14 21:00
WILTON,1998,3,0.15,2018-11-14 21:00
DUNBARTON,1166,2,0.17,2018-11-14 20:45
ERROL,547,1,0.18,2018-11-14 20:45
GILSUM,431,1,0.23,2018-11-14 20:45
NORTH HAMPTON,2778,11,0.4,2018-11-14 20:45
NORTHUMBERLAND,1263,1,0.08,2018-11-14 20:45
PITTSBURG,1688,1,0.06,2018-11-14 20:45
WILTON,1998,3,0.15,2018-11-14 20:45
DUNBARTON,1166,2,0.17,2018-11-14 20:30
ERROL,547,1,0.18,2018-11-14 20:30
GILSUM,431,1,0.23,2018-11-14 20:30
NEW BOSTON,2789,1,0.04,2018-11-14 20:30
NORTH HAMPTON,2778,11,0.4,2018-11-14 20:30
NORTHUMBERLAND,1263,1,0.08,2018-11-14 20:30
PITTSBURG,1688,1,0.06,2018-11-14 20:30
WILTON,1998,3,0.15,2018-11-14 20:30
DUNBARTON,1166,2,0.17,2018-11-14 20:15
ERROL,547,1,0.18,2018-11-14 20:15
GILSUM,431,1,0.23,2018-11-14 20:15
NEW BOSTON,2789,1,0.04,2018-11-14 20:15
NORTH HAMPTON,2778,11,0.4,2018-11-14 20:15
NORTHUMBERLAND,1263,1,0.08,2018-11-14 20:15
PITTSBURG,1688,1,0.06,2018-11-14 20:15
WILTON,1998,3,0.15,2018-11-14 20:15
AMHERST,5632,36,0.64,2018-11-14 20:00
DUNBARTON,1166,2,0.17,2018-11-14 20:00
ERROL,547,1,0.18,2018-11-14 20:00
GILSUM,431,1,0.23,2018-11-14 20:00
HOOKSETT,7024,1,0.01,2018-11-14 20:00
MILFORD,7747,78,1.0,2018-11-14 20:00
NEW BOSTON,2789,1,0.04,2018-11-14 20:00
NORTH HAMPTON,2778,11,0.4,2018-11-14 20:00
NORTHUMBERLAND,1263,1,0.08,2018-11-14 20:00
PITTSBURG,1688,1,0.06,2018-11-14 20:00
WILTON,1998,3,0.15,2018-11-14 20:00
ALEXANDRIA,859,2,0.23,2018-11-14 19:45
AMHERST,5654,36,0.64,2018-11-14 19:45
BOW,119,1,0.84,2018-11-14 19:45
CANTERBURY,539,1,0.19,2018-11-14 19:45
DEERING,1129,4,0.35,2018-11-14 19:45
DUNBARTON,1159,135,12.0,2018-11-14 19:45
GOFFSTOWN,7637,9,0.12,2018-11-14 19:45
MILFORD,7695,78,1.0,2018-11-14 19:45
NEW BOSTON,2776,1,0.04,2018-11-14 19:45
NORTHUMBERLAND,1307,1,0.08,2018-11-14 19:45
PEMBROKE,3498,1,0.03,2018-11-14 19:45
PITTSBURG,1689,1,0.06,2018-11-14 19:45
STODDARD,1242,65,5.0,2018-11-14 19:45
WILTON,1999,3,0.15,2018-11-14 19:45
WINDHAM,5237,6,0.11,2018-11-14 19:45
ALEXANDRIA,859,2,0.23,2018-11-14 19:30
AMHERST,5654,36,0.64,2018-11-14 19:30
BOW,119,1,0.84,2018-11-14 19:30
CANTERBURY,539,1,0.19,2018-11-14 19:30
DEERING,1129,4,0.35,2018-11-14 19:30
DUNBARTON,1159,135,12.0,2018-11-14 19:30
GOFFSTOWN,7637,9,0.12,2018-11-14 19:30
MILFORD,7695,78,1.0,2018-11-14 19:30
NEW BOSTON,2776,1,0.04,2018-11-14 19:30
NORTHUMBERLAND,1307,1,0.08,2018-11-14 19:30
PEMBROKE,3498,1,0.03,2018-11-14 19:30
PITTSBURG,1689,1,0.06,2018-11-14 19:30
STODDARD,1242,65,5.0,2018-11-14 19:30
WILTON,1999,3,0.15,2018-11-14 19:30
WINDHAM,5237,6,0.11,2018-11-14 19:30
ALEXANDRIA,859,2,0.23,2018-11-14 19:15
AMHERST,5654,36,0.64,2018-11-14 19:15
BOW,119,1,0.84,2018-11-14 19:15
CANTERBURY,539,1,0.19,2018-11-14 19:15
DEERING,1129,4,0.35,2018-11-14 19:15
DUNBARTON,1159,135,12.0,2018-11-14 19:15
GOFFSTOWN,7637,9,0.12,2018-11-14 19:15
MILFORD,7695,78,1.0,2018-11-14 19:15
NEW BOSTON,2776,1,0.04,2018-11-14 19:15
NORTHUMBERLAND,1307,1,0.08,2018-11-14 19:15
PEMBROKE,3498,1,0.03,2018-11-14 19:15
PITTSBURG,1689,1,0.06,2018-11-14 19:15
STODDARD,1242,65,5.0,2018-11-14 19:15
WILTON,1999,3,0.15,2018-11-14 19:15
WINDHAM,5237,6,0.11,2018-11-14 19:15
ALEXANDRIA,859,2,0.23,2018-11-14 19:00
AMHERST,5654,36,0.64,2018-11-14 19:00
BOW,119,1,0.84,2018-11-14 19:00
CANTERBURY,539,1,0.19,2018-11-14 19:00
DEERING,1129,4,0.35,2018-11-14 19:00
DUNBARTON,1159,135,12.0,2018-11-14 19:00
GOFFSTOWN,7637,9,0.12,2018-11-14 19:00
MILFORD,7695,78,1.0,2018-11-14 19:00
NEW BOSTON,2776,1,0.04,2018-11-14 19:00
NORTHUMBERLAND,1307,1,0.08,2018-11-14 19:00
PEMBROKE,3498,1,0.03,2018-11-14 19:00
PITTSBURG,1689,1,0.06,2018-11-14 19:00
STODDARD,1242,65,5.0,2018-11-14 19:00
WILTON,1999,3,0.15,2018-11-14 19:00
WINDHAM,5237,6,0.11,2018-11-14 19:00
ALEXANDRIA,859,1,0.12,2018-11-14 18:45
AMHERST,5654,36,0.64,2018-11-14 18:45
BARNSTEAD,1600,1,0.06,2018-11-14 18:45
BOW,119,1,0.84,2018-11-14 18:45
CANTERBURY,539,1,0.19,2018-11-14 18:45
DEERING,1129,4,0.35,2018-11-14 18:45
DUNBARTON,1159,135,12.0,2018-11-14 18:45
GOFFSTOWN,7637,9,0.12,2018-11-14 18:45
HILLSBOROUGH,3311,1,0.03,2018-11-14 18:45
MILFORD,7695,78,1.0,2018-11-14 18:45
