Town,Total Cust.,Cust. Out,% Out,timestamp
CORNISH,517,40,8,2018-11-11 23:45
HARRISVILLE,795,8,1,2018-11-11 23:45
NELSON,501,3,0.60,2018-11-11 23:45
CORNISH,517,40,8.0,2018-11-11 23:30
HARRISVILLE,795,8,1.0,2018-11-11 23:30
NELSON,501,3,0.6,2018-11-11 23:30
CORNISH,517,40,8.0,2018-11-11 23:15
HARRISVILLE,795,8,1.0,2018-11-11 23:15
NELSON,501,3,0.6,2018-11-11 23:15
CORNISH,517,40,8.0,2018-11-11 23:00
HARRISVILLE,795,8,1.0,2018-11-11 23:00
NELSON,501,3,0.6,2018-11-11 23:00
HARRISVILLE,795,8,1.0,2018-11-11 22:45
NELSON,501,3,0.6,2018-11-11 22:45
HARRISVILLE,795,1,0.13,2018-11-11 22:30
HARRISVILLE,795,1,0.13,2018-11-11 22:15
HARRISVILLE,795,1,0.13,2018-11-11 22:00
HARRISVILLE,795,1,0.13,2018-11-11 21:45
HARRISVILLE,795,1,0.13,2018-11-11 21:30
NEW LONDON,2864,2,0.07,2018-11-11 17:15
NEW LONDON,2864,2,0.07,2018-11-11 17:00
NEW LONDON,2864,2,0.07,2018-11-11 16:45
NEW LONDON,2864,2,0.07,2018-11-11 16:30
NEW LONDON,2864,2,0.07,2018-11-11 16:15
ERROL,540,20,4.0,2018-11-11 16:00
MANCHESTER,58065,1,0.0,2018-11-11 16:00
NEW LONDON,2864,2,0.07,2018-11-11 16:00
NASHUA,42931,1,0.0,2018-11-11 15:45
NEW LONDON,2864,2,0.07,2018-11-11 15:45
NASHUA,42931,1,0.0,2018-11-11 15:30
NEW LONDON,2864,2,0.07,2018-11-11 15:30
NASHUA,42931,1,0.0,2018-11-11 15:15
NEW LONDON,2864,2,0.07,2018-11-11 15:15
NEW LONDON,2864,2,0.07,2018-11-11 15:00
NEW LONDON,2864,2,0.07,2018-11-11 14:45
NEW LONDON,2864,2,0.07,2018-11-11 14:30
